index,codepoint,char,page,x,y,width,height,byte10,byte11,byte12,tail_hex
529,12415,み,1,810,305,14,15,0,11,14,000000
530,12416,む,0,285,34,14,16,0,12,14,000000
531,12417,め,1,165,951,14,15,0,11,14,000000
532,12418,も,0,0,321,14,16,0,12,14,000000
533,12419,ゃ,1,720,457,14,13,0,9,14,000000
534,12420,や,0,270,51,14,16,0,12,14,000000
535,12421,ゅ,1,975,202,14,13,0,9,14,000000
536,12422,ゆ,0,90,231,14,16,0,12,14,000000
537,12423,ょ,1,180,997,14,13,0,9,14,000000
538,12424,よ,0,180,141,14,16,0,12,14,000000
539,12425,ら,0,255,69,14,16,0,12,14,000000
540,12426,り,1,420,696,14,15,0,11,14,000000
541,12427,る,1,675,441,14,15,0,11,14,000000
542,12428,れ,0,75,249,14,16,0,12,14,000000
543,12429,ろ,1,930,186,14,15,0,11,14,000000
544,12430,ゎ,1,435,742,14,13,0,9,14,000000
545,12431,わ,0,165,159,14,16,0,12,14,000000
546,12432,ゐ,1,285,832,14,15,0,11,14,000000
547,12433,ゑ,1,540,577,14,15,0,11,14,000000
548,12434,を,0,240,88,14,16,0,12,14,000000
549,12435,ん,0,60,268,14,16,0,12,14,000000
550,12443,゛,1,879,352,14,6,0,12,14,000000
551,12444,゜,1,426,807,14,6,0,12,14,000000
552,12445,ゝ,1,690,487,14,13,0,9,14,000000
553,12446,ゞ,1,795,370,14,14,0,10,14,000000
554,12449,ァ,1,555,637,14,12,0,8,14,000000
555,12450,ア,1,405,761,14,14,0,10,14,000000
556,12451,ィ,1,945,232,14,13,0,9,14,000000
557,12452,イ,0,150,178,14,16,0,12,14,000000
558,12453,ゥ,1,330,848,14,13,0,9,14,000000
559,12454,ウ,1,795,322,14,15,0,11,14,000000
560,12455,ェ,1,330,875,14,11,0,7,14,000000
561,12456,エ,1,585,593,14,13,0,9,14,000000
562,12457,ォ,1,840,338,14,13,0,9,14,000000
563,12458,オ,1,150,968,14,15,0,11,14,000000
564,12459,カ,1,405,713,14,15,0,11,14,000000
565,12460,ガ,0,225,104,14,16,0,12,14,000000
566,12461,キ,1,660,458,14,15,0,11,14,000000
567,12462,ギ,0,330,0,14,16,0,12,14,000000
568,12463,ク,0,45,286,14,16,0,12,14,000000
569,12464,グ,0,135,196,14,16,0,12,14,000000
570,12465,ケ,0,30,302,14,16,0,12,14,000000
571,12466,ゲ,0,120,212,14,16,0,12,14,000000
572,12467,コ,1,660,506,14,14,0,10,14,000000
573,12468,ゴ,0,210,122,14,16,0,12,14,000000
574,12469,サ,1,915,203,14,15,0,11,14,000000
575,12470,ザ,0,315,17,14,16,0,12,14,000000
576,12471,シ,1,270,849,14,15,0,11,14,000000
577,12472,ジ,1,525,594,14,15,0,11,14,000000
578,12473,ス,1,915,251,14,14,0,10,14,000000
579,12474,ズ,0,300,34,14,16,0,12,14,000000
580,12475,セ,1,780,339,14,15,0,11,14,000000
581,12476,ゼ,0,15,320,14,16,0,12,14,000000
582,12477,ソ,1,135,985,14,15,0,11,14,000000
583,12478,ゾ,0,105,230,14,16,0,12,14,000000
584,12479,タ,0,195,140,14,16,0,12,14,000000
585,12480,ダ,0,285,51,14,16,0,12,14,000000
586,12481,チ,1,390,730,14,15,0,11,14,000000
587,12482,ヂ,0,0,338,14,16,0,12,14,000000
588,12483,ッ,1,810,382,14,12,0,8,14,000000
589,12484,ツ,1,645,475,14,15,0,11,14,000000
590,12485,ヅ,0,90,36,14,17,0,13,14,000000
591,12486,テ,1,900,220,14,15,0,11,14,000000
592,12487,デ,0,270,68,14,16,0,12,14,000000
593,12488,ト,1,255,866,14,15,0,11,14,000000
594,12489,ド,0,90,248,14,16,0,12,14,000000
595,12490,ナ,1,510,611,14,15,0,11,14,000000
596,12491,ニ,1,300,878,14,13,0,9,14,000000
597,12492,ヌ,1,270,897,14,14,0,10,14,000000
598,12493,ネ,0,180,158,14,16,0,12,14,000000
599,12494,ノ,1,765,356,14,15,0,11,14,000000
600,12495,ハ,1,525,642,14,14,0,10,14,000000
601,12496,バ,0,255,86,14,16,0,12,14,000000
602,12497,パ,0,75,266,14,16,0,12,14,000000
603,12498,ヒ,1,120,1002,14,15,0,11,14,000000
604,12499,ビ,0,165,176,14,16,0,12,14,000000
605,12500,ピ,0,240,105,14,16,0,12,14,000000
606,12501,フ,1,780,387,14,14,0,10,14,000000
607,12502,ブ,0,60,285,14,16,0,12,14,000000
608,12503,プ,0,150,195,14,16,0,12,14,000000
609,12504,ヘ,1,555,623,14,13,0,9,14,000000
610,12505,ベ,1,375,747,14,15,0,11,14,000000
611,12506,ペ,1,630,492,14,15,0,11,14,000000
612,12507,ホ,1,885,237,14,15,0,11,14,000000
613,12508,ボ,0,345,0,14,16,0,12,14,000000
614,12509,ポ,0,225,121,14,16,0,12,14,000000
615,12510,マ,1,810,368,14,13,0,9,14,000000
616,12511,ミ,1,1005,117,14,15,0,11,14,000000
617,12512,ム,1,240,883,14,15,0,11,14,000000
618,12513,メ,1,495,628,14,15,0,11,14,000000
619,12514,モ,1,390,778,14,14,0,10,14,000000
620,12515,ャ,1,420,759,14,13,0,9,14,000000
621,12516,ヤ,1,750,373,14,15,0,11,14,000000
622,12517,ュ,1,585,620,14,11,0,7,14,000000
623,12518,ユ,1,675,504,14,13,0,9,14,000000
624,12519,ョ,1,345,846,14,12,0,8,14,000000
625,12520,ヨ,1,645,523,14,14,0,10,14,000000
626,12521,ラ,1,360,763,14,15,0,11,14,000000
627,12522,リ,1,615,508,14,15,0,11,14,000000
628,12523,ル,1,870,253,14,15,0,11,14,000000
629,12524,レ,1,225,899,14,15,0,11,14,000000
630,12525,ロ,1,930,249,14,13,0,9,14,000000
631,12526,ヮ,1,840,365,14,11,0,7,14,000000
632,12527,ワ,1,900,268,14,14,0,10,14,000000
633,12528,ヰ,1,480,644,14,15,0,11,14,000000
634,12529,ヱ,1,285,895,14,13,0,9,14,000000
635,12530,ヲ,1,255,914,14,14,0,10,14,000000
636,12531,ン,1,510,659,14,14,0,10,14,000000
637,12532,ヴ,0,330,17,14,16,0,12,14,000000
638,12533,ヵ,1,540,640,14,13,0,9,14,000000
639,12534,ヶ,1,795,385,14,13,0,9,14,000000
640,12539,・,1,120,1018,14,4,0,7,14,000000
641,12540,ー,1,879,343,14,8,0,7,14,000000
642,12541,ヽ,1,600,588,14,12,0,8,14,000000
643,12542,ヾ,1,765,404,14,14,0,10,14,000000
644,19968,一,1,522,712,14,6,0,7,14,000000
645,19969,丁,0,45,303,14,16,0,12,14,000000
646,19971,七,0,135,213,14,16,0,12,14,000000
647,19975,万,1,735,389,14,15,0,11,14,000000
648,19976,丈,0,30,319,14,16,0,12,14,000000
649,19977,三,1,990,134,14,15,0,11,14,000000
650,19978,上,0,120,229,14,16,0,12,14,000000
651,19979,下,1,345,780,14,15,0,11,14,000000
652,19981,不,0,210,139,14,16,0,12,14,000000
653,19982,与,0,315,34,14,16,0,12,14,000000
654,19984,丐,1,600,525,14,15,0,11,14,000000
655,19985,丑,1,855,270,14,15,0,11,14,000000
656,19988,且,0,300,51,14,16,0,12,14,000000
657,19989,丕,0,15,337,14,16,0,12,14,000000
658,19990,世,0,105,247,14,16,0,12,14,000000
659,19991,丗,0,195,157,14,16,0,12,14,000000
660,19992,丘,0,285,68,14,16,0,12,14,000000
661,19993,丙,1,210,916,14,15,0,11,14,000000
662,19998,丞,0,0,355,14,16,0,12,14,000000
663,20001,両,1,465,661,14,15,0,11,14,000000
664,20006,並,0,270,85,14,16,0,12,14,000000
665,20010,个,0,90,265,14,16,0,12,14,000000
666,20013,中,0,180,175,14,16,0,12,14,000000
667,20017,丱,0,255,103,14,16,0,12,14,000000
668,20018,串,0,75,283,14,16,0,12,14,000000
669,20022,丶,1,720,406,14,15,0,11,14,000000
670,20024,丸,0,165,193,14,16,0,12,14,000000
671,20025,丹,0,360,0,14,16,0,12,14,000000
672,20027,主,0,240,122,14,16,0,12,14,000000
673,20028,丼,0,60,302,14,16,0,12,14,000000
674,20031,丿,0,150,212,14,16,0,12,14,000000
675,20034,乂,0,345,17,14,16,0,12,14,000000
676,20035,乃,0,225,138,14,16,0,12,14,000000
677,20037,久,0,330,34,14,16,0,12,14,000000
678,20043,之,0,45,320,14,16,0,12,14,000000
679,20045,乍,0,135,230,14,16,0,12,14,000000
680,20046,乎,0,30,336,14,16,0,12,14,000000
681,20047,乏,0,120,246,14,16,0,12,14,000000
682,20053,乕,0,210,156,14,16,0,12,14,000000
683,20054,乖,0,315,51,14,16,0,12,14,000000
684,20055,乗,0,300,68,14,16,0,12,14,000000
685,20056,乘,0,15,354,14,16,0,12,14,000000
686,20057,乙,1,975,151,14,15,0,11,14,000000
687,20061,九,0,105,264,14,16,0,12,14,000000
688,20062,乞,0,195,174,14,16,0,12,14,000000
689,20063,也,0,285,85,14,16,0,12,14,000000
690,20066,乢,0,0,372,14,16,0,12,14,000000
691,20081,乱,0,270,102,14,16,0,12,14,000000
692,20083,乳,0,90,282,14,16,0,12,14,000000
693,20094,乾,0,180,192,14,16,0,12,14,000000
694,20096,亀,0,255,120,14,16,0,12,14,000000
695,20098,亂,0,75,300,14,16,0,12,14,000000
696,20101,亅,0,165,210,14,16,0,12,14,000000
697,20102,了,1,330,797,14,15,0,11,14,000000
698,20104,予,0,375,0,14,16,0,12,14,000000
699,20105,争,0,360,17,14,16,0,12,14,000000
700,20106,亊,0,240,139,14,16,0,12,14,000000
701,20107,事,0,60,319,14,16,0,12,14,000000
702,20108,二,1,375,795,14,14,0,10,14,000000
703,20110,于,1,585,542,14,15,0,11,14,000000
704,20113,云,1,840,287,14,15,0,11,14,000000
705,20114,互,0,150,229,14,16,0,12,14,000000
706,20116,五,1,195,933,14,15,0,11,14,000000
707,20117,井,0,345,34,14,16,0,12,14,000000
708,20120,亘,0,225,155,14,16,0,12,14,000000
709,20121,亙,1,450,678,14,15,0,11,14,000000
710,20123,些,0,330,51,14,16,0,12,14,000000
711,20124,亜,0,45,337,14,16,0,12,14,000000
712,20126,亞,0,135,247,14,16,0,12,14,000000
713,20127,亟,0,30,353,14,16,0,12,14,000000
714,20128,亠,1,630,540,14,14,0,10,14,000000
715,20129,亡,0,120,263,14,16,0,12,14,000000
716,20130,亢,0,210,173,14,16,0,12,14,000000
717,20132,交,0,315,68,14,16,0,12,14,000000
718,20133,亥,0,300,85,14,16,0,12,14,000000
719,20134,亦,0,15,371,14,16,0,12,14,000000
720,20136,亨,0,105,281,14,16,0,12,14,000000
721,20139,享,0,195,191,14,16,0,12,14,000000
722,20140,京,0,285,102,14,16,0,12,14,000000
723,20141,亭,0,0,389,14,16,0,12,14,000000
724,20142,亮,0,270,119,14,16,0,12,14,000000
725,20144,亰,0,90,299,14,16,0,12,14,000000
726,20147,亳,0,180,209,14,16,0,12,14,000000
727,20150,亶,0,390,0,14,16,0,12,14,000000
728,20154,人,0,255,137,14,16,0,12,14,000000
729,20160,什,0,75,317,14,16,0,12,14,000000
730,20161,仁,0,165,227,14,16,0,12,14,000000
731,20162,仂,0,375,17,14,16,0,12,14,000000
732,20164,仄,0,360,34,14,16,0,12,14,000000
733,20166,仆,0,240,156,14,16,0,12,14,000000
734,20167,仇,0,60,336,14,16,0,12,14,000000
735,20170,今,0,75,54,14,17,0,13,14,000000
736,20171,介,0,150,246,14,16,0,12,14,000000
737,20173,仍,0,345,51,14,16,0,12,14,000000
738,20174,从,0,225,172,14,16,0,12,14,000000
739,20175,仏,0,330,68,14,16,0,12,14,000000
740,20180,仔,0,45,354,14,16,0,12,14,000000
741,20181,仕,0,135,264,14,16,0,12,14,000000
742,20182,他,0,30,370,14,16,0,12,14,000000
743,20183,仗,0,120,280,14,16,0,12,14,000000
744,20184,付,0,210,190,14,16,0,12,14,000000
745,20185,仙,0,315,85,14,16,0,12,14,000000
746,20189,仝,0,300,102,14,16,0,12,14,000000
747,20190,仞,0,15,388,14,16,0,12,14,000000
748,20191,仟,0,105,298,14,16,0,12,14,000000
749,20195,代,0,195,208,14,16,0,12,14,000000
750,20196,令,0,285,119,14,16,0,12,14,000000
751,20197,以,0,405,0,14,16,0,12,14,000000
752,20205,仭,0,0,406,14,16,0,12,14,000000
753,20206,仮,0,270,136,14,16,0,12,14,000000
754,20208,仰,0,90,316,14,16,0,12,14,000000
755,20210,仲,0,180,226,14,16,0,12,14,000000
756,20214,件,0,390,17,14,16,0,12,14,000000
757,20215,价,0,255,154,14,16,0,12,14,000000
758,20219,任,0,75,334,14,16,0,12,14,000000
759,20225,企,0,165,244,14,16,0,12,14,000000
760,20233,伉,0,375,34,14,16,0,12,14,000000
761,20234,伊,0,360,51,14,16,0,12,14,000000
762,20237,伍,0,240,173,14,16,0,12,14,000000
763,20238,伎,0,60,353,14,16,0,12,14,000000
764,20239,伏,0,150,263,14,16,0,12,14,000000
765,20240,伐,0,345,68,14,16,0,12,14,000000
766,20241,休,0,225,189,14,16,0,12,14,000000
767,20250,会,0,330,85,14,16,0,12,14,000000
768,20252,伜,0,45,371,14,16,0,12,14,000000
769,20253,伝,0,135,281,14,16,0,12,14,000000
770,20271,伯,0,30,387,14,16,0,12,14,000000
771,20272,估,0,120,297,14,16,0,12,14,000000
772,20276,伴,0,210,207,14,16,0,12,14,000000
773,20278,伶,0,315,102,14,16,0,12,14,000000
774,20280,伸,0,300,119,14,16,0,12,14,000000
775,20282,伺,0,15,405,14,16,0,12,14,000000
776,20284,似,0,105,315,14,16,0,12,14,000000
777,20285,伽,0,195,225,14,16,0,12,14,000000
778,20291,佃,0,420,0,14,16,0,12,14,000000
779,20294,但,0,285,136,14,16,0,12,14,000000
780,20295,佇,0,405,17,14,16,0,12,14,000000
781,20301,位,0,0,423,14,16,0,12,14,000000
782,20302,低,0,270,153,14,16,0,12,14,000000
783,20303,住,0,90,333,14,16,0,12,14,000000
784,20304,佐,0,180,243,14,16,0,12,14,000000
785,20305,佑,0,390,34,14,16,0,12,14,000000
786,20307,体,0,255,171,14,16,0,12,14,000000
787,20309,何,0,75,351,14,16,0,12,14,000000
788,20311,佗,0,165,261,14,16,0,12,14,000000
789,20313,余,0,375,51,14,16,0,12,14,000000
790,20314,佚,0,360,68,14,16,0,12,14,000000
791,20315,佛,0,240,190,14,16,0,12,14,000000
792,20316,作,0,60,370,14,16,0,12,14,000000
793,20317,佝,0,150,280,14,16,0,12,14,000000
794,20318,佞,0,345,85,14,16,0,12,14,000000
795,20329,佩,0,225,206,14,16,0,12,14,000000
796,20335,佯,0,330,102,14,16,0,12,14,000000
797,20336,佰,0,45,388,14,16,0,12,14,000000
798,20339,佳,0,135,298,14,16,0,12,14,000000
799,20341,併,0,30,404,14,16,0,12,14,000000
800,20342,佶,0,120,314,14,16,0,12,14,000000
801,20347,佻,0,210,224,14,16,0,12,14,000000
802,20348,佼,0,315,119,14,16,0,12,14,000000
803,20351,使,0,435,0,14,16,0,12,14,000000
804,20355,侃,0,300,136,14,16,0,12,14,000000
805,20358,來,0,15,422,14,16,0,12,14,000000
806,20360,侈,0,105,332,14,16,0,12,14,000000
807,20363,例,0,195,242,14,16,0,12,14,000000
808,20365,侍,0,420,17,14,16,0,12,14,000000
809,20367,侏,0,285,153,14,16,0,12,14,000000
810,20369,侑,0,405,34,14,16,0,12,14,000000
811,20374,侖,0,0,440,14,16,0,12,14,000000
812,20376,侘,0,270,170,14,16,0,12,14,000000
813,20379,供,0,90,350,14,16,0,12,14,000000
814,20381,依,0,180,260,14,16,0,12,14,000000
815,20384,侠,0,390,51,14,16,0,12,14,000000
816,20385,価,0,255,188,14,16,0,12,14,000000
817,20395,侫,0,75,368,14,16,0,12,14,000000
818,20397,侭,0,165,278,14,16,0,12,14,000000
819,20398,侮,0,375,68,14,16,0,12,14,000000
820,20399,侯,0,360,85,14,16,0,12,14,000000
821,20405,侵,0,240,207,14,16,0,12,14,000000
822,20406,侶,0,60,387,14,16,0,12,14,000000
823,20415,便,0,150,297,14,16,0,12,14,000000
824,20418,係,0,345,102,14,16,0,12,14,000000
825,20419,促,0,225,223,14,16,0,12,14,000000
826,20420,俄,0,330,119,14,16,0,12,14,000000
827,20426,俊,0,45,405,14,16,0,12,14,000000
828,20430,俎,0,135,315,14,16,0,12,14,000000
829,20432,俐,0,450,0,14,16,0,12,14,000000
830,20433,俑,0,30,421,14,16,0,12,14,000000
831,20436,俔,0,120,331,14,16,0,12,14,000000
832,20439,俗,0,210,241,14,16,0,12,14,000000
833,20440,俘,0,315,136,14,16,0,12,14,000000
834,20442,俚,0,435,17,14,16,0,12,14,000000
835,20443,俛,0,300,153,14,16,0,12,14,000000
836,20445,保,0,15,439,14,16,0,12,14,000000
837,20447,俟,0,105,349,14,16,0,12,14,000000
838,20449,信,0,195,259,14,16,0,12,14,000000
839,20451,俣,0,420,34,14,16,0,12,14,000000
840,20452,俤,0,285,170,14,16,0,12,14,000000
841,20453,俥,0,405,51,14,16,0,12,14,000000
842,20462,修,0,0,457,14,16,0,12,14,000000
843,20463,俯,0,270,187,14,16,0,12,14,000000
844,20467,俳,0,90,367,14,16,0,12,14,000000
845,20469,俵,0,180,277,14,16,0,12,14,000000
846,20470,俶,0,390,68,14,16,0,12,14,000000
847,20472,俸,0,255,205,14,16,0,12,14,000000
848,20474,俺,0,75,385,14,16,0,12,14,000000
849,20478,俾,0,165,295,14,16,0,12,14,000000
850,20485,倅,0,375,85,14,16,0,12,14,000000
851,20486,倆,0,360,102,14,16,0,12,14,000000
852,20489,倉,0,240,224,14,16,0,12,14,000000
853,20491,個,0,60,404,14,16,0,12,14,000000
854,20493,倍,0,150,314,14,16,0,12,14,000000
855,20495,倏,0,345,119,14,16,0,12,14,000000
856,20497,們,0,225,240,14,16,0,12,14,000000
857,20498,倒,0,465,0,14,16,0,12,14,000000
858,20500,倔,0,330,136,14,16,0,12,14,000000
859,20502,倖,0,45,422,14,16,0,12,14,000000
860,20505,候,0,135,332,14,16,0,12,14,000000
861,20506,倚,0,450,17,14,16,0,12,14,000000
862,20511,借,0,30,438,14,16,0,12,14,000000
863,20513,倡,0,120,348,14,16,0,12,14,000000
864,20515,倣,0,210,258,14,16,0,12,14,000000
865,20516,値,0,315,153,14,16,0,12,14,000000
866,20517,倥,0,435,34,14,16,0,12,14,000000
867,20518,倦,0,300,170,14,16,0,12,14,000000
868,20520,倨,0,15,456,14,16,0,12,14,000000
869,20521,倩,0,105,366,14,16,0,12,14,000000
870,20522,倪,0,195,276,14,16,0,12,14,000000
871,20523,倫,0,420,51,14,16,0,12,14,000000
872,20524,倬,0,285,187,14,16,0,12,14,000000
873,20525,倭,0,405,68,14,16,0,12,14,000000
874,20534,倶,0,0,474,14,16,0,12,14,000000
875,20537,倹,0,270,204,14,16,0,12,14,000000
876,20547,偃,0,90,384,14,16,0,12,14,000000
877,20551,假,0,180,294,14,16,0,12,14,000000
878,20552,偈,0,390,85,14,16,0,12,14,000000
879,20553,偉,0,255,222,14,16,0,12,14,000000
880,20559,偏,0,75,402,14,16,0,12,14,000000
881,20560,偐,0,165,312,14,16,0,12,14,000000
882,20565,偕,0,375,102,14,16,0,12,14,000000
883,20566,偖,0,360,119,14,16,0,12,14,000000
884,20570,做,0,480,0,14,16,0,12,14,000000
885,20572,停,0,240,241,14,16,0,12,14,000000
886,20581,健,0,60,421,14,16,0,12,14,000000
887,20588,偬,0,150,331,14,16,0,12,14,000000
888,20594,偲,0,345,136,14,16,0,12,14,000000
889,20596,側,0,225,257,14,16,0,12,14,000000
890,20597,偵,0,465,17,14,16,0,12,14,000000
891,20598,偶,0,330,153,14,16,0,12,14,000000
892,20600,偸,0,45,439,14,16,0,12,14,000000
893,20605,偽,0,135,349,14,16,0,12,14,000000
894,20608,傀,0,450,34,14,16,0,12,14,000000
895,20613,傅,0,30,455,14,16,0,12,14,000000
896,20621,傍,0,120,365,14,16,0,12,14,000000
897,20625,傑,0,210,275,14,16,0,12,14,000000
898,20632,傘,0,315,170,14,16,0,12,14,000000
899,20633,備,0,435,51,14,16,0,12,14,000000
900,20634,傚,0,300,187,14,16,0,12,14,000000
901,20652,催,0,15,473,14,16,0,12,14,000000
902,20653,傭,0,105,383,14,16,0,12,14,000000
903,20658,傲,0,195,293,14,16,0,12,14,000000
904,20659,傳,0,420,68,14,16,0,12,14,000000
905,20660,傴,0,285,204,14,16,0,12,14,000000
906,20661,債,0,405,85,14,16,0,12,14,000000
907,20663,傷,0,0,491,14,16,0,12,14,000000
908,20670,傾,0,270,221,14,16,0,12,14,000000
909,20674,僂,0,90,401,14,16,0,12,14,000000
910,20677,僅,0,180,311,14,16,0,12,14,000000
911,20681,僉,0,390,102,14,16,0,12,14,000000
912,20682,僊,0,255,239,14,16,0,12,14,000000
913,20685,働,0,75,419,14,16,0,12,14,000000
914,20687,像,0,165,329,14,16,0,12,14,000000
915,20689,僑,0,375,119,14,16,0,12,14,000000
916,20693,僕,0,495,0,14,16,0,12,14,000000
917,20694,僖,0,360,136,14,16,0,12,14,000000
918,20698,僚,0,480,17,14,16,0,12,14,000000
919,20702,僞,0,240,258,14,16,0,12,14,000000
920,20707,僣,0,60,438,14,16,0,12,14,000000
921,20709,僥,0,150,348,14,16,0,12,14,000000
922,20711,僧,0,345,153,14,16,0,12,14,000000
923,20717,僭,0,225,274,14,16,0,12,14,000000
924,20718,僮,0,465,34,14,16,0,12,14,000000
925,20725,僵,0,330,170,14,16,0,12,14,000000
926,20729,價,0,45,456,14,16,0,12,14,000000
927,20731,僻,0,135,366,14,16,0,12,14,000000
928,20736,儀,0,450,51,14,16,0,12,14,000000
929,20737,儁,0,60,72,14,17,0,13,14,000000
930,20738,儂,0,30,472,14,16,0,12,14,000000
931,20740,億,0,120,382,14,16,0,12,14,000000
932,20745,儉,0,210,292,14,16,0,12,14,000000
933,20754,儒,0,315,187,14,16,0,12,14,000000
934,20756,儔,0,435,68,14,16,0,12,14,000000
935,20757,儕,0,300,204,14,16,0,12,14,000000
936,20758,儖,0,15,490,14,16,0,12,14,000000
937,20760,儘,0,105,400,14,16,0,12,14,000000
938,20762,儚,0,195,310,14,16,0,12,14,000000
939,20767,償,0,420,85,14,16,0,12,14,000000
940,20769,儡,0,285,221,14,16,0,12,14,000000
941,20778,優,0,405,102,14,16,0,12,14,000000
942,20786,儲,0,0,508,14,16,0,12,14,000000
943,20791,儷,0,270,238,14,16,0,12,14,000000
944,20794,儺,0,90,418,14,16,0,12,14,000000
945,20795,儻,0,180,328,14,16,0,12,14,000000
946,20796,儼,0,390,119,14,16,0,12,14,000000
947,20799,儿,0,510,0,14,16,0,12,14,000000
948,20800,兀,1,705,423,14,15,0,11,14,000000
949,20801,允,0,255,256,14,16,0,12,14,000000
950,20803,元,1,960,168,14,15,0,11,14,000000
951,20804,兄,0,75,436,14,16,0,12,14,000000
952,20805,充,0,165,346,14,16,0,12,14,000000
953,20806,兆,0,375,136,14,16,0,12,14,000000
954,20807,兇,0,495,17,14,16,0,12,14,000000
955,20808,先,0,360,153,14,16,0,12,14,000000
956,20809,光,0,480,34,14,16,0,12,14,000000
957,20811,克,0,240,275,14,16,0,12,14,000000
958,20812,兌,0,60,455,14,16,0,12,14,000000
959,20813,免,0,150,365,14,16,0,12,14,000000
960,20814,兎,0,345,170,14,16,0,12,14,000000
961,20816,児,0,225,291,14,16,0,12,14,000000
962,20818,兒,0,465,51,14,16,0,12,14,000000
963,20820,兔,0,330,187,14,16,0,12,14,000000
964,20826,党,0,45,473,14,16,0,12,14,000000
965,20828,兜,0,135,383,14,16,0,12,14,000000
966,20834,兢,0,450,68,14,16,0,12,14,000000
967,20837,入,0,30,489,14,16,0,12,14,000000
968,20840,全,0,120,399,14,16,0,12,14,000000
969,20841,兩,1,315,814,14,15,0,11,14,000000
970,20842,兪,0,210,309,14,16,0,12,14,000000
971,20843,八,0,315,204,14,16,0,12,14,000000
972,20844,公,0,435,85,14,16,0,12,14,000000
973,20845,六,0,300,221,14,16,0,12,14,000000
974,20846,兮,0,15,507,14,16,0,12,14,000000
975,20849,共,0,105,417,14,16,0,12,14,000000
976,20853,兵,0,195,327,14,16,0,12,14,000000
977,20854,其,0,420,102,14,16,0,12,14,000000
978,20855,具,0,285,238,14,16,0,12,14,000000
979,20856,典,0,405,119,14,16,0,12,14,000000
980,20860,兼,0,0,525,14,16,0,12,14,000000
981,20864,冀,0,270,255,14,16,0,12,14,000000
982,20866,冂,1,570,559,14,15,0,11,14,000000
983,20869,内,0,90,435,14,16,0,12,14,000000
984,20870,円,0,180,345,14,16,0,12,14,000000
985,20873,冉,0,525,0,14,16,0,12,14,000000
986,20874,冊,1,825,304,14,15,0,11,14,000000
987,20876,册,0,390,136,14,16,0,12,14,000000
988,20877,再,0,510,17,14,16,0,12,14,000000
989,20879,冏,0,255,273,14,16,0,12,14,000000
990,20880,冐,0,75,453,14,16,0,12,14,000000
991,20881,冑,0,165,363,14,16,0,12,14,000000
992,20882,冒,0,375,153,14,16,0,12,14,000000
993,20883,冓,0,495,34,14,16,0,12,14,000000
994,20885,冕,0,360,170,14,16,0,12,14,000000
995,20886,冖,1,405,776,14,13,0,9,14,000000
996,20887,冗,1,180,950,14,15,0,11,14,000000
997,20889,写,0,480,51,14,16,0,12,14,000000
998,20896,冠,0,240,292,14,16,0,12,14,000000
999,20898,冢,1,435,695,14,15,0,11,14,000000
1000,20900,冤,0,60,472,14,16,0,12,14,000000
1001,20901,冥,0,150,382,14,16,0,12,14,000000
1002,20902,冦,0,345,187,14,16,0,12,14,000000
1003,20904,冨,0,225,308,14,16,0,12,14,000000
1004,20905,冩,0,465,68,14,16,0,12,14,000000
1005,20906,冪,0,330,204,14,16,0,12,14,000000
1006,20907,冫,0,45,490,14,16,0,12,14,000000
1007,20908,冬,0,135,400,14,16,0,12,14,000000
1008,20912,冰,0,450,85,14,16,0,12,14,000000
1009,20913,冱,0,30,506,14,16,0,12,14,000000
1010,20914,冲,0,120,416,14,16,0,12,14,000000
1011,20915,决,0,210,326,14,16,0,12,14,000000
1012,20916,冴,0,315,221,14,16,0,12,14,000000
1013,20917,况,0,435,102,14,16,0,12,14,000000
1014,20918,冶,0,300,238,14,16,0,12,14,000000
1015,20919,冷,0,15,524,14,16,0,12,14,000000
1016,20925,冽,0,105,434,14,16,0,12,14,000000
1017,20932,凄,0,195,344,14,16,0,12,14,000000
1018,20933,凅,0,420,119,14,16,0,12,14,000000
1019,20934,准,0,285,255,14,16,0,12,14,000000
1020,20937,凉,0,540,0,14,16,0,12,14,000000
1021,20939,凋,0,405,136,14,16,0,12,14,000000
1022,20940,凌,0,0,542,14,16,0,12,14,000000
1023,20941,凍,0,270,272,14,16,0,12,14,000000
1024,20950,凖,0,90,452,14,16,0,12,14,000000
1025,20955,凛,0,180,362,14,16,0,12,14,000000
1026,20957,凝,0,525,17,14,16,0,12,14,000000
1027,20960,几,0,390,153,14,16,0,12,14,000000
1028,20961,凡,0,510,34,14,16,0,12,14,000000
1029,20966,処,0,255,290,14,16,0,12,14,000000
1030,20967,凧,0,75,470,14,16,0,12,14,000000
1031,20969,凩,0,165,380,14,16,0,12,14,000000
1032,20970,凪,0,375,170,14,16,0,12,14,000000
1033,20973,凭,0,495,51,14,16,0,12,14,000000
1034,20976,凰,0,360,187,14,16,0,12,14,000000
1035,20977,凱,0,480,68,14,16,0,12,14,000000
1036,20981,凵,1,690,440,14,15,0,11,14,000000
1037,20982,凶,0,240,309,14,16,0,12,14,000000
1038,20984,凸,0,60,489,14,16,0,12,14,000000
1039,20985,凹,0,150,399,14,16,0,12,14,000000
1040,20986,出,0,345,204,14,16,0,12,14,000000
1041,20989,函,0,225,325,14,16,0,12,14,000000
1042,20990,凾,0,465,85,14,16,0,12,14,000000
1043,20992,刀,1,945,185,14,15,0,11,14,000000
1044,20995,刃,1,300,831,14,15,0,11,14,000000
