file,index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
Arena.csv,50,BossNameEx07,"C.O.G.S.
Core Kabula","Base engrenages
Noyau Boumbala","N-Goor-Basis
Nucleaboola","IngraBase
Kabula Ka-bum","Base MK
Nucleokabula","ンギュア基地
コア・カブーラー","C.O.G.S.
Core Kabula","Base engrenages
Noyau Boumbala","Base MK
Nucleokabula","Dişli Üssü
Çekirdek Kabula",
Arena.csv,51,BossNameEx08,Mid-Boss All Stars 2,Alliance des mini boss 2,Miniboss-Parade 2,I mini boss All Star 2,Equipo subjefes 2,中ボス オールスターズ2,Mid-Boss All Stars 2,Alliance mini boss 2,Equipo subjefes 2,Ara Patron Karması 2,
Arena.csv,52,BossNameEx09,Pres. Haltmann 2.0,Prés. Haltmann 2.0,Präs. Haltmann 2.0,Presidente Haltmann 2.0,Presidente Haltmann 2.0,Re:プレジデント・ハルトマン,Pres. Haltmann 2.0,Prés. Haltmann 2.0,⟦MSBT:0E000000020002005500⟧Presidente Haltmann 2.0⟦MSBT:0E000000020002006400⟧,Bşk. Haltmann 2.0,
Arena.csv,53,BossNameEx10,"Dark Matter Clone
Sectonia Clone","⟦MSBT:0E000000020002005A00⟧Clone de Matière Noire
Clone de Sectonia⟦MSBT:0E000000020002006400⟧","Dark-Matter-Klon
Sectonia-Klon","Clone di Dark Matter
Clone di Sectonia","Clon Materia oscura
Clon Sectonia","クローン剣士ダークマター
クローンセクトニア","Dark Matter Blade
Sectonia Clone","⟦MSBT:0E000000020002005A00⟧Clone de Matière Noire
Clone de Sectonia⟦MSBT:0E000000020002006400⟧","Clon Materia oscura
Clon Sectonia","Kara Madde Klonu
Sectonia Klonu",
Arena.csv,54,BossNameEx11,⟦MSBT:0E000000020002005A00⟧Galacta Knight Returns⟦MSBT:0E000000020002006400⟧,Galacta Knight invoqué,⟦MSBT:0E000000020002005A00⟧Ultra-Knights Rückkehr⟦MSBT:0E000000020002006400⟧,Il ritorno di Galacta Knight,Galacta Knight contrataca,ギャラクティックナイト リターンズ,⟦MSBT:0E000000020002005A00⟧Galacta Knight Returns⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Galacta Knight invoqué⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Galacta Knight contrataca⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Galacta Knight Dönüyor⟦MSBT:0E000000020002006400⟧,
Arena.csv,55,BossNameEx12,???,???,???,???,(?),？？？？,????,???,(?),???,
CheckSaveData.csv,0,CreateFile,"Creating ⟦MSBT:0E00000003000400FF4600FF⟧save data⟦MSBT:0E00000003000400000000FF⟧.
Please wait.","Création des ⟦MSBT:0E00000003000400FF4600FF⟧données
de sauvegarde⟦MSBT:0E00000003000400000000FF⟧...","Erstelle ⟦MSBT:0E00000003000400FF4600FF⟧Speicherdaten⟦MSBT:0E00000003000400000000FF⟧.
Bitte warten...","Creazione dei ⟦MSBT:0E00000003000400FF4600FF⟧dati di
salvataggio ⟦MSBT:0E00000003000400000000FF⟧in corso...
Attendi.","Creando ⟦MSBT:0E00000003000400FF4600FF⟧datos
de guardado⟦MSBT:0E00000003000400000000FF⟧...","⟦MSBT:0E00000003000400FF4600FF⟧セーブデータ⟦MSBT:0E00000003000400000000FF⟧を つくります。
しばらく おまちください。","Creating ⟦MSBT:0E00000003000400FF4600FF⟧save data⟦MSBT:0E00000003000400000000FF⟧...
Please wait.","Création des ⟦MSBT:0E00000003000400FF4600FF⟧données
de sauvegarde⟦MSBT:0E00000003000400000000FF⟧...","Creando ⟦MSBT:0E00000003000400FF4600FF⟧datos
de guardado⟦MSBT:0E00000003000400000000FF⟧...","⟦MSBT:0E00000003000400FF4600FF⟧Kayıt verisi⟦MSBT:0E00000003000400000000FF⟧ oluşturuluyor.
Lütfen bekleyin.",
CheckSaveData.csv,1,CreateFileSuccess,⟦MSBT:0E00000003000400FF4600FF⟧Save data⟦MSBT:0E00000003000400000000FF⟧ created.,"⟦MSBT:0E000000020002005F00⟧Les ⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde
⟦MSBT:0E00000003000400000000FF⟧ont été créées.⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E00000003000400FF4600FF⟧Speicherdaten⟦MSBT:0E00000003000400000000FF⟧ erstellt.,"I ⟦MSBT:0E00000003000400FF4600FF⟧dati di salvataggio⟦MSBT:0E00000003000400000000FF⟧
sono stati creati.","Se han creado los ⟦MSBT:0E00000003000400FF4600FF⟧datos
de guardado⟦MSBT:0E00000003000400000000FF⟧.",⟦MSBT:0E00000003000400FF4600FF⟧セーブデータ⟦MSBT:0E00000003000400000000FF⟧が できました。,⟦MSBT:0E00000003000400FF4600FF⟧Save data⟦MSBT:0E00000003000400000000FF⟧ created.,"⟦MSBT:0E000000020002005F00⟧Les ⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde
⟦MSBT:0E00000003000400000000FF⟧ont été créées.⟦MSBT:0E000000020002006400⟧","Se han creado los ⟦MSBT:0E00000003000400FF4600FF⟧datos
de guardado⟦MSBT:0E00000003000400000000FF⟧.",⟦MSBT:0E00000003000400FF4600FF⟧Kayıt verisi⟦MSBT:0E00000003000400000000FF⟧ oluşturuldu.,
CheckSaveData.csv,2,RecreateFile,"Recreating ⟦MSBT:0E00000003000400FF4600FF⟧save data⟦MSBT:0E00000003000400000000FF⟧.
Please wait.","⟦MSBT:0E000000020002006000⟧Création de nouvelles
⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde⟦MSBT:0E00000003000400000000FF⟧...⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000003000400FF4600FF⟧Speicherdaten⟦MSBT:0E00000003000400000000FF⟧ werden neu
erstellt. Bitte warten...","Creazione di nuovi ⟦MSBT:0E00000003000400FF4600FF⟧dati
di salvataggio ⟦MSBT:0E00000003000400000000FF⟧in corso...
Attendi.","Creando nuevos ⟦MSBT:0E00000003000400FF4600FF⟧datos
de guardado⟦MSBT:0E00000003000400000000FF⟧...","⟦MSBT:0E00000003000400FF4600FF⟧セーブデータ⟦MSBT:0E00000003000400000000FF⟧を つくりなおします。
しばらく おまちください。","Re-creating ⟦MSBT:0E00000003000400FF4600FF⟧save data⟦MSBT:0E00000003000400000000FF⟧...
Please wait.","⟦MSBT:0E000000020002006000⟧Création de nouvelles
⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde⟦MSBT:0E00000003000400000000FF⟧...⟦MSBT:0E000000020002006400⟧","Creando nuevos ⟦MSBT:0E00000003000400FF4600FF⟧datos
de guardado⟦MSBT:0E00000003000400000000FF⟧...","⟦MSBT:0E00000003000400FF4600FF⟧Kayıt verisi⟦MSBT:0E00000003000400000000FF⟧
yeniden oluşturuluyor.
Lütfen bekleyin.",
CheckSaveData.csv,3,RepairData,"⟦MSBT:0E00000003000400FF4600FF⟧Save data⟦MSBT:0E00000003000400000000FF⟧ is corrupted.
Please wait while new
data is created...","⟦MSBT:0E000000020002004B00⟧Les ⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde ⟦MSBT:0E00000003000400000000FF⟧sont
corrompues. Réinitialisation des
données de sauvegarde...⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧Die ⟦MSBT:0E00000003000400FF4600FF⟧Speicherdaten⟦MSBT:0E00000003000400000000FF⟧ sind fehler-
haft. Es werden neue Daten
erstellt. Bitte warten...⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005F00⟧I ⟦MSBT:0E00000003000400FF4600FF⟧dati di salvataggio⟦MSBT:0E00000003000400000000FF⟧ sono
danneggiati. Creazione nuovi
dati in corso... Attendi.⟦MSBT:0E000000020002006400⟧","Los ⟦MSBT:0E00000003000400FF4600FF⟧datos de guardado⟦MSBT:0E00000003000400000000FF⟧
están dañados. Creando
datos nuevos...","⟦MSBT:0E00000003000400FF4600FF⟧セーブデータ⟦MSBT:0E00000003000400000000FF⟧が こわれています。
さくじょして つくりなおします。
しばらく おまちください。","⟦MSBT:0E00000003000400FF4600FF⟧Save data ⟦MSBT:0E00000003000400000000FF⟧is corrupted.
Please wait while new
data is created...","⟦MSBT:0E000000020002004B00⟧Les ⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde ⟦MSBT:0E00000003000400000000FF⟧sont
corrompues. Réinitialisation des
données de sauvegarde...⟦MSBT:0E000000020002006400⟧","Los ⟦MSBT:0E00000003000400FF4600FF⟧datos de guardado⟦MSBT:0E00000003000400000000FF⟧
están dañados. Creando
datos nuevos...","⟦MSBT:0E00000003000400FF4600FF⟧Kayıt verisi⟦MSBT:0E00000003000400000000FF⟧ bozuk.
Yeni veri oluşturuluyor...",
CheckSaveData.csv,4,ErrorOccured,An ⟦MSBT:0E00000003000400FF4600FF⟧error ⟦MSBT:0E00000003000400000000FF⟧has occurred.,⟦MSBT:0E000000020002006000⟧Une ⟦MSBT:0E00000003000400FF4600FF⟧erreur ⟦MSBT:0E00000003000400000000FF⟧est survenue.⟦MSBT:0E000000020002006400⟧,Ein ⟦MSBT:0E00000003000400FF4600FF⟧Fehler⟦MSBT:0E00000003000400000000FF⟧ ist aufgetreten.,⟦MSBT:0E000000020002006300⟧Si è verificato un ⟦MSBT:0E00000003000400FF4600FF⟧errore⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧,Se ha producido un ⟦MSBT:0E00000003000400FF4600FF⟧error⟦MSBT:0E00000003000400000000FF⟧.,⟦MSBT:0E00000003000400FF4600FF⟧エラー⟦MSBT:0E00000003000400000000FF⟧が⟦MSBT:0E00000000000C00040008006F3063305B304430⟧発生しました。,An ⟦MSBT:0E00000003000400FF4600FF⟧error ⟦MSBT:0E00000003000400000000FF⟧has occurred.,⟦MSBT:0E000000020002006000⟧Une ⟦MSBT:0E00000003000400FF4600FF⟧erreur ⟦MSBT:0E00000003000400000000FF⟧est survenue.⟦MSBT:0E000000020002006400⟧,Se ha producido un ⟦MSBT:0E00000003000400FF4600FF⟧error⟦MSBT:0E00000003000400000000FF⟧.,Bir ⟦MSBT:0E00000003000400FF4600FF⟧hata⟦MSBT:0E00000003000400000000FF⟧ oluştu.,
CheckSaveData.csv,5,IsExecFormat,Recreate ⟦MSBT:0E00000003000400FF4600FF⟧save data⟦MSBT:0E00000003000400000000FF⟧?,"⟦MSBT:0E000000020002005A00⟧Créer de nouvelles ⟦MSBT:0E00000003000400FF4600FF⟧données
de sauvegarde ⟦MSBT:0E00000003000400000000FF⟧?⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E00000003000400FF4600FF⟧Speicherdaten⟦MSBT:0E00000003000400000000FF⟧ neu erstellen?,⟦MSBT:0E000000020002005800⟧Creare nuovi ⟦MSBT:0E00000003000400FF4600FF⟧dati di salvataggio⟦MSBT:0E00000003000400000000FF⟧?⟦MSBT:0E000000020002006400⟧,"¿Quieres crear nuevos
⟦MSBT:0E00000003000400FF4600FF⟧datos de guardado⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E00000003000400FF4600FF⟧セーブデータ⟦MSBT:0E00000003000400000000FF⟧を
つくりなおしますか？",Re-create ⟦MSBT:0E00000003000400FF4600FF⟧save data⟦MSBT:0E00000003000400000000FF⟧?,"⟦MSBT:0E000000020002005A00⟧Créer de nouvelles ⟦MSBT:0E00000003000400FF4600FF⟧données
de sauvegarde⟦MSBT:0E00000003000400000000FF⟧?⟦MSBT:0E000000020002006400⟧","¿Quieres crear nuevos
⟦MSBT:0E00000003000400FF4600FF⟧datos de guardado⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E00000003000400FF4B32FF⟧Kayıt verisi⟦MSBT:0E00000003000400000000FF⟧ yeniden
oluşturulsun mu?",
CheckSaveData.csv,6,MiiDBFormatted,"⟦MSBT:0E00000003000400FF4600FF⟧Save data ⟦MSBT:0E00000003000400000000FF⟧for ⟦MSBT:0E00000003000400FF4600FF⟧Mii Maker
⟦MSBT:0E00000003000400000000FF⟧was corrupted. New data
has been created.","⟦MSBT:0E000000020002005700⟧Les ⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde⟦MSBT:0E00000003000400000000FF⟧ de
l'⟦MSBT:0E00000003000400FF4600FF⟧éditeur Mii⟦MSBT:0E00000003000400000000FF⟧ étaient corrompues
et ont été réinitialisées.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005300⟧Die ⟦MSBT:0E00000003000400FF4600FF⟧Speicherdaten⟦MSBT:0E00000003000400000000FF⟧ des ⟦MSBT:0E00000003000400FF4600FF⟧Mii-Makers⟦MSBT:0E00000003000400000000FF⟧
waren fehlerhaft. Es wurden neue
Daten erstellt.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧I ⟦MSBT:0E00000003000400FF4600FF⟧dati di salvataggio⟦MSBT:0E00000003000400000000FF⟧ del ⟦MSBT:0E00000003000400FF4600FF⟧Centro di
creazione Mii ⟦MSBT:0E00000003000400000000FF⟧erano danneggiati.
Sono stati creati nuovi dati.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧Los ⟦MSBT:0E00000003000400FF4600FF⟧datos de guardado ⟦MSBT:0E00000003000400000000FF⟧del
⟦MSBT:0E00000003000400FF4600FF⟧editor de Mii⟦MSBT:0E00000003000400000000FF⟧ estaban dañados.
Se han creado datos nuevos.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000003000400FF4600FF⟧Miiスタジオ⟦MSBT:0E00000003000400000000FF⟧の ⟦MSBT:0E00000003000400FF4600FF⟧セーブデータ⟦MSBT:0E00000003000400000000FF⟧が
こわれていたので さくじょして
つくりなおしました。","⟦MSBT:0E00000003000400FF4600FF⟧Save data ⟦MSBT:0E00000003000400000000FF⟧for ⟦MSBT:0E00000003000400FF4600FF⟧Mii Maker
⟦MSBT:0E00000003000400000000FF⟧was corrupted. New data
has been created.","⟦MSBT:0E000000020002005700⟧Les ⟦MSBT:0E00000003000400FF4600FF⟧données de sauvegarde⟦MSBT:0E00000003000400000000FF⟧ de
l'⟦MSBT:0E00000003000400FF4600FF⟧éditeur Mii⟦MSBT:0E00000003000400000000FF⟧ étaient corrompues
et ont été réinitialisées.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧Los ⟦MSBT:0E00000003000400FF4600FF⟧datos de guardado ⟦MSBT:0E00000003000400000000FF⟧del
⟦MSBT:0E00000003000400FF4600FF⟧editor de Mii⟦MSBT:0E00000003000400000000FF⟧ estaban dañados.
Se han creado datos nuevos.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FF4B32FF⟧Mii Oluşturucu⟦MSBT:0E00000003000400000000FF⟧ için ⟦MSBT:0E00000003000400FF4B32FF⟧kayıt verisi⟦MSBT:0E00000003000400000000FF⟧
bozuktu. Yeni veri
oluşturuldu.⟦MSBT:0E000000020002006400⟧",
CommonUI.csv,0,DialogYes,Yes,Oui,Ja,Sì,Sí,はい,Yes,Oui,Sí,Evet,
CommonUI.csv,1,DialogNo,No,Non,Nein,No,No,いいえ,No,Non,No,Hayır,
CommonUI.csv,2,DialogOK,OK,OK,OK,OK,Aceptar,OK,OK,OK,Aceptar,Tamam,
CommonUI.csv,3,SaveInfoMessage,Saving...,Sauvegarde...,⟦MSBT:0E000000020002004400⟧Speichern...⟦MSBT:0E000000020002006400⟧,Salvataggio...,⟦MSBT:0E000000020002004600⟧Guardando⟦MSBT:0E000000020002006400⟧,セーブ⟦MSBT:0E00000000000A0002000600613085304630⟧中,⟦MSBT:0E000000020002005F00⟧Saving...⟦MSBT:0E000000020002006400⟧,Sauv...,⟦MSBT:0E000000020002004600⟧Guardando⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004400⟧Kaydediliyor...⟦MSBT:0E000000020002006400⟧,
CommonUI.csv,4,TitleRights,"©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo","©2016 HAL Laboratory, Inc. / Nintendo",
CommonUI.csv,5,SkipText,SKIP,Passer,WEITER,SALTA,Saltar,スキップ,SKIP,Passer,Saltar,ATLA,
CommonUI.csv,6,CompleteOKButtonText,OK,OK,OK,OK,Aceptar,OK,OK,OK,Aceptar,Tamam,
Confetti.csv,0,TitleStart,Start,Commencer,Start,Inizia,Empezar,はじめる,Start,Commencer,Empezar,Başla,
Confetti.csv,1,TitleBack,Quit,⟦MSBT:0E000000020002005000⟧Quitter⟦MSBT:0E000000020002006400⟧,Ende,Esci,Salir,おわる,Quit,⟦MSBT:0E000000020002004E00⟧Quitter⟦MSBT:0E000000020002006400⟧,Salir,Çık,
Confetti.csv,2,LevelSelectCloseButton,Close,⟦MSBT:0E000000020002005500⟧Fermer⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005000⟧Schlie-
ßen⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002005F00⟧Chiudi⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Cerrar⟦MSBT:0E000000020002006400⟧,とじる,Close,⟦MSBT:0E000000020002005500⟧Fermer⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Cerrar⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧Kapat⟦MSBT:0E000000020002006400⟧,
Confetti.csv,3,LevelSelectUpHeader,Level Select,Choix du niveau,Levelauswahl,Seleziona livello,Elige un nivel,レベルセレクト,Level Select,Choix du niveau,Elige un nivel,Seviye Seçimi,
Confetti.csv,4,LevelSelectUpProd,Hop on the Warp Star to start!,Grimpez sur une étoile Warp !,Auf Warp-Stern springen: Start!,⟦MSBT:0E000000020002005F00⟧Salta sulla Stella Warp per iniziare!⟦MSBT:0E000000020002006400⟧,¡Súbete a una estrella remolque!,ワープスターに のって ゲームスタート！,Hop on the Warp Star to start!,Grimpez sur une étoile Warp!,¡Súbete a una estrella remolque!,⟦MSBT:0E000000020002005A00⟧Başlamak için Warp Yıldızı'na bin!⟦MSBT:0E000000020002006400⟧,
Confetti.csv,5,LevelSelectUpUnlock,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ unlocked!,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ disponible !,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ freigeschaltet!,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ sbloccato!,¡⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ desbloqueado!,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ が オープン！,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ unlocked!,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ disponible!,¡⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ desbloqueado!,⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00020002000000⟧⟦MSBT:0E00000003000400000000FF⟧ açıldı!,
Confetti.csv,6,StageNameLevel1,Level 1,Niveau 1,Level 1,Livello 1,Nivel 1,レベル1,Level 1,Niveau 1,Nivel 1,Seviye 1,
Confetti.csv,7,StageNameLevel2,Level 2,Niveau 2,Level 2,Livello 2,Nivel 2,レベル2,Level 2,Niveau 2,Nivel 2,Seviye 2,
Confetti.csv,8,StageNameLevel3,Level 3,Niveau 3,Level 3,Livello 3,Nivel 3,レベル3,Level 3,Niveau 3,Nivel 3,Seviye 3,
Confetti.csv,9,RankWindowLevel1,Level 1,Niveau 1,Level 1,Livello 1,Nivel 1,レベル1,Level 1,Niveau 1,Nivel 1,Seviye 1,
Confetti.csv,10,RankWindowLevel2,Level 2,Niveau 2,Level 2,Livello 2,Nivel 2,レベル2,Level 2,Niveau 2,Nivel 2,Seviye 2,
Confetti.csv,11,RankWindowLevel3,Level 3,Niveau 3,Level 3,Livello 3,Nivel 3,レベル3,Level 3,Niveau 3,Nivel 3,Seviye 3,
Confetti.csv,12,LevelSelectLoHeader,Controls,Commandes,Steuerung,Comandi,Controles,そうさ ほうほう,Controls,Commandes,Controles,Kontroller,
Confetti.csv,13,LevelSelectLoOpMove,Move,⟦MSBT:0E000000020002005A00⟧Avancer⟦MSBT:0E000000020002006400⟧,"Be-
wegen",Muovi,⟦MSBT:0E000000020002005500⟧Moverse⟦MSBT:0E000000020002006400⟧,いどう,Move,⟦MSBT:0E000000020002005A00⟧Avancer⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Moverse⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Hareket⟦MSBT:0E000000020002006400⟧,
Confetti.csv,14,LevelSelectLoOpTurn,Rotate,⟦MSBT:0E000000020002005F00⟧Tourner⟦MSBT:0E000000020002006400⟧,Drehen,Ruota,Girar,かいてん,Rotate,⟦MSBT:0E000000020002005F00⟧Tourner⟦MSBT:0E000000020002006400⟧,Girar,Döndür,
Confetti.csv,15,LevelSelectLoOpSwallow,Swallow,Avaler,Schlucken,Inghiotti,Tragar,のみこみ,Swallow,Avaler,Tragar,Yut,
Confetti.csv,16,LevelSelectLoOpSquat,Crouch,S'accroupir,Hocken,Abbassati,Agacharse,しゃがみ,Crouch,S'accroupir,Agacharse,Çömel,
Confetti.csv,17,LevelSelectLoOpHover,Hover,Flotter,⟦MSBT:0E000000020002005500⟧Schweben⟦MSBT:0E000000020002006400⟧,Vola,Flotar,ホバリング,Hover,Flotter,Flotar,Süzül,
Confetti.csv,18,LevelSelectLoOpJump,Jump,Sauter,Springen,Salta,Saltar,ジャンプ,Jump,Sauter,Saltar,Zıpla,
Confetti.csv,19,LevelSelectLoOpInhale,Inhale,Aspirer,⟦MSBT:0E000000020002005A00⟧Einsaugen⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Risucchia⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Absorber⟦MSBT:0E000000020002006400⟧,すいこみ,Inhale,Aspirer,⟦MSBT:0E000000020002005F00⟧Absorber⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧İçine Çek⟦MSBT:0E000000020002006400⟧,
Confetti.csv,20,LevelSelectLoOpVomit,Spit,Expulser,⟦MSBT:0E000000020002004B00⟧Ausspucken⟦MSBT:0E000000020002006400⟧,Espelli,Escupir,はきだし,Spit,Expulser,Escupir,Tükür,
Confetti.csv,21,LevelSelectLoOpAirBall,Air Bullet,⟦MSBT:0E000000020002005F00⟧Bulle d'air⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Luftkugel⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Proiettile⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Pr. aéreo⟦MSBT:0E000000020002006400⟧,くうきだん,Air Bullet,⟦MSBT:0E000000020002005F00⟧Bulle d'air⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Pr. aéreo⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Hava Mermisi⟦MSBT:0E000000020002006400⟧,
Confetti.csv,22,LevelSelectLoToTitle,To Title,Retour,Zurück,Al titolo,Atrás,タイトルへ,To Title,Retour,Atrás,Başlığa,
Confetti.csv,23,LevelSelectLoCancel,Back,⟦MSBT:0E000000020002005500⟧Retour⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Zurück⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004600⟧Indietro⟦MSBT:0E000000020002006400⟧,Atrás,もどる,Back,⟦MSBT:0E000000020002005500⟧Retour⟦MSBT:0E000000020002006400⟧,Atrás,Geri,
Confetti.csv,24,LevelSelectLoDecide,Start,⟦MSBT:0E000000020002005A00⟧Allons-y !⟦MSBT:0E000000020002006400⟧,Start,Inizia,Empezar,スタート！,Start,⟦MSBT:0E000000020002005A00⟧Allons-y!⟦MSBT:0E000000020002006400⟧,Empezar,Başla,
Confetti.csv,25,TutorialButtonTitle,Tutorial,Tutoriel,Tutorial,Tutorial,Tutorial,あそびかた,Tutorial,Tutoriel,Guía,Eğitim,
Confetti.csv,26,CloseButtonTitle,Back,Retour,Zurück,Indietro,Atrás,とじる,Back,Retour,Atrás,Geri,
Confetti.csv,27,HeaderLevel1,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,1 - ⟦MSBT:0E00020001000000⟧,
