file,index,label,TR_Turkish,QA_Note
Demo.csv,86,Boss06LastDeadStarDreamSerif308,"Ne yazık ki, kusurlu ve
kırılgan canlılar bir yüktü.",
Demo.csv,87,Boss06LastDeadStarDreamSerif309,"Tarihin sonuna tanık olmaya
davetlisin.",
Demo.csv,88,Boss06LastDeadStarDreamSerif310,"Yeni bir çağ başlayacak:
sonsuz refah çağı.",
Demo.csv,89,Boss06LastDeadStarDreamSerif311,Yok oluşunun tadını çıkar.,
Demo.csv,90,Boss06LastDeadSusieSerif401,...Böyle olmamalıydı!,
Demo.csv,91,Boss06LastDeadSusieSerif402,Hayır! Buna izin vermem!,
Demo.csv,92,Boss06LastDeadSusieSerif403,Tek istediğim Yıldız Rüyası'nı çalmaktı!⟦MSBT:0E00000004000000⟧Bir de ihtiyara ders vermek.⟦MSBT:0E00000004000000⟧Bu çok mu şeydi?⟦MSBT:0E00000004000000⟧Şu hâle bak...,
Demo.csv,93,Boss06LastDeadSusieSerif404,"Şu deli makinenin beni
yok etmesine izin vermem!",
Demo.csv,94,Boss06LastDeadSusieSerif405,"...İşte.
Bin, Pembiş.",
Demo.csv,95,Boss06LastDeadSusieSerif406,Zırhı al ve git!,
Demo.csv,96,Boss06LastDeadSusieSerif407,⟦MSBT:0E000000020002007800⟧O makineyi durdur!⟦MSBT:0E000000020002006400⟧,
Demo.csv,97,Boss06LastDeadSusieSerif501,"Lütfen...
Pembiş... Kirby!",
Demo.csv,98,Boss06LastDeadSusieSerif502,Durdurmalısın!,
Demo.csv,99,Boss06LastDeadSusieSerif503,"Bunu yapabilecek biri varsa,
o da sensin!",
Demo.csv,100,BossMetago1AppearStarDreamSerif01,Y...Ü...K...L...E...M...E...,
Demo.csv,101,BossMetago1AppearStarDreamSerif02,.........,
Demo.csv,102,BossMetago1AppearStarDreamSerif03,"Sen... yeni yönetici
olmalısın.",
Demo.csv,103,BossMetago1AppearStarDreamSerif04,"Evet. İnanılmaz bir
güce sahipsin...",
Demo.csv,104,BossMetago1AppearStarDreamSerif05,...OK,
Demo.csv,105,BossMetago1AppearStarDreamSerif06,"Yeni yönetici olarak
yeterliliğini...",
Demo.csv,106,BossMetago1AppearStarDreamSerif07,"bu gezegenin en güçlü
savaşçılarına kanıtlamalısın.",
Demo.csv,107,BossMetago1AppearStarDreamSerif08,⟦MSBT:0E00000003000400FF4B32FF⟧Kılıç Ustası⟦MSBT:0E00000003000400000000FF⟧.EXE çalıştırılıyor.,
Demo.csv,108,BossMetago2AppearStarDreamSerif01,...Etkileyici.,
Demo.csv,109,BossMetago2AppearStarDreamSerif02,"Bu senin için biraz
fazla kolaydı, yönetici.",
Demo.csv,110,BossMetago2AppearStarDreamSerif03,"Sırada, kılıcını güzel bir dans gibi
kullanan biri var...",
Demo.csv,111,BossMetago2AppearStarDreamSerif04,"Boşluktan en güçlü
kraliçeyi geri getirelim.",
Demo.csv,112,BossMetago2AppearStarDreamSerif05,"Asil varlığına ve
eşsiz dövüş becerisine tanık ol.",
Demo.csv,113,BossMetago2AppearStarDreamSerif06,Sana layık bir sınav olacak.,
Demo.csv,114,BossMetago3AppearStarDreamSerif01,"Gerçekten güçlüsün.
Sıra son sınavda...",
Demo.csv,115,BossMetago3AppearStarDreamSerif02,"Önceki yönetici bunu
yasaklamıştı, ama mecburuz.",
Demo.csv,116,BossMetago3AppearStarDreamSerif03,"Başlatılıyor: ⟦MSBT:0E00000003000400FF4B32FF⟧Uzay-Zaman
Nakil Programı⟦MSBT:0E00000003000400000000FF⟧...",
Demo.csv,117,BossMetago3AppearStarDreamSerif04,"Unutulmuş bir çağdan
efsanevi bir kılıç ustası getirelim.",
Demo.csv,118,BossMetago3AppearStarDreamSerif05,"Yakındaki bir-iki
gezegeni yok edebilir, hayat bu.",
Demo.csv,119,BossMetago3AppearStarDreamSerif06,"Bu son savaşın getirisi,
yan hasarından ağır basar.",
Demo.csv,120,BossMetago3AppearStarDreamSerif07,Hazır ol...,
Demo.csv,121,BossMetago3AppearStarDreamSerif08,"Uzay-Zaman Nakli çalıştırılıyor...
Boyutlararası yol... Açılıyor...",
Demo.csv,122,BossMetago3AppearStarDreamSerif09,3...,
Demo.csv,123,BossMetago3AppearStarDreamSerif10,2...,
Demo.csv,124,BossMetago3AppearStarDreamSerif11,1...,
Demo.csv,125,BossMetago3AppearStarDreamSerif12,...BAŞLA⟦MSBT:0E000000020002008200⟧!⟦MSBT:0E000000020002006400⟧,
Demo.csv,126,KaraokeTitle,- Yüce Haltmann -,
Demo.csv,127,Karaoke01,"Yüce Haltmann,⟦MSBT:0E00030003000000⟧ ona taparız,",
Demo.csv,128,Karaoke02,Zaman ve uzayın efendisi⟦MSBT:0E00030003000000⟧!,
Demo.csv,129,Karaoke03,"Her gün⟦MSBT:0E00030003000000⟧ ona şan dileriz,",
Demo.csv,130,Karaoke04,Asil yüzüne⟦MSBT:0E00030003000000⟧ bakarak!,
Demo.csv,131,Karaoke05,"Usta,⟦MSBT:0E00030003000000⟧ rakipleri ez!",
Demo.csv,132,Karaoke06,Huzurunda ⟦MSBT:0E00030003000000⟧kalalım!,
Demo.csv,133,Karaoke07,"Her ⟦MSBT:0E00030003000000⟧yıldız ve gezegen senin,",
Demo.csv,134,Karaoke08,"Şimdi ve daima, ⟦MSBT:0E00030003000000⟧gece gündüz!",
Demo.csv,135,Karaoke09,"⟦MSBT:0E000000020002006300⟧Yalvarırız,⟦MSBT:0E00030003000000⟧ sevgili Haltmann,⟦MSBT:0E000000020002006400⟧",
Demo.csv,136,Karaoke10,⟦MSBT:0E000000020002005A00⟧İşimizi kutsayın ⟦MSBT:0E00030003000000⟧ve huzurla kalın!⟦MSBT:0E000000020002006400⟧,
Demo.csv,137,Karaoke11,"Maaş ve ⟦MSBT:0E00030003000000⟧ergonomik koltuk,",
Demo.csv,138,Karaoke12,Bize böyle ⟦MSBT:0E00030003000000⟧lütuflar verin!,
Demo.csv,139,Karaoke13,"Tek dileğimiz, ⟦MSBT:0E00030003000000⟧efendimiz,",
Demo.csv,140,Karaoke14,⟦MSBT:0E000000020002005000⟧bizi asla ⟦MSBT:0E00030003000000⟧yanlış yola sürüklememeniz!⟦MSBT:0E000000020002006400⟧,
Demo.csv,141,Karaoke15,"Bizi yönet,⟦MSBT:0E00030003000000⟧ sevgili Haltmann!",
Demo.csv,142,Karaoke16,⟦MSBT:0E000000020002005500⟧Hep birlikte ⟦MSBT:0E00030003000000⟧şarkımızı söyleyelim!⟦MSBT:0E000000020002006400⟧,
GameInfo.csv,0,AbilityDropButtonTitle,"Gücü
Bırak",
GameInfo.csv,1,PauseButtonTitle,Mola,
GameInfo.csv,2,TiltResetButtonTitle,"Eğimi
Sıfırla",
GameInfo.csv,3,GuideBoardFirstIcCube,"Bu eşya, patrona giden
⟦MSBT:0E00000003000400FF4600FF⟧engeli açacak⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FF4600FF⟧kodu⟦MSBT:0E00000003000400000000FF⟧ içerir!",
GameInfo.csv,4,AssistStarWindowItemTitle,Bandanalı Waddle Dee,
GameInfo.csv,5,AssistStarWindowItemText,"⟦MSBT:0E000000020002005500⟧Waddle Dee'nin eşyaları
⟦MSBT:0E00000003000400FFDE00FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ gibi yollarla
⟦MSBT:0E00000003000400FFDE00FF⟧daha iyi eşyalara⟦MSBT:0E00000003000400000000FF⟧ dönüşebilir.⟦MSBT:0E000000020002006400⟧",
GameInfo.csv,6,AssistStarWindowTouchTitle,Yardım Yıldızı!,
GameInfo.csv,7,AssistStarWindowTouchText,"⟦MSBT:0E000000020002005A00⟧Alt ekranda ⟦MSBT:0E00000003000400FFDE00FF⟧dokun⟦MSBT:0E00000003000400000000FF⟧ ya da
⟦MSBT:0E00010003000000⟧'a basarak kullan!⟦MSBT:0E000000020002006400⟧",
GameInfo.csv,8,ArmorActionTwist,⟦MSBT:0E000000020002005A00⟧Kullan⟦MSBT:0E000000020002006400⟧,
GameInfo.csv,9,ArmorActionRide,Bin,
GameInfo.csv,10,ArmorActionGetOff,Çık,
GameInfo.csv,11,ArmorActionLift,Tut,
GameInfo.csv,12,ArmorActionPutOff,⟦MSBT:0E000000020002005A00⟧Bırak⟦MSBT:0E000000020002006400⟧,
GameInfo.csv,13,BossNameBlocky,Blocky,
GameInfo.csv,14,BossNameBlockyEx,Blocky 2.0,
GameInfo.csv,15,BossNameBonkers,Bonkers,
GameInfo.csv,16,BossNameBonkersEx,Bonkers 2.0,
GameInfo.csv,17,BossNameDubior,Dubior,
GameInfo.csv,18,BossNameDubiorEx,Dubior 2.0,
GameInfo.csv,19,BossNameKingsdoo,Kral Doo,
GameInfo.csv,20,BossNameKingsdooEx,Kral Doo 2.0,
GameInfo.csv,21,BossNamePoisonboros,Zehirboros,
GameInfo.csv,22,BossNamePoisonborosEx,Zehirboros 2.0,
GameInfo.csv,23,BossNameWhispyborg,Meka Whispy,
GameInfo.csv,24,BossNameWhispyborgEx,Meka Whispy 2.0,
GameInfo.csv,25,BossNameHolokracko,Holo-Kracko,
GameInfo.csv,26,BossNameHolokrackoEx,Holo-Kracko 2.0,
GameInfo.csv,27,BossNameHolospherelowpers,Holo-Hayaletler,
GameInfo.csv,28,BossNameHolospherelowpersEx,Holo-Hayaletler 2.0,
GameInfo.csv,29,BossNameHoloicedragon,Holo-Buz Ejderi,
GameInfo.csv,30,BossNameHoloicedragonEx,Holo-Buz Ejderi 2.0,
GameInfo.csv,31,BossNameHologaraga,Holo-Çıngıraklı,
GameInfo.csv,32,BossNameHologaragaEx,Holo-Çıngıraklı 2.0,
GameInfo.csv,33,BossNameZankibble,Kibble Kılıcı,
GameInfo.csv,34,BossNameZankibbleEx,Kibble Kılıcı 2.0,
GameInfo.csv,35,BossNameArmorSpanner,İstilacı Zırhı,
GameInfo.csv,36,BossNameScrewRoboGiant,Gigavolt,
GameInfo.csv,37,BossNameScrewRoboGiant2,Gigavolt II,
GameInfo.csv,38,BossNameHolographSystemCore,Holo Savunma,
GameInfo.csv,39,BossNameHolographSystemCoreEx,Holo Savunma 2.0,
GameInfo.csv,40,BossNameTelepatris,Telepatos,
GameInfo.csv,41,BossNameTelepatrisEx,Telepatos 2.0,
GameInfo.csv,42,BossNameShootingCannon,Dişli Üssü,
GameInfo.csv,43,BossNameSusie,Susie,
GameInfo.csv,44,BossNameSusieEx,Susie 2.0,
GameInfo.csv,45,BossNameMetaknightborg,Meka Knight,
GameInfo.csv,46,BossNameMetaknightborgEx,Seri Meka Knight,
GameInfo.csv,47,BossNameMetaknightborgkai,Meka Knight+,
GameInfo.csv,48,BossNameClonededede,Dedede Klonu,
GameInfo.csv,49,BossNameClonedededeEx,Dedede Klonu 2.0,
GameInfo.csv,50,BossNameClonedededeWithCannon,Dedede Klonları & D3,
GameInfo.csv,51,BossNameClonedededeWithCannonEx,⟦MSBT:0E000000020002005F00⟧Dedede Klonları & D3 2.0⟦MSBT:0E000000020002006400⟧,
GameInfo.csv,52,BossNameKaboola,Çekirdek Kabula,
GameInfo.csv,53,BossNameSecurityservice,Güvenlik Gücü,
GameInfo.csv,54,BossNameSecurityserviceEx,Güvenlik Gücü 2.0,
GameInfo.csv,55,BossNameHartmann,Başkan Haltmann,
GameInfo.csv,56,BossNameHartmannEx,Bşk. Haltmann 2.0,
GameInfo.csv,57,BossNameMothercomputer,Yıldız Rüyası,
GameInfo.csv,58,BossNameMothercomputerEx,Yıldız Rüyası.exe,
GameInfo.csv,59,BossNameMothercomputership,Yıldız Rüyası,
GameInfo.csv,60,BossNameMothercomputershipEx,Yıldız Rüyası.exe,
GameInfo.csv,61,BossNameMothercomputerScrewBattle,Yıldız Rüyası,
GameInfo.csv,62,BossNameClonedarkmatter,Kara Madde Klonu,
GameInfo.csv,63,BossNameMothercomputersoulcore,Yıldız Rüyası.exe,
GameInfo.csv,64,BossNameGalacticknight,Galacta Knight Dönüyor,
GameInfo.csv,65,BossNameClonesectnia,Sectonia Klonu,
GameOver.csv,0,ContinueButton,Devam,
GameOver.csv,1,ExitButton,Çık,
GameOver.csv,2,ExitConfirmText,"⟦MSBT:0E00000003000400FF4B32FF⟧Oyunu bitirip⟦MSBT:0E00000003000400000000FF⟧ mod seçimine
dönmek istiyor musun?",
GameOver.csv,3,ExitConfirmTextMetaGo,"⟦MSBT:0E00000003000400FF4B32FF⟧Oyunu bitirip⟦MSBT:0E00000003000400000000FF⟧
başlık ekranına dönmek
istiyor musun?",
GoalGame.csv,0,PushText,Bas,
GoalGame.csv,1,SpecialBonusText,Özel Bonus,
GoalGame.csv,2,PointStarCross,×,
MelonCommon.csv,0,ComputerNum1,Üye 1,
MelonCommon.csv,1,ComputerNum2,Üye 2,
MelonCommon.csv,2,ComputerNum3,Üye 3,
MelonCommon.csv,3,ComputerNum4,Üye 4,
MelonCommon.csv,4,DialogYes,Evet,
MelonCommon.csv,5,DialogNo,Hayır,
MelonCommon.csv,6,DialogOK,Tamam,
MelonMenu.csv,0,HeaderLoQuestText,Görev Seç,
MelonMenu.csv,1,HeaderLoJobForMyPlayerText,Rolünü seç.,
MelonMenu.csv,2,HeaderLoJobForAnotherPlayerText,⟦MSBT:0E000000020002004B00⟧Arkadaşının rolünü seç.⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,3,HeaderLoMemberText,Takım Üyeleri,
MelonMenu.csv,4,BackBtnText,Geri,
MelonMenu.csv,5,BackBtnNetText,Çık,
MelonMenu.csv,6,QuestBtnText,Görev,
MelonMenu.csv,7,ResultHeaderText1,Görev 1,
MelonMenu.csv,8,ResultHeaderText2,Görev 2,
MelonMenu.csv,9,ResultHeaderText3,Görev 3,
MelonMenu.csv,10,ResultHeaderText4,Görev 4,
MelonMenu.csv,11,ResultHeaderText5,Görev 5,
MelonMenu.csv,12,ResultHeaderText6,Görev EX,
MelonMenu.csv,13,HeaderUpText,Takım Görevi,
MelonMenu.csv,14,HeaderUpSubText1,Görev 1,
MelonMenu.csv,15,HeaderUpSubText2,Görev 2,
MelonMenu.csv,16,HeaderUpSubText3,Görev 3,
MelonMenu.csv,17,HeaderUpSubText4,Görev 4,
MelonMenu.csv,18,HeaderUpSubText5,Görev 5,
MelonMenu.csv,19,HeaderUpSubText6,Görev EX,
MelonMenu.csv,20,BossLevelText,Zorluk,
MelonMenu.csv,21,BestScoreText,En Yüksek EXP,
MelonMenu.csv,22,BossNameText1,Dev Kılıç,
MelonMenu.csv,23,BossNameText2,Bay Ayaz,
MelonMenu.csv,24,BossNameText3,Whispy Woods,
MelonMenu.csv,25,BossNameText4,Pirovrak,
MelonMenu.csv,26,BossNameText5,Landia,
MelonMenu.csv,27,BossNameText6,Landia EX,
MelonMenu.csv,28,BossBywordText1,Çelik Asker,
MelonMenu.csv,29,BossBywordText2,Buz Canavarı,
MelonMenu.csv,30,BossBywordText3,Kadim Ağaç,
MelonMenu.csv,31,BossBywordText4,Alevli Kurbağa,
MelonMenu.csv,32,BossBywordText5,Koruyucu Melek,
MelonMenu.csv,33,BossBywordText6,Koruyucu Melek,
MelonMenu.csv,34,BossProfileText1,"Takımınla savaş!
Ormandaki Çelik Asker'i
birlikte yen!",
MelonMenu.csv,35,BossProfileText2,"Ay ışığındaki gölde gezen
vahşi Buz Canavarı'nı
dize getir!",
MelonMenu.csv,36,BossProfileText3,"⟦MSBT:0E000000020002005A00⟧Harabelerdeki Kadim Ağacı
devir. Tırtıllara ve
düşen elmalara
dikkat!⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,37,BossProfileText4,"Dev alevli kurbağa?!
Volkana dönmeden önce
çabuk yen!",
MelonMenu.csv,38,BossProfileText5,"⟦MSBT:0E000000020002005500⟧Dağ tepesinde kara bulutlar...
Dört başlı
koruyucuyla savaşmaya
hazırlan!⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,39,BossProfileText6,"Dört başlı koruyucu indi,
gerçek gücünü açığa çıkardı!
Onu durdurmak sana kaldı!",
MelonMenu.csv,40,JobBtnNameText1,⟦MSBT:0E000000020002004600⟧Kılıç Kahramanı⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,41,JobBtnNameText2,⟦MSBT:0E000000020002005000⟧Işın Büyücüsü⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,42,JobBtnNameText3,⟦MSBT:0E000000020002005A00⟧Çekiç Ustası⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,43,JobBtnNameText4,⟦MSBT:0E000000020002005500⟧Şifa Doktoru⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,44,JobNameText1,⟦MSBT:0E000000020002005500⟧Kılıç Kahramanı⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,45,JobNameText2,Işın Büyücüsü,
MelonMenu.csv,46,JobNameText3,⟦MSBT:0E000000020002006100⟧Çekiç Ustası⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,47,JobNameText4,⟦MSBT:0E000000020002005F00⟧Şifa Doktoru⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,48,JobBywordText1,Kılıç Ustası!,
MelonMenu.csv,49,JobBywordText2,Zaman Büyücüsü!,
MelonMenu.csv,50,JobBywordText3,Güçlü Savaşçı!,
MelonMenu.csv,51,JobBywordText4,Bilge Şifacı!,
MelonMenu.csv,52,JobLevelText,Seviye,
MelonMenu.csv,53,JobTotalExpText,EXP,
MelonMenu.csv,54,JobParamHpText,Can,
MelonMenu.csv,55,JobParamAtkText,Saldırı,
MelonMenu.csv,56,JobParamCureText,İyileşme,
MelonMenu.csv,57,JobParamMeteorText,⟦MSBT:0E000000020002005000⟧Takım Meteoru⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,58,JobTotalExpValueText,⟦MSBT:0E00020001000000⟧,
MelonMenu.csv,59,JobNextExpValueText,⟦MSBT:0E00020001000000⟧,
MelonMenu.csv,60,JobNextLevelExpText,Sonraki,
MelonMenu.csv,61,JobNextLevelExpFullText,Maks!,
MelonMenu.csv,62,JobHitPointValueText,⟦MSBT:0E00020001000000⟧,
MelonMenu.csv,63,MemberCheckHeadText,⟦MSBT:0E000000020002005500⟧Başlamak için ⟦MSBT:0E00000003000400FF4B32FF⟧Yola Çık⟦MSBT:0E00000003000400000000FF⟧'a bas!⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,64,MemberCheckBodyText,"Herkes rolünü seçince
göreve başla!",
MelonMenu.csv,65,MemberCheckBodyTextWithAI,"Takım arkadaşlarının
⟦MSBT:0E00000003000400FF4B32FF⟧rollerini⟦MSBT:0E00000003000400000000FF⟧ de değiştirebilirsin.
Hazırsan yola çık!",
MelonMenu.csv,66,MemberCheckDecideBtnText,Yola Çık,
MelonMenu.csv,67,OperationBtnText,Kontroller,
MelonMenu.csv,68,MemberBtnLevelText,⟦MSBT:0E000000020002004B00⟧Seviye⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,69,MemberBtnJobText1,"⟦MSBT:0E000000020002004100⟧Kılıç
Kahramanı⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,70,MemberBtnJobText2,"⟦MSBT:0E000000020002005A00⟧Şifa
Doktoru⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,71,MemberBtnJobText3,"Çekiç
Ustası",
MelonMenu.csv,72,MemberBtnJobText4,"Işın
Büyücüsü",
MelonMenu.csv,73,ConfirmDialogYesBtnText,Evet,
MelonMenu.csv,74,ConfirmDialogNoBtnText,Hayır,
MelonMenu.csv,75,ConfirmDialogWindowText,"Göreve ⟦MSBT:0E00000003000400FF4B32FF⟧yola çıkmaya⟦MSBT:0E00000003000400000000FF⟧
hazır mısın?",
MelonMenu.csv,76,TitleEndBtnText,Çık,
MelonMenu.csv,77,TitleSingleBtnText,⟦MSBT:0E000000020002005A00⟧Takım Görevi⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,78,TitleMultiBtnText,⟦MSBT:0E000000020002004B00⟧Kablosuz Görev⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,79,TitleHeaderLoText,Oyun Modu,
MelonMenu.csv,80,TipsSword1HeaderText,Kılıç Kahramanı Özeli,
MelonMenu.csv,81,TipsSword1BodyText,"⟦MSBT:0E00010001000000⟧ basılı tut,
⟦MSBT:0E00000003000400FFDE00FF⟧Döner Kesik⟦MSBT:0E00000003000400000000FF⟧ için güç biriktir!
3 şarj seviyesi var!",
MelonMenu.csv,82,TipsHammer1HeaderText,Çekiç Ustası Özeli,
MelonMenu.csv,83,TipsHammer1BodyText,"⟦MSBT:0E00010006000000⟧+⟦MSBT:0E00010001000000⟧ basılı tut,
⟦MSBT:0E00000003000400FFDE00FF⟧Çekiç Taklası⟦MSBT:0E00000003000400000000FF⟧ için güç biriktir!
3 şarj seviyesi var!",
MelonMenu.csv,84,TipsDoctor1HeaderText,Şifa Doktoru Özeli,
MelonMenu.csv,85,TipsDoctor1BodyText,"⟦MSBT:0E00010001000000⟧ basılı tut,
⟦MSBT:0E00000003000400FFDE00FF⟧Şifa Alanı⟦MSBT:0E00000003000400000000FF⟧ için güç biriktir!
3 şarj seviyesi var!",
MelonMenu.csv,86,TipsBeam1HeaderText,Işın Büyücüsü Özeli,
MelonMenu.csv,87,TipsBeam1BodyText,"⟦MSBT:0E00010001000000⟧ basılı tutup zamanı durduran
⟦MSBT:0E00000003000400FFDE00FF⟧Zaman Işını⟦MSBT:0E00000003000400000000FF⟧ için güç biriktir!
3 şarj seviyesi var!",
MelonMenu.csv,88,TipsSword2HeaderText,Kılıç Kahramanı Kalkanı,
MelonMenu.csv,89,TipsSword2BodyText,"⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ ile ⟦MSBT:0E00000003000400FFDE00FF⟧Kahraman Kalkanı⟦MSBT:0E00000003000400000000FF⟧ aç!
Bariyerin içindeki takım
arkadaşlarını koru!",
MelonMenu.csv,90,TipsLithographHeaderText,Güç Tabletleri,
MelonMenu.csv,91,TipsLithographBodyText,"Düşmana art arda vurup
takımın için ⟦MSBT:0E00000003000400FFDE00FF⟧Güç Tabletleri⟦MSBT:0E00000003000400000000FF⟧
topla!",
MelonMenu.csv,92,TipsMeteorHeaderText,Takım Meteoru,
MelonMenu.csv,93,TipsMeteorBodyText,"Yeterince Güç Tableti topla,
⟦MSBT:0E00000003000400FFDE00FF⟧Takım Meteoru⟦MSBT:0E00000003000400000000FF⟧ yap!
Düşmanlara büyük hasar verir!",
MelonMenu.csv,94,TipsReviveHeaderText,Diriltme Büyüsü,
MelonMenu.csv,95,TipsReviveBodyText,"Yaralı bir takım arkadaşına yaklaş,
⟦MSBT:0E00010003000000⟧'e bas ve ⟦MSBT:0E00000003000400FFDE00FF⟧diriltme⟦MSBT:0E00000003000400000000FF⟧
büyüsü yap!",
MelonMenu.csv,96,TipsMultiPlayHeaderText,Kablosuz Görev,
MelonMenu.csv,97,TipsMultiPlayBodyText,"⟦MSBT:0E00000003000400FFDE00FF⟧Kablosuz Görev⟦MSBT:0E00000003000400000000FF⟧ modunda
oynarsan ⟦MSBT:0E00000003000400FFDE00FF⟧ekstra EXP⟦MSBT:0E00000003000400000000FF⟧ kazanırsın!",
MelonMenu.csv,98,TipsMouthFeedHeaderText,Besle,
MelonMenu.csv,99,TipsMouthFeedBodyText,"Yemek alıp bir takım arkadaşını
⟦MSBT:0E00000003000400FFDE00FF⟧besle⟦MSBT:0E00000003000400000000FF⟧; dayanıklılığı
yenilensin!",
MelonMenu.csv,100,TipsGuardHeaderText,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ Korun,
MelonMenu.csv,101,TipsGuardBodyText,"⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ ile ⟦MSBT:0E00000003000400FFDE00FF⟧korun⟦MSBT:0E00000003000400000000FF⟧,
düşman saldırılarını engelle!",
MelonMenu.csv,102,TipsJustGuardHeaderText,Kusursuz Korunma,
MelonMenu.csv,103,TipsJustGuardBodyText,"Saldırıdan hemen önce korunup
⟦MSBT:0E00000003000400FFDE00FF⟧Kusursuz Korunma⟦MSBT:0E00000003000400000000FF⟧ yap!",
MelonMenu.csv,104,UnlockDialogQuest2Text,⟦MSBT:0E00000003000400FF4B32FF⟧Görev 2⟦MSBT:0E00000003000400000000FF⟧ açıldı!,
MelonMenu.csv,105,UnlockDialogQuest3And4Text,"⟦MSBT:0E00000003000400FF4B32FF⟧Görev 3⟦MSBT:0E00000003000400000000FF⟧ ve ⟦MSBT:0E00000003000400FF4B32FF⟧4⟦MSBT:0E00000003000400000000FF⟧
açıldı!",
MelonMenu.csv,106,UnlockDialogQuest5Text,"⟦MSBT:0E00000003000400FF4B32FF⟧Görev 5⟦MSBT:0E00000003000400000000FF⟧ açıldı!
Son savaşa hazırlan!",
MelonMenu.csv,107,UnlockDialogQuestExText,"⟦MSBT:0E00000003000400FF4B32FF⟧Görev EX⟦MSBT:0E00000003000400000000FF⟧ açıldı.
Gerçek son savaşta
kazanabilir misin?",
MelonMenu.csv,108,UnlockDialogCPSingleText,"⟦MSBT:0E000000020002005F00⟧Başarıların duyuldu!
⟦MSBT:0E00000003000400FF4B32FF⟧Bir arkadaş takıma katıldı⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,109,UnlockDialogCPSingleCompleteText,"⟦MSBT:0E000000020002005F00⟧Başarıların duyuldu!
⟦MSBT:0E00000003000400FF4B32FF⟧Bir arkadaş takıma katıldı⟦MSBT:0E00000003000400000000FF⟧!
Takımın artık dolu!⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,110,UnlockDialogCPDoubleCompleteText,"⟦MSBT:0E000000020002005F00⟧Başarıların duyuldu!
⟦MSBT:0E00000003000400FF4B32FF⟧İki arkadaş takıma katıldı⟦MSBT:0E00000003000400000000FF⟧!
Takımın artık dolu!⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,111,UnlockDialogOKBtnText,İleri,
MelonMenu.csv,112,ClientWaitText,"Takım arkadaşları
bekleniyor...
(Geri dön: ⟦MSBT:0E00010001000000⟧)",
MelonMenu.csv,113,ClientWaitQSelText,⟦MSBT:0E000000020002005A00⟧Görev seçimi bekleniyor...⟦MSBT:0E000000020002006400⟧,
MelonMenu.csv,114,NetHeaderUpText,Kablosuz Görev,
MelonMenu.csv,115,NetGroupSearchTitle,Bir takıma katıl.,
MelonMenu.csv,116,NetGroupSearchExplain,"Yeni bir takım kurmak için
⟦MSBT:0E00000003000400FF4B32FF⟧Takım Kur⟦MSBT:0E00000003000400000000FF⟧'u seç.",
MelonMenu.csv,117,NetGroupWaitEntryTitle,Takım arkadaşları aranıyor!,
MelonMenu.csv,118,NetGroupWaitEntryExplain,"⟦MSBT:0E000000020002005000⟧Yazılımı olmayanlar
HOME Menüsündeki ⟦MSBT:0E00000003000400FF4B32FF⟧İndirme Oyunu⟦MSBT:0E00000003000400000000FF⟧ ile
katılabilir.⟦MSBT:0E000000020002006400⟧",
MelonMenu.csv,119,NetGroupWaitEntryExplainDLApp,"⟦MSBT:0E00000003000400FF4B32FF⟧İndirme Oyunu⟦MSBT:0E00000003000400000000FF⟧'nu
kullanmadan önce sistemini
güncellemelisin.",
MelonMenu.csv,120,NetGroupWaitCommonLo,Lütfen bekle...,
MelonMenu.csv,121,NetGroupWaitWithCancelLo,"Lütfen bekle...
(Geri dönmek için ⟦MSBT:0E00010001000000⟧'ye bas.)",
MelonMenu.csv,122,NetGroupNumText,⟦MSBT:0E00020001000000⟧,
MelonMenu.csv,123,NetGroupSlashText,/,
MelonMenu.csv,124,NetGroupAllNumText,⟦MSBT:0E00020001000000⟧,
MelonMenu.csv,125,NetGroupMakeGroupText,Takım Kur,
MelonMenu.csv,126,NetGroupCloseGroupText,Onayla,
