file,id,offset,original,translation
00/00_002040.xs,text000007,407,"<T><M1/1/1/30>その[妙/みょう]に[大/おお]きなトウモロコシ、
よく[見/み]るとナゾになっているようだね。
さっそく[挑戦/ちょうせん]してみよう。","<T><M1/1/1/30>Şu tuhaf derecede büyük mısıra
bak. Yakından bakınca bir bilmeceye
dönüştüğünü görüyorsun. Hemen deneyelim."
00/00_002040.xs,text000008,546,<T>[意外/いがい]と[難/むずか]しいな…。,<T>Beklediğimden zor…
00/00_002040.xs,text000009,586,"<T>さすが、[大/おお]きいだけのことはありますね。
…このトウモロコシ。","<T>Gerçekten de büyük olmasının
bir sebebi var. …Şu mısır."
00/00_002040.xs,text000010,656,"<T>[噴水/ふんすい]の[中/なか]に[潜/ひそ]むトウモロコシのナゾ、
[今度/こんど]こそ、[解/と]いてみせよう。","<T>Çeşmenin içinde saklanan mısır
bilmecesini bu kez çözeceğim."
00/00_002040.xs,text000011,760,<T>なかなかいいナゾだったね。,<T>Güzel bir bilmeceydi.
00/00_002040.xs,text000012,790,"<T>でも、このトウモロコシ、
ひどい[虫食/むしく]いで[食/た]べられそうにないです…。","<T>Ama bu mısır, çok kötü
[kurtlu/kurtlu], yenilecek gibi değil…"
00/00_002040.xs,text000013,873,"<T>……。<W>
[食/た]べるつもりだったのかい…？","<T>…<W> Yemeyi mi
düşünüyordun…?"
00/00_002040.xs,text000014,920,"<T>…ん？
<W>[先生/せんせい]、[見/み]てください！
[大/おお]きなピエロバルーンがやってきましたよ！","<T>…Ha? <W>Profesör,
bakın! Büyük palyaço
balonu geliyor!"
00/00_002040.xs,text000015,6,,
00/00_002040.xs,text000016,1018,[不要/ふよう],[Kullanılmıyor]
00/00_002050.xs,text000000,0,ジャグラー,Juggles
00/00_002050.xs,text000001,11,"<T>やぁーやぁーどーも！
キミたち[観光/かんこう]のお[客/きゃく]さんだね？","<T>Hey hey, selam!
Siz turist misiniz?"
00/00_002050.xs,text000002,84,"<T><M1/1/1/30>この[街/まち]にはそーいう[人/ひと]たちが
いーっぱいやってくるからすぐに[分/わ]かるよ！
<W><M3/3/1/30>うひょひょひょ！<W>うひょひょひょひょひょ！","<T><M1/1/1/30>Bu şehre öyle insanlar o kadar
çok geliyor ki hemen anlarım!
<W><M3/3/1/30>Uhyohyohyo!<W>Uhyohyohyohyohyo!"
00/00_002050.xs,text000003,243,レイトン,Layton
00/00_002050.xs,text000004,252,<T><M3/1/1/30>ええ、そんなところです。,"<T><M3/1/1/30>Evet, aşağı yukarı öyle."
00/00_002050.xs,text000005,291,"<T><M-/1/-/30>せーっかくモンテドールに[来/き]たんだから
とことん[楽/たの]しんでいってちょーだいよ。","<T><M-/1/-/30>Madem Monte d'Or'a kadar
geldiniz, doya doya eğlenin!"
00/00_002050.xs,text000006,391,"<T><M-/2/-/30>パレードの[目玉/めだま]、[巨大/きょだい]ピエロバルーンも
もーすぐこの[辺/あた]りにやってくる[頃/ころ]だしね！","<T><M-/2/-/30>Geçidin gözdesi olan dev palyaço
balonu da az sonra buralara gelir!"
00/00_002050.xs,text000007,515,ルーク,Luke
00/00_002050.xs,text000008,522,"<T><M2/1/1/30>[巨大/きょだい]ピエロバルーン…？
それ、なんだかすごそうですね！","<T><M2/1/1/30>Dev palyaço balonu…?
Kulağa çok etkileyici geliyor!"
00/00_002050.xs,text000009,601,"<T><M1/1/1/30>まーね！
<W>…でもでも、この[街/まち]での[楽/たの]しみは、
なにもパレードだけじゃないんだよ！","<T><M1/1/1/30>Tabii ki! <W>…Ama ama, bu
şehirde eğlence sadece
geçitten ibaret değil!"
00/00_002050.xs,text000010,709,"<T><M2/2/1/30>キミたちナゾは[好/す]きかい？<W>
[好/す]きだよね？<W>ゼッタイ[好/す]きだよね？<W>
だってナゾが[好/す]きそうな[顔/かお]してるもんね！","<T><M2/2/1/30>Bulmacaları sever misiniz?<W> Seversiniz,
değil mi?<W>Kesin seversiniz!<W> Çünkü
bulmaca sever bir yüzünüz var!"
00/00_002050.xs,text000011,856,<T><M1/1/1/30>ええ、ナゾは[大好/だいす]きですよ。,"<T><M1/1/1/30>Evet, bulmacaları çok severiz."
00/00_002050.xs,text000012,906,"<T><M3/1/1/30>よーし、ボクからこーんなナゾをプレゼント！
はりきって[受/う]けとってくれーい！","<T><M3/1/1/30>Harika! O zaman size benden şöyle bir
bulmaca hediyesi! Coşkuyla kabul edin!"
00/00_002050.xs,text000013,999,"<T>あちゃー。<W>
ちょーっと[難/むずか]しかったかな？
また[挑戦/ちょうせん]しにきてよねー！","<T>Ahh!<W> Biraz zor
mu geldi? Yine
gel, tekrar dene!"
00/00_002050.xs,text000014,1090,"<T>おっ、きたきた！
あのナゾをまた[解/と]きに[来/き]たんだよね？","<T>Ooo, geldiniz geldiniz! O bulmacayı
tekrar çözmeye geldiniz, değil mi?"
00/00_002050.xs,text000015,1155,"<T>んー、もう[解/と]いちゃったのかー。<W>
<M-/1/-/30>やるねーやるねー！すばらしいねー！","<T>Hmm, demek çoktan çözdünüz
ha.<W> <M-/1/-/30>Helal, helal! Muhteşemsiniz!"
00/00_002050.xs,text000016,1243,<T>[実/じつ]によくできたナゾですね。,<T>Gerçekten çok iyi hazırlanmış bir bulmaca.
00/00_002050.xs,text000017,1280,<T><M2/2/1/30>ほ、ほめられるとテレるじゃない！,"<T><M2/2/1/30>E-e, övülünce utanıyorum!"
00/00_002050.xs,text000018,1327,"<T><M3/1/1/30>うひょひょひょひょひょひょ！
<W>じゃ！ボクはここらへんで！
<W>まったねー！","<T><M3/1/1/30>Uhyohyohyohyohyo! <W>O
zaman! Ben kaçıyorum!
<W>Sonra görüşürüz!"
00/00_002050.xs,text000019,1416,<T><M4/1/1/30>[行/い]ってしまったね…。,<T><M4/1/1/30>Gitti işte…
00/00_002050.xs,text000020,1456,"<T><M7/1/1/30>…あ、[先生/せんせい]！[見/み]てください！
[大/おお]きなピエロバルーンがやってきましたよ！","<T><M7/1/1/30>…Ah, profesör! Bakın! Dev
palyaço balonu geliyor!"
00/00_002050.xs,text000021,1561,"<T>うひゃひゃひゃひゃ！
もっとナゾは[無/な]いかって…？","<T>Uhyahyahyahya! Daha fazla bulmaca
var mı diye mi soruyorsun…?"
00/00_002050.xs,text000022,1617,<T>それじゃあ、とっておきのナゾを…,<T>O halde en özel bulmacayı…
00/00_002050.xs,text000023,1653,"<T>…って、[無/な]いよ！<W>
もうなーんにも[無/な]いよ！<W>ごめんね！<W>
うひゃひゃひゃひゃひゃひゃひゃひゃひゃ！","<T>…Yok ki!<W> Artık hiçbir
şey yok!<W>Üzgünüm!<W>
Uhyahyahyahyahyahyahyahya!"
00/00_002050.xs,text000024,1766,"<T><I1>この[辺/あた]りにはまだ[解/と]いていないナゾが
ありそうだ。[探/さが]してみよう！","<T><I1>Bu civarda hâlâ çözmediğimiz
bulmacalar olmalı. Hadi arayalım!"
00/00_002060.xs,text000000,0,レイトン,Layton
00/00_002060.xs,text000001,9,<T>なかなかいいナゾだったね。,<T>Güzel bir bilmeceydi.
00/00_002060.xs,text000002,39,ルーク,Luke
00/00_002060.xs,text000003,46,"<T>[先生/せんせい]、[見/み]てください！
[大/おお]きなピエロバルーンがやってきましたよ！","<T>Profesör, bakın! Dev
palyaço balonu geliyor!"
01/01_010010.xs,text000000,0,レミ,Emmy
01/01_010010.xs,text000001,4,,
01/01_010011.xs,text000000,0,ルーク,Luke
01/01_010011.xs,text000001,7,<V0010><T>The Mask of Chaos? <L2.15>What is that?</V>,<V0010><T>Kaos Maskesi mi? <L2.15>Bu da ne?</V>
01/01_010011.xs,text000002,61,レミ,Emmy
01/01_010011.xs,text000003,66,"<V0020><T><M3/2/1/45>Donald Rutledge wrote about it in his book,
{''}Ancient Histories{''}.</V>","<V0020><T><M3/2/1/45>Donald Rutledge bundan kitabında
bahsetmiş, {''}Antik Tarihler{''}.</V>"
01/01_010011.xs,text000004,162,"<V0030><T>According to legend, the mask bestows
great power upon whoever wears it.</V>","<V0030><T>Efsaneye göre maske, onu
takana büyük bir güç bahşeder.</V>"
01/01_010011.xs,text000005,249,レイトン,Layton
01/01_010011.xs,text000006,258,"<V0040><T>Yes, the allure of omnipotence is as old as
mankind itself. <L5.4>You seem to know quite a bit
about the mask, Emmy.</V>","<V0040><T>Evet, her şeye kadir olma cazibesi
insanlık kadar eskidir. <L5.4>Maskeyi
oldukça iyi biliyorsun, Emmy.</V>"
01/01_010011.xs,text000007,389,"<V0050><T><M1/1/1/60>Well, I have taken a few courses here and
there.</V>","<V0050><T><M1/1/1/60>Şey, şurada burada
birkaç ders aldım.</V>"
01/01_010011.xs,text000008,463,<V0060><T><M5/2/1/45>I see...</V>,<V0060><T><M5/2/1/45>Anlıyorum...</V>
01/01_010011.xs,text000009,497,"<V0070><T><M3/1/1/60>Did I leave something out, Professor?</V>","<V0070><T><M3/1/1/60>Bir şeyi mi atladım, Profesör?</V>"
01/01_010011.xs,text000010,560,"<V0080><T><M1/2/1/45>No, no. You're absolutely correct.</V>","<V0080><T><M1/2/1/45>Hayır, hayır. Tamamen haklısın.</V>"
01/01_010011.xs,text000011,620,"<V0090><T><M3/2/1>So, <L0.55>this Mask of Chaos is well known in the
world of archaeology?</V>","<V0090><T><M3/2/1>Yani, <L0.55>bu Kaos Maskesi arkeoloji
dünyasında iyi bilinen bir şey mi?</V>"
01/01_010011.xs,text000012,715,"<V0100><T><M2/2/1/45>Oh, yes. <L1.2>Among researchers, it's quite
a popular topic.</V>","<V0100><T><M2/2/1/45>Ah, evet. <L1.2>Araştırmacılar arasında
oldukça popüler bir konu.</V>"
01/01_010011.xs,text000013,802,"<V0110><T><M2/2/1><K>Hmm... </K><L1.2>If it's supposed to grant power, <L3.8>how
can you be cursed by it?</V>","<V0110><T><M2/2/1><K>Hmm... </K><L1.2>Güç verdiği söyleniyorsa, <L3.8>İnsan
nasıl onun tarafından lanetlenebilir?</V>"
01/01_010011.xs,text000014,912,"<V0120><T><M4/2/1/45>It's difficult to say. <L1.8>Angela certainly wasn't
very forthcoming in her letter.</V>","<V0120><T><M4/2/1/45>Söylemesi zor. <L1.8>Angela
mektubunda pek açık konuşmamış.</V>"
01/01_010011.xs,text000015,1022,"<V0130><T><M4/2/6>What is your relationship with Angela,
Professor? Is she one of Professor Layton's
lost loves?</V>","<V0130><T><M4/2/6>Angela'yla ilişkiniz nedir, Profesör?
Yoksa Profesör Layton'ın
kayıp aşklarından biri mi?</V>"
01/01_010011.xs,text000016,1139,"<V0140/140><T><M1/2/1/45>Hardly. I've known Angela since my school
days. <L3.7>Our relationship was...<L6>complicated.</V>","<V0140/140><T><M1/2/1/45>Pek sayılmaz. Angela'yı okul günlerimden
beri tanırım. <L3.7>İlişkimiz...<L6>karmaşıktı.</V>"
01/01_010011.xs,text000017,1262,<V0150><T><M2/1/4/45>I see.</V>,<V0150><T><M2/1/4/45>Anlıyorum.</V>
01/01_010011.xs,text000018,1294,"<V0160><T><M4/1/1>Well, a gentleman could never refuse a
request from an old friend. <L4.55>Right, Professor?</V>","<V0160><T><M4/1/1>Şey, bir centilmen eski bir dostun ricasını
asla geri çevirmez. <L4.55>Değil mi, Profesör?</V>"
01/01_010011.xs,text000019,1408,"<V0170><T>Why, yes, Luke. I suppose you're correct
there.</V>","<V0170><T>Elbette, Luke. Sanırım
bu konuda haklısın.</V>"
01/01_010011.xs,text000020,1470,"<V0180><T><M2/1/1>In the letter, she talks about {''}a series of
terrifying incidents{''}. <L5.2>What do you think she
means by that?</V>","<V0180><T><M2/1/1>Mektupta {''}bir dizi korkunç
olaydan{''} bahsediyor. <L5.2>Sence
bununla neyi kastediyor?</V>"
01/01_010011.xs,text000021,1608,"<V0190><T><M5/2/1/45>I can't say for certain...<L2.25>but I know how we
can find out.</V>","<V0190><T><M5/2/1/45>Kesin bir şey söyleyemem...<L2.25>ama
nasıl öğrenebileceğimizi biliyorum.</V>"
01/01_010020.xs,text000000,0,手紙,Mektup
01/01_010020.xs,text000001,5,"Dearest Hershel,","Sevgili Hershel,"
01/01_010020.xs,text000002,22,"I trust this letter finds you well. I have
read wonderful things about your work,
Hershel...or rather, Professor Layton!","Umarım bu mektup sizi iyi bulur.
Çalışmalarınız hakkında harika şeyler
okudum, Hershel... yani, Profesör Layton!"
01/01_010020.xs,text000003,143,"It's difficult to believe it has
been nearly 18 years... ","Neredeyse 18 yıl
geçtiğine inanmak güç..."
01/01_010020.xs,text000004,201,"I'm sure this letter comes as quite a
surprise, but I must ask for your help.","Bu mektubun sizi epeyce şaşırttığından
eminim, ama yardımınızı istemeliyim."
01/01_010020.xs,text000005,279,"We have experienced a series
of terrifying incidents here in
Monte d'Or.","Burada, Monte
d'Or'da bir dizi
korkunç olay yaşadık."
01/01_010020.xs,text000006,352,"I must be cursed by the Mask of
Chaos, for it is now threatening
to destroy our city.","Kaos Maskesi tarafından lanetlenmiş
olmalıyım, çünkü şimdi şehrimizi
yok etmekle tehdit ediyor."
01/01_010020.xs,text000007,438,"I hope you can forgive me after
all these years. I don't know
who else I can turn to.","Bunca yıldan sonra beni
bağışlayabileceğinizi umuyorum.
Başka kime başvuracağımı bilmiyorum."
01/01_010020.xs,text000008,524,"I cannot give you the full details now.
However, if you can spare the time, I
shall tell you all upon your arrival.","Şu anda size tüm ayrıntıları
veremem. Ama vakit ayırabilirseniz,
geldiğinizde size her şeyi anlatacağım."
01/01_010020.xs,text000009,640,"We are in desperate need
of your help, Hershel.","Yardımınıza umutsuzca
ihtiyacımız var, Hershel."
01/01_010020.xs,text000010,688,"I've enclosed the address
for the Ledore estate.","Ledore malikanesinin
adresini ekledim."
01/01_010020.xs,text000011,737,I hope to see you soon.,Yakında görüşmeyi umuyorum.
01/01_010020.xs,text000012,761,Angela Ledore,Angela Ledore
01/01_010030.xs,text000000,0,ルーク,Luke
01/01_010030.xs,text000001,7,"<T>So what happened earlier... Was that the
kind of incident Mrs Ledore was talking
about in her letter?","<T>Az önce olanlar... Bayan
Ledore'un mektubunda
bahsettiği türden bir olay mıydı?"
01/01_010030.xs,text000002,112,レイトン,Layton
01/01_010030.xs,text000003,121,"<T>I imagine so, yes. It sounds as though
tonight's spectacle was but one of many.","<T>Sanırım öyle, evet. Görünüşe göre bu
geceki gösteri, yaşananların sadece biriydi."
01/01_010030.xs,text000004,204,"<T><M2/2/1>Emmy, were you able to find out anything
that may help us?","<T><M2/2/1>Emmy, bize yardımcı olabilecek
herhangi bir şey öğrenebildin mi?"
01/01_010030.xs,text000005,274,レミ,Emmy
01/01_010030.xs,text000006,279,"<T><M6/1/5>As a matter of fact, yes! It seems our
Masked Gentleman first turned up here
about a month ago.","<T><M6/1/5>Aslında evet! Görünüşe göre
Maskeli Bey ilk kez burada bir
ay kadar önce ortaya çıkmış."
01/01_010030.xs,text000007,386,"<T>He's been performing his miracles left, right
and centre. It has the whole city in a frenzy.<M1/1/1/45>","<T>Mucizelerini her yerde sergiliyor.
Bu da bütün şehri çılgına çevirdi.<M1/1/1/45>"
01/01_010030.xs,text000008,493,"<T>Why would he do something like this? These
innocent people only wanted to watch the
parade!","<T>Neden böyle bir şey yapsın
ki? Bu masum insanlar sadece
geçit törenini izlemek istiyordu!"
01/01_010030.xs,text000009,588,"<T><M4/2/1/45>It's worrying to see this troublemaker able to
act in impunity for so long. Presumably the
police are struggling with the case.","<T><M4/2/1/45>Bu baş belasının bu kadar uzun süre
cezasız hareket edebilmesi endişe verici.
Anlaşılan polis bu vakayla boğuşuyor."
01/01_010030.xs,text000010,730,"<T><M3/1/1>Seems so. They are trying to catch the
culprit, but they can't do much without any
leads on his identity.","<T><M3/1/1>Öyle görünüyor. Suçluyu yakalamaya
çalışıyorlar ama kimliğine dair hiçbir
ipucu olmadan pek bir şey yapamıyorlar."
01/01_010030.xs,text000011,847,"<T><M4/1/3>And given that they don't know how he does
these miracles, I'd say it's pretty hard for
them to pin down suspects.","<T><M4/1/3>Üstelik bu mucizeleri nasıl yaptığını
bilmedikleri için, şüphelileri
belirlemeleri oldukça zor."
01/01_010030.xs,text000012,973,"<T>I see. <W><M2/2/1/45>Well, there's no time like the present.
Let's start by investigating the immediate
area.","<T>Anlıyorum. <W><M2/2/1/45>Öyleyse vakit
kaybetmeyelim. Önce yakın
çevreyi araştırarak başlayalım."
01/01_010040.xs,text000000,0,レミ,Emmy
01/01_010040.xs,text000001,5,"<T>Well, I think we've pretty much gathered that
they're solid stone. <W>Is there really nothing
we can do to help them?","<T>Sanırım artık onların tamamen taş kesildiğini
anladık. <W>Onlara yardım etmek için gerçekten
yapabileceğimiz hiçbir şey yok mu?"
01/01_010040.xs,text000002,126,ルーク,Luke
01/01_010040.xs,text000003,133,"<T>If we'd been standing here earlier, we might
have ended up the same way!","<T>Eğer az önce burada duruyor
olsaydık, sonumuz da böyle olabilirdi!"
01/01_010040.xs,text000004,209,"<T><M1/1/2>And we still might! <W>Right, I'll just snap a few
photos. You never know when they'll come
in handy!<M7/1/2/45>","<T><M1/1/2>Hâlâ olabilir! <W>Tamam, birkaç
fotoğraf çekeyim. Ne zaman
işe yarayacakları belli olmaz!<M7/1/2/45>"
01/01_010040.xs,text000005,333,レイトン,Layton
01/01_010040.xs,text000006,342,"<T><M4/2/1/45>We'd best be on our guard. If the other
miracles are anything like tonight's, we must
be prepared for any eventuality.","<T><M4/2/1/45>Tetikte olsak iyi olur. Diğer
mucizeler de bu geceki gibiyse, her
türlü ihtimale hazırlıklı olmalıyız."
01/01_010040.xs,text000007,475,"<T><M3/1/3/15>I'll be careful, Professor!","<T><M3/1/3/15>Dikkatli olacağım, Profesör!"
