id,offset_hex,body_words,prefix_words,editable_words,text_ratio,crc32,source,translation,notes
89,0x7326,221,0,221,0.964,46025BC1,080 Work-Ash-Summer Brush E{BR}081 Work-Jessica-FallBrush S{BR}082 Work-Jessica-FallBrush E{BR}083 Work-Cheryl-WinBrush S{BR}084 Work-Cheryl-WinBrush E{BR}085 Work-Ash-Spring Milk S{BR}086 Work-Ash-Spring Milk E{BR}087 Work-Ash-Summer Milk S{BR},080 Work-Ash-Summer Brush E{BR}081 Work-Jessica-FallBrush S{BR}082 Work-Jessica-FallBrush E{BR}083 Work-Cheryl-WinBrush S{BR}084 Work-Cheryl-WinBrush E{BR}085 Work-Ash-Spring Milk S{BR}086 Work-Ash-Spring Milk E{BR}087 Work-Ash-Summer Milk S{BR},
90,0x74E2,215,0,215,0.963,46632422,088 Work-Ash-Summer Milk E{BR}089 Work-Jessica-Fall Milk S{BR}090 Work-Jessica-Fall Milk E{BR}091 Work-Cheryl-WinMilk S{BR}092 Work-Cheryl-WinMilk E{BR}093 Work-Sheng-SprWater S{BR}094 Work-Sheng-SprWater E{BR}095 Work-Sheng-SumWater S{BR},088 Work-Ash-Summer Milk E{BR}089 Work-Jessica-Fall Milk S{BR}090 Work-Jessica-Fall Milk E{BR}091 Work-Cheryl-WinMilk S{BR}092 Work-Cheryl-WinMilk E{BR}093 Work-Sheng-SprWater S{BR}094 Work-Sheng-SprWater E{BR}095 Work-Sheng-SumWater S{BR},
91,0x7692,218,0,218,0.963,22EEF3A9,096 Work-Sheng-SumWater E{BR}097 Work-Sheng-Fall Water S{BR}098 Work-Sheng-Fall Water E{BR}099 Work-Sheng-WinWater S{BR}100 Work-Sheng-WinWater E{BR}101 Work-Sheng-SprHarvest S{BR}102 Work-Sheng-SprHarvest E{BR}103 Work-Sheng-SumHarvest S{BR},096 Work-Sheng-SumWater E{BR}097 Work-Sheng-Fall Water S{BR}098 Work-Sheng-Fall Water E{BR}099 Work-Sheng-WinWater S{BR}100 Work-Sheng-WinWater E{BR}101 Work-Sheng-SprHarvest S{BR}102 Work-Sheng-SprHarvest E{BR}103 Work-Sheng-SumHarvest S{BR},
92,0x7848,229,0,229,0.965,D51A1412,104 Work-Sheng-SumHarvest E{BR}105 Work-Sheng-FallHarvest S{BR}106 Work-Sheng-FallHarvest E{BR}107 Work-Sheng-WinHarvest S{BR}108 Work-Sheng-WinHarvest E{BR}109 Work-Dirk-Spring Water S{BR}110 Work-Dirk-Spring Water E{BR}111 Work-Dirk-Summer Water S{BR},104 Work-Sheng-SumHarvest E{BR}105 Work-Sheng-FallHarvest S{BR}106 Work-Sheng-FallHarvest E{BR}107 Work-Sheng-WinHarvest S{BR}108 Work-Sheng-WinHarvest E{BR}109 Work-Dirk-Spring Water S{BR}110 Work-Dirk-Spring Water E{BR}111 Work-Dirk-Summer Water S{BR},
93,0x7A14,222,0,222,0.964,E6FE88A6,112 Work-Dirk-Summer Water E{BR}113 Work-Dirk-Fall Water S{BR}114 Work-Dirk-Fall Water E{BR}115 Work-Dirk-Winter Water S{BR}116 Work-Dirk-Winter Water E{BR}117 Work-Dirk-SprHarvest S{BR}118 Work-Dirk-SprHarvest E{BR}119 Work-Dirk-SumHarvest S{BR},112 Work-Dirk-Summer Water E{BR}113 Work-Dirk-Fall Water S{BR}114 Work-Dirk-Fall Water E{BR}115 Work-Dirk-Winter Water S{BR}116 Work-Dirk-Winter Water E{BR}117 Work-Dirk-SprHarvest S{BR}118 Work-Dirk-SprHarvest E{BR}119 Work-Dirk-SumHarvest S{BR},
94,0x7BD2,220,0,220,0.964,665A24D6,120 Work-Dirk-SumHarvest E{BR}121 Work-Dirk-Fall Harvest S{BR}122 Work-Dirk-Fall Harvest E{BR}123 Work-Dirk-WinHarvest S{BR}124 Work-Dirk-WinHarvest E{BR}125 Work-Mako-SprHarvest S{BR}126 Work-Mako-SprHarvest E{BR}127 Work-Mako-SumHarvest S{BR},120 Work-Dirk-SumHarvest E{BR}121 Work-Dirk-Fall Harvest S{BR}122 Work-Dirk-Fall Harvest E{BR}123 Work-Dirk-WinHarvest S{BR}124 Work-Dirk-WinHarvest E{BR}125 Work-Mako-SprHarvest S{BR}126 Work-Mako-SprHarvest E{BR}127 Work-Mako-SumHarvest S{BR},
95,0x7D8C,157,0,157,0.930,BD7777DF,128 Work-Mako-SumHarvest E{BR}129 Work-Mako-Fall Harvest S{BR}130 Work-Mako-Fall Harvest E{BR}131 Work-Mako-WinHarvest S{BR}132 Work-Mako-WinHarvest E{BR}133 {#002B}{BR}134 {#002B}{BR}135 {#002B}{BR},128 Work-Mako-SumHarvest E{BR}129 Work-Mako-Fall Harvest S{BR}130 Work-Mako-Fall Harvest E{BR}131 Work-Mako-WinHarvest S{BR}132 Work-Mako-WinHarvest E{BR}133 {#002B}{BR}134 {#002B}{BR}135 {#002B}{BR},
96,0x7EC8,48,0,48,0.667,0A48841F,136 {#002B}{BR}137 {#002B}{BR}138 {#002B}{BR}139 {#002B}{BR}140 {#002B}{BR}141 {#002B}{BR}142 {#002B}{BR}143 {#002B}{BR},136 {#002B}{BR}137 {#002B}{BR}138 {#002B}{BR}139 {#002B}{BR}140 {#002B}{BR}141 {#002B}{BR}142 {#002B}{BR}143 {#002B}{BR},
97,0x8032,16,0,16,1.000,5B62B6B3,Cooking Festival,Yemek Festivali,
98,0x8054,16,0,16,1.000,5B62B6B3,Cooking Festival,Yemek Festivali,
99,0x8076,16,0,16,1.000,5B62B6B3,Cooking Festival,Yemek Festivali,
100,0x8098,16,0,16,1.000,5B62B6B3,Cooking Festival,Yemek Festivali,
101,0x80BA,15,0,15,1.000,C1873189,Critter Contest,Böcek Yarışması,
102,0x80DA,15,0,15,1.000,CDE6B45D,Angling Contest,Balık Yarışması,
103,0x80FA,21,0,21,1.000,35AF4D90,Moon Viewing Festival,Ay Seyri Festivali,
104,0x8126,13,0,13,1.000,868699AE,Snow Festival,Kar Festivali,
105,0x8142,19,0,19,1.000,6CDFBC52,New Year's Festival,Yeni Yıl Festivali,
106,0x816A,20,0,20,1.000,C9900472,Spring Crop Festival,Bahar Ürün Festivali,
107,0x8194,20,0,20,1.000,D7F4DFD9,Summer Crop Festival,Yaz Ürün Festivali,
108,0x81BE,18,0,18,1.000,25CD330F,Fall Crop Festival,Güz Ürün Festivali,
109,0x81E4,19,0,19,1.000,BBE7349A,Children's Festival,Çocuk Festivali,
110,0x820C,23,0,23,1.000,A8301D47,Cherry Blossom Festival,Kiraz Çiçeği Festivali,
111,0x823C,22,0,22,1.000,2FA33D4A,Spring Animal Festival,Bahar Hayvan Festivali,
112,0x826A,22,0,22,1.000,2FA33D4A,Spring Animal Festival,Bahar Hayvan Festivali,
113,0x8298,20,0,20,1.000,984D79C9,Hand Fishing Contest,Elle Balık Yarışması,
114,0x82C2,19,0,19,1.000,6E0B6660,Stargazing Festival,Yıldız Seyri Fest.,
115,0x82EA,22,0,22,1.000,CF8BEA5F,Summer Animal Festival,Yaz Hayvan Festivali,
116,0x8318,22,0,22,1.000,CF8BEA5F,Summer Animal Festival,Yaz Hayvan Festivali,
117,0x8346,20,0,20,1.000,317B3B54,Fall Animal Festival,Güz Hayvan Festivali,
118,0x8370,20,0,20,1.000,317B3B54,Fall Animal Festival,Güz Hayvan Festivali,
119,0x839A,19,0,19,1.000,6CDFBC52,New Year's Festival,Yeni Yıl Festivali,
120,0x83C2,16,0,16,1.000,F5664A4B,Pumpkin Festival,Balkabağı Fest.,
121,0x83E4,18,0,18,1.000,3438CE84,Spring Harmony Day,Bahar Uyum Günü,
122,0x840A,18,0,18,1.000,902BD835,Winter Harmony Day,Kış Uyum Günü,
123,0x8430,21,0,21,1.000,470CA1F4,Starry Night Festival,Yıldızlı Gece Fest.,
124,0x8464,8,0,8,1.000,3B82B111,Konohana,Konohana,
125,0x8476,8,0,8,1.000,E5C6AB37,Bluebell,Bluebell,
126,0x8488,7,0,7,1.000,6C8C7099,Chicken,Tavuk,
127,0x84B0,5,0,5,1.000,6B5D98A5,Sheep,Koyun,
128,0x84BC,6,0,6,1.000,8F6A8A3F,Alpaca,Alpaka,
129,0x84CA,4,0,4,1.000,D206510C,Dish,Aş,
130,0x84D4,7,0,7,1.000,9C300F30,Dessert,Tatlı,
131,0x84E4,6,0,6,1.000,4F7DCC2D,Turnip,Şalgam,
132,0x84F2,6,0,6,1.000,24E7DCFD,Potato,Patat.,
133,0x8500,8,0,8,1.000,2AAD623F,Cucumber,Hıyar,
134,0x8512,7,0,7,1.000,2D098347,Cabbage,Lahana,
135,0x8522,10,0,10,1.000,D612DF48,Strawberry,Çilek,
136,0x8538,6,0,6,1.000,946B6FE9,Radish,Turp,
137,0x8546,5,0,5,1.000,5C9EEF84,Onion,Soğan,
138,0x8552,6,0,6,1.000,4415CD82,Tomato,Domat.,
139,0x8560,4,0,4,1.000,E07C7BEB,Corn,Mıs.,
140,0x856A,10,0,10,1.000,EF1FABB3,Watermelon,Karpuz,
141,0x8580,6,0,6,1.000,2CABB1F4,Carrot,Havuç,
142,0x8596,7,0,7,1.000,4985191A,Spinach,Ispanak,
143,0x85A6,8,0,8,1.000,D0AA5196,Eggplant,Patlıcan,
144,0x85B8,12,0,12,1.000,2376CC2C,Green Pepper,Yeşil Biber,
145,0x85D2,4,0,4,1.000,D206510C,Dish,Aş,
146,0x8684,5,0,5,1.000,ED24CA88,Flour,Un,
147,0x8690,15,0,15,1.000,97D02D2D,Buckwheat Flour,Karabuğday Unu,
148,0x86B0,10,0,10,1.000,7155AB7C,Rice Flour,Pirinç Unu,
149,0x86C6,9,0,9,1.000,EE4B1DD8,Asparagus,Kuşkonmaz,
150,0x86DA,6,0,6,1.000,4415CD82,Tomato,Domat.,
151,0x86E8,7,0,7,1.000,4985191A,Spinach,Ispanak,
152,0x86F8,9,0,9,1.000,832C7FE3,Buckwheat,Karabuğd.,
153,0x870C,15,0,15,1.000,FDB17115,Carnation Seeds,Karanfil Tohum,
154,0x872C,15,0,15,1.000,38330C76,Sunflower Seeds,Ayçiçeği Tohum,
155,0x874C,16,0,16,1.000,4752A841,White Rose Seeds,Beyaz Gül Tohum,
156,0x876E,13,0,13,1.000,AD6BC225,Gentian Seeds,Gentian Tohum,
157,0x878A,12,0,12,1.000,0DE654E1,Great Yogurt,Üstün Yoğurt,
158,0x87A4,15,0,15,1.000,CEF00F31,Great Herb Mayo,Üstün Otlu Mayo,
159,0x87C4,17,0,17,1.000,80A51ED6,Great Herb Butter,Üstün Otlu Terey.,
160,0x87E8,18,0,18,1.000,3DA34583,Great Fruit Yogurt,Üstün Meyve Yoğurt,
161,0x880E,10,0,10,1.000,D612DF48,Strawberry,Çilek,
162,0x8824,4,0,4,1.000,E07C7BEB,Corn,Mıs.,
163,0x8836,6,0,6,1.000,ED16DC8E,Daikon,Daikon,
164,0x8844,9,0,9,1.000,6D74807B,Ore Stone,MadenTaşı,
165,0x8858,9,0,9,1.000,6D74807B,Ore Stone,MadenTaşı,
166,0x886C,9,0,9,1.000,6D74807B,Ore Stone,MadenTaşı,
167,0x8880,9,0,9,1.000,6D74807B,Ore Stone,MadenTaşı,
168,0x8894,12,0,12,1.000,75309DE3,French Fries,Patates Kız.,
169,0x88AE,13,0,13,1.000,D7C9EBF3,Pickled Onion,Soğan Turşusu,
170,0x88CA,14,0,14,1.000,4BB8118B,Pickled Carrot,Havuç Turşusu,
171,0x88E8,15,0,15,1.000,8C5E401B,Bok Choy Kimchi,Bok Choy Kimchi,
172,0x8908,6,0,6,1.000,24E7DCFD,Potato,Patat.,
173,0x8916,5,0,5,1.000,5C9EEF84,Onion,Soğan,
174,0x8922,6,0,6,1.000,2CABB1F4,Carrot,Havuç,
175,0x8930,8,0,8,1.000,81C286EB,Bok Choy,Pak Choi,
176,0x8942,6,0,6,1.000,B11D5303,Cherry,Kiraz,
177,0x8950,5,0,5,1.000,278EB3E4,Peach,Şeft.,
178,0x895C,5,0,5,1.000,FEFED958,Apple,Elma,
179,0x8968,8,0,8,1.000,DB2A39EA,Mandarin,Mandalin,
180,0x897A,42,17,25,0.595,98761D71,Befriend Konohana people!,Konohanalılarla dost ol!,
181,0x89D0,25,0,25,1.000,6B6D7389,Befriend Bluebell people!,Bluebell'lilerle dost ol!,
182,0x8A04,12,0,12,1.000,F2DCC70C,Energize me!,Güç ver!,
183,0x8A1E,25,0,25,1.000,277A20C8,Befriend someone special!,Özel biriyle dost ol!,
184,0x8A52,25,0,25,1.000,277A20C8,Befriend someone special!,Özel biriyle dost ol!,
185,0x8A86,12,0,12,1.000,74A2C8A2,Sing for me!,Şarkı söyle!,
186,0x8AA0,13,0,13,1.000,891F2125,Smile for me!,Bana gülümse!,
187,0x8ABC,19,0,19,1.000,37500F6B,Let me marry Alisa!,Alisa'yla evleneyim,
188,0x8B44,4,0,4,1.000,F59BD4C9,Alex,Alex,
189,0x8B4E,5,0,5,1.000,3550A2A4,Steve,Steve,
190,0x8B5A,4,0,4,1.000,62BF82F6,Hans,Hans,
191,0x8B64,6,0,6,1.000,65C4AC9E,Robert,Robert,
192,0x8B72,4,0,4,1.000,06DAAAE6,Shin,Shin,
193,0x8B7C,5,0,5,1.000,6D8505E5,Kenji,Kenji,
194,0x8B90,4,0,4,1.000,894E2F68,Tony,Tony,
195,0x8B9A,6,0,6,1.000,E995E516,Geordi,Geordi,
196,0x8BA8,6,0,6,1.000,87D02DF4,Amelia,Amelia,
197,0x8BB6,4,0,4,1.000,70496BC6,Tess,Tess,
198,0x8BC0,5,0,5,1.000,E1A5C486,Carly,Carly,
199,0x8BCC,6,0,6,1.000,8ADFCC7F,Mariko,Mariko,
200,0x8BDA,4,0,4,1.000,8481639E,Noel,Noel,
201,0x8BE4,4,0,4,1.000,A2FB524D,Kimi,Kimi,
202,0x8BEE,5,0,5,1.000,D33A85EC,Molly,Molly,
203,0x8BFA,5,0,5,1.000,DEE85963,Klara,Klara,
204,0x8C06,6,0,6,1.000,B8824F20,Serena,Serena,
205,0x8C14,4,0,4,1.000,2408D934,Ling,Ling,
206,0x8C1E,11,5,6,0.545,C046A8D1,Finish,Bitir,
207,0x8C36,4,0,4,1.000,057257E3,Next,İler,
208,0x8C40,132,85,47,0.348,B6F1B280, Save and go to bed.{BR} Go to bed without saving., Kaydet ve uyu.{BR} Kaydetmeden uyu.,
209,0x921A,58,4,54,0.897,A2D9B435,That weather was vicious{BR}yesterday. Is your farm{BR}okay?,Dünkü hava çok fenaydı.{BR}Çiftliğin iyi mi?,
210,0x9290,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
211,0x92A8,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
212,0x92C0,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
213,0x92D8,33,4,29,0.848,F8E7853B,It's so cute!{BR}I love animals!,Çok tatlı!{BR}Hayvanları severim,
214,0x931C,74,4,70,0.905,3AA14EF3,"That your pet?{#232B}I love most animals, but{BR}I'm not a big fan of this{BR}one.",Bu senin evcilin mi?{#232B}Çoğu hayvanı severim ama{BR}bundan hoşlanmıyorum.,
215,0x93B2,102,4,98,0.882,F564203E,"Huh? A Blue Feather!?{BR}Really? For me!?{#232B}{#1F46}{#1FA6}{#1F4D}{#2136}G-Gotcha.{BR}Well, let's go somewhere{BR}and talk about this.",Ha? Mavi Tüy mü!?{BR}Cidden? Bana mı!?{#232B}{#1F46}{#1FA6}{#1F4D}{#2136}T-Tamam.{BR}Hadi sakin bir yere gidip{BR}konuşalım.,
216,0x9480,122,4,118,0.934,167C1743,"Oh, a Blue Feather?{BR}Who're gonna give it to?{#232B}Your lips are sealed, right?{BR}Whoever you give it to,{BR}they sure are lucky.","Aa, Mavi Tüy?{BR}Kime vereceksin?{#232B}Sır vermiyorsun, ha?{BR}Kime verirsen ver,{BR}çok şanslı biri.",
217,0x9576,35,4,31,0.857,557BECDB,For me?{BR}I don't really want it.,Bana mı?{BR}Pek istemiyorum.,
218,0x95BE,67,4,63,0.851,57606887,Is that for me?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}I'll pass. I can't take{BR}another gift today.,Bu bana mı?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Almayayım. Bugün başka{BR}hediye kabul edemem.,
219,0x9646,94,4,90,0.883,1C78D816,"Huh? A Harmony Day present?{BR}You really mean it?{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Wow, thank you so much!!{BR}You're sweet.","Ha? Uyum Günü hediyesi mi?{BR}Gerçekten mi?{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Vay, çok sağ ol!!{BR}Çok düşüncelisin.",
220,0x9704,115,4,111,0.896,D374D468,"Huh? A Harmony Day present?{BR}You really mean it?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}I really shouldn't, though.{BR}Won't your husband get{BR}jealous?",Ha? Uyum Günü hediyesi mi?{BR}Gerçekten mi?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Ama almamam gerek.{BR}Kocan kıskanmaz mı?,
221,0x97EC,72,4,68,0.917,4F557ACA,"Nah, I don't need that.{BR}Looks important, though.{BR}Where'd you get it?","Yok, buna ihtiyacım yok.{BR}Ama önemli görünüyor.{BR}Nereden buldun?",
222,0x987E,108,4,104,0.870,187670C2,"Oh, wow! {#206D}Gratin{#206C}!{BR}That's my favorite!{BR}And for my birthday, too!{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Wow! Thank you so much!{BR}I love it!!",Vay! {#206D}Graten{#206C}!{BR}En sevdiğim!{BR}Hem de doğum günümde!{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Çok sağ ol!{BR}Bayıldım!!,
223,0x9958,82,4,78,0.829,56AD498D,"Oh, wow! {#206D}Gratin{#206C}!{BR}That's my favorite!{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Great! Thanks!{BR}No take-backs, now!",Vay! {#206D}Graten{#206C}!{BR}En sevdiğim!{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Harika! Sağ ol!{BR}Artık geri alamazsın!,
224,0x99FE,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
225,0x9A16,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
226,0x9A2E,59,4,55,0.814,98D8785B,Huh? For my birthday?{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Thanks!{BR}It's way too nice...,Ha? Doğum günüm için mi?{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Sağ ol! Bu{BR}fazla güzel...,
227,0x9AA6,55,4,51,0.800,082DF8A1,Huh? A present?{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}It's great! I love it!{BR}Thanks!,Ha? Hediye mi?{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Harika!{BR}Bayıldım! Sağ ol!,
228,0x9B16,52,4,48,0.904,D4F07276,Huh? A birthday present?{BR}You remembered! Thanks!,Ha? Doğum günü hediyesi mi?{BR}Hatırladın! Sağ ol!,
229,0x9B80,37,4,33,0.865,A0C5A006,You're giving this to me?{BR}Thanks!,Bunu bana mı{BR}veriyorsun? Sağ ol!,
230,0x9BCC,52,4,48,0.808,D095D695,"Huh, a birthday present?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Oh, uh...{BR}Thanks...","Ha, doğum günü hediyesi mi?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Şey...{BR}Sağ ol...",
231,0x9C36,73,4,69,0.863,A4311581,"You're giving that to me?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Well, if you insist.{BR}Thanks, I guess...","Bana mı?{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Peki, ısrar ediyorsan.{BR}Sağ ol... sanırım.",
232,0x9CCA,88,4,84,0.818,C0C92496,"So, uh, that's...{BR}for me?{#232B}{#1F46}{#1FA6}{#1F48}{#2136}I guess I can't refuse it.{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Uh...thanks...{BR}I guess.","Yani, şey... bu...{BR}bana mı?{#232B}{#1F46}{#1FA6}{#1F48}{#2136}Sanırım reddedemem.{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Şey... sağ ol...{BR}sanırım.",
233,0x9D7C,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
234,0x9D94,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
235,0x9DAC,64,4,60,0.906,FE5A0247,"How's married life?{#232B}It can be tough, but{BR}keep working at it.",Evlilik nasıl?{#232B}Zor olabilir ama{BR}emek vermeyi sürdür.,
236,0x9E2E,113,4,109,0.929,978F8ACD,"What are you doing out{BR}in weather like this?{#232B}The wind's so strong,{BR}you better watch out{BR}for flying animals...",Bu havada dışarıda{BR}ne işin var?{#232B}Rüzgar çok kuvvetli;{BR}uçan hayvanlara falan{BR}çok dikkat et...,
237,0x9F12,76,4,72,0.921,F68E3C19,"With this much snow,{BR}you gotta be careful that{BR}you don't slip out there!",Bu kadar karda dışarıda{BR}kaymamak için dikkat et!,
238,0x9FAC,124,4,120,0.935,9AE21536,"How's work on the farm?{BR}Things going well?{#232B}Raising animals is hard{BR}work, but they'll repay your{BR}efforts with their love.",Çiftlik işleri nasıl?{BR}Her şey yolunda mı?{#232B}Hayvan bakmak zor iştir{BR}ama sevgileriyle emeğinin{BR}karşılığını verirler.,
239,0xA0A6,142,4,138,0.937,8410EDEF,"Do you like farm work?{#232B}Would you like to stay here{BR}in this village forever?{#232B}I'll bet if we worked{BR}together, we could have{BR}an amazing farm.",Çiftlik işini seviyor musun?{#232B}Bu köyde hep kalmak{BR}ister miydin?{#232B}Bence birlikte çalışsak{BR}müthiş bir çiftlik kurarız.,
240,0xA1C4,114,4,110,0.886,82C15AEA,My mom says you've been{BR}working really hard lately.{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}I agree.{BR}Watching you makes me want{BR}to work hard too!,Annem son günlerde{BR}çok çalıştığını söylüyor.{BR}{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Katılıyorum.{BR}Seni görünce ben de{BR}çalışasım geliyor!,
241,0xA2AA,119,4,115,0.924,06C41B4C,"Hey, {#232A},{BR}what do you think of Cam?{#232B}He's hard to approach at{BR}first, but he's really nice.{BR}You'll see if you hang out.","Hey, {#232A}, Cam hakkında{BR}ne düşünüyorsun?{#232B}İlk başta yaklaşması zor{BR}ama aslında çok iyi biridir.{BR}Takıldıkça anlarsın.",
242,0xA39A,151,4,147,0.940,9217F568,"My little sister Cheryl{BR}is kind of a tomboy, but{BR}she's a really sweet girl.{#232B}She's kind of selfish{BR}sometimes, but I hope{BR}you can see her good heart.",Küçük kız kardeşim Cheryl{BR}biraz erkek Fatma gibidir{BR}ama çok tatlı bir kızdır.{#232B}Bazen biraz bencil olur ama{BR}iyi kalbini görmeni umarım.,
243,0xA4CA,84,4,80,0.929,A10F86AE,"Are you used to farming now?{#232B}Animals can be a lot of{BR}work, but they're worth it.",Çiftçiliğe alıştın mı?{#232B}Hayvanlar çok uğraştırır{BR}ama buna değer.,
244,0xA574,75,4,71,0.920,35E6D835,"If you ever need anything{BR}for your farm, just stop by{BR}my family's shop.",Çiftliğin için bir şeye{BR}ihtiyacın olursa ailemin{BR}dükkanına uğra.,
245,0xA60C,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
246,0xA624,59,4,55,0.915,7650B942,I'm really mad at you right{BR}now. I'm sure you know why.,Şu an sana çok kızgınım.{BR}Nedenini biliyorsundur.,
247,0xA69C,30,1,29,0.933,FFDC8705, I'm really sorry.{BR} Whatever., Çok üzgünüm.{BR} Bana ne.,
248,0xA6DA,83,4,79,0.880,2C9756D0,"It's okay. I understand.{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Honestly, I was probably{BR}getting mad over nothing.",Sorun değil. Anlıyorum.{#232B}{#1F46}{#1FA6}{#1F4C}{#2136}Doğrusu galiba boş yere{BR}sinirlenmişim.,
249,0xA782,14,4,10,0.714,4BBB1C7C,..........,..........,
250,0xA7A0,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
251,0xA7B8,77,4,73,0.922,715C1991,Yesterday's weather was bad.{BR}I'm just glad nothing {BR}happened to the farm.,Dünkü hava kötüydü.{BR}Çiftliğe bir şey olmamasına{BR}sevindim.,
252,0xA854,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
253,0xA86C,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
254,0xA884,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
255,0xA89C,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
256,0xA8B4,88,4,84,0.875,D42D12DF,"Huh? A present?{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Oh yeah, it's Harmony Day.{BR}How cool to still get a{BR}gift. Thanks.","Ha? Hediye mi?{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Aa, bugün Uyum Günü. Hala{BR}hediye almak güzel. Sağ ol.",
257,0xA966,94,4,90,0.926,2A883C6F,"Whoa, is this...for me?{BR}For my birthday?{#232B}Thanks! It's just what I{BR}wanted! You're the best!","Vay, bu... bana mı?{BR}Doğum günüm için mi?{#232B}Sağ ol! Tam istediğim şey!{BR}Sen bir tanesin!",
258,0xAA24,66,4,62,0.848,F9A112C8,Wow! For me?{#232B}{#1F46}{#1FA6}{#1F49}{#2136}You know just what I like!{BR}Thank you so much!,Vay! Bana mı?{#232B}{#1F46}{#1FA6}{#1F49}{#2136}Neyi sevdiğimi iyi{BR}biliyorsun!{BR}Çok sağ ol!,
259,0xAAAA,82,4,78,0.927,52A09C06,"We can still go on dates{BR}even though we're married.{BR}So how about a date, then?","Evli olsak da hala{BR}buluşmaya çıkabiliriz.{BR}Ne dersin, çıkalım mı?",
260,0xAB50,42,1,41,0.952,780140CE," Okay, let's go!!{BR} Let's go another time."," Tamam, gidelim!!{BR} Başka zaman gidelim.",
261,0xABA6,55,4,51,0.891,E12AA0AA,"I see...{BR}We'll go another time, then.{BR}I can't wait!",Anladım...{BR}Başka zaman gideriz.{BR}O günü bekliyorum!,
262,0xAC16,11,4,7,0.545,242451EC,"Hey, {#232A}.","Hey, {#232A}.",
263,0xAC2E,106,4,102,0.887,9AA88996,"Uh, so that's...{BR}that's for me?{#232B}{#1F46}{#1FA6}{#1F4B}{#2136}What a terrible birthday{BR}present. But I guess I have{BR}to take it...","Şey, yani bu...{BR}bana mı?{#232B}{#1F46}{#1FA6}{#1F4B}{#2136}Ne berbat doğum günü{BR}hediyesi. Ama sanırım{BR}almak zorundayım...",
264,0xAD04,97,4,93,0.918,5AC29DC8,"Uh, so that's...{BR}that's for me?{#232B}Why would you give me{BR}that? Well, I'll take{BR}it if you insist.","Şey, yani bu...{BR}bana mı?{#232B}Bunu bana niye{BR}veresin? Madem ısrar{BR}ediyorsun, alırım.",
265,0xADC8,86,4,82,0.919,A0188BB8,So we're going{BR}to have a baby...{#232B}It still doesn't feel real.{BR}But what a miracle...,Demek bir bebeğimiz{BR}olacak...{#232B}Hala gerçek gibi gelmiyor.{BR}Ne büyük mucize...,
266,0xAE76,51,4,47,0.902,9E3130B3,You have to take care of{BR}yourself and the baby.,Kendine ve bebeğe{BR}iyi bakmalısın.,
267,0xAEDE,117,4,113,0.932,8FF33FCB,"Hey, have you thought of{BR}any names for the baby?{#232B}I have some ideas myself,{BR}but I think you should{BR}name our first.","Hey, bebek için hiç{BR}isim düşündün mü?{#232B}Benim de birkaç fikrim var{BR}ama ilk ismi senin{BR}koymanı isterim.",
