index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
96,Boss06LastDeadSusieSerif407,⟦MSBT:0E000000020002007800⟧Stop that machine!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧Arrête cette machine !⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧Halte die Maschine auf!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧Ferma quella macchina!⟦MSBT:0E000000020002006400⟧,¡Detén ese programa!,⟦MSBT:0E000000020002007800⟧ぶっこわし ちゃってよね！！⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧Stop that machine!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧Arrête cette machine!⟦MSBT:0E000000020002006400⟧,¡Detén ese programa!,⟦MSBT:0E000000020002007800⟧O makineyi durdur!⟦MSBT:0E000000020002006400⟧,
97,Boss06LastDeadSusieSerif501,"Please...
Pinky... Kirby!","Je t'en prie, petite boule rose...","Bitte...
Rosa Kugeldings!","Ti prego...
Pallina Rosa... Ehm, Kirby!","Por favor, boliche...","おねがい……
⟦MSBT:0E00000000000800020004007B305730⟧星のカービィ。","Please...
Little pinky!","Je t'en prie, petite boule rose...","Por favor, bolita...","Lütfen...
Pembiş... Kirby!",
98,Boss06LastDeadSusieSerif502,You have to stop it!,Tu dois y arriver !,Die Maschine muss gestoppt werden...,Devi fermarla!,"Tienes que evitar que el programa se
salga con la suya.",アイツを………,You have to stop it!,Tu dois y arriver!,"Tienes que evitar que el programa se
salga con la suya.",Durdurmalısın!,
99,Boss06LastDeadSusieSerif503,"If anyone can do it, it's you!",Tu peux le faire. Je crois en toi.,"Du kannst es schaffen...
Ich weiß, dass du es kannst!",Solo tu puoi farlo!,"Puedes hacerlo,
¡estoy segura!","アイツを もう…
とめて…………っ！","If anyone can do it, it's you!",Tu peux le faire. Je crois en toi.,"Puedes hacerlo,
¡estoy segura!","Bunu yapabilecek biri varsa,
o da sensin!",
100,BossMetago1AppearStarDreamSerif01,L...O...A...D...I...N...G...,CHARGEMENT...,L...A...D...E...V...O...R...G...A...N...G...,CARICAMENTO...,C... A... R... G... A... N... D... O...,"……R…E…A……
……D…Y…………… ・＞",L...O...A...D...I...N...G...,CHARGEMENT...,C... A... R... G... A... N... D... O...,Y...Ü...K...L...E...M...E...,
101,BossMetago1AppearStarDreamSerif02,.........,...,.........,... ... ...,(...),……………………。,.........,...,(...),.........,
102,BossMetago1AppearStarDreamSerif03,"You must be...
the new admin.","Analyse en cours...
Nouvel administrateur identifié.","Du bist sicher...
der neue Administrator.","Tu devi essere...
il nuovo amministratore.","Debes de ser el nuevo
administrador.","アナタが…⟦MSBT:0E00000000000A000200060042305F308930⟧新しい…
ゴシュジン⟦MSBT:0E000000000008000200040055307E30⟧様…デスネ。","You must be...
the new admin.","Analyse en cours...
Nouvel administrateur identifié.","Debes de ser el nuevo
administrador.","Sen... yeni yönetici
olmalısın.",
103,BossMetago1AppearStarDreamSerif04,"Yes. You possess
incredible power...",Niveau de puissance confirmé.,"Ja. Du verfügst über
unglaubliche Kräfte...","Sì. Possiedi un potere
incredibile...","Sí, tienes unos poderes increíbles.","……ナルホド、とても ツヨイパワーを
お⟦MSBT:0E00000000000600020002008230⟧持ち のヨウデ…。","Yes. You possess
incredible power...",Niveau de puissance confirmé.,"Sí, tienes unos poderes increíbles.","Evet. İnanılmaz bir
güce sahipsin...",
104,BossMetago1AppearStarDreamSerif05,...OK,... OK.,...OK,... OK.,Eso es indiscutible.,……………… OK＞,...OK.,... OK.,Eso es indiscutible.,...OK,
105,BossMetago1AppearStarDreamSerif06,"As a new admin, you must
supply your credentials...","En tant que nouvel administrateur,
vous devez vous identifier...","Als neuer Administrator... musst
du vor Nutzung des Systems...","In qualità di nuovo amministratore,
devi comunicare le tue credenziali...","Pero ahora debes demostrar
tu valía","…デハ、ソンナ
ゴシュジン⟦MSBT:0E000000000008000200040055307E30⟧様ガ ノゾム…","As a new admin, you must
supply your credentials...","En tant que nouvel administrateur,
vous devez vous identifier...","Pero ahora debes demostrar
tu destreza","Yeni yönetici olarak
yeterliliğini...",
106,BossMetago1AppearStarDreamSerif07,"to the strongest warriors
of this planet.","... auprès des guerriers les plus
puissants de cette planète.","deine Berechtigung zum Gebrauch
der Bewaffnung bestätigen...","Ai più grandi guerrieri di questo
pianeta.","ante los luchadores más aguerridos
de este planeta...","コノ⟦MSBT:0E00000000000800020004007B305730⟧星でも…
カナリの ⟦MSBT:0E000000000008000200040064308830⟧強サを⟦MSBT:0E00000000000600020002008230⟧持つ…","to the strongest warriors
of this planet.","... auprès des guerriers les plus
puissants de cette planète.","ante los luchadores más aguerridos
de este planeta...","bu gezegenin en güçlü
savaşçılarına kanıtlamalısın.",
107,BossMetago1AppearStarDreamSerif08,Executing ⟦MSBT:0E00000003000400FF4B32FF⟧Sword Master⟦MSBT:0E00000003000400000000FF⟧.EXE.,Lancement de ⟦MSBT:0E00000003000400FF4B32FF⟧maitre_epeiste⟦MSBT:0E00000003000400000000FF⟧.exe...,"Datei ⟦MSBT:0E00000003000400FF4B32FF⟧Sword Master⟦MSBT:0E00000003000400000000FF⟧.EXE wird
ausgeführt.",Avvio di ⟦MSBT:0E00000003000400FF4B32FF⟧Mastro Spadaccino⟦MSBT:0E00000003000400000000FF⟧.exe.,Ejecutando ⟦MSBT:0E00000003000400FF4B32FF⟧Espada Maestra⟦MSBT:0E00000003000400000000FF⟧.exe.,"⟦MSBT:0E00000003000400FF4B32FF⟧「⟦MSBT:0E000000000008000200040051309330⟧剣のツカイテ」⟦MSBT:0E00000003000400000000FF⟧と、
タタカワセテ…さしあげ マショウ。",Executing ⟦MSBT:0E00000003000400FF4B32FF⟧Sword_Master.EXE⟦MSBT:0E00000003000400000000FF⟧.,Lancement de ⟦MSBT:0E00000003000400FF4B32FF⟧maitre_epeiste⟦MSBT:0E00000003000400000000FF⟧.exe...,Ejecutando ⟦MSBT:0E00000003000400FF4B32FF⟧Espada Maestra⟦MSBT:0E00000003000400000000FF⟧.exe.,⟦MSBT:0E00000003000400FF4B32FF⟧Kılıç Ustası⟦MSBT:0E00000003000400000000FF⟧.EXE çalıştırılıyor.,
108,BossMetago2AppearStarDreamSerif01,...Impressive.,Impressionnant...,...Beeindruckend.,... Impressionante.,Impresionante.,……おみごと デ、ゴザイマス。,...Impressive.,Impressionnant...,Impresionante.,...Etkileyici.,
109,BossMetago2AppearStarDreamSerif02,"That may have been a bit
too easy for you, admin.","C'était peut-être un peu trop facile
pour vous, administrateur...","Das war offensichtlich etwas
zu leicht für dich...","Forse era troppo facile per te,
amministratore.","Quizá te lo haya puesto demasiado
fácil.","ゴシュジン⟦MSBT:0E000000000008000200040055307E30⟧様には ショウショウ
モノたり ナカッタ かも しれマセンネ。","That may have been a bit
too easy for the admin...","C'était peut-être un peu trop facile
pour vous, administrateur...","Quizá te lo haya puesto demasiado
fácil.","Bu senin için biraz
fazla kolaydı, yönetici.",
110,BossMetago2AppearStarDreamSerif03,"Next up is one whose swordplay
is like a beautiful dance...","Votre prochain adversaire manie
ses lames à la perfection.","Im nächsten Kampf bittet dich ein
elegantes Schwert zum Tanz...","Passiamo a qualcuno che tira di
spada con grande leggiadria...","⟦MSBT:0E000000020002005A00⟧Veamos cómo te manejas contra alguien
que domina la espada a la perfección.⟦MSBT:0E000000020002006400⟧","ソレでは ⟦MSBT:0E000000000008000200040064304E30⟧次に、
⟦MSBT:0E00000000000A0002000600463064304F30⟧美シク まうようニ ⟦MSBT:0E00000000000A000200060064308B304E30⟧剣を アヤツる…","Next up is one whose swordplay
resembles a beautiful dance...","Votre prochain adversaire manie
ses lames à la perfection.","⟦MSBT:0E000000020002005A00⟧Veamos cómo te va contra alguien que
domina la espada a la perfección.⟦MSBT:0E000000020002006400⟧","Sırada, kılıcını güzel bir dans gibi
kullanan biri var...",
111,BossMetago2AppearStarDreamSerif04,"Let us bring back the most
powerful queen from the void.","Laissez-vous envoûter par la
danse macabre de cette reine...","Erwecken wir die mächtigste
Königin aus dem leeren Raum...","Riportiamo tra di noi la più
potente tra le regine.","Arrodíllate ante la reina más
poderosa de todos los tiempos.","⟦MSBT:0E00000000000E0004000A00553044304D3087304630⟧最強の⟦MSBT:0E00000000000C0004000800583087304A304630⟧女王を、
ヨミガエ らせ マショウ。","Let us bring back the most
powerful queen from the void.","Laissez-vous envoûter par la
danse macabre de cette reine...","Arrodíllate ante la reina más
poderosa de todos los tiempos.","Boşluktan en güçlü
kraliçeyi geri getirelim.",
112,BossMetago2AppearStarDreamSerif05,"Experience her royal presence and
unparalleled fighting skills.","Admirez ses mouvements nobles et
précis, savamment orchestrés.","Erfreue dich an ihrer königlichen
Gegenwart und ihrer Kampfkunst!","Inchinati alla sua presenza regale
e alla sua impareggiabile abilità.","Sus incomparables dotes
para la lucha","ソノ たぐいまれな
⟦MSBT:0E00000000000A00020006005F305F304B30⟧戦いのセンスと ⟦MSBT:0E00000000000800020004004A304630⟧王たる オーラ…","Experience her royal presence and
unparalleled fighting skills.","Admirez ses mouvements nobles et
précis, savamment orchestrés.","Sus incomparables dotes
para la lucha","Asil varlığına ve
eşsiz dövüş becerisine tanık ol.",
113,BossMetago2AppearStarDreamSerif06,She will be a fitting test for you.,"C'est le moment de prouver
votre valeur, administrateur.","Sie wird eine harte Prüfung
für dich werden!",Sarà una degna avversaria.,te pondrán en más de un aprieto.,ドウゾ ゴたんのう クダサイませ。,She will be a fitting test for you.,"C'est le moment de prouver
votre valeur, administrateur.",te pondrán en más de un aprieto.,Sana layık bir sınav olacak.,
114,BossMetago3AppearStarDreamSerif01,"You are mighty indeed.
Now for the final test...","Votre force ne fait aucun doute.
Passons à l'épreuve finale.","Tatsächlich, du bist stark...
Doch nun folgt die finale Prüfung!","Sei davvero potente. È dunque
giunto il momento della prova finale.","Eres fuerte, no hay duda.
Ahora, para la prueba final...","サスガ、ゴシュジン⟦MSBT:0E000000000008000200040055307E30⟧様デス。
では サイゴに…","You are mighty indeed.
Now for the final test...","Votre force ne fait aucun doute.
Passons à l'épreuve finale.","Eres fuerte, no hay duda.
Ahora, para la prueba final...","Gerçekten güçlüsün.
Sıra son sınavda...",
115,BossMetago3AppearStarDreamSerif02,"This was prohibited by the
previous admin, but needs must.","Le président avait banni cette
opération, mais aux grands maux...","Sie wurde vom vorherigen Admin
gesperrt, ist jedoch erforderlich...","L'amministratore precedente
l'aveva proibito, ma a mali estremi...","Algo que prohibió nuestro último
administrador.","かつての ゴシュジン⟦MSBT:0E000000000008000200040055307E30⟧様にハ
キンジられて イタ…","This was prohibited by the
previous admin...","Le président avait banni cette
opération, mais aux grands maux...","Algo que prohibió nuestro último
administrador.","Önceki yönetici bunu
yasaklamıştı, ama mecburuz.",
116,BossMetago3AppearStarDreamSerif03,"Preparing to boot the ⟦MSBT:0E00000003000400FF4B32FF⟧Space-time
Transport Program⟦MSBT:0E00000003000400000000FF⟧...","Démarrage du ⟦MSBT:0E00000003000400FF4B32FF⟧Programme de
Transport Spatiotemporel⟦MSBT:0E00000003000400000000FF⟧....","Initialisiere Start des ⟦MSBT:0E00000003000400FF4B32FF⟧Raumzeit-
Transport-Moduls⟦MSBT:0E00000003000400000000FF⟧. Und jetzt...","Avvio del ⟦MSBT:0E00000003000400FF4B32FF⟧Programma di Trasporto
Temporale ⟦MSBT:0E00000003000400000000FF⟧in corso...","Voy a iniciar el ⟦MSBT:0E00000003000400FF4B32FF⟧Programa de
Transporte Espaciotemporal⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧「⟦MSBT:0E00000000000A000400060058304F304630⟧時空テンイ プログラム」⟦MSBT:0E00000003000400000000FF⟧を
アンロック シ、","Preparing to boot the ⟦MSBT:0E00000003000400FF4B32FF⟧Space-Time
Transport⟦MSBT:0E00000003000400000000FF⟧ program...","Démarrage du ⟦MSBT:0E00000003000400FF4B32FF⟧Programme de
Transport Spatiotemporel⟦MSBT:0E00000003000400000000FF⟧....","Voy a iniciar el ⟦MSBT:0E00000003000400FF4B32FF⟧Programa de
Transporte Espaciotemporal⟦MSBT:0E00000003000400000000FF⟧","Başlatılıyor: ⟦MSBT:0E00000003000400FF4B32FF⟧Uzay-Zaman
Nakil Programı⟦MSBT:0E00000003000400000000FF⟧...",
117,BossMetago3AppearStarDreamSerif04,"Let us bring back a legendary
swordsman from a forgotten time.","Ramenons des tréfonds du temps
un épéiste légendaire.","Bereite dich auf einen legendären
Kämpfer aus der Vergangenheit vor!","Torna tra noi uno spadaccino
leggendario di un tempo lontano.","y a traer a un luchador legendario
de una época olvidada.","イニシエの⟦MSBT:0E00000000000A0004000600583060304430⟧時代ノ ⟦MSBT:0E00000000000A0004000600513093305730⟧剣士ヲ、
ヨビダシ マショウ。","Let us bring back a legendary
swordsman from a forgotten time.","Ramenons des tréfonds du temps
un épéiste légendaire.","y a traer a un guerrero legendario
de una época olvidada.","Unutulmuş bir çağdan
efsanevi bir kılıç ustası getirelim.",
118,BossMetago3AppearStarDreamSerif05,"He may end up destroying a nearby
planet or two, but such is life.","Il se peut qu'il détruise une planète
ou deux en route, mais bon.","Er könnte leicht ein oder zwei
Planeten in der Nähe zerstören,","Potrebbe distruggere un paio di
pianeti vicini, ma così è la vita.","Puede que destruya uno o dos
planetas de más, pero qué importa.","…カレに コノあたりノ ⟦MSBT:0E00000000000800020004007B305730⟧星ハ
ホロボされて シマウと ⟦MSBT:0E00000000000800020004004A308230⟧思イマスガ…","He may end up destroying a nearby
planet or two, but such is life.","Il se peut qu'il détruise une planète
ou deux en route, mais bon.","Puede que destruya uno o dos
planetas de más, pero qué importa.","Yakındaki bir-iki
gezegeni yok edebilir, hayat bu.",
119,BossMetago3AppearStarDreamSerif06,"The benefits of this final battle
outweigh the collateral damage.","Un tel affrontement final vaut bien
quelques dommages collatéraux.","aber bei einem finalen Kampf
bleiben Kollateralschäden nicht aus.","I benefici di questa battaglia finale
superano i danni collaterali.","⟦MSBT:0E000000020002005A00⟧En una batalla final de este calibre,
los daños colaterales son inevitables.⟦MSBT:0E000000020002006400⟧","キット、サイゴノタタカイを
⟦MSBT:0E00000000000800020004005F306E30⟧楽シンデ イタダケル ことデショウ。","The benefits of this final battle
outweigh the collateral damage.","Un tel affrontement final vaut bien
quelques dommages collatéraux.","⟦MSBT:0E000000020002005A00⟧En una batalla final de este calibre,
los daños colaterales son inevitables.⟦MSBT:0E000000020002006400⟧","Bu son savaşın getirisi,
yan hasarından ağır basar.",
120,BossMetago3AppearStarDreamSerif07,Prepare yourself...,"Tenez-vous prêt, administrateur.",Mach dich bereit...,Preparati...,Prepárate...,ソレでは………！,Prepare yourself...,"Tenez-vous prêt, administrateur.",Prepárate...,Hazır ol...,
121,BossMetago3AppearStarDreamSerif08,"Executing Space-time Transport...
Extra-dimensional road... Booting...","Transport en cours... Ouverture de
la porte dimensionnelle imminente...","Raumzeit-Transport läuft... Extra-
dimensionales Tor... geöffnet...","Esecuzione Trasporto Temporale...
Caricamento extradimensionale...","⟦MSBT:0E000000020002005500⟧Ejecutando Transporte
Espaciotemporal... Túnel extradimensional...⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000000000A000400060058304F304630⟧時空テンイ プログラム… アンロック…
⟦MSBT:0E00000000000E0006000A0044304F3046304B309330⟧異空間ロード… リブート…","Executing Space-Time Transport...
Extra-dimensional road... Booting...","Transport en cours... Ouverture de
la porte dimensionnelle imminente...","⟦MSBT:0E000000020002005500⟧Ejecutando Transporte
Espaciotemporal... Túnel extradimensional...⟦MSBT:0E000000020002006400⟧","Uzay-Zaman Nakli çalıştırılıyor...
Boyutlararası yol... Açılıyor...",
122,BossMetago3AppearStarDreamSerif09,3...,3...,3...,3...,3...,…………３,3...,3...,3...,3...,
123,BossMetago3AppearStarDreamSerif10,2...,2...,2...,2...,2...,…………２,2...,2...,2...,2...,
124,BossMetago3AppearStarDreamSerif11,1...,1...,1...,1...,1...,…………１,1...,1...,1...,1...,
125,BossMetago3AppearStarDreamSerif12,...BEGIN⟦MSBT:0E000000020002008200⟧!⟦MSBT:0E000000020002006400⟧,TRANSFERT !,...LOS⟦MSBT:0E000000020002008200⟧!⟦MSBT:0E000000020002006400⟧,... VIA!,¡INICIAR!,⟦MSBT:0E000000020002008200⟧…………………GO！！⟦MSBT:0E000000020002006400⟧,...BEGIN!,TRANSFERT!,¡INICIAR!,...BAŞLA⟦MSBT:0E000000020002008200⟧!⟦MSBT:0E000000020002006400⟧,
126,KaraokeTitle,- The Noble Haltmann -,- Ô noble Haltmann -,- Der noble Haltmann -,- Il nobile Haltmann -,- El gran presidente Haltmann -,ー 「⟦MSBT:0E00000000000A00040006004E3093304C30⟧銀河に⟦MSBT:0E00000000000800040004006A306030⟧名立たるハルトマン」 ー,- The Noble Haltmann -,- Ô noble Haltmann -,- El gran presidente Haltmann -,- Yüce Haltmann -,
127,Karaoke01,"Noble Haltmann,⟦MSBT:0E00030003000000⟧ we adore him,","⟦MSBT:0E000000020002004A00⟧Ô noble Haltmann,⟦MSBT:0E00030003000000⟧ président de nos cœurs !⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Nobler Haltmann,⟦MSBT:0E00030003000000⟧ wir verehren⟦MSBT:0E000000020002006400⟧","Nobile Haltmann,⟦MSBT:0E00030003000000⟧ ti adoriamo,","⟦MSBT:0E000000020002005500⟧Presi Haltmann,⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005500⟧ es usted genial.⟦MSBT:0E000000020002006400⟧",おーお～⟦MSBT:0E00030003000000⟧　いーだいな⟦MSBT:0E00030003000000⟧　ハールトマン～,"Noble Haltmann,⟦MSBT:0E00030003000000⟧ we adore him","⟦MSBT:0E000000020002004A00⟧Ô noble Haltmann,⟦MSBT:0E00030003000000⟧ président de nos cœurs!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Presi Haltmann,⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005500⟧ es usted genial.⟦MSBT:0E000000020002006400⟧","Yüce Haltmann,⟦MSBT:0E00030003000000⟧ ona taparız,",
128,Karaoke02,Kingly lord⟦MSBT:0E00030003000000⟧ of time and space!,⟦MSBT:0E000000020002004B00⟧Chaque jour⟦MSBT:0E00030003000000⟧ rend hommage ⟦MSBT:0E00030003000000⟧à ta grandeur.⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧Dich, oh⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002006400⟧ Herr⟦MSBT:0E000000020002006400⟧ im⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002006400⟧⟦MSBT:0E000000020002006400⟧ Weltenraum!⟦MSBT:0E000000020002006400⟧",Oh sovrano⟦MSBT:0E00030003000000⟧ di ogni universo!,⟦MSBT:0E000000020002005A00⟧Es la mar⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005A00⟧ de especial. ¡Qué figura!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00000000000600020002006830⟧永⟦MSBT:0E00000000000600020002008F30⟧遠にー⟦MSBT:0E00030003000000⟧　⟦MSBT:0E00000000000600020002006F30⟧果てなくー⟦MSBT:0E00030003000000⟧　⟦MSBT:0E000000000008000200040055304B30⟧栄えよ～,Kingly lord⟦MSBT:0E00030003000000⟧ of time⟦MSBT:0E00030003000000⟧ and space!,⟦MSBT:0E000000020002004B00⟧Chaque jour⟦MSBT:0E00030003000000⟧ rend hommage ⟦MSBT:0E00030003000000⟧à ta grandeur.⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Es un ser⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005A00⟧ especial. ¡Qué figura!⟦MSBT:0E000000020002006400⟧,Zaman ve uzayın efendisi⟦MSBT:0E00030003000000⟧!,
129,Karaoke03,"Every day⟦MSBT:0E00030003000000⟧ we wish him glory,","⟦MSBT:0E000000020002004B00⟧Ô noble Haltmann,⟦MSBT:0E00030003000000⟧ entends tes serviteurs !⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Wollen⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002006400⟧ deine⟦MSBT:0E00030003000000⟧ Schätze mehren,⟦MSBT:0E000000020002006400⟧","Sempre⟦MSBT:0E00030003000000⟧ la tua gloria cantiamo,","⟦MSBT:0E000000020002005500⟧Presi Haltmann,⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005500⟧ nadie mola más.⟦MSBT:0E000000020002006400⟧",おーお～⟦MSBT:0E00030003000000⟧　わーれらが⟦MSBT:0E00030003000000⟧　ハールトマン～,"Every day⟦MSBT:0E00030003000000⟧ we wish⟦MSBT:0E00030003000000⟧  him glory,","⟦MSBT:0E000000020002004B00⟧Ô noble Haltmann,⟦MSBT:0E00030003000000⟧ entends tes serviteurs!⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002005500⟧El presi Haltmann⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005500⟧ es fenomenal.⟦MSBT:0E000000020002006400⟧,"Her gün⟦MSBT:0E00030003000000⟧ ona şan dileriz,",
130,Karaoke04,Gazing on⟦MSBT:0E00030003000000⟧ his noble face!,"⟦MSBT:0E000000020002004B00⟧Chaque jour,⟦MSBT:0E00030003000000⟧ ils travaillent⟦MSBT:0E00030003000000⟧ avec ardeur.⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002006400⟧Dir zu⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002006400⟧ dienen:⟦MSBT:0E00030003000000⟧ Unser Traum!⟦MSBT:0E000000020002006400⟧,Il tuo sapere⟦MSBT:0E00030003000000⟧ mai andrà perso!,⟦MSBT:0E000000020002005A00⟧¡Es un ser⟦MSBT:0E00030003000000⟧ sin igual! ¡Qué lumbrera!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00000000000800020004004E309330⟧銀⟦MSBT:0E00000000000600020002004C30⟧河にー⟦MSBT:0E00030003000000⟧　⟦MSBT:0E00000000000600020002006A30⟧名⟦MSBT:0E00000000000600020002006030⟧立たるー⟦MSBT:0E00030003000000⟧　⟦MSBT:0E00000000000800020004004A304630⟧王⟦MSBT:0E000000000008000200040058308330⟧者よ～,Gazing⟦MSBT:0E00030003000000⟧ on his noble⟦MSBT:0E00030003000000⟧ face!,"⟦MSBT:0E000000020002004B00⟧Chaque jour,⟦MSBT:0E00030003000000⟧ ils travaillent⟦MSBT:0E00030003000000⟧ avec ardeur.⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002005A00⟧¡Nuestro líder⟦MSBT:0E00030003000000⟧ es un ser sin igual!⟦MSBT:0E000000020002006400⟧,Asil yüzüne⟦MSBT:0E00030003000000⟧ bakarak!,
131,Karaoke05,"Master,⟦MSBT:0E00030003000000⟧ crush the competition!","⟦MSBT:0E000000020002005A00⟧Tes exploits,⟦MSBT:0E00030003000000⟧ nous les célébrons,⟦MSBT:0E000000020002006400⟧","Du besiegst⟦MSBT:0E00030003000000⟧ die Mitbewerber,","Maestro,⟦MSBT:0E00030003000000⟧ sconfiggi gli inetti!","⟦MSBT:0E000000020002005500⟧Si nos da⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005500⟧ vacaciones un año,⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E00000000000800020004007B305730⟧星⟦MSBT:0E00000000000800020004007C305730⟧々を～⟦MSBT:0E00030003000000⟧　⟦MSBT:0E00000000000600020002005F30⟧手おり⟦MSBT:0E00030003000000⟧　たばーねて～,"Master,⟦MSBT:0E00030003000000⟧ crush the competition!","⟦MSBT:0E000000020002005A00⟧Tes exploits,⟦MSBT:0E00030003000000⟧ nous les célébrons,⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Si nos da⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002005500⟧ vacaciones un año,⟦MSBT:0E000000020002006400⟧","Usta,⟦MSBT:0E00030003000000⟧ rakipleri ez!",
132,Karaoke06,In your presence ⟦MSBT:0E00030003000000⟧let us stay!,"⟦MSBT:0E000000020002005A00⟧Tes ennemis,⟦MSBT:0E00030003000000⟧ nous les détruisons,⟦MSBT:0E000000020002006400⟧",Bringst der Firma⟦MSBT:0E00030003000000⟧ nur Gewinn!,Tu solo⟦MSBT:0E00030003000000⟧ ci renderai perfetti!,⟦MSBT:0E000000020002005500⟧Con pasión⟦MSBT:0E00030003000000⟧ gritaremos: ¡milagro!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000000008000200040059307930⟧全て～⟦MSBT:0E00030003000000⟧　ささげて⟦MSBT:0E00030003000000⟧　しまーえば～,In your presence ⟦MSBT:0E00030003000000⟧let us stay!,"⟦MSBT:0E000000020002005A00⟧Tes ennemis,⟦MSBT:0E00030003000000⟧ nous les détruisons,⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002005500⟧Con pasión⟦MSBT:0E00030003000000⟧ gritaremos: ¡milagro!⟦MSBT:0E000000020002006400⟧,Huzurunda ⟦MSBT:0E00030003000000⟧kalalım!,
133,Karaoke07,"Yours is every ⟦MSBT:0E00030003000000⟧star and planet,","⟦MSBT:0E000000020002005000⟧Chacun sait⟦MSBT:0E00030003000000⟧ que nous n'avons qu'un roi,⟦MSBT:0E000000020002006400⟧","Duldest⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E000000020002006400⟧ keine Spaßver⟦MSBT:0E00030003000000⟧derber,","Tue sono ⟦MSBT:0E00030003000000⟧ogni stella e pianeta,",⟦MSBT:0E000000020002005300⟧Trabajar⟦MSBT:0E00030003000000⟧ para Haltmann me hace⟦MSBT:0E00030003000000⟧ feliz.⟦MSBT:0E000000020002006400⟧,みなを～⟦MSBT:0E00030003000000⟧　⟦MSBT:0E000000000008000200040084304F30⟧約⟦MSBT:0E00000000000800020004005D304F30⟧束の⟦MSBT:0E00000000000600020002006130⟧地へと⟦MSBT:0E00030003000000⟧　みちびく～,Yours⟦MSBT:0E00030003000000⟧ is every star⟦MSBT:0E00030003000000⟧ and planet,"⟦MSBT:0E000000020002005000⟧Chacun sait⟦MSBT:0E00030003000000⟧ que nous n'avons qu'un roi,⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002005300⟧Trabajar⟦MSBT:0E00030003000000⟧ para Haltmann me hace⟦MSBT:0E00030003000000⟧ feliz.⟦MSBT:0E000000020002006400⟧,"Her ⟦MSBT:0E00030003000000⟧yıldız ve gezegen senin,",
