index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
166,T_Pic3_03,Black Cat,Schwarze Katze,Gato negro,Chat noir,Gatto nero,Kara Kedi,1,218,1,136,0.624,OK,OK,REVIEWED,
167,T_Pic3_04,Lion,Löwe,León,Lion,Leone,Aslan,1,82,1,79,0.963,OK,OK,REVIEWED,
168,T_Pic3_05,Horse,Pferd,Caballo,Cheval,Cavallo,At,1,101,1,36,0.356,OK,OK,REVIEWED,
169,T_Pic3_06,Curry Dinner,Curry,Pollo al curry,Plat de curry,Riso al curry,Körili Yemek,1,181,1,171,0.945,OK,OK,REVIEWED,
170,T_Pic3_07,Ostrich,Strauß,Avestruz,Autruche,Struzzo,Devekuşu,1,128,1,128,1.000,OK,OK,REVIEWED,
171,T_Pic3_08,Palm Tree,Palme,Palmera,Palmier,Palma,Palmiye,1,135,1,108,0.800,OK,OK,REVIEWED,
172,T_Pic3_09,Gentleman,Gentleman,Caballero,Gentleman,Gentiluomo,Beyefendi,1,154,1,136,0.883,OK,OK,REVIEWED,
173,T_Pic3_10,Clown,Clown,Payaso,Clown,Pagliaccio,Palyaço,1,141,1,109,0.773,OK,OK,REVIEWED,
174,T_Pic3_11,Fire Engine,Löschfahrzeug,Bomberos,Camion de pompiers,Autopompa,İtfaiye Aracı,1,266,1,175,0.658,OK,OK,REVIEWED,
175,T_Pic3_12,Ladybird,Marienkäfer,Mariquita,Coccinelle,Coccinella,Uğur Böceği,1,174,1,159,0.914,OK,OK,REVIEWED,
176,T_Pic3_13,Rhino Beetle    ,Nashornkäfer,Escarabajo,Scarabée,Scarabeo,Boynuz Böceği,1,199,1,192,0.965,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
177,T_Pic3_14,Lemonade,Zitronenlimonade,Limonada,Limonade,Limonata,Limonata,1,242,1,130,0.537,OK,OK,REVIEWED,
178,T_Pic3_15,Chameleon,Chamäleon,Camaleón,Caméléon,Camaleonte,Bukalemun,1,160,1,148,0.925,OK,OK,REVIEWED,
179,T_Pic3_16,Tower,Turm,Torre,Tour métallique,Torre,Kule,1,212,1,60,0.283,OK,OK,REVIEWED,
180,T_Pic3_17,Space Rocket,Rakete,Cohete,Fusée,Razzo,Uzay Roketi,1,182,1,164,0.901,OK,OK,REVIEWED,
181,T_App1_00,Challenge S-1,Aufgabe S-1,Gran desafío 1,Méga-défi 1,Super sfida 1,Görev S-1,1,198,1,133,0.672,OK,OK,REVIEWED,
182,T_App1_01,Challenge S-2,Aufgabe S-2,Gran desafío 2,Méga-défi 2,Super sfida 2,Görev S-2,1,198,1,133,0.672,OK,OK,REVIEWED,
183,T_App1_02,Challenge S-3,Aufgabe S-3,Gran desafío 3,Méga-défi 3,Super sfida 3,Görev S-3,1,198,1,133,0.672,OK,OK,REVIEWED,
184,T_App1_03,Challenge S-4,Aufgabe S-4,Gran desafío 4,Méga-défi 4,Super sfida 4,Görev S-4,1,198,1,133,0.672,OK,OK,REVIEWED,
185,T_App1_04,Challenge S-5,Aufgabe S-5,Gran desafío 5,Méga-défi 5,Super sfida 5,Görev S-5,1,198,1,133,0.672,OK,OK,REVIEWED,
186,T_App1_05,Challenge S-6,Aufgabe S-6,Gran desafío 6,Méga-défi 6,Super sfida 6,Görev S-6,1,198,1,133,0.672,OK,OK,REVIEWED,
187,T_App1_06,Challenge S-7,Aufgabe S-7,Gran desafío 7,Méga-défi 7,Super sfida 7,Görev S-7,1,198,1,133,0.672,OK,OK,REVIEWED,
188,T_App1_07,Challenge S-8,Aufgabe S-8,Gran desafío 8,Méga-défi 8,Super sfida 8,Görev S-8,1,198,1,133,0.672,OK,OK,REVIEWED,
189,T_App1_08,Challenge S-9,Aufgabe S-9,Gran desafío 9,Méga-défi 9,Super sfida 9,Görev S-9,1,198,1,133,0.672,OK,OK,REVIEWED,
190,T_App1_09,Challenge S-10,Aufgabe S-10,Gran desafío 10,Méga-défi 10,Super sfida 10,Görev S-10,1,214,1,149,0.696,OK,OK,REVIEWED,
191,T_App1_10,Challenge S-11,Aufgabe S-11,Gran desafío 11,Méga-défi 11,Super sfida 11,Görev S-11,1,214,1,149,0.696,OK,OK,REVIEWED,
192,T_App1_11,Challenge S-12,Aufgabe S-12,Gran desafío 12,Méga-défi 12,Super sfida 12,Görev S-12,1,214,1,149,0.696,OK,OK,REVIEWED,
193,T_App1_12,Challenge S-13,Aufgabe S-13,Gran desafío 13,Méga-défi 13,Super sfida 13,Görev S-13,1,214,1,149,0.696,OK,OK,REVIEWED,
194,T_App1_13,Challenge S-14,Aufgabe S-14,Gran desafío 14,Méga-défi 14,Super sfida 14,Görev S-14,1,214,1,149,0.696,OK,OK,REVIEWED,
195,T_App1_14,Challenge S-15,Aufgabe S-15,Gran desafío 15,Méga-défi 15,Super sfida 15,Görev S-15,1,214,1,149,0.696,OK,OK,REVIEWED,
196,T_App1_15,Challenge S-16,Aufgabe S-16,Gran desafío 16,Méga-défi 16,Super sfida 16,Görev S-16,1,214,1,149,0.696,OK,OK,REVIEWED,
197,T_App1_16,Challenge S-17,Aufgabe S-17,Gran desafío 17,Méga-défi 17,Super sfida 17,Görev S-17,1,214,1,149,0.696,OK,OK,REVIEWED,
198,T_App1_17,Challenge S-18,Aufgabe S-18,Gran desafío 18,Méga-défi 18,Super sfida 18,Görev S-18,1,214,1,149,0.696,OK,OK,REVIEWED,
199,T_Fmc2_00,Link (3),Link (3),Link (3),Link (3),Link (3),Link (3),1,103,1,103,1.000,OK,OK,REVIEWED,
200,T_Fmc2_01,Princess Peach,Prinzessin Peach,Princesa Peach,Princesse Peach,Peach,Prenses Peach,1,228,1,194,0.851,OK,OK,REVIEWED,
201,T_Fmc2_02,Koopa Paratroopa,Parakoopa,Paratroopa,Paratroopa,Paratroopa,Koopa Paratroopa,1,253,1,253,1.000,OK,OK,REVIEWED,
202,T_Fmc2_03,Pit,Pit,Pit,Pit,Pit,Pit,1,40,1,40,1.000,OK,OK,REVIEWED,
203,T_Fmc2_04,Armos,Armos,Armos,Armos,Armos,Armos,1,86,1,86,1.000,OK,OK,REVIEWED,
204,T_Fmc2_05,Princess Zelda,Prinzessin Zelda,Princesa Zelda,Princesse Zelda,Zelda,Prenses Zelda,1,222,1,188,0.847,OK,OK,REVIEWED,
205,T_Fmc2_06,Blue Excitebiker,Blauer Excitebiker,Motorista azul,Excitebike bleue,Excitebike blu,Mavi Excitebiker,1,253,1,232,0.917,OK,OK,REVIEWED,
206,T_Fmc2_07,Stalfos,Stalfos,Stalfos,Stalfos,Stalfos,Stalfos,1,96,1,96,1.000,OK,OK,REVIEWED,
207,T_Fmc2_08,Darknut,Nimbusgarde,Ferrus,Darknut,Titanus,Darknut,1,176,1,113,0.642,OK,OK,REVIEWED,
208,T_Fmc2_09,Blooper,Blooper,Blooper,Bloups,Calamako,Blooper,1,133,1,104,0.782,OK,OK,REVIEWED,
209,T_Fmc2_10,Luigi,Luigi,Luigi,Luigi,Luigi,Luigi,1,67,1,67,1.000,OK,OK,REVIEWED,
210,T_Fmc2_11,Raccoon Mario,Waschbär-Mario,Mario Mapache,Mario Raton Laveur,Mario procione,Rakun Mario,1,273,1,174,0.637,OK,OK,REVIEWED,
211,T_Fmc2_12,Boo,Buu Huu,Boo,Boo,Boo,Boo,1,111,1,49,0.441,OK,OK,REVIEWED,
212,T_Fmc2_13,Samus Aran,Samus Aran,Samus Aran,Samus Aran,Samus Aran,Samus Aran,1,162,1,162,1.000,OK,OK,REVIEWED,
213,T_Fmc2_14,Bowser,Bowser,Bowser,Bowser,Bowser,Bowser,1,95,1,95,1.000,OK,OK,REVIEWED,
214,T_Fmc2_15,Hammer Bro,Hammer-Bruder,Hermano Martillo,Frère Marto,Martelkoopa,Hammer Bro,1,244,1,167,0.684,OK,OK,REVIEWED,
215,T_Fmc2_16,Thwomp,Steinblock,Roca Picuda,Thwomp,Twomp,Thwomp,1,165,1,109,0.661,OK,OK,REVIEWED,
216,T_Fmc2_17,Urban Champion,Urban Champion,Urban Champion,Urban Champion,Urban Champion,Urban Champion,1,221,1,221,1.000,OK,OK,REVIEWED,
217,T_Pic4_00,Ladies & Gents,Damen & Herren,Ella y Él,Homme et femme,Coppia,Kadın & Erkek,1,230,1,195,0.848,OK,OK,REVIEWED,
218,T_Pic4_01,Goldfish,Goldfisch,Pez rojo,Poisson rouge,Pesce rosso,Japon Balığı,1,184,1,167,0.908,OK,OK,REVIEWED,
219,T_Pic4_02,Ferris Wheel,Riesenrad,Noria,Grande roue,Ruota panoramica,Dönme Dolap,1,250,1,176,0.704,OK,OK,REVIEWED,
220,T_Pic4_03,Baby Penguin,Pinguinjunges,Pingüinito,Bébé manchot,Baby pinguino,Penguen,1,191,1,116,0.607,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
221,T_Pic4_04,Robot,Roboter,Robot,Robot,Robot,Robot,1,108,1,79,0.731,OK,OK,REVIEWED,
222,T_Pic4_05,Princess,Prinzessin,Princesa,Princesse,Principessa,Prenses,1,155,1,104,0.671,OK,OK,REVIEWED,
223,T_Pic4_06,Sunflower,Sonnenblume,Girasol,Tournesol,Girasole,Ayçiçeği,1,178,1,117,0.657,OK,OK,REVIEWED,
224,T_Pic4_07,Sphinx,Sphinx,Esfinge,Sphinx,Sfinge,Sfenks,1,100,1,90,0.900,OK,OK,REVIEWED,
225,T_Pic4_08,Windmill,Windmühle,Molino,Moulin à vent,Mulino,Yel Değirmeni,1,186,1,187,1.005,OK,OK,REVIEWED,
226,T_Pic4_09,Umbrella,Regenschirm,Paraguas,Parapluie,Ombrello,Şemsiye,1,170,1,107,0.629,OK,OK,REVIEWED,
227,T_Pic4_10,Mallo,Mallo,Millo,Millo,Mallo,Mallo,1,77,1,77,1.000,OK,OK,REVIEWED,
228,T_Pic4_11,Fountain,Springbrunnen,Fuente,Fontaine,Fontana,Çeşme,1,200,1,81,0.405,OK,OK,REVIEWED,
229,T_Pic4_12,Condor Geoglyph,Kondor-Geoglyph,Cóndor de Nazca,Condor nazca,Condor di Nazca,Nazca Kondoru,1,238,1,207,0.870,OK,OK,REVIEWED,
230,T_Pic4_13,Campfire,Lagerfeuer,Hoguera,Feu de camp,Falò,Kamp Ateşi,1,167,1,156,0.934,OK,OK,REVIEWED,
231,T_Pic4_14,Leaning Tower,Schiefer Turm,Torre inclinada,Tour penchée,Torre pendente,Eğik Kule,1,210,1,127,0.605,OK,OK,REVIEWED,
232,T_Pic4_15,Ninja,Ninja,Ninja,Ninja,Ninja,Ninja,1,76,1,76,1.000,OK,OK,REVIEWED,
233,T_Pic4_16,Genie,Flaschengeist,Genio,Génie,Genio,Cin,1,186,1,41,0.220,OK,OK,REVIEWED,
234,T_Pic4_17,Moai Statues,Moai-Statuen,Estatuas Moái,Statues moaï,Moai,Moai'ler,1,195,1,113,0.579,OK,OK,REVIEWED,
235,T_App2_00,Challenge B-1,Aufgabe B-1,Desafío extra 1,Défi bonus 1,Sfida extra 1,Görev B-1,1,208,1,134,0.644,OK,OK,REVIEWED,
236,T_App2_01,Challenge B-2,Aufgabe B-2,Desafío extra 2,Défi bonus 2,Sfida extra 2,Görev B-2,1,208,1,134,0.644,OK,OK,REVIEWED,
237,T_App2_02,Challenge B-3,Aufgabe B-3,Desafío extra 3,Défi bonus 3,Sfida extra 3,Görev B-3,1,208,1,134,0.644,OK,OK,REVIEWED,
238,T_App2_03,Challenge B-4,Aufgabe B-4,Desafío extra 4,Défi bonus 4,Sfida extra 4,Görev B-4,1,208,1,134,0.644,OK,OK,REVIEWED,
239,T_App2_04,Challenge B-5,Aufgabe B-5,Desafío extra 5,Défi bonus 5,Sfida extra 5,Görev B-5,1,208,1,134,0.644,OK,OK,REVIEWED,
240,T_App2_05,Challenge B-6,Aufgabe B-6,Desafío extra 6,Défi bonus 6,Sfida extra 6,Görev B-6,1,208,1,134,0.644,OK,OK,REVIEWED,
241,T_App2_06,Challenge B-7,Aufgabe B-7,Desafío extra 7,Défi bonus 7,Sfida extra 7,Görev B-7,1,208,1,134,0.644,OK,OK,REVIEWED,
242,T_App2_07,Challenge B-8,Aufgabe B-8,Desafío extra 8,Défi bonus 8,Sfida extra 8,Görev B-8,1,208,1,134,0.644,OK,OK,REVIEWED,
243,T_App2_08,Challenge B-9,Aufgabe B-9,Desafío extra 9,Défi bonus 9,Sfida extra 9,Görev B-9,1,208,1,134,0.644,OK,OK,REVIEWED,
244,T_App2_09,Challenge B-10,Aufgabe B-10,Desafío extra 10,Défi bonus 10,Sfida extra 10,Görev B-10,1,224,1,150,0.670,OK,OK,REVIEWED,
245,T_App2_10,Challenge B-11,Aufgabe B-11,Desafío extra 11,Défi bonus 11,Sfida extra 11,Görev B-11,1,224,1,150,0.670,OK,OK,REVIEWED,
246,T_App2_11,Challenge B-12,Aufgabe B-12,Desafío extra 12,Défi bonus 12,Sfida extra 12,Görev B-12,1,224,1,150,0.670,OK,OK,REVIEWED,
247,T_App2_12,Challenge B-13,Aufgabe B-13,Desafío extra 13,Défi bonus 13,Sfida extra 13,Görev B-13,1,224,1,150,0.670,OK,OK,REVIEWED,
248,T_App2_13,Challenge B-14,Aufgabe B-14,Desafío extra 14,Défi bonus 14,Sfida extra 14,Görev B-14,1,224,1,150,0.670,OK,OK,REVIEWED,
249,T_App2_14,Challenge B-15,Aufgabe B-15,Desafío extra 15,Défi bonus 15,Sfida extra 15,Görev B-15,1,224,1,150,0.670,OK,OK,REVIEWED,
250,T_App2_15,Challenge B-16,Aufgabe B-16,Desafío extra 16,Défi bonus 16,Sfida extra 16,Görev B-16,1,224,1,150,0.670,OK,OK,REVIEWED,
251,T_App2_16,Challenge B-17,Aufgabe B-17,Desafío extra 17,Défi bonus 17,Sfida extra 17,Görev B-17,1,224,1,150,0.670,OK,OK,REVIEWED,
252,T_App2_17,Challenge B-18,Aufgabe B-18,Desafío extra 18,Défi bonus 18,Sfida extra 18,Görev B-18,1,224,1,150,0.670,OK,OK,REVIEWED,
253,T_Edit_00,Mitten,Fäustling,Manopla,Moufle,Muffola,Eldiven,1,127,1,102,0.803,OK,OK,REVIEWED,
254,T_Edit_01,Camera,Kamera,Cámara,Appareil photo,Fotocamera,Kamera,1,208,1,106,0.510,OK,OK,REVIEWED,
255,T_Edit_02,Gingerbread Man,Lebkuchenmann,Galleta jengibre,Pain d'épices,Pan di zenzero,Zencefilli Adam,1,238,1,215,0.903,OK,OK,REVIEWED,
256,T_Edit_03,Strawberry Cake,Erdbeerkuchen,Tarta de fresa,Fraisier,Torta di fragole,Çilekli Pasta,1,228,1,170,0.746,OK,OK,REVIEWED,
257,T_Edit_04,Papa Blox,Meister Blox,Papa Blox,Papy Blox,Mastro Blox,Usta Blox,1,169,1,127,0.751,OK,OK,REVIEWED,
258,T_Edit_05,Cupcakes,Törtchen,Pastelitos,Pièce montée,Torta,Kapkekler,1,180,1,142,0.789,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
259,T_Edit_06,UFO,Ufo,Ovni,OVNI,UFO,UFO,1,72,1,58,0.806,OK,OK,REVIEWED,
260,T_Edit_07,Meat,Fleisch,Carne,Viande,Cosciotto,Et,1,124,1,31,0.250,OK,OK,REVIEWED,
261,T_Edit_08,Motorcycle,Motorrad,Motocicleta,Moto,Motocicletta,Motosiklet,1,176,1,146,0.830,OK,OK,REVIEWED,
262,T_Edit_09,Cup of Coffee,Tasse Kaffee,Café,Tasse de café,Tazzina di caffè,Kahve Fincanı,1,220,1,194,0.882,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
263,T_Edit_10,Earth,Erde,La Tierra,Terre,Terra,Dünya,1,127,1,86,0.677,OK,OK,REVIEWED,
264,T_Edit_11,Alarm Clock,Wecker,Despertador,Réveil,Sveglia,Çalar Saat,1,170,1,145,0.853,OK,OK,REVIEWED,
265,T_Edit_12,Teddy Bear,Teddy,Oso de peluche,Ours en peluche,Orsetto,Oyuncak Ayı,1,215,1,175,0.814,OK,OK,REVIEWED,
266,T_Edit_13,Treasure Chest,Schatztruhe,Tesoro,Coffre au trésor,Forziere,Hazine Sandığı,1,215,1,207,0.963,OK,OK,REVIEWED,
267,T_Edit_14,Alligator,Alligator,Caimán,Alligator,Alligatore,Timsah,1,142,1,94,0.662,OK,OK,REVIEWED,
268,T_Edit_15,Hamster,Hamster,Hámster,Hamster,Criceto,Hamster,1,117,1,117,1.000,OK,OK,REVIEWED,
269,T_Edit_16,Glasses,Brille,Gafas,Lunettes,Occhiali,Gözlük,1,120,1,93,0.775,OK,OK,REVIEWED,
270,T_Edit_17,Helicopter,Hubschrauber,Helicóptero,Hélicoptère,Elicottero,Helikopter,1,190,1,149,0.784,OK,OK,REVIEWED,
271,T_Edit_18,Japan,Japan,Japón,Japon,Giappone,Japonya,1,130,1,116,0.892,OK,OK,REVIEWED,
272,T_Edit_19,Beanstalk,Bohnenstange,Mata de judías,Haricot magique,Fagiolo magico,Fasulye Sırığı,1,226,1,183,0.810,OK,OK,REVIEWED,
273,T_Edit_20,Red Snapper,Red Snapper,Pargo rojo,Dorade rouge,Dentice,Kızıl Mercan,1,183,1,171,0.934,OK,OK,REVIEWED,
274,T_Edit_21,Cactus,Kaktus,Cactus,Cactus,Cactus,Kaktüs,1,95,1,95,1.000,OK,OK,REVIEWED,
275,T_Edit_22,Toucan,Tukan,Tucán,Toucan,Tucano,Tukan,1,97,1,84,0.866,OK,OK,REVIEWED,
276,T_Edit_23,Lobster,Hummer,Langosta,Homard,Aragosta,Istakoz,1,129,1,101,0.783,OK,OK,REVIEWED,
277,T_Edit_24,Parfait,Parfait,Copa de helado,Coupe de glace,Coppa gelato,Parfe,1,206,1,77,0.374,OK,OK,REVIEWED,
278,T_Edit_25,Rose,Rose,Rosa,Rose,Rosa,Gül,1,64,1,45,0.703,OK,OK,REVIEWED,
279,T_Edit_26,Angelfish,Kaiserfisch,Pez ángel,Poisson-ange,Pesce angelo,Melek Balığı,1,180,1,168,0.933,OK,OK,REVIEWED,
280,T_Edit_27,Pyramid,Pyramide,Pirámide,Pyramide,Piramide,Piramit,1,129,1,102,0.791,OK,OK,REVIEWED,
281,T_Edit_28,Mona Lisa,Mona Lisa,La Gioconda,La Joconde,Monna Lisa,Mona Lisa,1,169,1,139,0.822,OK,OK,REVIEWED,
282,T_Edit_29,Magic Lamp,Wunderlampe,Lámpara mágica,Lampe du génie,Lampada magica,Sihirli Lamba,1,231,1,180,0.779,OK,OK,REVIEWED,
283,T_How1_00,⟦TAG:0002:0001:00CD⟧Mallo⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Mallo⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Millo⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Millo⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Mallo⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Mallo⟦END:0002:0001⟧,1,77,1,77,1.000,OK,OK,REVIEWED,
284,T_How1_01,⟦TAG:0002:0001:00CD⟧Papa Blox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Meister Blox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Papa Blox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Papy Blox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Mastro Blox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Usta Blox⟦END:0002:0001⟧,1,169,1,127,0.751,OK,OK,REVIEWED,
285,T_How1_02,Controls,Steuerung,Controles,Commandes,Comandi,Kontroller,1,155,1,141,0.910,OK,OK,REVIEWED,
286,T_How1_03,Rewinding Time,Zeit zurücksp.,Rebobinar,Revenir en arrière,Riavvolgere,Zamanı Geri Sarma,1,250,1,260,1.040,OK,OK,REVIEWED,
287,T_How1_04,Looking Around,Umsehen,Vista,Observer le Pullblox,Osservare il Pullblox,Etrafa Bakma,1,279,1,191,0.685,OK,OK,REVIEWED,
288,T_How1_05,⟦TAG:0002:0001:00CD⟧Skipping Pullblox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Pullblox überspringen⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Pasar al siguiente⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Passer un Pullblox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Saltare un Pullblox⟦END:0002:0001⟧,⟦TAG:0002:0001:00CD⟧Pullblox’u Atlama⟦END:0002:0001⟧,1,294,1,243,0.827,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
289,T_How2_00,Pulling Blocks,Rausziehen,Tirar,Tirer un bloc,Tirare un blocco,Blokları Çekme,1,217,1,201,0.926,OK,OK,REVIEWED,
290,T_How2_01,Pushing Blocks,Reinschieben,Empujar,Repousser un bloc,Spingere un blocco,Blokları İtme,1,252,1,173,0.687,OK,OK,REVIEWED,
291,T_How2_02,Side Pull ①,Seitl. Ziehen ①,Tirar de lado ①,Tirer par le côté ①,Tirare di lato ①,Yandan Çekme ①,1,251,1,229,0.912,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
292,T_How2_03,Side Pull ②,Seitl. Ziehen ②,Tirar de lado ②,Tirer par le côté ②,Tirare di lato ②,Yandan Çekme ②,1,251,1,229,0.912,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
293,T_How2_04,Side Pull ③,Seitl. Ziehen ③,Tirar de lado ③,Tirer par le côté ③,Tirare di lato ③,Yandan Çekme ③,1,251,1,229,0.912,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
294,T_How2_05,Side Push,Seitl. Schieben,Empujar de lado,Pousser par le côté,Spingere di lato,Yandan İtme,1,256,1,170,0.664,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
295,T_How3_00,Jumping Basics,Sprunggrundlagen,Saltar y subir,Sauter,Salto normale,Temel Zıplama,1,250,1,196,0.784,OK,OK,REVIEWED,
296,T_How3_01,Jumping Gaps,Lückensprünge,Saltar huecos,Sauter un fossé,Salto lungo,Boşluk Atlama,1,207,1,197,0.952,OK,OK,REVIEWED,
297,T_How3_02,Diagonal Jumps,Schräge Sprünge,Saltar en diagonal,Sauter en biais,Salto diagonale,Çapraz Zıplama,1,254,1,213,0.839,OK,OK,REVIEWED,
298,T_How4_00,Goal Flag,Zielfahne,Bandera,Drapeau d'arrivée,Bandiera d'arrivo,Hedef Bayrağı,1,249,1,198,0.795,OK,OK,REVIEWED,
299,T_How4_01,Reset Switch,Rücksetzschalter,Cuadrablox,Réinitialisateur,Interruttore reset,Sıfırlama Düğmesi,1,246,1,243,0.988,OK,OK,REVIEWED,
300,T_How4_02,Pullout Switch,Rausziehschalter,Sacablox,Extracteur,Tirablocchi,Çekme Düğmesi,1,233,1,203,0.871,OK,OK,REVIEWED,
301,T_How4_03,Manhole,Einstieg,Condublox,Puits à échelle,Botola,Geçit,1,197,1,72,0.365,OK,OK,REVIEWED,
302,T_How4_04,Inverted Manhole,Umgedr. Einstieg,Condublox invertido,Trappe à échelle,Botola capovolta,Ters Geçit,1,271,1,136,0.502,OK,OK,REVIEWED,
303,T_How5_00,Possible Jumps ①,Mögl. Sprünge ①,Salto posible ①,Sauts possibles ①,Salto possibile ①,Olası Atlayış ①,1,232,1,208,0.897,OK,OK,REVIEWED,
304,T_How5_01,Possible Jumps ②,Mögl. Sprünge ②,Salto posible ②,Sauts possibles ②,Salto possibile ②,Olası Atlayış ②,1,232,1,208,0.897,OK,OK,REVIEWED,
305,T_How5_02,Possible Jumps ③,Mögl. Sprünge ③,Salto posible ③,Sauts possibles ③,Salto possibile ③,Olası Atlayış ③,1,232,1,208,0.897,OK,OK,REVIEWED,
306,T_How5_03,Possible Jumps ④,Mögl. Sprünge ④,Salto posible ④,Sauts possibles ④,Salto possibile ④,Olası Atlayış ④,1,232,1,208,0.897,OK,OK,REVIEWED,
307,T_How5_04,Possible Jumps ⑤,Mögl. Sprünge ⑤,Salto posible ⑤,Sauts possibles ⑤,Salto possibile ⑤,Olası Atlayış ⑤,1,232,1,208,0.897,OK,OK,REVIEWED,
308,T_How5_05,Possible Jumps ⑥,Mögl. Sprünge ⑥,Salto posible ⑥,Sauts possibles ⑥,Salto possibile ⑥,Olası Atlayış ⑥,1,232,1,208,0.897,OK,OK,REVIEWED,
309,T_How6_00,Impossible Jumps ①,Unmögl. Sprünge ①,Salto imposible ①,Sauts impossibles ①,Salto impossibile ①,İmkânsız Atlayış ①,1,263,1,255,0.970,OK,OK,REVIEWED,
310,T_How6_01,Impossible Jumps ②,Unmögl. Sprünge ②,Salto imposible ②,Sauts impossibles ②,Salto impossibile ②,İmkânsız Atlayış ②,1,263,1,255,0.970,OK,OK,REVIEWED,
311,T_How6_02,Impossible Jumps ③,Unmögl. Sprünge ③,Salto imposible ③,Sauts impossibles ③,Salto impossibile ③,İmkânsız Atlayış ③,1,263,1,255,0.970,OK,OK,REVIEWED,
312,T_How6_03,Impossible Jumps ④,Unmögl. Sprünge ④,Salto imposible ④,Sauts impossibles ④,Salto impossibile ④,İmkânsız Atlayış ④,1,263,1,255,0.970,OK,OK,REVIEWED,
313,T_How6_04,Impossible Jumps ⑤,Unmögl. Sprünge ⑤,Salto imposible ⑤,Sauts impossibles ⑤,Salto impossibile ⑤,İmkânsız Atlayış ⑤,1,263,1,255,0.970,OK,OK,REVIEWED,
314,T_How6_05,Impossible Jumps ⑥,Unmögl. Sprünge ⑥,Salto imposible ⑥,Sauts impossibles ⑥,Salto impossibile ⑥,İmkânsız Atlayış ⑥,1,263,1,255,0.970,OK,OK,REVIEWED,
315,T_NoName,*** no name ***,*** namenlos ***,*** no name ***,*** pas de nom ***,*** no name ***,*** adsız ***,1,289,1,211,0.730,OK,OK,REVIEWED,
316,Info_CourseNumber,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
317,I_CourseN_00,No. ⟦TAG:0001:0000:0000040025006400⟧,Nr. ⟦TAG:0001:0000:0000040025006400⟧,N.º ⟦TAG:0001:0000:0000040025006400⟧,Nº ⟦TAG:0001:0000:0000040025006400⟧,N. ⟦TAG:0001:0000:0000040025006400⟧,No. ⟦TAG:0001:0000:0000040025006400⟧,1,52,1,52,1.000,OK,OK,REVIEWED,Değişken numara etiketi aynen korundu.
318,Info_Difficulty,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
319,I_Difficulty_00,- - - - -,- - - - -,(?),—,- - - - -,- - - - -,1,93,1,93,1.000,OK,OK,REVIEWED,Dil bağımsız zorluk simgeleri aynen korundu.
320,I_Difficulty_01,★,★,★,★,★,★,1,24,1,24,1.000,OK,OK,REVIEWED,Dil bağımsız zorluk simgeleri aynen korundu.
321,I_Difficulty_02,★ ★,★ ★,★ ★,★ ★,★ ★,★ ★,1,55,1,55,1.000,OK,OK,REVIEWED,Dil bağımsız zorluk simgeleri aynen korundu.
322,I_Difficulty_03,★ ★ ★,★ ★ ★,★ ★ ★,★ ★ ★,★ ★ ★,★ ★ ★,1,86,1,86,1.000,OK,OK,REVIEWED,Dil bağımsız zorluk simgeleri aynen korundu.
323,I_Difficulty_04,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,1,117,1,117,1.000,OK,OK,REVIEWED,Dil bağımsız zorluk simgeleri aynen korundu.
324,I_Difficulty_05,★★★★★,★★★★★,★★★★★,★★★★★,★★★★★,★★★★★,1,120,1,120,1.000,OK,OK,REVIEWED,Dil bağımsız zorluk simgeleri aynen korundu.
