index,id,English,French,Japanese,German,Spanish,Italian,Turkish
337,2092,Hold [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to charge,"Maintiens [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
enfoncé pour charger.",[!TR] Hold [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to charge,"Zum Aufladen [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
gedrückt halten.","Mantén pulsado [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
para cargar","Tieni premuto [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
per caricare",Güç toplamak için [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] basılı tut
338,2093,Press [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to Attack,"Appuie sur [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
pour attaquer.",[!TR] Press [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to Attack,"Zum Angreifen [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
drücken.","Pulsa [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
para atacar","Premi [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
per attaccare",Saldırmak için [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] bas
339,2094,Release [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],Relâche [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act].,[!TR] Release [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],[actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] loslassen.,Suelta [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],Rilascia [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],[actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] bırak
340,2150,There are still items to find here.,Il reste encore des objets à trouver ici.,[!TR] There are still items to find here.,Hier gibt es noch Objekte zu finden.,Aún hay objetos por encontrar aquí.,Qui ci sono ancora degli oggetti da trovare.,Burada hâlâ bulunacak eşyalar var.
341,2159,Release at the right time,Relâche au bon moment.,[!TR] Release at the right time,Rechtzeitig loslassen,Suelta en el momento justo,Rilascia al momento giusto,Doğru anda bırak
342,2160,Hold [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to run,"Maintiens [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
enfoncé pour courir.",[!TR] Hold [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to run,"Zum Rennen [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
gedrückt halten.","Mantén pulsado [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
para correr","Tieni premuto [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] 
per correre",Koşmak için [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] basılı tut
343,2161,Trade spores to add one Heart?,Échanger des spores contre un cœur ?,[!TR] Trade spores to add one Heart?,"Sporen eintauschen, um ein Herz zu erhalten?",¿Vender Esporas para añadir un Corazón?,Cedere Spore per aggiungere un Cuore?,Spor verip bir Kalp ekle?
344,2239, ,,[!TR]  ,,,,  
345,2296,"[s:0.8]Press [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to jump
on the enemy's head","[s:0.8]Appuie sur [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] pour sauter sur 
la tête des ennemis.","[!TR] [s:0.8]Press [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to jump
on the enemy's head","[s:0.8]Mit [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] auf den Kopf 
des Gegners springen.","[s:0.8]Pulsa [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] para saltar sobre 
la cabeza del enemigo","[s:0.8]Premi [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] per saltare 
sulla testa del nemico","[s:0.8]Düşmanın kafasına zıplamak için
[actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] bas"
346,2505,"Creating save data

[actor:world/common/ui/trc/saveicon/saveiconInPopup.act]","Création des données…

[actor:world/common/ui/trc/saveicon/saveiconInPopup.act]","[!TR] Creating save data

[actor:world/common/ui/trc/saveicon/saveiconInPopup.act]","Daten werden erstellt ...

[actor:world/common/ui/trc/saveicon/saveiconInPopup.act]","Creando datos...

[actor:world/common/ui/trc/saveicon/saveiconInPopup.act]","Creazione dati...

[actor:world/common/ui/trc/saveicon/saveiconInPopup.act]","Kayıt verisi oluşturuluyor

[actor:world/common/ui/trc/saveicon/saveiconInPopup.act]"
347,2506,Save data has been deleted,Les données sauvegardées ont été supprimées.,[!TR] Save data has been deleted,Gespeicherte Daten wurden gelöscht,Los datos guardados han sido borrados,I dati salvati sono stati cancellati. ,Kayıt verisi silindi
348,2508,This game saves data automatically at certain points. Do not switch off the power when this icon [actor:world/common/ui/PopUps/Actors/SaveIconInfoMsg.act] is displayed.,Ce jeu sauvegarde automatiquement les données à des endroits précis du jeu. N'éteins pas la console lorsque cette icône [actor:world/common/ui/PopUps/Actors/SaveIconInfoMsg.act] est affichée.,[!TR] This game saves data automatically at certain points. Do not switch off the power when this icon [actor:world/common/ui/PopUps/Actors/SaveIconInfoMsg.act] is displayed.,"Dieses Spiel speichert an bestimmten Stellen im Spiel automatisch. Schalte das System nicht aus, wenn folgendes Symbol angezeigt wird: [actor:world/common/ui/PopUps/Actors/SaveIconInfoMsg.act].",Este juego guarda datos automáticamente en ciertos puntos. No apagues la consola cuando aparezca este icono [actor:world/common/ui/PopUps/Actors/SaveIconInfoMsg.act].,Questo gioco salva automaticamente i dati a intervalli regolari. Non spegnere la console quando compare questa icona: [actor:world/common/ui/PopUps/Actors/SaveIconInfoMsg.act].,Bu oyun belirli noktalarda otomatik kaydeder. Bu simge [actor:world/common/ui/PopUps/Actors/SaveIconInfoMsg.act] görünürken konsolu kapatma.
349,2513,Go to the Museum.,Rends-toi au musée.,[!TR] Go to the Museum.,Geh zum Museum.,Ve al Museo.,Vai al Museo.,Müzeye git.
350,2514,Now Loading...,Chargement en cours…,[!TR] Now Loading...,Ladevorgang ...,Cargando….,Caricamento in corso…,Yükleniyor...
351,2769,Talk to Soos.,Parle à Mousse.,[!TR] Talk to Soos.,Sprich mit Soos.,Habla con Soos.,Parla con Soos. ,Soos'la konuş.
352,2770,Talk to Soos.,Parle à Mousse.,[!TR] Talk to Soos.,Sprich mit Soos.,Habla con Soos.,Parla con Soos.,Soos'la konuş.
353,2771,Talk to Soos.,Parle à Mousse.,[!TR] Talk to Soos.,Sprich mit Soos.,Habla con Soos.,Parla con Soos.,Soos'la konuş.
354,2772,Talk to Soos.,Parle à Mousse.,[!TR] Talk to Soos.,Sprich mit Soos.,Habla con Soos.,Parla con Soos.,Soos'la konuş.
355,2800,Gremularth,Gremularth,[!TR] Gremularth,Gremularth,Gremularth,Gremularth,Gremularth
356,2810,CLEAR!,ACHEVÉE !,[!TR] CLEAR!,FERTIG!,¡HECHO!,FINE!,TAMAMLANDI!
357,2811,Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: LOW,Idéal pour attaques de loin. Charge + relâche pour désactiver l'aura ennemie. Puissance : FAIBLE,[!TR] Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: LOW,Für Distanzangriffe. Aufladen + loslassen: Gegnerische Auren werden wirkungslos. Kraftstufe: NIEDRIG,Ideal para ataques de largo alcance. Cargar y soltar para deshabilitar las auras. Nivel de energía: BAJO,Ideale a lunga distanza. Carica e rilascia per neutralizzare le aure nemiche. Liv. potenza: BASSO.,Uzak menzilde idealdir. Doldurup bırakınca düşman auralarını bozar. Güç: DÜŞÜK
358,2812,Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: MEDIUM,Idéal pour attaques de loin. Charge + relâche pour désactiver l'aura ennemie. Puissance : MOYENNE,[!TR] Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: MEDIUM,Für Distanzangriffe. Aufladen + loslassen: Gegnerische Auren werden wirkungslos. Kraftstufe: MITTEL,Ideal para ataques de largo alcance. Cargar y soltar para deshabilitar las auras. Nivel de energía: MEDIO,Ideale a lunga distanza. Carica e rilascia per neutralizzare le aure nemiche. Liv. potenza: MEDIO.,Uzak menzilde idealdir. Doldurup bırakınca düşman auralarını bozar. Güç: ORTA
359,2813,Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: STRONG,Idéal pour attaques de loin. Charge + relâche pour désactiver l'aura ennemie. Puissance : ÉLEVÉE,[!TR] Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: STRONG,Für Distanzangriffe. Aufladen + loslassen: Gegnerische Auren werden wirkungslos. Kraftstufe: STARK,Ideal para ataques de largo alcance. Cargar y soltar para deshabilitar las auras. Nivel de energía: ALTO,Ideale a lunga distanza. Carica e rilascia per neutralizzare le aure nemiche. Liv. potenza: ALTO.,Uzak menzilde idealdir. Doldurup bırakınca düşman auralarını bozar. Güç: YÜKSEK
360,2814,Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: MEDIUM,Idéal pour attaques de près. Charge + relâche pour éviter les attaques ennemies. Puissance : MOYENNE,[!TR] Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: MEDIUM,"Gut für Nahdistanz-Angriffe. Aufladen + loslassen, um Geschosse zurückzuwerfen. Kraftstufe: MITTEL",Ideal para ataques de corto alcance. Cargar y soltar para bloquear proyectiles. Nivel de energía: MEDIO,Ideale a distanza ravvicinata. Carica e rilascia per respingere i colpi. Liv. potenza: MEDIO.,Yakın menzilde idealdir. Doldurup bırakınca düşman atışlarını geri iter. Güç: ORTA
361,2815,Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: STRONG,Idéal pour attaques de près. Charge + relâche pour éviter les attaques ennemies. Puissance : ÉLEVÉE,[!TR] Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: STRONG,"Gut für Nahdistanz-Angriffe. Aufladen + loslassen, um Geschosse zurückzuwerfen. Kraftstufe: STARK",Ideal para ataques de corto alcance. Cargar y soltar para bloquear proyectiles. Nivel de energía: ALTO,Ideale a distanza ravvicinata. Carica e rilascia per respingere i colpi. Liv. potenza: ALTO.,Yakın menzilde idealdir. Doldurup bırakınca düşman atışlarını geri iter. Güç: YÜKSEK
362,2816,Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: VERY STRONG,Idéal pour attaque de près. Charge + relâche contre les attaques ennemies. Puissance : TRÈS ÉLEVÉE,[!TR] Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: VERY STRONG,Ideal für Angriffe auf kurze Distanz. Kann gegnerische Geschosse zurückwerfen. Kraftstufe: SEHR STARK,Ideal para ataques de corto alcance. Cargar y soltar para bloquear proyectiles. Nivel de energía: MUY ALTO,Ideale a distanza ravvicinata. Carica e rilascia per respingere i colpi. Liv. potenza: ALTISSIMO.,Yakın menzilde idealdir. Doldurup bırakınca düşman atışlarını geri iter. Güç: ÇOK YÜKSEK
363,2821,"...eohvv brx, Hoghu Vkphexorfn.","...eohvv brx, Hoghu Vkphexorfn.","[!TR] ...eohvv brx, Hoghu Vkphexorfn.","...eohvv brx, Hoghu Vkphexorfn.","...eohvv brx, Hoghu Vkphexorfn.","...eohvv brx, Hoghu Vkphexorfn.","...Frn bdvd, Bdvol Vkphexorfn."
364,2843,Walk with [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],Marche en appuyant sur [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],[!TR] Walk with [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],Gehen mit [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act].,Camina con [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],Cammina con [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act],[actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] ile yürü
365,2844,[s:0.8]Press [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to switch characters,[s:0.8]Appuie sur [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] pour changer de personnage,[!TR] [s:0.8]Press [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] to switch characters,[s:0.8]Mit[actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] den Charakter wechseln.,[s:0.8]Pulsa [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] para cambiar de personaje,[s:0.8]Premi [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] per cambiare i personaggi,[s:0.8]Karakter değiştirmek için [actor:world/common/ui/common/buttons/ui_com_button3dTutorial.act] bas
366,2853,Go see McGucket at the Junkyard.,Va voir McGucket au Bric-à-brac.,[!TR] Go see McGucket at the Junkyard.,Geh zu McGucket auf den Schrottplatz.,Ve a ver a McGucket en el Vertedero.,Vai da McGucket al deposito rottami.,Hurdalıkta McGucket'ı görmeye git.
367,2859,"Wkh WUXH iruhvw surwhfwru
zdv zlwk xv doo dorqj...","Wkh WUXH iruhvw surwhfwru
zdv zlwk xv doo dorqj...","[!TR] Wkh WUXH iruhvw surwhfwru
zdv zlwk xv doo dorqj...","Wkh WUXH iruhvw surwhfwru
zdv zlwk xv doo dorqj...","Wkh WUXH iruhvw surwhfwru
zdv zlwk xv doo dorqj...","Wkh WUXH iruhvw surwhfwru
zdv zlwk xv doo dorqj...","JHUFHN rupdq nruxbxfxvx
edvlqgdq ehul elclpohbgl..."
368,2860,Bedazzling Fleece 4,Polaire aveuglant 4,[!TR] Bedazzling Fleece 4,Blend-Fleece 4,Lana Deslumbrante 4,Maglia accecante 4,Göz Kamaştıran Kazak 4
369,2861,Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: MASTER,Idéal pour attaques de loin. Charge + relâche pour désactiver l'aura ennemie. Puissance : MAX.,[!TR] Ideal for long range attacks. Charge up and release to disable enemy auras. Power Level: MASTER,Für Distanzangriffe. Aufladen + loslassen: Gegnerische Auren werden wirkungslos. Kraftstufe: MEISTER,Ideal para ataques de largo alcance. Cargar y soltar para deshabilitar las auras. Nivel de energía: MÁSTER,Ideale a lunga distanza. Carica e rilascia per neutralizzare le aure nemiche. Liv. potenza: ESTREMO.,Uzak menzilde idealdir. Doldurup bırakınca düşman auralarını bozar. Güç: USTA
370,2862,Battle Cuffs 4,Gantelets de combat 4,[!TR] Battle Cuffs 4,Kampfmanschetten 4,Puños de Batalla 4,Bracciali da guerra 4,Savaş Bileklikleri 4
371,2863,Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: MASTER,Idéal pour attaques de près. Charge + relâche pour éviter les attaques ennemies. Puissance : MAX.,[!TR] Ideal for close range attacks. Charge up and release to knock back enemy projectiles. Power Level: MASTER,"Gut für Nahdistanz-Angriffe. Aufladen + loslassen, um Geschosse zurückzuwerfen. Kraftstufe: MEISTER",Ideal para ataques de corto alcance. Cargar y soltar para bloquear proyectiles. Nivel de energía: MÁSTER,Ideale a distanza ravvicinata. Carica e rilascia per respingere i colpi. Liv. potenza: ESTREMO.,Yakın menzilde idealdir. Doldurup bırakınca düşman atışlarını geri iter. Güç: USTA
372,2888,All items found! Talk to this citizen to complete this quest.,Tous les objets ont été trouvés ! Parle à cet habitant pour réussir cette quête.,[!TR] All items found! Talk to this citizen to complete this quest.,"Alle Objekte gefunden! Spreche mit diesem Einwohner, um diesen Quest zu beenden.",¡Todos los objetos han sido encontrados! Habla con los dueños para completar esta misión.,Tutti gli oggetti trovati! Parla con questo abitante per completare questa missione.,Tüm eşyalar bulundu! Bu görevi tamamlamak için bu sakinle konuş.
