index,codepoint,char,page,x,y,width,height,byte10,byte11,byte12,tail_hex
2055,27735,汗,0,294,462,13,13,0,9,12,000000
2056,27738,汚,0,308,448,13,13,0,9,12,000000
2057,27741,汝,0,322,434,13,13,0,9,12,000000
2058,27743,江,0,336,420,13,13,0,9,12,000000
2059,27744,池,0,350,406,13,13,0,9,12,000000
2060,27760,汰,0,364,392,13,13,0,9,12,000000
2061,27762,汲,0,378,378,13,13,0,9,12,000000
2062,27770,決,0,392,364,13,13,0,9,12,000000
2063,27773,汽,0,406,350,13,13,0,9,12,000000
2064,27779,沃,0,420,336,13,13,0,9,12,000000
2065,27784,沈,0,434,322,13,13,0,9,12,000000
2066,27788,沌,0,448,308,13,13,0,9,12,000000
2067,27795,沓,0,462,294,13,13,0,9,12,000000
2068,27798,沖,0,476,280,13,13,0,9,12,000000
2069,27801,沙,0,490,266,13,13,0,9,12,000000
2070,27809,没,0,504,252,13,13,0,9,12,000000
2071,27810,沢,0,518,238,13,13,0,9,12,000000
2072,27819,沫,0,532,224,13,13,0,9,12,000000
2073,27827,河,0,546,210,13,13,0,9,12,000000
2074,27832,沸,0,560,196,13,13,0,9,12,000000
2075,27833,油,0,574,182,13,13,0,9,12,000000
2076,27835,治,0,588,168,13,13,0,9,12,000000
2077,27836,沼,0,602,154,13,13,0,9,12,000000
2078,27839,沿,0,616,140,13,13,0,9,12,000000
2079,27841,況,0,630,126,13,13,0,9,12,000000
2080,27849,泉,0,644,112,13,13,0,9,12,000000
2081,27850,泊,0,658,98,13,13,0,9,12,000000
2082,27852,泌,0,672,84,13,13,0,9,12,000000
2083,27861,法,0,686,70,13,13,0,9,12,000000
2084,27873,泡,0,701,56,13,13,0,9,12,000000
2085,27874,波,0,715,42,13,13,0,9,12,000000
2086,27875,泣,0,729,28,13,13,0,9,12,000000
2087,27877,泥,0,743,14,13,13,0,9,12,000000
2088,27880,注,0,14,743,13,13,0,9,12,000000
2089,27888,泰,0,28,729,13,13,0,9,12,000000
2090,27891,泳,0,758,0,13,13,0,9,12,000000
2091,27915,洋,0,0,759,13,13,0,9,12,000000
2092,27927,洗,0,42,728,13,13,0,9,12,000000
2093,27931,洛,0,56,714,13,13,0,9,12,000000
2094,27934,洞,0,70,700,13,13,0,9,12,000000
2095,27941,津,0,84,686,13,13,0,9,12,000000
2096,27945,洩,0,98,672,13,13,0,9,12,000000
2097,27946,洪,0,112,658,13,13,0,9,12,000000
2098,27954,洲,0,126,644,13,13,0,9,12,000000
2099,27963,活,0,140,630,13,13,0,9,12,000000
2100,27966,派,0,154,616,13,13,0,9,12,000000
2101,27969,流,0,168,602,13,13,0,9,12,000000
2102,27972,浄,0,182,588,13,13,0,9,12,000000
2103,27973,浅,0,196,574,13,13,0,9,12,000000
2104,27996,浜,0,210,560,13,13,0,9,12,000000
2105,28006,浦,0,224,546,13,13,0,9,12,000000
2106,28009,浩,0,238,532,13,13,0,9,12,000000
2107,28010,浪,0,252,518,13,13,0,9,12,000000
2108,28012,浬,0,266,504,13,13,0,9,12,000000
2109,28014,浮,0,280,490,13,13,0,9,12,000000
2110,28020,浴,0,294,476,13,13,0,9,12,000000
2111,28023,海,0,308,462,13,13,0,9,12,000000
2112,28024,浸,0,322,448,13,13,0,9,12,000000
2113,28040,消,0,336,434,13,13,0,9,12,000000
2114,28044,涌,0,350,420,13,13,0,9,12,000000
2115,28057,涙,0,364,406,13,13,0,9,12,000000
2116,28059,涛,0,378,392,13,13,0,9,12,000000
2117,28060,涜,0,392,378,13,13,0,9,12,000000
2118,28079,涯,0,406,364,13,13,0,9,12,000000
2119,28082,液,0,420,350,13,13,0,9,12,000000
2120,28092,涼,0,434,336,13,13,0,9,12,000000
2121,28096,淀,0,448,322,13,13,0,9,12,000000
2122,28107,淋,0,462,308,13,13,0,9,12,000000
2123,28113,淑,0,476,294,13,13,0,9,12,000000
2124,28120,淘,0,490,280,13,13,0,9,12,000000
2125,28129,淡,0,504,266,13,13,0,9,12,000000
2126,28139,淫,0,518,252,13,13,0,9,12,000000
2127,28145,深,0,532,238,13,13,0,9,12,000000
2128,28147,淳,0,546,224,13,13,0,9,12,000000
2129,28149,淵,0,560,210,13,13,0,9,12,000000
2130,28151,混,0,574,196,13,13,0,9,12,000000
2131,28155,添,0,588,182,13,13,0,9,12,000000
2132,28165,清,0,602,168,13,13,0,9,12,000000
2133,28167,渇,0,616,154,13,13,0,9,12,000000
2134,28168,済,0,630,140,13,13,0,9,12,000000
2135,28169,渉,0,644,126,13,13,0,9,12,000000
2136,28171,渋,0,658,112,13,13,0,9,12,000000
2137,28179,渓,0,672,98,13,13,0,9,12,000000
2138,28186,渚,0,686,84,13,13,0,9,12,000000
2139,28187,減,0,700,70,13,13,0,9,12,000000
2140,28192,渠,0,715,56,13,13,0,9,12,000000
2141,28193,渡,0,729,42,13,13,0,9,12,000000
2142,28197,渥,0,743,28,13,13,0,9,12,000000
2143,28198,渦,0,757,14,13,13,0,9,12,000000
2144,28201,温,0,14,757,13,13,0,9,12,000000
2145,28204,測,0,28,743,13,13,0,9,12,000000
2146,28207,港,0,772,0,13,13,0,9,12,000000
2147,28234,湊,0,0,773,13,13,0,9,12,000000
2148,28246,湖,0,42,742,13,13,0,9,12,000000
2149,28248,湘,0,56,728,13,13,0,9,12,000000
2150,28251,湛,0,70,714,13,13,0,9,12,000000
2151,28263,湧,0,84,700,13,13,0,9,12,000000
2152,28271,湯,0,98,686,13,13,0,9,12,000000
2153,28286,湾,0,112,672,13,13,0,9,12,000000
2154,28287,湿,0,126,658,13,13,0,9,12,000000
2155,28288,満,0,140,644,13,13,0,9,12,000000
2156,28300,溌,0,154,630,13,13,0,9,12,000000
2157,28304,源,0,168,616,13,13,0,9,12,000000
2158,28310,準,0,182,602,13,13,0,9,12,000000
2159,28316,溜,0,196,588,13,13,0,9,12,000000
2160,28317,溝,0,210,574,13,13,0,9,12,000000
2161,28322,溢,0,224,560,13,13,0,9,12,000000
2162,28342,溶,0,238,546,13,13,0,9,12,000000
2163,28346,溺,0,252,532,13,13,0,9,12,000000
2164,28357,滅,0,266,518,13,13,0,9,12,000000
2165,28363,滋,0,280,504,13,13,0,9,12,000000
2166,28369,滑,0,294,490,13,13,0,9,12,000000
2167,28381,滝,0,308,476,13,13,0,9,12,000000
2168,28382,滞,0,322,462,13,13,0,9,12,000000
2169,28404,滴,0,336,448,13,13,0,9,12,000000
2170,28417,漁,0,350,434,13,13,0,9,12,000000
2171,28418,漂,0,364,420,13,13,0,9,12,000000
2172,28422,漆,0,378,406,13,13,0,9,12,000000
2173,28425,漉,0,392,392,13,13,0,9,12,000000
2174,28431,漏,0,406,378,13,13,0,9,12,000000
2175,28436,演,0,420,364,13,13,0,9,12,000000
2176,28437,漕,0,434,350,13,13,0,9,12,000000
2177,28448,漠,0,448,336,13,13,0,9,12,000000
2178,28450,漢,0,462,322,13,13,0,9,12,000000
2179,28451,漣,0,476,308,13,13,0,9,12,000000
2180,28459,漫,0,490,294,13,13,0,9,12,000000
2181,28460,漬,0,504,280,13,13,0,9,12,000000
2182,28472,漸,0,518,266,13,13,0,9,12,000000
2183,28485,潅,0,532,252,13,13,0,9,12,000000
2184,28500,潔,0,546,238,13,13,0,9,12,000000
2185,28508,潜,0,560,224,13,13,0,9,12,000000
2186,28511,潟,0,574,210,13,13,0,9,12,000000
2187,28516,潤,0,588,196,13,13,0,9,12,000000
2188,28526,潮,0,602,182,13,13,0,9,12,000000
2189,28528,潰,0,616,168,13,13,0,9,12,000000
2190,28548,澄,0,630,154,13,13,0,9,12,000000
2191,28567,澗,0,644,140,13,13,0,9,12,000000
2192,28593,澱,0,658,126,13,13,0,9,12,000000
2193,28608,激,0,672,112,13,13,0,9,12,000000
2194,28609,濁,0,686,98,13,13,0,9,12,000000
2195,28611,濃,0,700,84,13,13,0,9,12,000000
2196,28640,濠,0,714,70,13,13,0,9,12,000000
2197,28641,濡,0,729,56,13,13,0,9,12,000000
2198,28651,濫,0,743,42,13,13,0,9,12,000000
2199,28655,濯,0,757,28,13,13,0,9,12,000000
2200,28693,瀕,0,771,14,13,13,0,9,12,000000
2201,28702,瀞,0,14,771,13,13,0,9,12,000000
2202,28710,瀦,0,28,757,13,13,0,9,12,000000
2203,28711,瀧,0,786,0,13,13,0,9,12,000000
2204,28716,瀬,0,0,787,13,13,0,9,12,000000
2205,28760,灘,0,42,756,13,13,0,9,12,000000
2206,28779,火,0,56,742,13,13,0,9,12,000000
2207,28783,灯,0,70,728,13,13,0,9,12,000000
2208,28784,灰,0,84,714,13,13,0,9,12,000000
2209,28792,灸,0,98,700,13,13,0,9,12,000000
2210,28796,灼,0,112,686,13,13,0,9,12,000000
2211,28797,災,0,126,672,13,13,0,9,12,000000
2212,28809,炉,0,140,658,13,13,0,9,12,000000
2213,28810,炊,0,154,644,13,13,0,9,12,000000
2214,28814,炎,0,168,630,13,13,0,9,12,000000
2215,28845,炭,0,182,616,13,13,0,9,12,000000
2216,28857,点,0,196,602,13,13,0,9,12,000000
2217,28858,為,0,210,588,13,13,0,9,12,000000
2218,28872,烈,0,224,574,13,13,0,9,12,000000
2219,28879,烏,0,238,560,13,13,0,9,12,000000
2220,28921,烹,0,252,546,13,13,0,9,12,000000
2221,28948,焔,0,266,532,13,13,0,9,12,000000
2222,28954,焚,0,280,518,13,13,0,9,12,000000
2223,28961,無,0,294,504,13,13,0,9,12,000000
2224,28966,焦,0,308,490,13,13,0,9,12,000000
2225,28982,然,0,322,476,13,13,0,9,12,000000
2226,28988,焼,0,336,462,13,13,0,9,12,000000
2227,29001,煉,0,350,448,13,13,0,9,12,000000
2228,29006,煎,0,364,434,13,13,0,9,12,000000
2229,29017,煙,0,378,420,13,13,0,9,12,000000
2230,29028,煤,0,392,406,13,13,0,9,12,000000
2231,29031,照,0,406,392,13,13,0,9,12,000000
2232,29033,煩,0,420,378,13,13,0,9,12,000000
2233,29038,煮,0,434,364,13,13,0,9,12,000000
2234,29053,煽,0,448,350,13,13,0,9,12,000000
2235,29066,熊,0,462,336,13,13,0,9,12,000000
2236,29076,熔,0,476,322,13,13,0,9,12,000000
2237,29087,熟,0,490,308,13,13,0,9,12,000000
2238,29105,熱,0,504,294,13,13,0,9,12,000000
2239,29123,燃,0,518,280,13,13,0,9,12,000000
2240,29128,燈,0,532,266,13,13,0,9,12,000000
2241,29136,燐,0,546,252,13,13,0,9,12,000000
2242,29141,燕,0,560,238,13,13,0,9,12,000000
2243,29157,燥,0,574,224,13,13,0,9,12,000000
2244,29158,燦,0,588,210,13,13,0,9,12,000000
2245,29165,燭,0,602,196,13,13,0,9,12,000000
2246,29190,爆,0,616,182,13,13,0,9,12,000000
2247,29226,爪,0,630,168,13,13,0,9,12,000000
2248,29237,爵,0,644,154,13,13,0,9,12,000000
2249,29238,父,0,658,140,13,13,0,9,12,000000
2250,29242,爺,0,672,126,13,13,0,9,12,000000
2251,29245,爽,0,686,112,13,13,0,9,12,000000
2252,29246,爾,0,700,98,13,13,0,9,12,000000
2253,29255,片,0,714,84,13,13,0,9,12,000000
2254,29256,版,0,728,70,13,13,0,9,12,000000
2255,29260,牌,0,743,56,13,13,0,9,12,000000
2256,29266,牒,0,757,42,13,13,0,9,12,000000
2257,29273,牙,0,771,28,13,13,0,9,12,000000
2258,29275,牛,0,785,14,13,13,0,9,12,000000
2259,29277,牝,0,14,785,13,13,0,9,12,000000
2260,29279,牟,0,28,771,13,13,0,9,12,000000
2261,29281,牡,0,800,0,13,13,0,9,12,000000
2262,29282,牢,0,0,801,13,13,0,9,12,000000
2263,29287,牧,0,42,770,13,13,0,9,12,000000
2264,29289,物,0,56,756,13,13,0,9,12,000000
2265,29298,牲,0,70,742,13,13,0,9,12,000000
2266,29305,特,0,84,728,13,13,0,9,12,000000
2267,29309,牽,0,98,714,13,13,0,9,12,000000
2268,29312,犀,0,112,700,13,13,0,9,12,000000
2269,29344,犠,0,126,686,13,13,0,9,12,000000
2270,29356,犬,0,140,672,13,13,0,9,12,000000
2271,29359,犯,0,154,658,13,13,0,9,12,000000
2272,29366,状,0,168,644,13,13,0,9,12,000000
2273,29378,狂,0,182,630,13,13,0,9,12,000000
2274,29392,狐,0,196,616,13,13,0,9,12,000000
2275,29399,狗,0,210,602,13,13,0,9,12,000000
2276,29401,狙,0,224,588,13,13,0,9,12,000000
2277,29403,狛,0,238,574,13,13,0,9,12,000000
2278,29417,狩,0,252,560,13,13,0,9,12,000000
2279,29420,独,0,266,546,13,13,0,9,12,000000
2280,29421,狭,0,280,532,13,13,0,9,12,000000
2281,29432,狸,0,294,518,13,13,0,9,12,000000
2282,29436,狼,0,308,504,13,13,0,9,12,000000
2283,29437,狽,0,322,490,13,13,0,9,12,000000
2284,29467,猛,0,336,476,13,13,0,9,12,000000
2285,29471,猟,0,350,462,13,13,0,9,12,000000
2286,29482,猪,0,364,448,13,13,0,9,12,000000
2287,29483,猫,0,378,434,13,13,0,9,12,000000
2288,29486,献,0,392,420,13,13,0,9,12,000000
2289,29494,猶,0,406,406,13,13,0,9,12,000000
2290,29495,猷,0,420,392,13,13,0,9,12,000000
2291,29503,猿,0,434,378,13,13,0,9,12,000000
2292,29508,獄,0,448,364,13,13,0,9,12,000000
2293,29509,獅,0,462,350,13,13,0,9,12,000000
2294,29539,獣,0,476,336,13,13,0,9,12,000000
2295,29554,獲,0,490,322,13,13,0,9,12,000000
2296,29572,玄,0,504,308,13,13,0,9,12,000000
2297,29575,率,0,518,294,13,13,0,9,12,000000
2298,29577,玉,0,532,280,13,13,0,9,12,000000
2299,29579,王,0,546,266,13,13,0,9,12,000000
2300,29590,玖,0,560,252,13,13,0,9,12,000000
2301,29609,玩,0,574,238,13,13,0,9,12,000000
2302,29618,玲,0,588,224,13,13,0,9,12,000000
2303,29634,珂,0,602,210,13,13,0,9,12,000000
2304,29642,珊,0,616,196,13,13,0,9,12,000000
2305,29645,珍,0,630,182,13,13,0,9,12,000000
2306,29664,珠,0,644,168,13,13,0,9,12,000000
2307,29674,珪,0,658,154,13,13,0,9,12,000000
2308,29677,班,0,672,140,13,13,0,9,12,000000
2309,29694,現,0,686,126,13,13,0,9,12,000000
2310,29699,球,0,700,112,13,13,0,9,12,000000
2311,29702,理,0,714,98,13,13,0,9,12,000000
2312,29705,琉,0,728,84,13,13,0,9,12,000000
2313,29730,琢,0,742,70,13,13,0,9,12,000000
2314,29747,琳,0,757,56,13,13,0,9,12,000000
2315,29748,琴,0,771,42,13,13,0,9,12,000000
2316,29749,琵,0,785,28,13,13,0,9,12,000000
2317,29750,琶,0,799,14,13,13,0,9,12,000000
2318,29786,瑚,0,14,799,13,13,0,9,12,000000
2319,29787,瑛,0,28,785,13,13,0,9,12,000000
2320,29790,瑞,0,814,0,13,13,0,9,12,000000
2321,29792,瑠,0,0,815,13,13,0,9,12,000000
2322,29811,瑳,0,42,784,13,13,0,9,12,000000
2323,29827,璃,0,56,770,13,13,0,9,12,000000
2324,29872,環,0,70,756,13,13,0,9,12,000000
2325,29885,璽,0,84,742,13,13,0,9,12,000000
2326,29916,瓜,0,98,728,13,13,0,9,12,000000
2327,29922,瓢,0,112,714,13,13,0,9,12,000000
2328,29926,瓦,0,126,700,13,13,0,9,12,000000
2329,29942,瓶,0,140,686,13,13,0,9,12,000000
2330,29969,甑,0,154,672,13,13,0,9,12,000000
2331,29976,甘,0,168,658,13,13,0,9,12,000000
2332,29978,甚,0,182,644,13,13,0,9,12,000000
2333,29980,甜,0,196,630,13,13,0,9,12,000000
2334,29983,生,0,210,616,13,13,0,9,12,000000
2335,29987,産,0,224,602,13,13,0,9,12,000000
2336,29989,甥,0,238,588,13,13,0,9,12,000000
2337,29992,用,0,672,420,12,13,0,9,12,000000
2338,29995,甫,0,252,574,13,13,0,9,12,000000
2339,30000,田,0,266,560,13,13,0,9,12,000000
2340,30001,由,0,280,546,13,13,0,9,12,000000
2341,30002,甲,0,140,965,11,13,1,9,12,000000
2342,30003,申,0,154,951,11,13,1,9,12,000000
2343,30007,男,0,294,532,13,13,0,9,12,000000
2344,30010,町,0,308,518,13,13,0,9,12,000000
2345,30011,画,0,322,504,13,13,0,9,12,000000
2346,30028,界,0,336,490,13,13,0,9,12,000000
2347,30031,畏,0,350,476,13,13,0,9,12,000000
2348,30033,畑,0,364,462,13,13,0,9,12,000000
2349,30036,畔,0,378,448,13,13,0,9,12,000000
2350,30041,留,0,392,434,13,13,0,9,12,000000
2351,30044,畜,0,406,420,13,13,0,9,12,000000
2352,30045,畝,0,420,406,13,13,0,9,12,000000
2353,30048,畠,0,434,392,13,13,0,9,12,000000
2354,30050,畢,0,448,378,13,13,0,9,12,000000
2355,30053,略,0,462,364,13,13,0,9,12,000000
2356,30054,畦,0,476,350,13,13,0,9,12,000000
2357,30058,番,0,490,336,13,13,0,9,12,000000
2358,30064,異,0,504,322,13,13,0,9,12,000000
2359,30067,畳,0,518,308,13,13,0,9,12,000000
2360,30071,畷,0,532,294,13,13,0,9,12,000000
2361,30079,畿,0,546,280,13,13,0,9,12,000000
2362,30091,疋,0,560,266,13,13,0,9,12,000000
2363,30094,疎,0,574,252,13,13,0,9,12,000000
2364,30095,疏,0,588,238,13,13,0,9,12,000000
2365,30097,疑,0,602,224,13,13,0,9,12,000000
2366,30123,疫,0,616,210,13,13,0,9,12,000000
2367,30130,疲,0,630,196,13,13,0,9,12,000000
2368,30137,疹,0,644,182,13,13,0,9,12,000000
2369,30142,疾,0,658,168,13,13,0,9,12,000000
2370,30149,病,0,672,154,13,13,0,9,12,000000
2371,30151,症,0,686,140,13,13,0,9,12,000000
2372,30164,痔,0,700,126,13,13,0,9,12,000000
2373,30165,痕,0,714,112,13,13,0,9,12,000000
2374,30168,痘,0,728,98,13,13,0,9,12,000000
2375,30171,痛,0,742,84,13,13,0,9,12,000000
2376,30178,痢,0,756,70,13,13,0,9,12,000000
2377,30185,痩,0,771,56,13,13,0,9,12,000000
2378,30196,痴,0,785,42,13,13,0,9,12,000000
2379,30274,療,0,799,28,13,13,0,9,12,000000
2380,30284,癌,0,813,14,13,13,0,9,12,000000
2381,30290,癒,0,14,813,13,13,0,9,12,000000
2382,30294,癖,0,28,799,13,13,0,9,12,000000
2383,30330,発,0,828,0,13,13,0,9,12,000000
2384,30331,登,0,0,829,13,13,0,9,12,000000
2385,30333,白,0,686,406,12,13,0,9,12,000000
2386,30334,百,0,42,798,13,13,0,9,12,000000
2387,30340,的,0,56,784,13,13,0,9,12,000000
2388,30342,皆,0,70,770,13,13,0,9,12,000000
2389,30343,皇,0,84,756,13,13,0,9,12,000000
2390,30352,皐,0,98,742,13,13,0,9,12,000000
2391,30382,皮,0,112,728,13,13,0,9,12,000000
2392,30399,皿,0,126,714,13,13,0,9,12,000000
2393,30403,盃,0,140,700,13,13,0,9,12,000000
2394,30406,盆,0,154,686,13,13,0,9,12,000000
2395,30408,盈,0,168,672,13,13,0,9,12,000000
2396,30410,益,0,182,658,13,13,0,9,12,000000
2397,30423,盗,0,196,644,13,13,0,9,12,000000
2398,30427,盛,0,210,630,13,13,0,9,12,000000
2399,30431,盟,0,224,616,13,13,0,9,12,000000
2400,30435,監,0,238,602,13,13,0,9,12,000000
2401,30436,盤,0,252,588,13,13,0,9,12,000000
2402,30446,目,0,181,924,11,13,1,9,12,000000
2403,30450,盲,0,266,574,13,13,0,9,12,000000
2404,30452,直,0,280,560,13,13,0,9,12,000000
2405,30456,相,0,294,546,13,13,0,9,12,000000
2406,30462,盾,0,308,532,13,13,0,9,12,000000
2407,30465,省,0,322,518,13,13,0,9,12,000000
2408,30473,眉,0,336,504,13,13,0,9,12,000000
2409,30475,看,0,350,490,13,13,0,9,12,000000
2410,30476,県,0,364,476,13,13,0,9,12,000000
2411,30495,真,0,378,462,13,13,0,9,12,000000
2412,30496,眠,0,392,448,13,13,0,9,12,000000
2413,30522,眺,0,406,434,13,13,0,9,12,000000
2414,30524,眼,0,420,420,13,13,0,9,12,000000
2415,30528,着,0,434,406,13,13,0,9,12,000000
2416,30561,睡,0,448,392,13,13,0,9,12,000000
2417,30563,督,0,462,378,13,13,0,9,12,000000
2418,30566,睦,0,476,364,13,13,0,9,12,000000
2419,30629,瞥,0,490,350,13,13,0,9,12,000000
2420,30636,瞬,0,504,336,13,13,0,9,12,000000
2421,30637,瞭,0,518,322,13,13,0,9,12,000000
2422,30643,瞳,0,532,308,13,13,0,9,12,000000
2423,30683,矛,0,546,294,13,13,0,9,12,000000
2424,30690,矢,0,560,280,13,13,0,9,12,000000
2425,30693,知,0,574,266,13,13,0,9,12,000000
2426,30695,矧,0,588,252,13,13,0,9,12,000000
2427,30697,矩,0,602,238,13,13,0,9,12,000000
2428,30701,短,0,616,224,13,13,0,9,12,000000
2429,30703,矯,0,630,210,13,13,0,9,12,000000
2430,30707,石,0,644,196,13,13,0,9,12,000000
2431,30722,砂,0,658,182,13,13,0,9,12,000000
2432,30740,研,0,672,168,13,13,0,9,12,000000
2433,30741,砕,0,686,154,13,13,0,9,12,000000
2434,30757,砥,0,700,140,13,13,0,9,12,000000
2435,30758,砦,0,714,126,13,13,0,9,12,000000
2436,30759,砧,0,728,112,13,13,0,9,12,000000
2437,30770,砲,0,742,98,13,13,0,9,12,000000
2438,30772,破,0,756,84,13,13,0,9,12,000000
2439,30778,砺,0,770,70,13,13,0,9,12,000000
2440,30783,砿,0,785,56,13,13,0,9,12,000000
2441,30813,硝,0,799,42,13,13,0,9,12,000000
2442,30827,硫,0,813,28,13,13,0,9,12,000000
2443,30828,硬,0,827,14,13,13,0,9,12,000000
2444,30831,硯,0,14,827,13,13,0,9,12,000000
2445,30834,硲,0,28,813,13,13,0,9,12,000000
2446,30849,碁,0,842,0,13,13,0,9,12,000000
2447,30855,碇,0,0,843,13,13,0,9,12,000000
2448,30861,碍,0,42,812,13,13,0,9,12,000000
2449,30865,碑,0,56,798,13,13,0,9,12,000000
2450,30867,碓,0,70,784,13,13,0,9,12,000000
2451,30869,碕,0,84,770,13,13,0,9,12,000000
2452,30871,碗,0,98,756,13,13,0,9,12,000000
2453,30887,碧,0,112,742,13,13,0,9,12,000000
2454,30889,碩,0,126,728,13,13,0,9,12,000000
2455,30906,確,0,140,714,13,13,0,9,12,000000
2456,30913,磁,0,154,700,13,13,0,9,12,000000
2457,30928,磐,0,168,686,13,13,0,9,12,000000
2458,30952,磨,0,182,672,13,13,0,9,12,000000
2459,30959,磯,0,196,658,13,13,0,9,12,000000
2460,30977,礁,0,210,644,13,13,0,9,12,000000
2461,30990,礎,0,224,630,13,13,0,9,12,000000
2462,31034,示,0,238,616,13,13,0,9,12,000000
2463,31036,礼,0,252,602,13,13,0,9,12,000000
2464,31038,社,0,266,588,13,13,0,9,12,000000
2465,31041,祁,0,280,574,13,13,0,9,12,000000
2466,31047,祇,0,294,560,13,13,0,9,12,000000
2467,31048,祈,0,308,546,13,13,0,9,12,000000
2468,31049,祉,0,322,532,13,13,0,9,12,000000
2469,31056,祐,0,336,518,13,13,0,9,12,000000
2470,31062,祖,0,350,504,13,13,0,9,12,000000
2471,31069,祝,0,364,490,13,13,0,9,12,000000
2472,31070,神,0,378,476,13,13,0,9,12,000000
2473,31074,祢,0,392,462,13,13,0,9,12,000000
2474,31077,祥,0,406,448,13,13,0,9,12,000000
2475,31080,票,0,420,434,13,13,0,9,12,000000
2476,31085,祭,0,434,420,13,13,0,9,12,000000
2477,31095,祷,0,448,406,13,13,0,9,12,000000
2478,31105,禁,0,462,392,13,13,0,9,12,000000
2479,31108,禄,0,476,378,13,13,0,9,12,000000
2480,31109,禅,0,490,364,13,13,0,9,12,000000
2481,31117,禍,0,504,350,13,13,0,9,12,000000
2482,31118,禎,0,518,336,13,13,0,9,12,000000
2483,31119,福,0,532,322,13,13,0,9,12,000000
2484,31142,禦,0,546,308,13,13,0,9,12,000000
2485,31152,禰,0,560,294,13,13,0,9,12,000000
2486,31165,禽,0,574,280,13,13,0,9,12,000000
2487,31166,禾,0,588,266,13,13,0,9,12,000000
2488,31167,禿,0,602,252,13,13,0,9,12,000000
2489,31168,秀,0,616,238,13,13,0,9,12,000000
2490,31169,私,0,630,224,13,13,0,9,12,000000
2491,31179,秋,0,644,210,13,13,0,9,12,000000
2492,31185,科,0,658,196,13,13,0,9,12,000000
2493,31186,秒,0,672,182,13,13,0,9,12,000000
2494,31192,秘,0,686,168,13,13,0,9,12,000000
2495,31199,租,0,700,154,13,13,0,9,12,000000
2496,31204,秤,0,714,140,13,13,0,9,12,000000
2497,31206,秦,0,728,126,13,13,0,9,12,000000
2498,31209,秩,0,742,112,13,13,0,9,12,000000
2499,31216,称,0,756,98,13,13,0,9,12,000000
2500,31227,移,0,770,84,13,13,0,9,12,000000
2501,31232,稀,0,784,70,13,13,0,9,12,000000
2502,31243,程,0,799,56,13,13,0,9,12,000000
2503,31246,税,0,813,42,13,13,0,9,12,000000
2504,31252,稔,0,827,28,13,13,0,9,12,000000
2505,31255,稗,0,841,14,13,13,0,9,12,000000
2506,31258,稚,0,14,841,13,13,0,9,12,000000
2507,31260,稜,0,28,827,13,13,0,9,12,000000
2508,31278,種,0,856,0,13,13,0,9,12,000000
2509,31282,稲,0,0,857,13,13,0,9,12,000000
2510,31292,稼,0,42,826,13,13,0,9,12,000000
2511,31293,稽,0,56,812,13,13,0,9,12,000000
2512,31295,稿,0,70,798,13,13,0,9,12,000000
2513,31296,穀,0,84,784,13,13,0,9,12,000000
2514,31298,穂,0,98,770,13,13,0,9,12,000000
2515,31302,穆,0,112,756,13,13,0,9,12,000000
2516,31309,積,0,126,742,13,13,0,9,12,000000
2517,31310,穎,0,140,728,13,13,0,9,12,000000
2518,31311,穏,0,154,714,13,13,0,9,12,000000
2519,31312,穐,0,168,700,13,13,0,9,12,000000
2520,31331,穣,0,182,686,13,13,0,9,12,000000
2521,31339,穫,0,196,672,13,13,0,9,12,000000
2522,31348,穴,0,210,658,13,13,0,9,12,000000
2523,31350,究,0,224,644,13,13,0,9,12,000000
2524,31354,空,0,238,630,13,13,0,9,12,000000
2525,31359,穿,0,252,616,13,13,0,9,12,000000
2526,31361,突,0,266,602,13,13,0,9,12,000000
2527,31363,窃,0,280,588,13,13,0,9,12,000000
2528,31364,窄,0,294,574,13,13,0,9,12,000000
2529,31378,窒,0,308,560,13,13,0,9,12,000000
2530,31379,窓,0,322,546,13,13,0,9,12,000000
2531,31391,窟,0,336,532,13,13,0,9,12,000000
2532,31402,窪,0,350,518,13,13,0,9,12,000000
2533,31406,窮,0,364,504,13,13,0,9,12,000000
2534,31407,窯,0,378,490,13,13,0,9,12,000000
2535,31418,窺,0,392,476,13,13,0,9,12,000000
2536,31427,竃,0,406,462,13,13,0,9,12,000000
2537,31435,立,0,420,448,13,13,0,9,12,000000
2538,31452,竜,0,434,434,13,13,0,9,12,000000
2539,31456,章,0,448,420,13,13,0,9,12,000000
2540,31459,竣,0,462,406,13,13,0,9,12,000000
2541,31461,童,0,476,392,13,13,0,9,12,000000
2542,31466,竪,0,490,378,13,13,0,9,12,000000
2543,31471,端,0,504,364,13,13,0,9,12,000000
2544,31478,競,0,518,350,13,13,0,9,12,000000
2545,31481,竹,0,532,336,13,13,0,9,12,000000
2546,31482,竺,0,546,322,13,13,0,9,12,000000
2547,31487,竿,0,560,308,13,13,0,9,12,000000
2548,31496,笈,0,574,294,13,13,0,9,12,000000
2549,31505,笑,0,588,280,13,13,0,9,12,000000
2550,31515,笛,0,602,266,13,13,0,9,12,000000
2551,31520,笠,0,616,252,13,13,0,9,12,000000
2552,31525,笥,0,630,238,13,13,0,9,12,000000
2553,31526,符,0,644,224,13,13,0,9,12,000000
2554,31532,第,0,658,210,13,13,0,9,12,000000
2555,31545,笹,0,672,196,13,13,0,9,12,000000
2556,31558,筆,0,686,182,13,13,0,9,12,000000
