"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Toy008_Mini_Penmanship_Intro04","Bir kez daha dene.","Give it another go.","Give it another go.","Fais un nouvel essai,\npas de souci. Vas-y !","Fais un nouvel essai,\npas de souci. Vas-y!","Versuch's noch mal.","Bene, riprovaci.","¿Qué tal si pruebas\notra vez?","¿Qué tal si pruebas\notra vez?","じゃあ、もういちど\nサインを かいてネ"
"Toy008_Mini_Penmanship_Intro05","Gergin misin\nyoksa? Unutma—\nsen bir\nprofesyonelsin.","You nervous or\nsomething?\nRemember—you're\na pro.","You nervous or\nsomething?\nRemember—you're\na pro.","Ah-ha... Un peu de\nnervosité, peut-être ?\nAllez, fais confiance\nà tes talents de pro !","Ah-ha... Un peu de\nnervosité, peut-être?\nAllez, fais confiance\nà tes talents de pro!","Bist du etwa nervös?\nNicht vergessen – du\nbist hier der Star!","Non ti innervosire.\nFai un bel respiro\ne riprovaci!","No me digas que te\nhan entrado nervios.\n¡Recuerda que \nahora eres toda\nuna estrella!","¿Tienes nervios?\nRecuerda: ¡eres\ntoda una estrella!","おや、\nキンチョーしてる？\nおちついて かいて！"
"Toy008_Mini_Penmanship_Intro06","Yavaşla. Rahatla.\nBiraz el egzersizi\nyap, sonra tekrar\ndene.","Slow down. Relax.\nDo some hand\nexercises, then try\nagain.","Slow down. Relax.\nDo some hand\nexercises, then try\nagain.","Bon... Détends-toi,\nassouplis bien ton\npoignet, et on fait un\nnouvel essai. OK ?","Bon... Détends-toi,\nassouplis bien ton\npoignet, et on fait un\nnouvel essai. OK?","Entspann dich. Ganz\nruhig. Mach ein paar\nFingerübungen und\nversuch es dann noch\nmal.","Fai piano. Rilassati.\nFai qualche prova e\npoi tenta di nuovo.","No te preocupes.\nPractica un poco,\ny vuélvelo a intentar.","No te preocupes.\nPractica un poco y\nvuelve a intentarlo.","ゆっくり\nおちついて\nかくんだ"
"Toy008_Mini_Penmanship_Intro07","Adını unutmadın\ndeğil mi? Çünkü şu an\nbana gereken tek şey\nbu...","You didn't forget\nyour name, did you?\n'Cause that's all I\nneed right now...","You didn't forget\nyour name, did you?\n'Cause that's all I\nneed right now...","T'as pas oublié ton\nnom, quand même ?\nC'est tout ce que je\nte demande...","T'as pas oublié ton\nnom, quand même?\nC'est tout ce que je\nte demande...","Du erinnerst dich\ndoch noch an deinen\nNamen? Denn mehr\nbrauchen wir gerade\ngar nicht...","Non avrai mica\ndimenticato il tuo\nnome? Dai, mi serve\nsolo quello!","Te acuerdas de tu\nnombre, ¿verdad?\nEso es todo lo que\nnecesitamos...","No olvidaste tu\nnombre, ¿verdad?\nLo que nos faltaba...","あのー\nそろそろ ガマンの\nげんかい です…"
"Toy008_Mini_Penmanship_NG01","Hımm... Biraz fazla\nbüyük olmuş. Bir iki\nkademe küçült.","Hmm... It's lookin' a\nlittle too big. Take it\ndown a notch or two.","Hmm... It's lookin' a\nlittle too big. Take it\ndown a notch or two.","Hmm... Ta signature\nest un poil trop large.\nEssaie de la faire un\npeu plus petite.","Hmm... Ta signature\nest un peu trop large.\nEssaie de la faire un\npeu plus petite.","Hmm... Etwas zu\ngroß. Versuch's\neinfach mal 'ne\nNummer kleiner.","Mmm... sembra un\npo' troppo grande.\nNon la potresti fare\npiù piccola?","Uy, ha quedado\nun pelín grande.\nHazla un poco\nmás pequeña.","Uy, quedó un\npoquito grande.\nHazla un poco\nmás pequeña.","うーん、サインが\nはみだしてるネ…"
"Toy008_Mini_Penmanship_NG02","Buna imza mı\ndiyorsun? Büyük oyna\nya da vazgeç!","You call that a\nsignature? Go big or\ngo home!","You call that a\nsignature? Go big or\ngo home!","T'appelles ça une\ndédicace, toi ?\nMets-y un peu plus\nde peps !","T'appelles ça une\ndédicace, toi?\nMets-y un peu plus\nde zèle!","Das soll ein Auto-\ngramm sein? Du bist\nein Star, aber gib dir\ntrotzdem Mühe!","Ma che firma è?\nDai, falla più grande.","¿Esa birria es tu\nfirma? ¡Esfuérzate\nun poco más, anda!","¿Ese garabato es tu\nfirma? ¡A ver si te\nesfuerzas un poco!","うーん、\nサインにしちゃ\nものたりない かな～"
"Toy008_Mini_Penmanship_NG03","Kendini tutma.\nHayranlar gerçekten\nBUNU görmek istiyor.","Don't hold back.\nFans actually want to\nSEE this thing.","Don't hold back.\nFans actually want to\nSEE this thing.","Les fans veulent un\nautographe... et ils\nveulent pouvoir le\nVOIR, tu sais.","Les fans veulent un\nautographe... et ils\nveulent pouvoir le\nVOIR, tu sais.","Nicht so schüchtern.\nDu kannst ruhig etwas\ngrößer schreiben!","Guarda che i fan\nvogliono vedere\nbene il tuo nome!\nFalla più grande.","No te cortes.\nTus fans se mueren\npor ver tu firma.","Que no te dé vergüenza.\nTus fans se mueren\npor ver tu firma.","うーん、もうすこし\nおおきく かいてネ！"
"Toy008_Mini_Penmanship_Go","İmzanı at!","Sign your autograph!","Sign your autograph!","Fais un autographe !","Signe un autographe!","Ein Autogramm,\nbitte!","Mi fai un autografo?","¡Firma un autógrafo!","¡Firma un autógrafo!","サインをかいて！"
"Toy008_Mini_Penmanship_Fan01","Şey... Ben, şey,\nen büyük hayranınım.","Hey... I'm, like, your\nbiggest fan.","Hey... I'm, like, your\nbiggest fan.","Salut... Tu sais,\nje fais partie de tes\nplus grands fans !","Salut... Tu sais,\nje fais partie de tes\nplus grands fans!","Hey... Ich, äh, bin\nIhr größter Fan.","Ti ammiro\ntantissimo!","Soy tu fan número\nuno.","Soy tu fan número\nuno.","おうえんしてます"
"Toy008_Mini_Penmanship_Good01","Aman Tanrım—\nhayal ettiğimden\nbile daha harika!","Omigosh—it's more\nawesome than I even\nimagined!","Omigosh—it's more\nawesome than I even\nimagined!","C'est encore plus\nchouette que je ne\nl'avais imaginé !","C'est encore plus\nchouette que je ne\nl'avais imaginé!","Wahnsinn! Das ist ja\nnoch toller, als ich\nmir vorgestellt hatte!","Mamma mia,\nma è bellissimo!","¡Ay, madre!\n¡Es mucho más\nbonita de lo que\nme esperaba!","¡Caray! ¡Es mucho\nmás bonita de lo\nque me esperaba!","うわーい！\nカンゲキです！！"
"Toy008_Mini_Penmanship_Good01b","Evet! Eve gidince\nbunu çerçeveleyeceğim.","Yes! I'm gonna frame\nthis when I get home.","Yes! I'm gonna frame\nthis when I get home.","Oh, yes ! Je vais\nvite l'encadrer !","Oh, yes! Je vais\nvite l'encadrer!","Yeah! Das rahme ich\nmir ein, wenn ich\nwieder zuhause bin.","Appena torno a\ncasa lo metto in\nuna cornice!","¡La voy a enmarcar\ny luego la colgaré\nen la pared del salón!","¡La voy a enmarcar\ny luego la colgaré\nen la pared del salón!","やった…\nやったぞぉ！！"
"Toy008_Mini_Penmanship_Normal01","Sağ ol.","Thanks.","Thanks.","Merci.","Merci.","Danke.","Grazie.","Gracias.","Gracias.","ありがとう"
"Toy008_Mini_Penmanship_Normal01b","Memnun oldum.","Nice to meet you.","Nice to meet you.","Ça m'a fait plaisir de\nfaire ta connaissance.","Ça m'a fait plaisir de\nfaire ta connaissance.","War nett, Sie mal\nzu treffen.","Mi ha fatto piacere\nvederti dal vivo.","Un placer conocerte.","Un placer conocerte.","どもー"
"Toy008_Mini_Penmanship_Bad01","Şey... Burada\nne yazıyor?","Uh... What does this\nsay?","Uh... What does this\nsay?","Euh... j'arrive pas\nà déchiffrer ce qui\nest écrit, là...","Euh... j'arrive pas\nà déchiffrer ce qui\nest écrit, là...","Äh... Was soll das\ndenn sein?","Ma... cosa c'è scritto?","Esto... ¿Qué pone?\nNo se lee muy bien.","Este... ¿Qué pone?\nNo se lee muy bien.","はっきりいって\nざんねん……"
"Toy008_Mini_Penmanship_Bad01b","Bu imza mı yoksa alışveriş\nlistesi mi?","Is this an autograph\nor a grocery list?","Is this an autograph\nor a grocery list?","C'est un autographe\nou ta liste de course ?","C'est un autographe\nou ta liste de course?","Ist das ein Auto-\ngramm oder eine\nEinkaufsliste?","È un autografo o\nuno scarabocchio?","¿Esta es tu firma\no el primer garabato\nque te ha salido?","¿Esta es tu firma\no el primer garabato\nque te salió?","マジメに かいてよ！"
"Toy008_Mini_Penmanship_Fan02","Bunu benim için\nimzalar mısın? LÜTFEN?!","Would you sign this\nfor me? PLEASE?!","Would you sign this\nfor me? PLEASE?!","Vous voulez-bien\nme signer ça, dites ?\nOh, s'il vous plaît !","Vous voulez bien\nme signer ça, dites?\nOh, s'il vous plaît!","Geben Sie mir ein\nAutogramm?\nBITTE?!","Ti prego, ti prego,\nmi fai un autografo?","¿Me firmas\nun autógrafo?\n¡Porfaaa!","¿Me firmas\nun autógrafo?\n¡Porfaaa!","サインください！！\nおねがいします！！"
"Toy008_Mini_Penmanship_Good02","HARİKA!!\nTüm zamanların en\niyi imzası bu.","SWEET!!\nThis is the greatest\nautograph of all time.","SWEET!!\nThis is the greatest\nautograph of all time.","SUPER !! C'est le\nplus bel autographe\nde tous les temps !","SUPER!! C'est le\nplus bel autographe\nde tous les temps!","SUPI! Das ist das\nperfekteste Auto-\ngramm aller Zeiten.","FANTASTICO!\nÈ l'autografo più\nbello che abbia\nmai visto!","¡Cómo mola!\nEs el autógrafo más\nchulo que he visto\nen mi vida.","¡Increíble! Es el\nautógrafo más\nelegante que he\nvisto en mi vida.","よっしゃあ～！！\nサイン ゲット～！！"
"Toy008_Mini_Penmanship_Good02b","BAYILDIM! Bunu sonsuza dek\nsaklayacağım!","I LOVE it! I'll \ncherish this forever!","I LOVE it! I'll \ncherish this forever!","Je vais le garder\njusqu'à la fin de\nmes jours !","Je vais le garder\njusqu'à la fin de\nmes jours!","UMWERFEND!\nDas werde ich\nimmer bei mir\ntragen!","BELLISSIMO!\nLo conserverò\nper sempre.","¡Me encanta!\nLo guardaré\ncomo oro en paño.","¡Me encanta!\nLo guardaré\ncomo un tesoro.","うおおお～！！\nさすがですね！"
"Toy008_Mini_Penmanship_Normal02","Tam beklediğim\ngibi değil...","Not quite what I\nexpected...","Not quite what I\nexpected...","Ah, je ne m'attendais\npas tout à fait à ça...","Ah, je ne m'attendais\npas tout à fait à ça...","Nicht ganz das, was\nich erwartet hatte...","Me lo aspettavo\ndiverso...","Me esperaba otra\ncosa...","Me esperaba otra\ncosa...","まあまあ ですね！！"
"Toy008_Mini_Penmanship_Normal02b","Hımm. Beklediğimden\nbiraz farklı\nolmuş.","Huh. It's kinda \ndifferent than I\nexpected.","Huh. It's kinda \ndifferent than I\nexpected.","Hum... C'est pas\nce que j'espérais...","Hum... C'est pas\nce que j'espérais...","Öh... Sieht etwas\nkomisch aus.","Mh... pensavo\nfosse più bello...","No parece muy\nprofesional...","No parece muy\nprofesional...","いつものと\nちょっと ちがう！？"
"Toy008_Mini_Penmanship_Bad02","Sırada bunun için\nmi bekledim?!","I waited in line for...\nTHIS?!","I waited in line for...\nTHIS?!","J'ai fait la queue\npour... ÇA ?!","J'ai fait la file\npour... ÇA?!","Und DAFÜR habe\nich so lange Schlange\ngestanden?!","Ho fatto tutta la fila\nper questo?!","¿Me he hecho toda\nla cola para esta\nbirria?","¿Hice cola para\nesta basura?","これは ダメだー！！"
"Toy008_Mini_Penmanship_Bad02b","Bunu okuyamıyorum bile!","I can't even read this!","I can't even read this!","On peut même pas\nlire ce qui est écrit !","On peut même pas\nlire ce qui est écrit!","Das kann man noch\nnicht mal lesen!","Ma se non si legge\nnemmeno!","¡Pero si ni\nsiquiera se\npuede leer!","¡Ni siquiera se\npuede leer!","タマシイが…\nこめられていない！"
"Toy008_Mini_Penmanship_Fan03","Gerçekten sen\nmisin?! Bu büyük\nbir onur.","Is it really you?!\nThis is such an \nhonor.","Is it really you?!\nThis is such an \nhonor.","C'est vraiment\nvous ?! Oh là là,\nquel honneur...","C'est vraiment\nvous?! Oh là là,\nquel honneur...","Sind Sie es wirklich?!\nDas ist so eine Ehre.","Sei proprio tu,\nin carne e ossa?\nChe onore!","¡Por fin te conozco\nen persona!\n¡Ay, qué emoción!","¡Por fin te conozco\nen persona!\n¡Ay, qué emoción!","わ～ ホンモノだ"
"Toy008_Mini_Penmanship_Good03","Bunu hep\nsaklayacağım.","I'll treasure this\nalways.","I'll treasure this\nalways.","Je vais le conserver\nprécieusement !","Je vais le conserver\nprécieusement!","Das bedeutet mir\nso viel.","Lo conserverò\nper tutta la vita!","Se lo daré en\nherencia a mis\nnietos.","Se lo daré en\nherencia a mis\nnietos.","だいじにするね"
"Toy008_Mini_Penmanship_Good03b","İnanılmaz! Kız\nkardeşim bunu görünce çatlayacak.","Amazing! My sister's\ngonna be so jealous.","Amazing! My sister's\ngonna be so jealous.","Ma sœur va être\ntrop jalouse !","Ma sœur va être\ntrop jalouse!","Wahnsinn! Meine\nSchwester wird so\nneidisch sein.","Assurdo! Mia sorella\nsarà così invidiosa!","¡Qué guay!\nMi hermana se\nva a morir de\nenvidia.","¡Es fantástico!\nMi hermana se\nva a morir de\nenvidia.","うれしいねぇ"
"Toy008_Mini_Penmanship_Normal03","Bunu alırım.","I'll take it.","I'll take it.","Ça, c'est pour moi.","Ça, c'est pour moi.","Okay, ich nehm's\nmit.","Va bene, grazie.","Hale, para mí.","Para mí.","どうも"
"Toy008_Mini_Penmanship_Normal03b","Saağ ol...","Thaaanks...","Thaaanks...","Merciiii...","Merciiii...","Gut, danke...","Grazie, ehm...","Graciaaas.","Graciaaas.","ふーん…"
"Toy008_Mini_Penmanship_Bad03","Kendi imzanı\nkötü kötü taklit etmeye\nmi çalışıyorsun?","Are you trying to\nforge your own \nsignature...poorly?","Are you trying to\nforge your own \nsignature...poorly?","On dirait une\nmauvaise imitation...","On dirait une\nmauvaise imitation...","Versuchen Sie, Ihr\neigenes Autogramm\nzu fälschen... und\nzwar schlecht?!","Hai provato a\nfalsificare la tua\nstessa firma?!","Es como si hubieras\nintentado falsificar\ntu propia firma...\n¡Y además mal!","Es como si hubieras\nintentado falsificar\ntu propia firma...\n¡Y además mal!","もしかして\nニセモノ…？"
"Toy008_Mini_Penmanship_Bad03b","Yalan söylemeyeceğim.\nHayal kırıklığına uğradım.","I won't lie. I'm \ndisappointed.","I won't lie. I'm \ndisappointed.","Je ne vais pas vous\nmentir... vous me\ndécevez.","Je ne vais pas vous\nmentir... vous me\ndécevez.","Ich kann nicht\nlügen. Ziemlich\nenttäuschend.","A dire il vero, non\nmi soddisfa granché.","Jo, con la ilusión\nque me hacía...","Te mentiría si\nte dijera que\nme gusta.","これは あんまり…"
"Toy008_Mini_Penmanship_Fan04","Bunu benim için\nimzalar mısın?","Would ya sign this\nfor me?","Would ya sign this\nfor me?","Vous pouvez me\ndédicacer ça ?","Vous pouvez me\ndédicacer ça?","Krieg ich ein\nAutogramm?","Ti dispiacerebbe\nfarmi un autografo?","¿Me echas\nuna firma?","¿Me echas\nuna firma?","ココに かいて！"
"Toy008_Mini_Penmanship_Good04","Vay. Kova listemden\nbir şeyi daha sildim!","Wow. Another item\noff the bucket list!","Wow. Another item\noff the bucket list!","Ouah ! Un de mes\nrêves qui se réalise !","Ouah! Un de mes\nrêves qui se réalise!","Klasse. Das wollte\nich schon immer mal\nhaben!","Fantastico!\nHai realizzato\nun mio sogno!","¡Dormiré con ella\ndebajo de\nla almohada!","¡Dormiré con ella\ndebajo de\nla almohada!","さすがホンモノ！"
"Toy008_Mini_Penmanship_Good04b","Hayal\nettiğimden\nbile daha güzel!","It's more beautiful\nthan I ever could've\nimagined!","It's more beautiful\nthan I ever could've\nimagined!","C'est encore plus\nbeau que ce que\nj'avais imaginé !","C'est encore plus\nbeau que ce que\nj'avais imaginé!","Es ist sogar noch\nschöner, als ich\nerwartet hatte!","È anche più bello\ndi come me lo\naspettassi!","¡Qué letra\ntan bonita!","¡Qué letra\ntan bonita!","かがやいて みえる！"
"Toy008_Mini_Penmanship_Normal04","Hiç denedin mi?","Did you try?","Did you try?","C'était... juste un\nbrouillon, c'est ça ?","C'était... juste un\nbrouillon, c'est ça?","Haben Sie sich damit\nMühe gegeben?","Non è un granché...","No pareces\nestar por la labor...","Si no querías, me\nhubieras dicho.","あまり うまくないね"
"Toy008_Mini_Penmanship_Normal04b","Bu bir delinin\nkaralamalarına\nbenziyor.","This looks like the\nscribbling of a\nmadman.","This looks like the\nscribbling of a\nmadman.","Hmm... On dirait un\ngribouillage d'enfant.\nOu d'un fou.","Hmm... On dirait un\ngribouillage d'enfant.\nOu d'un fou.","Sieht aus wie das\nGekritzel eines\nwahnsinnigen\nWissenschaftlers.","Questa firma non\nè bellissima...","¿Has firmado\ncon los ojos\ncerrados? Porque\nsi no, no me lo\nexplico.","¿Firmaste con\nlos ojos cerrados?","ヘタでは ないけど…"
"Toy008_Mini_Penmanship_Bad04","Biraz daha\nalıştırma yapmalısın.","You should practice\na little more.","You should practice\na little more.","Avec un peu plus\nd'entraînement, ce\nserait présentable.","Avec un peu plus\nd'entraînement, ce\nserait présentable.","Sie sollten etwas\nmehr üben.","Dovresti allenarti\nun po' di più...","Veo que la caligrafía\nno es lo tuyo...","Veo que la caligrafía\nno es lo tuyo...","ビミョーすぎる！"
"Toy008_Mini_Penmanship_Bad04b","Pek etkileyici değil.","Underwhelming.","Underwhelming.","Pff... Décevant.","Pfff... Décevant.","Ich bin nicht\nbeeindruckt.","Deludente...","¡Buah, qué pifia!","Deja algo que\ndesear.","こりゃ ひどい！"
"Toy008_Mini_Penmanship_Fan05","İşlerine bayılıyorum!","I love your work!","I love your work!","J'adore tout\nce que tu fais !","J'adore tout\nce que tu fais!","Ich war schon immer\nein Fan!","Ti adoro!","¡Me encanta\ntu trabajo!","¡Me encanta\ntu trabajo!","がんばれよ！"
"Toy008_Mini_Penmanship_Good05","Tam anlamıyla kusursuz.","Sheer perfection.","Sheer perfection.","C'est absolument\npar-fait !","C'est absolument\npar-fait!","Wahre Perfektion.","Semplicemente\nperfetto!","La perfección\nhecha autógrafo.","La perfección\nhecha autógrafo.","ヒュ～\nたまんねぇな！"
"Toy008_Mini_Penmanship_Good05b","İmza insan hakkında\nçok şey söyler.\nGörünüşe göre sen\nharikasın!","A signature says a lot\nabout a person.\nApparently, you're\nawesome!","A signature says a lot\nabout a person.\nApparently, you're\nawesome!","Une signature reflète\nl'âme... Et la tienne\nest magnifique !","Une signature reflète\nl'âme... Et la tienne\nest magnifique!","Die Unterschrift sagt\neine Menge über\njemanden aus. Und\nSie müssen echt\nspitze sein!","La firma dice molto\ndi una persona.\nE la tua è bellissima!","Por tu letra,\nintuyo que eres\nuna persona\nsupermolona.","Por tu letra,\nintuyo que eres\nuna persona\nmagnífica.","おお～！\nスゲー サインだ！"
"Toy008_Mini_Penmanship_Normal05","Pek imzaya\nbenzemiyor...","It's not much of an\nautograph...","It's not much of an\nautograph...","Hmm. Tu parles\nd'un autographe...","Hmm. Tu parles\nd'un autographe...","Nicht gerade das\nbeste Autogramm\naller Zeiten...","Un autografo\ncome tanti...","¿A esto lo llamas\nun autógrafo?","¿A esto lo llamas\nun autógrafo?","ふつう　だな！"
"Toy008_Mini_Penmanship_Normal05b","Bu kadar çok\numut bağlamıştım.","I had such high\nhopes.","I had such high\nhopes.","Moi qui avais placé\ntant d'espoir en toi...","Moi qui avais placé\ntant d'espoir en toi...","Und dabei hatte\nich mich so drauf\ngefreut.","Mi aspettavo\nqualcosa di più\ngradevole...","Esta firma no\nme transmite nada.","Esta firma no\nme transmite nada.","パッとしない\nサインだ"
"Toy008_Mini_Penmanship_Bad05","Hepsi bu mu?","Is that it?","Is that it?","C'est tout ?","C'est tout?","Wie jetzt, das soll\nes sein?","Tutto qui?","Mi gato firma\nmejor que tú, si\nte digo la verdad.","Mi gato firma\nmejor que tú, si\nte digo la verdad.","うわ、ヘタだな～！"
"Toy008_Mini_Penmanship_Bad05b","Elinden gelenin\nen iyisini yaptığına eminim...","I'm sure you tried\nyour best...","I'm sure you tried\nyour best...","T'as certainement\nfait de ton mieux...","T'as certainement\nfait de ton mieux...","Immerhin haben Sie\nes versucht...","Se non avevi voglia\npotevi dirlo...","Todos tenemos\nun mal día...","Todos tenemos\nun mal día...","これはちょっと…\nきたいはずれ だぜ"
"Toy008_Mini_Penmanship_Fan06","Bunu benim için\nimzalamanı\nçok isterim!","I would love for you\nto autograph this\nfor me!","I would love for you\nto autograph this\nfor me!","Ça me ferait super\nplaisir si tu pouvais\nme dédicacer ça !","Ça me ferait super\nplaisir si tu pouvais\nme dédicacer ça!","Es wäre total lieb,\nwenn Sie mir hier\nein Autogramm\ngeben könnten!","Ciao! Vorrei tanto\nun tuo autografo qui!\nMe lo fai?","¡Fírmame\nun autógrafo!","¡Fírmame\nun autógrafo!","これ おねがいします"
