index,id,en,fr,de,it,es,tr
98,0x2086D85A,Meet up with Nolan near Taskmaster Rowe in Nexus.,"Rejoindre Nolan à Nexus près de Rowe, le maître des quêtes.",Triff dich mit Nolan bei Aufgabenmeister Rowe in Nexus,"Incontrati con Nolan dal sovrintendente Rowe, a Nexus",Reúnete con Nolan cerca del capataz Rowe en Nexus.,Nexus'ta Görev Ustası Rowe'un yakınındaki Nolan ile buluş.
99,0x211849A7,#0xCDC673FF#Treant destroyed!#PREVIOUS#,#0xCDC673FF#Tréant détruit !#PREVIOUS#,#0xCDC673FF#Treant zerstört!#PREVIOUS#,#0xCDC673FF#Treant distrutto!#PREVIOUS#,#0xCDC673FF#¡Trent destruido!#PREVIOUS#,#0xCDC673FF#Treant yok edildi!#PREVIOUS#
100,0x21E8F494,"In the Heart of the Void, help Mia Moursey defeat the demon she summoned.",Aidez Mia Moursey à éliminer le Démon qu'elle a invoqué dans l'Œil du Néant.,"Hilf Mia Moursey im Herz des Nichts, den Dämonen zu besiegen, den sie gerufen hat.",Aiuta Mia Moursey a sconfiggere il demone che ha evocato nel Cuore del Vuoto.,"En el Corazón del Vacío, ayuda a Mia Moursey a derrotar al demonio que ha invocado.",Boşluğun Kalbi'nde Mia Moursey'ye çağırdığı iblisi yenmesinde yardım et.
101,0x22336F73,A path thought blocked may yet prove open.,Un chemin apparemment bloqué pourrait finalement être ouvert.,Ein vermeintlich blockierter Weg könnte nun frei sein.,"Una via potrebbe essere aperta, anche se non lo sembra.",Un camino que creías bloqueado puede que esté abierto.,Kapalı sanılan bir yol hâlâ açılabilir.
102,0x22495488,Search for evidence of Eckhardt in the Spawning Pools.,Retrouvez des indices de la présence d'Eckhardt dans les Frayères.,Such in den Brutbecken eine Spur von Eckhardt.,Cerca delle tracce di Eckhardt nelle Pozze della procreazione.,Busca pistas de Eckhardt en los Estanques de Reproducción.,Üreme Havuzları'nda Eckhardt'a dair iz ara.
103,0x225C4A86,#0xCDC673FF#Crystal activated!#PREVIOUS#,#0xCDC673FF#Cristal activé !#PREVIOUS#,#0xCDC673FF#Kristall aktiviert!#PREVIOUS#,#0xCDC673FF#Cristallo attivato!#PREVIOUS#,#0xCDC673FF#¡Cristal activado!#PREVIOUS#,#0xCDC673FF#Kristal etkinleştirildi!#PREVIOUS#
104,0x22EB3C1B,#0xCDC673FF#Lab found!#PREVIOUS#,#0xCDC673FF#Laboratoire trouvé !#PREVIOUS#,#0xCDC673FF#Labor gefunden!#PREVIOUS#,#0xCDC673FF#Laboratorio trovato!#PREVIOUS#,#0xCDC673FF#¡Laboratorio encontrado!#PREVIOUS#,#0xCDC673FF#Laboratuvar bulundu!#PREVIOUS#
105,0x22EE5328,$VALUE of $COMPLETEDVALUE flesh scraps,Morceaux de viande : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Fleischklumpen besorgt,$VALUE di $COMPLETEDVALUE pezzi di carne,$VALUE de $COMPLETEDVALUE restos de carne,$VALUE/$COMPLETEDVALUE et parçası
106,0x2326F98E,#0xCDC673FF#Potions found!#PREVIOUS#,#0xCDC673FF#Potions trouvées !#PREVIOUS#,#0xCDC673FF#Tränke gefunden!#PREVIOUS#,#0xCDC673FF#Pozioni trovate!#PREVIOUS#,#0xCDC673FF#¡Pociones encontradas!#PREVIOUS#,#0xCDC673FF#İksirler bulundu!#PREVIOUS#
107,0x2388C05D,$VALUE of $COMPLETEDVALUE rage cores,Gemmes de rage : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE wütenden Kernen besorgt,$VALUE di $COMPLETEDVALUE nuclei d'ira,$VALUE de $COMPLETEDVALUE núcleos de furia.,$VALUE/$COMPLETEDVALUE öfke çekirdeği
108,0x23AC26D6,#0xCDC673FF#New lead found!#PREVIOUS#,#0xCDC673FF#Piste trouvée !#PREVIOUS#,#0xCDC673FF#Neue Spur gefunden!#PREVIOUS#,#0xCDC673FF#Nuovo indizio trovato!#PREVIOUS#,#0xCDC673FF#¡Nueva pista!#PREVIOUS#,#0xCDC673FF#Yeni ipucu bulundu!#PREVIOUS#
109,0x23FA2A1C,$VALUE of $COMPLETEDVALUE gargoyles,Gargouilles : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Gargylen besiegt,$VALUE di $COMPLETEDVALUE gargoyle,$VALUE de $COMPLETEDVALUE gárgolas,$VALUE/$COMPLETEDVALUE gargoyle
110,0x24357473,#0xCDC673FF#Ruins found!#PREVIOUS#,#0xCDC673FF#Ruines trouvées !#PREVIOUS#,#0xCDC673FF#Ruinen gefunden!#PREVIOUS#,#0xCDC673FF#Rovine trovate!#PREVIOUS#,#0xCDC673FF#¡Ruinas encontradas!#PREVIOUS#,#0xCDC673FF#Harabeler bulundu!#PREVIOUS#
111,0x245E4406,Find the key to open the locked treasure chest in the Reef of Ruin.,Retrouvez la clef du coffre au trésor verrouillé du Récif de Ruin.,Finde den Schlüssel für die verschlossene Schatztruhe am Riff des Ruins.,Trova la chiave per aprire lo scrigno chiuso che si trova alla Scogliera della rovina.,Busca la llave para abrir el cofre del tesoro cerrado en el Arrecife de Ruina.,Yıkım Resifi'ndeki kilitli hazine sandığını açacak anahtarı bul.
112,0x246CD1DD,Key of Space,Clef de l'espace,Schlüssel des Raums,Chiave dello spazio,Llave del espacio,Uzay Anahtarı
113,0x24E145F2,Find the Elder,Retrouver l'Ancien,Ältesten finden,Trova l'Antico,Busca al anciano,Kadimi bul
114,0x251DCD96,Vision Impaired,Vision troublée,Schlechte Sicht,Visione impedita,Visión impedida,Görüş Bozukluğu
115,0x25719E35,Find the missing man in Shadow's Depths.,Retrouvez l'homme disparu dans les Abîmes de l'ombre.,Finde den verschwundenen Ehemann in den Schattentiefen.,Trova l'uomo disperso negli Abissi dell'ombra.,Encuentra al hombre perdido en las Profundidades Sombrías.,Gölge Derinlikleri'ndeki kayıp adamı bul.
116,0x26025288,"Gather the ingedients in the Spawning Pools, bait the Hippode at its lair and defeat it, and then report to the Tibur Brewmaster in Nexus!","Rassemblez les ingrédients dans les Frayères, faites sortir l'Hippode de son repaire, puis éliminez-le ! Adressez-vous ensuite au maître des ragoûts à Nexus.","Besorge in ""Die Brutbecken"" die Zutaten und locke den Hippoden dann aus seinem Versteck und töte ihn. Danach erstatte dem Braumeister in Nexus Bericht.","Raccogli gli ingredienti nelle Pozze della procreazione, quindi lancia un'esca all'ippodonte vicino alla sua tana e sconfiggilo! Una volta finito, torna dal Mastro birraio a Nexus!","¡Consigue los ingredientes en los Estanques de Reproducción, saca al hippode de su guarida y derrótalo! Después informa al cocinero en Nexus.","Üreme Havuzları'nda malzemeleri topla, Hippode'u ininde yemle ve yen; ardından Nexus'taki Tibur Bira Ustası'na rapor ver!"
117,0x263C13E6,#0xCDC673FF#News delivered!#PREVIOUS#,#0xCDC673FF#Rapport effectué !#PREVIOUS#,#0xCDC673FF#Neuigkeiten überbracht!#PREVIOUS#,#0xCDC673FF#Notizie comunicate!#PREVIOUS#,#0xCDC673FF#¡Noticias transmitidas!#PREVIOUS#,#0xCDC673FF#Haber ulaştırıldı!#PREVIOUS#
118,0x267A6BDD,#0xCDC673FF#Chieftain found!#PREVIOUS#,#0xCDC673FF#Chef trouvé !#PREVIOUS#,#0xCDC673FF#Häuptling gefunden!#PREVIOUS#,#0xCDC673FF#Capotribù trovato!#PREVIOUS#,#0xCDC673FF#¡Jefe encontrado!#PREVIOUS#,#0xCDC673FF#Reis bulundu!#PREVIOUS#
119,0x2695F5BC,#0xCDC673FF#Crystal infused!#PREVIOUS#,#0xCDC673FF#Cristal chargé !#PREVIOUS#,#0xCDC673FF#Kristall aufgeladen!#PREVIOUS#,#0xCDC673FF#Cristallo infuso!#PREVIOUS#,#0xCDC673FF#¡Cristal imbuido!#PREVIOUS#,#0xCDC673FF#Kristal güçlendirildi!#PREVIOUS#
120,0x27386B25,Follow Eckhardt's instructions to summon the Leviathan in the Deep.,Suivez les instructions d'Eckhardt pour invoquer le Léviathan dans les Bas-fonds.,"Befolge Eckhardts Anweisungen, um den Leviathan in der Tiefe zu beschwören.",Segui le istruzioni di Eckhardt per richiamare il leviatano nell'Abisso.,Sigue las instrucciones de Eckhardt para invocar al leviatán de las Profundidades.,Derinlik'te Leviathan'ı çağırmak için Eckhardt'ın talimatlarını izle.
121,0x2774D0D1,#0xCDC673FF#3rd key found!#PREVIOUS#,#0xCDC673FF#3ème clef trouvée !#PREVIOUS#,#0xCDC673FF#3. Schlüssel gefunden!#PREVIOUS#,#0xCDC673FF#Terza chiave trovata!#PREVIOUS#,#0xCDC673FF#¡Tercera llave!#PREVIOUS#,#0xCDC673FF#3. anahtar bulundu!#PREVIOUS#
122,0x27A9EAD3,Defeat the Goblin Colossus at the Ruinscar of the Frozen North.,Éliminez le Colosse gobelin à la Faille de Ruin du Grand Nord,Besiege den Goblin-Koloss an der Ruinennarbe des gefrorenen Nordens.,Sconfiggi il Goblin colosso presso la Cicatrice della rovina nel Nord Gelato.,Derrota al goblin coloso de la Ruinabrecha del Norte Helado.,Donmuş Kuzey'deki Yıkım Yarası'nda Goblin Devi'ni yen.
123,0x27C48B21,The Missing Mage,Le Mage disparu,Der verschwundene Magier,Il mago scomparso,El mago desaparecido,Kayıp Büyücü
124,0x28B12642,#0xCDC673FF#$VALUE of $COMPLETEDVALUE turtle meat#PREVIOUS#,#0xCDC673FF#Morceaux : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Fleisch besorgt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE polpa di tartaruga#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE piezas#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE kaplumbağa eti#PREVIOUS#
125,0x28DE797E,Find Medals,Retrouver les médailles,Medaillen finden,Trova le medaglie,Encuentra las medallas,Madalyaları bul
126,0x2930D5EF,Maximum Security,Sécurité maximale,Maximale Sicherheit,Massima sicurezza,Seguridad máxima,Azami Güvenlik
127,0x297D1FBA,#0xCDC673FF#Gland found!#PREVIOUS#,#0xCDC673FF#Glande trouvée !#PREVIOUS#,#0xCDC673FF#Drüse gefunden!#PREVIOUS#,#0xCDC673FF#Ghiandola trovata!#PREVIOUS#,#0xCDC673FF#¡Glándula encontrada!#PREVIOUS#,#0xCDC673FF#Bez bulundu!#PREVIOUS#
128,0x29FBB044,Chieftain Chase,Chasse au chef,Häuptlingsjagd,Caccia al capotribù,Persecución del jefe,Reisin Peşinde
129,0x2A236F2C,Examine bedside chest,Examiner le coffre,Truhe durchsuchen,Esamina lo scrigno accanto al letto,Examina el cofre junto a la cama,Yatak başındaki sandığı incele
130,0x2BAEA994,#0xCDC673FF#$VALUE of $COMPLETEDVALUE gargoyles#PREVIOUS#,#0xCDC673FF#Gargouilles : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Gargylen besiegt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE gargoyle#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE gárgolas#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE gargoyle#PREVIOUS#
131,0x2BC05DD6,#0xCDC673FF#Temple cleansed!#PREVIOUS#,#0xCDC673FF#Temple purifié !#PREVIOUS#,#0xCDC673FF#Tempel gereinigt!#PREVIOUS#,#0xCDC673FF#Tempio ripulito!#PREVIOUS#,#0xCDC673FF#¡Templo purificado!#PREVIOUS#,#0xCDC673FF#Tapınak arındırıldı!#PREVIOUS#
132,0x2BD1B98E,Use the catalysts to reopen the portal to Nexus.,Utilisez les catalyseurs pour rouvrir le portail vers Nexus.,"Benutze die Katalysatoren, um das Portal nach Nexus wieder zu öffnen.",Usa i catalizzatori per riaprire il portale verso Nexus.,Usa los catalizadores para reabrir el portal a Nexus.,Nexus portalını yeniden açmak için katalizörleri kullan.
133,0x2C0053CC,#0xCDC673FF#Gland placed!#PREVIOUS#,#0xCDC673FF#Glande déposée !#PREVIOUS#,#0xCDC673FF#Drüse platziert!#PREVIOUS#,#0xCDC673FF#Ghiandola posizionata!#PREVIOUS#,#0xCDC673FF#¡Glándula colocada!#PREVIOUS#,#0xCDC673FF#Bez yerleştirildi!#PREVIOUS#
134,0x2C0FBE94,Drift Splint,Attelles de bois flotté,Treibholz,Assi alla deriva,Madera a la deriva,Sürüklenmiş Odun Ateli
135,0x2CDE6C1E,Search for clues in the Forsaken Grove to find out what happened to the missing council members.,Recherchez dans le Bosquet oublié des indices sur ce qui est arrivé aux membres du Conseil disparus.,"Suche im verlassenen Hain Hinweise, was mit den verschwundenen Ratsmitgliedern geschehen ist.",Cerca degli indizi nel Boschetto dimenticato per scoprire cos'è successo ai membri del consiglio scomparsi.,Busca pistas en la Arboleda Maldita y averigua lo que les ocurrió a los miembros del consejo desaparecidos.,Kayıp konsey üyelerine ne olduğunu öğrenmek için Terk Edilmiş Koruluk'ta ipucu ara.
136,0x2D1FB5DA,Make your choice!,Faire votre choix,Entscheide dich!,Fai la tua scelta!,¡Toma una decisión!,Seçimini yap!
137,0x2DBC0974,Lost in the Ebb of Time,Les limbes du temps,Verloren in der Ebbe der Zeit,Nelle pieghe del tempo,En el flujo del tiempo,Zamanın Çekilişinde Kayıp
138,0x2F5C7000,Deliver the captured wolf to the Eccentric Merchant.,Ramener le Loup capturé au marchand excentrique,Gefangenen Wolf exzentrischem Händler bringen,Consegna il lupo catturato al mercante eccentrico,Lleva el lobo capturado al mercader excéntrico,Yakalanan kurdu Eksantrik Tüccar'a götür.
139,0x2F8C7AF4,Return to the shaman,Revenir auprès du shaman,Zum Schamanen zurückkehren,Torna dallo sciamano,Vuelve con el chamán,Şamana dön
140,0x2FBB5F00,#0xCDC673FF#Ruinscar found!#PREVIOUS#,#0xCDC673FF#Emplacement trouvé !#PREVIOUS#,#0xCDC673FF#Ruinennarbe gefunden!#PREVIOUS#,#0xCDC673FF#Cicatrice trovata!#PREVIOUS#,#0xCDC673FF#¡Ruinabrecha hallada!#PREVIOUS#,#0xCDC673FF#Yıkım Yarası bulundu!#PREVIOUS#
141,0x303397C5,Examine skull,Examiner le crâne,Schädel untersuchen,Esamina il teschio,Examina la calavera,Kafatasını incele
142,0x308E5EAD,Meet council member,Rencontrer un membre du Conseil,Mit Ratsmitglied treffen,Incontra il membro del consiglio,Reúnete con un miembro del consejo,Konsey üyesiyle buluş
143,0x30D8796C,Deliver the reclaimed crystal to Nexus.,Rapportez à Nexus le cristal que vous avez récupéré.,Bringe den Kristall nach Nexus zurück.,Porta il cristallo recuperato a Nexus.,Lleva el cristal recuperado a Nexus.,Geri alınan kristali Nexus'a götür.
144,0x30F69D35,Spellcraft,Sorcellerie,Zauberwerk,Arte incantatoria,Hechicería,Büyü İşçiliği
145,0x314FC996,Unlock the door,Déverrouiller la porte,Tor öffnen,Apri la porta,Abre la puerta,Kapının kilidini aç
146,0x316F4184,#0xCDC673FF#Ashura slain!#PREVIOUS#,#0xCDC673FF#Asura éliminé !#PREVIOUS#,#0xCDC673FF#Ashura besiegt!#PREVIOUS#,#0xCDC673FF#Ashura sconfitto!#PREVIOUS#,#0xCDC673FF#¡Ashura derrotado!#PREVIOUS#,#0xCDC673FF#Ashura öldürüldü!#PREVIOUS#
147,0x317F37E2,Defeat the Goblin brigade,Éliminer les gardes gobelins,Goblin-Brigade besiegen,Sconfiggi la brigata dei Goblin,Derrota a la brigada goblin,Goblin birliğini yen
148,0x32A10254,Place gland,Déposer la glande odoriférante,Drüse platzieren,Posiziona la ghiandola,Coloca la glándula,Bezi yerleştir
149,0x333542EC,Lure the Queen.,Débusquer la reine,Königin anlocken,Attira la regina,Haz salir a la reina,Kraliçeyi tuzağa çek.
150,0x33D11759,Defeat Bandit King.,Éliminer le Roi brigand,Banditenkönig besiegen,Sconfiggi il Re dei banditi,Derrota al Rey Bandido,Haydut Kralı yen.
151,0x33DA3FAA,#0xCDC673FF#Earth!#PREVIOUS#,#0xCDC673FF#Terre !#PREVIOUS#,#0xCDC673FF#Erde!#PREVIOUS#,#0xCDC673FF#Terra!#PREVIOUS#,#0xCDC673FF#¡Tierra!#PREVIOUS#,#0xCDC673FF#Toprak!#PREVIOUS#
152,0x33DE0279,Need More Pots,Besoin de potions,Tranknachschub,Servono altre pozioni,Necesitas más pociones,Daha Fazla İksir Lazım
153,0x34BC6BD1,Defeat the demon,Éliminer le Démon,Dämon besiegen,Sconfiggi il demone,Derrota al demonio,İblisi yen
154,0x3578C839,Fight to Ruinscar.,Se frayer un chemin jusqu'à la Faille de Ruin,Um Ruinennarbe kämpfen,Combatti fino alla Cicatrice della rovina,Lucha hasta la ruinabrecha.,Yıkım Yarası'na kadar savaşarak ilerle.
155,0x35972687,Destroy the goblins' creation.,Détruire la création des Gobelins,Kreation der Goblins zerstören,Distruggi la creazione dei Goblin,Destruye la creación de los goblins,Goblinlerin yaratımını yok et.
156,0x361EBCE5,How do we stop her?,Comment pouvons-nous l'arrêter ?,Wie halten wir sie auf?,Come possiamo fermarla?,¿Cómo la detenemos?,Onu nasıl durduracağız?
157,0x374A2E65,#0xCDC673FF#Nexus arrived!#PREVIOUS#,#0xCDC673FF#À Nexus !#PREVIOUS#,#0xCDC673FF#Nexus erreicht!#PREVIOUS#,#0xCDC673FF#Hai raggiunto Nexus!#PREVIOUS#,#0xCDC673FF#¡Has llegado a Nexus!#PREVIOUS#,#0xCDC673FF#Nexus'a varıldı!#PREVIOUS#
158,0x377390FE,#0xCDC673FF#Wind!#PREVIOUS#,#0xCDC673FF#Vent !#PREVIOUS#,#0xCDC673FF#Wind!#PREVIOUS#,#0xCDC673FF#Vento!#PREVIOUS#,#0xCDC673FF#¡Viento!#PREVIOUS#,#0xCDC673FF#Rüzgâr!#PREVIOUS#
159,0x37C8C052,#0xCDC673FF#Swindled by Nolan!#PREVIOUS#,#0xCDC673FF#Nolan a menti !#PREVIOUS#,#0xCDC673FF#Von Nolan belogen!#PREVIOUS#,#0xCDC673FF#Frodato da Nolan!#PREVIOUS#,#0xCDC673FF#¡Timado por Nolan!#PREVIOUS#,#0xCDC673FF#Nolan dolandırdı!#PREVIOUS#
160,0x37DFB3C8,The Archnemesis,L'Ennemi juré,Der Erzfeind,L'arcinemico,El archienemigo,Baş Düşman
161,0x3852B64E,Michadele's Folly,La Folie de Michadèle,Michadeles Torheit,La follia di Michadele,La locura de Michadele,Michadele'nin Budalalığı
162,0x3866A317,Search for evidence,Trouver des preuves,Beweise suchen,Cerca delle prove,Busca pruebas,Kanıt ara
163,0x38AFF8DF,Investigate the strange lights deep in the swamp of the Haunted Woods.,Examinez les étranges lumières présentes au fond des marécages dans les Bois hantés.,Untersuche die seltsamen Lichter tief in den Sümpfen des verwunschenen Waldes.,Investiga sulle strane luci che compaiono nel cuore della palude dei Boschi maledetti.,Investiga las extrañas luces en las profundidades de la ciénaga de la Floresta Embrujada.,Perili Orman'ın bataklığının derinlerindeki tuhaf ışıkları araştır.
164,0x39B3D365,Remove the ward,Désactiver le champ de force,Schutzzauber entfernen,Elimina le difese,Elimina el sello,Mührü kaldır
165,0x39D424F9,Find some way to get into the throne room in Shadow's Depths.,Trouvez un moyen d'accéder à la salle du trône dans les Abîmes de l'ombre.,Finde einen Weg in den Thronsaal der Schattentiefen.,Trova un modo per penetrare nella sala del trono degli Abissi dell'ombra.,Busca un modo de entrar en la sala del trono de las Profundidades Sombrías.,Gölge Derinlikleri'ndeki taht odasına girmenin bir yolunu bul.
166,0x3A1A528E,#0xCDC673FF#Door unlocked!#PREVIOUS#,#0xCDC673FF#Porte ouverte !#PREVIOUS#,#0xCDC673FF#Tor geöffnet!#PREVIOUS#,#0xCDC673FF#Porta aperta!#PREVIOUS#,#0xCDC673FF#¡Puerta abierta!#PREVIOUS#,#0xCDC673FF#Kapının kilidi açıldı!#PREVIOUS#
167,0x3A1EEC16,Quest Complete!,Quête réussie !,Quest beendet!,Missione compiuta!,¡Misión completa!,Görev Tamamlandı!
168,0x3B4E2B12,Find blue crystal,Trouver le cristal bleu,Blauen Kristall finden,Trova il cristallo blu,Busca el cristal azul,Mavi kristali bul
169,0x3BC7A4BF,Crystal Crisis,Cristal très spécial,Kristallkrise,Crisi di cristallo,Crisis de cristal,Kristal Krizi
170,0x3BDE374F,Elementalism 101,Élémentalisme de base,Elementalismus 101,Introduzione all'Elementalismo,Elementalismo básico,Elementalizm 101
171,0x3C126E79,Find the helmet,Retrouver le casque,Helm finden,Trova l'elmo,Encuentra el yelmo,Miğferi bul
172,0x3C549FD5,#0xCDC673FF#Gate Keeper defeated!#PREVIOUS#,#0xCDC673FF#Gardien vaincu !#PREVIOUS#,#0xCDC673FF#Torhüter besiegt!#PREVIOUS#,#0xCDC673FF#Custode sconfitto!#PREVIOUS#,#0xCDC673FF#¡Guardián derrotado!#PREVIOUS#,#0xCDC673FF#Kapı Bekçisi yenildi!#PREVIOUS#
173,0x3C551ED8,Collect ten venom sacs from spiders in the Forsaken Grove for Dr Skalding.,Prélevez dix poches de venin sur les Araignées du Bosquet oublié pour le docteur Skalding.,Sammle im verlassenen Hain zehn Spinnen-Giftsäcke für Dr. Skalding.,Raccogli dieci sacche di veleno dai ragni nel Boschetto dimenticato e portale al dottor Skalding.,Obtén 10 glándulas de veneno de las arañas en la Arboleda Maldita para el Dr. Skalding.,Dr. Skalding için Terk Edilmiş Koruluk'taki örümceklerden on zehir kesesi topla.
174,0x3C608DCE,#0xCDC673FF#Celdria found!#PREVIOUS#,#0xCDC673FF#Celdria trouvée !#PREVIOUS#,#0xCDC673FF#Celdria gefunden!#PREVIOUS#,#0xCDC673FF#Hai trovato Celdria!#PREVIOUS#,#0xCDC673FF#¡Celdria encontrada!#PREVIOUS#,#0xCDC673FF#Celdria bulundu!#PREVIOUS#
175,0x3CAB161A,#0xCDC673FF#Bandit found!#PREVIOUS#,#0xCDC673FF#Brigand trouvé !#PREVIOUS#,#0xCDC673FF#Bandit gefunden!#PREVIOUS#,#0xCDC673FF#Bandito trovato!#PREVIOUS#,#0xCDC673FF#¡Bandido encontrado!#PREVIOUS#,#0xCDC673FF#Haydut bulundu!#PREVIOUS#
176,0x3CBD50F8,Stop Michadele from using the Ruinscar to take control of the Elder Forest.,Empêchez Michadèle d'utiliser la Faille de Ruin pour prendre le contrôle de la Forêt ancestrale.,"Verhindere, dass Michadele die Ruinennarbe benutzt, um den Ältestenwald zu kontrollieren.",Impedisci a Michadele di usare la Cicatrice della rovina per controllare la Foresta degli Antichi.,Impide que Michadele use la ruinabrecha para hacerse con el control del Bosque Antiguo.,Michadele'nin Yıkım Yarası'nı kullanarak Kadim Orman'ı ele geçirmesini engelle.
177,0x3CF1FE57,None Shall Pass,Personne ne passera,Niemand kommt vorbei,Nessuno passerà,No puedes pasar,Kimse Geçemez
178,0x3CF70299,The Ghosts of Salvera,Fantômes de Salvéra,Die Geister von Salvera,I fantasmi di Salvera,Los fantasmas de Salvera,Salvera'nın Hayaletleri
179,0x3D430F10,"Search the workshop in the Permafrost for any remaining clues, then report back to Marcus in Nexus.","Fouillez le laboratoire du Permafrost pour trouver d'éventuels indices. De retour à Nexus, adressez-vous à Marcus.",Durchsuche die Werkstatt im Permafrost nach weiteren Spuren. Danach erstatte Marcus in Nexus Bericht.,"Controlla il laboratorio nel Permagelo per scoprire ogni indizio rimanente, poi torna da Marcus a Nexus.",Busca el taller en la Tundra y encuentra las pistas que te quedan por entregar a Marcus en Nexus.,"Kalıcı Don'daki atölyeyi kalan ipuçları için ara, sonra Nexus'taki Marcus'a dön."
180,0x3E364D9C,Defeat the Gate Keeper,Éliminer le Gardien de la porte,Torhüter besiegen,Sconfiggi il custode,Derrota al guardián de la puerta,Kapı Bekçisini yen
181,0x3E3CBFA0,#0xCDC673FF#$VALUE of $COMPLETEDVALUE flesh scraps#PREVIOUS#,#0xCDC673FF#Morceaux : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Fleisch besorgt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE pezzi di carne#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE restos de carne#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE et parçası#PREVIOUS#
182,0x3E626B75,#0xCDC673FF#Key returned!#PREVIOUS#,#0xCDC673FF#Clef rapportée !#PREVIOUS#,#0xCDC673FF#Schlüssel zurückgebracht!#PREVIOUS#,#0xCDC673FF#Chiave restituita!#PREVIOUS#,#0xCDC673FF#¡Llave devuelta!#PREVIOUS#,#0xCDC673FF#Anahtar geri verildi!#PREVIOUS#
183,0x3E62AB5F,Slay Golems in Frosthome for their precious ores.,Éliminez des Golems à l'Arcticamp pour récupérer leur précieux minerai.,Töte die Golems in Frostheim und erleichtere sie um ihr Erz.,Distruggi i golem a Gelanda per recuperare i loro preziosi minerali.,Destruye a los gólems de Casafría para obtener sus minerales.,Değerli cevherleri için Ayazyurt'taki Golemleri öldür.
184,0x3EF68699,Search for a way to escape the mysterious prison.,Trouvez un moyen de vous échapper de cette mystérieuse prison.,"Finde einen Weg, um aus dem geheimnisvollen Gefängnis zu fliehen.",Trova un modo per fuggire dalla misteriosa prigione.,Busca un modo de escapar de la prisión misteriosa.,Gizemli hapishaneden kaçmanın bir yolunu bul.
