index,id,en,fr,de,it,es,tr
689,0xA89BB095,Smiling Rafael - Trader's Network Merchant,Bourse des ventes de Rafael,Lächelnder Rafael - Handelsnetzwerk-Händler,Rafael - Rete del mercante,Rafael Sonrisas: red de comercio,Gülen Rafael - Tüccar Ağı Satıcısı
690,0xA8D9AAF3,Concerned Guardsman,Garde royal inquiet,Besorgter Wachmann,Guardia preoccupata,Guardia preocupado,Endişeli Muhafız
691,0xA8F1223F,Frozen Wraith,Spectre gelé,Gefrorener Geist,Presenza congelata,Espectro helado,Donmuş Tayf
692,0xA97AC00F,Icewing Gargoyle,Gargouille ailes-gelées,Eisflügel-Gargyl,Gargoyle ala ghiacciata,Gárgola alahielo,Buzkanat Gargoyle
693,0xAA29B036,Tibur Slaver,Esclavagiste tiburien,Tibur-Sklavenhändler,Tibur schiavista,Tibur esclavista,Tibur Köle Taciri
694,0xAA3B58D5,Empty Table Top,Table vide,Leere Tischplatte,Tavolo vuoto,Mesa vacía,Boş Masa
695,0xAAE30A3C,Crate of Potions,Caisse de potions,Kiste mit Tränken,Cassa di pozioni,Caja de pociones,İksir Kasası
696,0xAB44FEDB,Frostbite Ghoul,Goule cryophage,Frostbiss-Ghul,Ghoul congelato,Necrófago congelante,Ayazısırığı Gulyabani
697,0xAB85DB86,Focused Blacksmith,Forgeron déterminé,Konzentrierter Schmied,Fabbro concentrato,Herrero concentrado,Odaklanmış Demirci
698,0xAC219C5C,Ruinscar Pool,Bassin de la Faille de Ruin,Ruinennarbe-Becken,Pozza della Cicatrice della rovina,Estanque ruinabrecha,Yıkım Yarası Havuzu
699,0xAC9CB970,Dane Collins - Transport to Frost Reaches,Dane Collins - Vers Domaines de glace,Dane Collins - Frostweiten-Transport,Dane Collins - Vette gelide,Dane Collins: La Extensión Helada,Dane Collins - Ayaz Diyarlarına Ulaşım
700,0xACE14AC1,Mousy Urchin,Petit garçon hardi,Schüchternes Gassenkind,Monello tranquillo,Chaval tímido,Ürkek Sokak Çocuğu
701,0xAD1DB824,Rampant Overgrowth,Végétation luxuriante,Ungezügelte Überwucherung,Parete vegetale,Crecimiento desbocado,Azgın Bitki Örtüsü
702,0xAD3BAAFB,Primal Runt,Petit archéen,Urkümmerer,Primeva nana,Primario enano,Cılız Kadim
703,0xAE37FF87,Goblin Elemaester,Hooligan gobelin,Goblin-Elemeister,Goblin maestro elementale,Goblin mago elemental,Goblin Element Ustası
704,0xAEE37E98,"Shkrizahk, Vile Imp","Shkrizahk, le vil Diablotin","Shkrizahk, niederträchtiger Kobold","Shkrizahk, folletto ignobile","Shkrizahk, diablillo vil","Shkrizahk, Aşağılık Şeytancık"
705,0xAEE37E99,"Vreenip, Vile Imp","Vreenip, le vil Diablotin","Vreenip, niederträchtiger Kobold","Vreenip, folletto ignobile","Vreenip, diablillo vil","Vreenip, Aşağılık Şeytancık"
706,0xAEE37E9A,"Graznym, Vile Imp","Graznym, le vil Diablotin","Graznym, niederträchtiger Kobold","Graznym, folletto ignobile","Graznym, diablillo vil","Graznym, Aşağılık Şeytancık"
707,0xAEE37E9B,"Drikna, Vile Imp","Drikna, le vil Diablotin","Drikna, niederträchtiger Kobold","Drikna, folletto ignobile","Drikna, diablillo vil","Drikna, Aşağılık Şeytancık"
708,0xAEE37E9C,"Prinsnik, Vile Imp","Prinsnik, le vil Diablotin","Prinsnik, niederträchtiger Kobold","Prinsnik, folletto ignobile","Prinsnik, diablillo vil","Prinsnik, Aşağılık Şeytancık"
709,0xAEE37E9D,"Ingklac, Vile Imp","Ingklac, le vil Diablotin","Ingklac, niederträchtiger Kobold","Ingklac, folletto ignobile","Ingklac, diablillo vil","Ingklac, Aşağılık Şeytancık"
710,0xAEE37E9E,"Zifglab, Vile Imp","Zifglab, le vil Diablotin","Zifglab, niederträchtiger Kobold","Zifglab, folletto ignobile","Zifglab, diablillo vil","Zifglab, Aşağılık Şeytancık"
711,0xAEE37E9F,"Wikfrix, Vile Imp","Wikfrix, le vil Diablotin","Wikfrix, niederträchtiger Kobold","Wikfrix, folletto ignobile","Wikfrix, diablillo vil","Wikfrix, Aşağılık Şeytancık"
712,0xAEE37EA0,"Flaktriz, Vile Imp","Flaktriz, le vil Diablotin","Flaktriz, niederträchtiger Kobold","Flaktriz, folletto ignobile","Flaktriz, diablillo vil","Flaktriz, Aşağılık Şeytancık"
713,0xAEE37EA1,"Anshrak, Vile Imp","Anshrak, le vil Diablotin","Anshrak, niederträchtiger Kobold","Anshrak, folletto ignobile","Anshrak, diablillo vil","Anshrak, Aşağılık Şeytancık"
714,0xAEE37EB7,"Hazeth, Vile Imp","Hazeth, le vil Diablotin","Hazeth, niederträchtiger Kobold","Hazeth, folletto ignobile","Hazeth, diablillo vil","Hazeth, Aşağılık Şeytancık"
715,0xAEE37EB8,"Myerkna, Vile Imp","Myerkna, le vil Diablotin","Myerkna, niederträchtiger Kobold","Myerkna, folletto ignobile","Myerkna, diablillo vil","Myerkna, Aşağılık Şeytancık"
716,0xAEE37EB9,"Krrulzp, Vile Imp","Krrulzp, le vil Diablotin","Krrulzp, niederträchtiger Kobold","Krrulzp, folletto ignobile","Krrulzp, diablillo vil","Krrulzp, Aşağılık Şeytancık"
717,0xAF48B13B,Cairn Wraith,Spectre des tumulus,Grabstein-Geist,Presenza del memoriale,Espectro del túmulo,Tümülüs Tayfı
718,0xAF8E1ECC,Ickthid,Poissard,Ickthid,Ickthide,Ickthid,Ickthid
719,0xAFA29425,Worried Merchant,Marchand inquiet,Besorgter Händler,Mercante preoccupato,Mercader preocupado,Endişeli Tüccar
720,0xAFB3A7A1,Void Titan,Titan du Néant,Leerentitan,Titano del Vuoto,Titán del Vacío,Boşluk Titanı
721,0xAFF0DA6F,Gnashjaw Tibur,Tiburien acéré,Knirschzahn-Tibur,Tibur mascella letale,Tibur mandibulero,Gıcırçene Tibur
722,0xB07105EA,Enslaved Treant,Tréant asservi,Versklavter Treant,Treant in schiavitù,Trent esclavizado,Köleleştirilmiş Treant
723,0xB09287E0,Grove Wisp,Feu follet des bosquets,Hain-Irrlicht,Fuoco fatuo del bosco,Fatuo de la arboleda,Koru Işık Ruhu
724,0xB0FAC4EA,Jailor Brent,Brent le geôlier,Kerkermeister Brent,Carceriere Brent,Brent el carcelero,Gardiyan Brent
725,0xB227E0DE,Abominable Beast Yeti,Abominable créature yéti,Entsetzliche Yeti-Bestie,Yeti abominevole bestia,Yeti bestia abominable,İğrenç Yeti Yaratığı
726,0xB232D893,Pleasant Sailor,Marin sympathique,Freundlicher Seemann,Marinaio affabile,Marinero agradable,Hoşsohbet Denizci
727,0xB27BDF49,Makeshift Barricade,Barricade de fortune,Behelfsbarrikade,Barricata di fortuna,Barricada improvisada,Derme Çatma Barikat
728,0xB2CDED52,Loudmouthed Noblewoman,Noble bavarde,Großmäulige Adelige,Nobildonna loquace,Noble bocazas,Geveze Soylu Kadın
729,0xB2DE8936,Gehenna Fiend,Démon de géhenne,Gehenna-Unhold,Spirito maligno della Gehenna,Demonio de Gehenna,Gehenna İblisi
730,0xB3228E33,Void Imp,Diablotin du Néant,Leerenkobold,Folletto del Vuoto,Diablillo del Vacío,Boşluk Şeytancığı
731,0xB3298BA2,Gargoyle Prince,Prince Gargouille,Gargylenprinz,Principe gargoyle,Gárgola príncipe,Gargoyle Prensi
732,0xB43547F0,Festering Skeleton,Squelette purulent,Verfaulendes Skelett,Scheletro purulento,Esqueleto purulento,İltihaplı İskelet
733,0xB45C6D02,Usable Driftwood,Bois flotté utilisable,Brauchbares Treibholz,Pezzo di legno utilizzabile,Tablas útiles,Kullanılabilir Sürüklenmiş Odun
734,0xB483834C,Spadeshell Snapper,Claquebec perforant,Spatenpanzer-Schnapper,Morditore gusciospada,Tortuga infernal,Kürekkabuk Isırgan
735,0xB4DDDD69,Mia's Ashes,Cendres de Mia,Mias Asche,Ceneri di Mia,Cenizas de Mia,Mia'nın Külleri
736,0xB59F6EC8,Krakenspawn Archon,Archonte krakenard,Krakenbrut-Archont,Krakeniano arconte,Krakeniano arconte,Krakenli Archon
737,0xB693B3F1,Goblin Bruisemaker,Tapageur gobelin,Goblin-Quetscher,Goblin spellatore,Goblin pegador,Goblin Yumrukçusu
738,0xB6DB6865,Dire Wolf Alpha,Chef de meute sinistre,Düsterwolf-Alpha,Lupo spaventoso alfa,Lobo terrible alfa,Korkunç Kurt Alfası
739,0xB741543A,Doomfrost Gargoyle,Gargouille givremort,Todesfrost-Gargyl,Gargoyle della gelida fine,Gárgola frío maldito,Kıyametayazı Gargoyle
740,0xB764A0C7,Doom Fiend,Démon de perdition,Verhängnis-Unhold,Spirito maligno del destino,Demonio de perdición,Felaket İblisi
741,0xB7668257,Keeper of Light,Gardien de la lumière,Hüter des Lichts,Custode della luce,Guardián de la luz,Işık Bekçisi
742,0xB7668258,Keeper of Darkness,Gardien des ténèbres,Hüter der Dunkelheit,Custode delle tenebre,Guardián de la oscuridad,Karanlık Bekçisi
743,0xB7668259,Keeper of Time,Gardien du temps,Hüter der Zeit,Custode del tempo,Guardián del tiempo,Zaman Bekçisi
744,0xB766825A,Keeper of Space,Gardien de l'espace,Hüter des Raums,Custode dello spazio,Guardián del espacio,Uzay Bekçisi
745,0xB845939E,Hippode,Hippode,Hippode,Ippodonte,Hippode,Hippode
746,0xB8C0501A,Mystic Ice,Glace mystique,Mystisches Eis,Ghiaccio mistico,Hielo místico,Mistik Buz
747,0xB93BA439,Tomekeeper Theodor,Théodor le bibliothécaire,Foliantenhüter Theodor,Theodor il custode dei tomi,Theodor el guardián de los libros,Kitap Muhafızı Theodor
748,0xB95A2DF1,Razorfin Tibur,Tiburien aiguisé,Messerflossen-Tibur,Tibur pinna tagliente,Tibur aleta afilada,Jiletyüzgeç Tibur
749,0xB9CC8883,Ruinscar of the Forest,Faille de Ruin de la forêt,Ruinennarbe des Waldes,Cicatrice della rovina della foresta,Ruinabrecha del bosque,Ormanın Yıkım Yarası
750,0xBA03810E,Raging Gargoyle,Gargouille enragée,Wütender Gargyl,Gargoyle furioso,Gárgola furiosa,Kudurmuş Gargoyle
751,0xBAAC8F6D,Goblin Blastmaster,Pyrotechnicien gobelin,Goblin-Sprengmeister,Goblin mastro del botto,Goblin tirador,Goblin Patlatma Ustası
752,0xBAF66870,Phantom Archer,Archer fantôme,Phantom-Bogenschütze,Arciere fantasma,Arquero fantasma,Hayalet Okçu
753,0xBAF6EDEB,Fironel,Fironelle,Fironel,Fironel,Fironel,Fironel
754,0xBAFF3107,The Well of Souls,Le Puits aux esprits,Der Seelenquell,Il Pozzo delle anime,El Pozo de las Almas,Ruhlar Kuyusu
755,0xBB9360A7,Coral Wall,Mur de corail,Korallenwand,Parete di corallo,Muro de coral,Mercan Duvarı
756,0xBC627CED,"Grumn, Goblin Healthgrabber","Grumn, le Dégénérateur gobelin","Grumn, Goblin-Gesundheitsräuber","Grumn, Goblin predone di salute","Grumn, goblin atrapasalud","Grumn, Goblin Can Hırsızı"
757,0xBC627CEE,"Narrz, Goblin Beating-taker","Narrz, l'Assommeur gobelin","Narrz, Goblin-Prügelknabe","Narrz, Goblin incassatore","Narrz, goblin apaleador","Narrz, Goblin Yumruk Torbası"
758,0xBC627CEF,"Hurk, Goblin Fisticuffer","Hurk, le Pugiliste gobelin","Hurk, Goblin-Faustschläger","Hurk, Goblin ammanettatore","Hurk, goblin broncas","Hurk, Goblin Yumrukçusu"
759,0xBC627CF0,"Thark, Goblin Smacktosser","Thark, le Tabasseur gobelin","Thark, Goblin-Austeiler","Thark, Goblin colpitore","Thark, goblin vapuleador","Thark, Goblin Tokatçısı"
760,0xBC627CF1,"Yolm, Goblin Bruisemancer","Yolm, le Bagarreur gobelin","Yolm, Goblin-Beulenhauer","Yolm, Goblin ammaccatore","Yolm, goblin pegador","Yolm, Goblin Morartıcısı"
761,0xBC627CF2,"Feerk, Goblin Punchmaker","Feerk, le Batailleur gobelin","Feerk, Goblin-Schlaghagler","Feerk, Goblin picchiatore","Feerk, goblin golpeador","Feerk, Goblin Dayakçısı"
762,0xBC627CF3,"Kram'h, Goblin Jabsocker","Kram'h, le Querelleur gobelin","Kram'h, Goblin-Kinnhaker","Kram'h, Goblin pugilatore","Kram'h, goblin zurrador","Kram'h, Goblin Çene Avcısı"
763,0xBC627CF4,"Unkh, Goblin Skullcracker","Unkh, le Brise-crâne gobelin","Unkh, Goblin-Schädelbrecher","Unkh, Goblin spezzateschio","Unkh, goblin cascacráneos","Unkh, Goblin Kafatası Kıran"
764,0xBC627CF5,"Felm, Goblin Snowballer","Felm, l'Asseneur gobelin","Felm, Goblin-Schneeballer","Felm, Goblin palla di neve","Felm, goblin bola de nieve","Felm, Goblin Kartopçusu"
765,0xBC627CF6,"Murrm, Goblin Burnburner","Murrm, l'Éradicateur gobelin","Murrm, Goblin-Scheitelzieher","Murrm, Goblin bruciatore","Murrm, goblin quemador","Murrm, Goblin Yakıcısı"
766,0xBC627D0C,"Pulb, Goblin Gross-outter","Pulb, le Massacreur gobelin","Pulb, Goblin-Anwiderer","Pulb, Goblin disgustoso","Pulb, goblin enfermador","Pulb, Goblin İğrençliği"
767,0xBC627D0D,"Oraak, Goblin Ouchsinger","Oraak, le Bourreau gobelin","Oraak, Goblin-Autschsänger","Oraak, Goblin cantore doloroso","Oraak, goblin cantapenas","Oraak, Goblin Acı Türkücüsü"
768,0xBC627D0E,"Troz, Goblin Panicmancer","Troz, l'Épouvanteur gobelin","Troz, Goblin-Panikmacher","Troz, Goblin del panico","Troz, goblin panicomante","Troz, Goblin Panik Büyücüsü"
769,0xBC66039A,Thieving Imp,Diablotin chapardeur,Diebischer Kobold,Folletto ladro,Diablillo ladrón,Hırsız Şeytancık
770,0xBD36662E,Pulsing Energy Field,Champ d'énergie intense,Pulsierendes Energiefeld,Campo d'energia pulsante,Campo de energía pulsante,Titreşen Enerji Alanı
771,0xBD6DA76A,Mantid Hivemaster,Mante matriarche,Mantid-Brutmeister,Mantide signora,Mántido maestro de la colmena,Mantid Kovan Ustası
772,0xBECAE0B9,Idealistic Wizard,Magicien idéaliste,Idealistischer Zauberer,Mago idealista,Mago idealista,İdealist Büyücü
773,0xBF23109A,Brine Imp,Diablotin marin,Zährenkobold,Folletto salmastro,Diabillo de salmuera,Tuzlu Su Şeytancığı
774,0xBF264F97,Bubbling Water,Eau bouillonnante,Brodelndes Wasser,Acqua ribollente,Agua burbujeante,Köpüren Su
775,0xBF31281B,Oceanic Imp,Diablotin des océans,Meereskobold,Folletto dell'oceano,Diablillo oceánico,Okyanus Şeytancığı
776,0xBF3F3F9C,Marine Imp,Diablotin des marées,Marinekobold,Folletto marino,Diablillo marino,Deniz Şeytancığı
777,0xBF5B6E9E,Summoned Imp,Diablotin invoqué,Beschworener Kobold,Folletto evocato,Diablillo invocado,Çağrılmış Şeytancık
778,0xBF9E1B88,Gargoyle Farseer,Observateur gargouille,Gargylen-Seher,Gargoyle veggente,Gárgola vidente,Gargoyle Kâhini
779,0xC0920188,Fironel,Fironelle,Fironel,Fironel,Fironel,Fironel
780,0xC0C5AABA,Crypt Wraith,Spectre des cryptes,Krypten-Geist,Presenza della cripta,Espectro de cripta,Mahzen Tayfı
781,0xC212A6B7,Chef Malrone's bag of secret ingredients,Sac d'ingrédients secrets du chef Malrone,Koch Malrones Beutel mit Geheimzutaten,Borsa di ingredienti segreti dello chef Malrone,Bolsa de ingredientes secretos del cocinero Malrone,Şef Malrone'un gizli malzeme çantası
782,0xC2C79AEB,Necromancer,Nécromancien,Nekromant,Necromante,Nigromante,Nekromant
783,0xC3D2F242,The Leviathan,Le Léviathan,Der Leviathan,Il leviatano,El leviatán,Leviathan
784,0xC43062B2,Predatory Wolf,Loup prédateur,Raubwolf,Lupo predatore,Lobo depredador,Yırtıcı Kurt
785,0xC4384D4B,Abominable Warrior Yeti,Abominable guerrier yéti,Entsetzlicher Yeti-Krieger,Yeti abominevole guerriero,Yeti guerrero abominable,İğrenç Yeti Savaşçısı
786,0xC4E8E1BC,Soggy Tome,Manuscrit détrempé,Feuchter Foliant,Tomo fradicio,Libro mojado,Sırılsıklam Kitap
787,0xC5311A5B,Eager Adventurer,Aventurier enthousiaste,Eifriger Abenteurer,Avventuriero impaziente,Aventurero entusiasta,Hevesli Maceracı
788,0xC6489E0F,Scammed Adventurer,Aventurier escroqué,Betrogener Abenteurer,Avventuriero raggirato,Aventurero estafado,Dolandırılmış Maceracı
789,0xC64C18BA,Taskmaster Rowe,"Rowe, le maître des quêtes",Aufgabenmeister Rowe,Sovrintendente Rowe,Rowe el capataz,Görev Ustası Rowe
790,0xC6893BB9,Undead Tibur,Tiburien mort-vivant,Untoter Tibur,Tibur non morto,Tibur no muerto,Ölümsüz Tibur
791,0xC6A326B4,#0x98B7D4FF#Ruinburst of Speed#PREVIOUS#,#0x98B7D4FF#Salve de Ruin de vitesse#PREVIOUS#,#0x98B7D4FF#Ruinausbruch der Geschwindigkeit#PREVIOUS#,#0x98B7D4FF#Fonte della velocità#PREVIOUS#,#0x98B7D4FF#Explorruina de velocidad#PREVIOUS#,#0x98B7D4FF#Yıkım Patlaması: Hız#PREVIOUS#
792,0xC780E7BB,Permafrost Golem,Golem de Permafrost,Permafrostgolem,Golem del Permagelo,Gólem de la tundra,Kalıcı Don Golemi
793,0xC85861E4,Ghosthowl Wolf Alpha,Chef de meute Hurlemort,Schreckensgeheul-Wolf-Alpha,Lupo ululato fantasma alfa,Lobo aullador alfa,Hayaletuluma Kurt Alfası
794,0xC90930EE,Grove Wisp,Feu follet des bosquets,Hain-Irrlicht,Fuoco fatuo del bosco,Fatuo de la arboleda,Koru Işık Ruhu
795,0xC945E9AC,Flame Imp,Diablotin des flammes,Flammenkobold,Folletto della fiamma,Diablillo de fuego,Ateş Şeytancığı
796,0xCA45AFBC,Waystone,Pierre de téléportation,Wegstein,Pietra portale,Piedra mágica,Yol Taşı
797,0xCB41340B,Krakenspawn Prime,Primat krakenard,Krakenbrut-Primus,Krakeniano primario,Krakeniano primordial,Baş Krakenli
798,0xCC9EBC79,Treasure Map,Carte au trésor,Schatzkarte,Mappa del tesoro,Mapa del tesoro,Hazine Haritası
799,0xCCC70F52,Trusting Urchin,Petit garçon confiant,Zutrauliches Gassenkind,Monello fiducioso,Chaval ingenuo,Saf Sokak Çocuğu
800,0xCD0D1898,Wizard's Journal,Journal du magicien,Zauberer-Tagebuch,Diario del mago,Diario del mago,Büyücünün Günlüğü
801,0xCDAB16C3,The Phantom Necromancer,Le Nécromancien fantôme,Der Phantom-Nekromant,Il necromante fantasma,El nigromante fantasma,Hayalet Nekromant
802,0xCDAB16C4,The Phantom Enchanter,L'Enchanteur fantôme,Der Phantom-Zauberer,L'incantatore fantasma,El encantador fantasma,Hayalet Büyüleyici
803,0xCDAB16C5,The Phantom Sorcerer,Le Sorcier fantôme,Der Phantom-Beschwörer,Il chiromante fantasma,El hechicero fantasma,Hayalet Sihirbaz
804,0xCDAB16C6,The Phantom Witch,La Sorcière fantôme,Die Phantom-Hexe,La strega fantasma,La bruja fantasma,Hayalet Cadı
805,0xCDAB16C7,The Phantom Mage,Le Mage fantôme,Der Phantom-Magier,Il mago fantasma,El mago fantasma,Hayalet Büyücü
806,0xCDAB16C8,The Phantom Warlock,L'Ensorceleur fantôme,Der Phantom-Hexer,Lo stregone fantasma,El brujo fantasma,Hayalet Kara Büyücü
807,0xCDAB16C9,The Phantom Thaumaturge,Le Thaumaturge fantôme,Der Phantom-Thaumaturg,Il taumaturgo fantasma,El taumaturgo fantasma,Hayalet Mucizeci
808,0xCDAB16CA,The Phantom Wizard,Le Magicien fantôme,Der Phantom-Hexenmeister,Il fattucchiere fantasma,El mago fantasma,Hayalet Efsuncu
809,0xCDAB16CB,The Phantom Cryomancer,Le Cryomancien fantôme,Der Phantom-Cryomant,Il criomante fantasma,El criomante fantasma,Hayalet Buzbüyücü
810,0xCDAB16CC,The Phantom Pyromancer,Le Pyromancien fantôme,Der Phantom-Pyromant,Il piromante fantasma,El piromante fantasma,Hayalet Ateşbüyücü
811,0xCDAB16E2,The Phantom Apothecary,L'Apothicaire fantôme,Der Phantom-Apotheker,Lo speziale fantasma,El boticario fantasma,Hayalet Eczacı
812,0xCDAB16E3,The Phantom Evoker,L'Invocateur fantôme,Der Phantom-Magus,L'evocatore fantasma,El evocador fantasma,Hayalet Çağırıcı
813,0xCDAB16E4,The Phantom Nightmare,Le Cauchemar fantôme,Der Phantom-Albtraum,L'incubo fantasma,La pesadilla fantasma,Hayalet Kâbus
814,0xCEDC0572,Writing Desk,Bureau,Schreibtisch,Scrittoio,Escritorio,Yazı Masası
815,0xD0FBDEC2,Winter Wolf,Loup des neiges,Winterwolf,Lupo invernale,Lobo invernal,Kış Kurdu
816,0xD513C860,Solrian,Solrian,Solrian,Solrian,Solrian,Solrian
817,0xD5869E5E,Blazing Ghoul,Goule flamboyante,Höllischer Ghul,Ghoul violento,Necrófago llameante,Alevli Gulyabani
818,0xD586D728,Hellfire Fiend,Démon infernal,Höllenfeuer-Unhold,Spirito maligno infernale,Demonio de fuego infernal,Cehennem Ateşi İblisi
819,0xD58C5E78,Antique Helmet,Casque antique,Antiker Helm,Elmo antico,Yelmo antiguo,Antika Miğfer
820,0xD5B4DFF4,Kamikaze Skeleton,Squelette kamikaze,Kamikaze-Skelett,Scheletro kamikaze,Esqueleto kamikaze,Kamikaze İskelet
821,0xD5DCF3A3,Trapjaw,Braco,Klappmaul,Mascella di ferro,Mandíbulas,Kapançene
822,0xD678409B,Archangel,Archange,Erzengel,Arcangelo,Arcángel,Başmelek
823,0xD759B6D5,Dread Wisp,Feu follet redoutable,Schreckensirrlicht,Fuoco fatuo del terrore,Fatuo terrorífico,Dehşet Işık Ruhu
824,0xD786A190,Golden Dragon Flower,Fleur de dragon d'or,Goldene Drachenblume,Fiore di drago dorato,Flor de dragón dorado,Altın Ejder Çiçeği
825,0xD818FC34,Seasoned Blacksmith,Forgeron chevronné,Erfahrener Schmied,Fabbro esperto,Herrero veterano,Tecrübeli Demirci
826,0xD824132F,Ruinlord Adrian,"Adrian, seigneur de Ruin",Ruinlord Adrian,Signore della rovina Adrian,Señor de la Ruina Adrian,Yıkım Lordu Adrian
827,0xD87981A6,Kragle the Reagent Vendor,Kragle le marchand d'ingrédients,Kragle der Reagenzienhändler,Kragle il mercante di reagenti,Kragle el vendedor de ingredientes,Malzeme Satıcısı Kragle
828,0xD92EC881,Coldheart Wraith,Spectre cœur-de-glace,Kaltherziger Geist,Presenza dal cuore gelido,Espectro corazón frío,Soğuk Kalp Tayfı
829,0xD9933D16,Moss Golem,Golem moussu,Moosgolem,Golem del muschio,Gólem de musgo,Yosun Golemi
830,0xD9D55B63,Predatory Wolf Alpha,Chef de meute prédateur,Raubwolf-Anführer,Lupo predatore alfa,Lobo depredador alfa,Yırtıcı Kurt Alfası
831,0xDB7E28B7,Cowardly Ickthid,Poissard craintif,Feiger Ickthid,Ickthide codardo,Ickthid cobarde,Korkak Ickthid
832,0xDB8FDDCB,Mantid Hivelord,Mante matrone,Mantid-Stocklord,Mantide regina del covo,Mántido señor de la colmena,Mantid Kovan Lordu
833,0xDCA7EEB8,Lava Fiend,Démon de lave,Lava-Unhold,Spirito maligno di lava,Demonio de lava,Lav İblisi
834,0xDCEBF3B5,Dire Imp,Diablotin sinistre,Düsterkobold,Folletto spaventoso,Diablillo terrible,Korkunç Şeytancık
835,0xDDC7ACE0,Edgar the Weapon Vendor,Edgar le marchand d'armes,Edgar der Waffenhändler,Edgar il mercante d'armi,Edgar el vendedor de armas,Silah Satıcısı Edgar
836,0xDEA41AA2,Krakenspawn Archon,Archonte krakenard,Krakenbrut-Archont,Krakeniano arconte,Krakeniano arconte,Krakenli Archon
837,0xDF0BEA61,Crystal Ball,Boule de cristal,Kristallkugel,Sfera di cristallo,Bola de cristal,Kristal Küre
838,0xE02B3A1C,Frostbitten Ghoul,Goule frigorifiée,Erfrorener Ghul,Ghoul criogenizzato,Necrófago congelado,Donmuş Gulyabani
839,0xE05F2980,Primal Frostfang Wolf,Loup aux crocs de glace,Ur-Frostzahnwolf,Lupo zanna gelida,Lobo colmillofrío primario,Kadim Buzdiş Kurdu
840,0xE0CE71A0,Hippode Slobberer,Baveur hippode,Hippoden-Geiferer,Ippodonte tonto,Hippode baboso,Salyalı Hippode
841,0xE0D16420,Colonel Valmir's chest of medals,Coffre de médailles du colonel Valmir,Oberst Valmirs Medaillentruhe,Forziere di medaglie del colonnello Valmir,Cofre de medallas del coronel Valmir,Albay Valmir'in madalya sandığı
842,0xE0D41D84,Shade of Fironel,Ombre de Fironelle,Schatten von Fironel,Ombra di Fironel,Sombra de Fironel,Fironel'in Gölgesi
843,0xE167B5B3,Primal Whelp,Jeune Archéen,Urwelpe,Cucciolo di primeva,Cría de primario,Kadim Yavru
844,0xE1CB835D,Crystal Guardian,Gardien du cristal,Kristallwächter,Guardiano del cristallo,Guardián de cristal,Kristal Koruyucusu
845,0xE287871B,Tyr Rexaur,Rexaure de Tyr,Tyr Rexaur,Rexauro,Tir rexaurio,Tyr Rexaur
846,0xE2A9FD6F,Ickthid Raider,Voleur poissard,Ickthid-Räuber,Ickthide predone,Ickthid pirata,Ickthid Akıncısı
847,0xE2D318BC,Captain Skullrot,Capitaine Gangrenn,Kapitän Skullrot,Capitano Skullrot,Capitán Skullrot,Kaptan Skullrot
848,0xE2E413BE,Fishguts,Éventreur,Fischinnereien,Frattaglie,Entrañas,Balıkbağırsak
849,0xE2EE7241,Rune of Sloth,Rune de paresse,Rune der Trägheit,Runa dell'indolenza,Runa de lentitud,Tembellik Rünü
850,0xE3500817,Strange Orb,Orbe mystérieuse,Seltsame Kugel,Strana sfera,Orbe extraño,Garip Küre
851,0xE37503BD,Despair Ghoul,Goule du désespoir,Verzweiflungsghul,Ghoul della disperazione,Necrófago de desesperación,Umutsuzluk Gulyabanisi
852,0xE3DEE59E,Ickthid Shaman,Shaman poissard,Ickthid-Schamane,Ickthide sciamano,Ickthid chamán,Ickthid Şamanı
853,0xE4B438F6,Giant Conch,Conque géante,Riesige Muschel,Conchiglia gigante,Caracola gigante,Dev Deniz Kabuğu
854,0xE4C1298E,Sawsnout Snapper,Claquebec happeur,Sägeschnauzen-Schnapper,Morditore dentesega,Tortuga hocico sierra,Testereburun Isırgan
855,0xE4DCECB8,Distraught Wife,Épouse affolée,Verzweifelte Ehefrau,Moglie affranta,Esposa preocupada,Perişan Eş
856,0xE4DE83FF,Spellbound Treant,Tréant envoûté,Gebannter Treant,Treant stregato,Trent hechizado,Büyülenmiş Treant
857,0xE4F2CE10,Marston Family Rifle,Fusil des Marston,Marston-Familiengewehr,Fucile dei Marston,Fusil de la familia Marston,Marston Ailesi Tüfeği
858,0xE5844776,Krakenspawn Lich,Liche krakenard,Krakenbrut-Lich,Lich dei Krakeniani,Liche krakeniano,Krakenli Lich
859,0xE5849E46,Krakenspawn Sorcerer,Sorcier krakenard,Krakenbrut-Beschwörer,Stregone dei Krakeniani,Krakeniano hechicero,Krakenli Sihirbaz
860,0xE5876753,Krakenspawn Seer,Devin krakenard,Krakenbrut-Seher,Krakeniano veggente,Krakeniano vidente,Krakenli Kâhin
861,0xE5BB9B96,Saberfang Tibur,Tiburien pourfendeur,Säbelzahn-Tibur,Tibur zanna a sciabola,Tibur dientes de sable,Kılıçdiş Tibur
862,0xE5CEA13C,Gargoyle Pincer,Pinceur gargouille,Scheren-Gargyl,Gargoyle con chele,Gárgola tenaza,Gargoyle Kıskaç
863,0xE6570451,Trifling Gargoyle,Gargouille insignifiante,Spottender Gargyl,Gargoyle minuto,Gárgola trivial,Önemsiz Gargoyle
864,0xE69ABF48,Jinxing Imp,Diablotin guignard,Hexerkobold,Folletto iettatore,Diablillo gafe,Uğursuz Şeytancık
