index,id,en,fr,de,it,es,tr
47,0x0688CC64,Are you here to stop the pirates? It's about time.,Êtes-vous là pour arrêter les pirates ? Il était temps.,"Seid Ihr hier, um die Piraten aufzuhalten? Wurde auch Zeit.",Sei qui per fermare i pirati? Era ora.,¿Estás aquí para detener a los piratas? Ya era hora.,Korsanları durdurmaya mı geldin? Nihayet.
48,0x0688CC65,I don't want to live in Nexus any more. Perhaps one of the other cities will take me in.,Je refuse de vivre à Nexus plus longtemps. Peut-être que l'une des autres cités acceptera de m'accueillir.,Ich will nicht mehr in Nexus leben. Vielleicht nimmt mich ja eine der anderen Städte auf.,Non voglio più vivere a Nexus. Spero che una delle altre città mi sappia accogliere.,No quiero seguir viviendo en Nexus. Puede que una de las otras ciudades me acepte.,Artık Nexus'ta yaşamak istemiyorum. Belki diğer şehirlerden biri beni kabul eder.
49,0x0688CC66,"Sanctum is full of Leomar, so that'd be weird...and Deephome is far underground... Maybe I'll just stay in Nexus.","Sanctum est pleine de Léomars, ce qui en soi est particulièrement déroutant... et Hypogée est bien trop enfoncée dans la terre... Peut-être vais-je rester à Nexus, finalement.",In Sanctum wimmelt es von Leomar. Das wäre also komisch ... und Tiefenheim ist mir zu tief im Boden ... vielleicht sollte ich einfach in Nexus bleiben.,"Sanctum è piena di Leomar, sarei a disagio... e Deephome è sottoterra... Forse sarà meglio restare a Nexus, dopotutto.","Sanctum está lleno de leomars, así que eso sería extraño... y Refugio Profundo está bajo tierra... Puede que me quede en Nexus.","Sanctum Leomarlarla dolu, orada biraz tuhaf olurdu… Deephome da yerin çok altında… Galiba Nexus'ta kalacağım."
50,0x0688CC67,"Nexus isn't all bad, I suppose. I'll stick around for now!","On n'est pas si mal que ça à Nexus, après tout. Je vais rester ici pour le moment !","Nexus ist gar nicht so schlecht, schätze ich. Ich bleibe erst mal hier.","Nexus non è poi così male, per ora resterò qui.",Supongo que Nexus no está mal. ¡Me quedaré durante un tiempo!,Nexus o kadar da kötü değil sanırım. Şimdilik burada kalayım!
51,0x06A1B859,"Lord Ataraxis did much of his work here in Nexus, obviously, yet few but I know that he had another remote hideaway in #0x98B7D4FF#the Permafrost#PREVIOUS#, found far to the north in #0x98B7D4FF#the Frost Reaches#PREVIOUS#. He intended that only the king should know of it. It was a place of utmost privacy.","De toute évidence, le seigneur Ataraxis menait une grande partie de ses recherches ici, à Nexus, mais peu savent qu'il disposait également d'une cachette secrète dans le #0x98B7D4FF#Permafrost#PREVIOUS#, à l'extrême nord des #0x98B7D4FF#Domaines de glace#PREVIOUS#. Il souhaitait que seul le roi soit au courant de son existence. C'était un lieu qu'il tenait à garder secret plus que tout.","Lord Ataraxis hat die meisten seiner Arbeiten hier in Nexus verrichtet, aber nur wenige außer mir wissen, dass er ein abgelegenes Versteck #0x98B7D4FF#im Permafrost#PREVIOUS# besaß, der weit im Norden #0x98B7D4FF#der Frostweiten#PREVIOUS# liegt. Ihm war daran gelegen, dass nur der König davon wusste. Es war sein ganz persönlicher Rückzugsort.","Lord Ataraxis ha svolto gran parte del suo lavoro qui a Nexus, ma in pochi, a parte me, sanno che aveva un altro nascondiglio nel #0x98B7D4FF#Permagelo#PREVIOUS#, a nord, sulle #0x98B7D4FF#Vette gelide#PREVIOUS#. Era un posto della massima segretezza. Solo il re avrebbe dovuto esserne a conoscenza.","Lord Ataraxis hizo gran parte de su trabajo aquí, en Nexus, obviamente, pero pocos saben que tenía otro remoto escondite en #0x98B7D4FF#la Tundra#PREVIOUS#, que está muy al norte, en #0x98B7D4FF#la Extensión Helada#PREVIOUS#. Su idea era que solo el rey supiese de su existencia. Era un lugar muy privado.","Lord Ataraxis çalışmalarının çoğunu elbette burada, Nexus'ta yaptı. Ama yalnızca çok az kişi onun #0x98B7D4FF#Kalıcı Don#PREVIOUS#'da, çok kuzeydeki #0x98B7D4FF#Ayaz Diyarları#PREVIOUS#'nda gizli bir sığınağı daha olduğunu bilir. Orayı yalnızca kralın bilmesini istemişti. Tam bir inziva yeriydi."
52,0x06EAE919,"You find a ring within the grave. There is an inscription on the ring which reads: #0x98B7D4FF#""The bearer of this ring is the rightful heir and lord of Shallowden and its estates.""#PREVIOUS#","Dans ce tombeau vous découvrez un anneau, sur lequel une inscription est gravée : #0x98B7D4FF#""Celui qui porte cet anneau est l'héritier légitime du seigneur d'Obscurantre et de tous ses biens.""#PREVIOUS#","Du findest in dem Grab einen Ring. Er trägt folgende Inschrift: #0x98B7D4FF#""Der Träger dieses Rings ist der Herr von Shallowden und all seinen Ländereien.""#PREVIOUS#","Trovi un anello dentro la tomba. C'è un'iscrizione sopra: #0x98B7D4FF#""il proprietario di questo anello è il legittimo erede di Rifugio angusto e delle sue proprietà""#PREVIOUS#.","En la tumba encuentras un anillo. Tiene una inscripción que dice: #0x98B7D4FF#""El portador de este anillo es el legítimo heredero y el señor de Guaridallana y sus tierras"".#PREVIOUS#","Mezarın içinde bir yüzük buluyorsun. Üzerindeki yazı şöyle: #0x98B7D4FF#“Bu yüzüğün taşıyıcısı, Shallowden'in ve tüm topraklarının meşru varisi ve efendisidir.”#PREVIOUS#"
53,0x0704294D,You can just make out what looks like a #0x98B7D4FF#laboratory#PREVIOUS# through the shimmering portal. This must be #0x98B7D4FF#Rigel's lab#PREVIOUS#!,Vous parvenez à discerner ce qui ressemble à un #0x98B7D4FF#laboratoire#PREVIOUS# à travers les miroitements du portail. Il doit sûrement s'agir du #0x98B7D4FF#laboratoire de Rigel#PREVIOUS# !,"Durch das schimmernde Portal erkennst du etwas, das wie ein #0x98B7D4FF#Laboratorium#PREVIOUS# aussieht. Das muss #0x98B7D4FF#Rigels Labor#PREVIOUS# sein!",Ti sembra di riconoscere un #0x98B7D4FF#laboratorio#PREVIOUS# attraverso il portale lucente. Dev'essere il #0x98B7D4FF#laboratorio di Rigel#PREVIOUS#!,"A través del portal resplandeciente, vislumbras lo que parece ser un #0x98B7D4FF#laboratorio#PREVIOUS#. ¡Esto debe de ser #0x98B7D4FF#el laboratorio de Rigel#PREVIOUS#!",Parıldayan portalın ötesinde #0x98B7D4FF#bir laboratuvara#PREVIOUS# benzeyen yeri güçlükle seçebiliyorsun. Burası #0x98B7D4FF#Rigel'in laboratuvarı#PREVIOUS# olmalı!
54,0x072BCB0F,It is such an honor to meet you in person!,C'est pour moi un honneur indescriptible que de vous rencontrer en personne !,"Es ist eine große Ehre, Euch persönlich zu treffen.",È un onore conoscerti di persona!,¡Es un honor conocerte en persona!,Seninle bizzat tanışmak büyük bir onur!
55,0x07F14AA3,"No, I'm sorry, I haven't.","Malheureusement non, je ne l'ai pas vue.","Nein, ich habe sie leider nicht gesehen","No, mi spiace, non l'ho vista.","Pues no, no la he visto.","Hayır, üzgünüm, duymadım."
56,0x082EAD3F,My #0x98B7D4FF#medic#PREVIOUS# is waiting in the #0x98B7D4FF#ice cave#PREVIOUS# where the wolves make their home. Good luck!,"Notre #0x98B7D4FF#médecin#PREVIOUS# vous attend dans la #0x98B7D4FF#caverne de glace#PREVIOUS#, là où les Loups ont élu domicile. Bonne chance à vous !","Mein #0x98B7D4FF#Medicus#PREVIOUS# erwartet Euch in der #0x98B7D4FF#Eiskaverne#PREVIOUS#, wo die Wölfe leben. Viel Glück!",Il mio #0x98B7D4FF#medico#PREVIOUS# ti sta aspettando nella #0x98B7D4FF#caverna di ghiaccio#PREVIOUS# dove vivono i lupi. Buona fortuna!,Mi #0x98B7D4FF#médico#PREVIOUS# te espera en la #0x98B7D4FF#caverna de hielo#PREVIOUS# en la que moran los lobos. ¡Buena suerte!,"#0x98B7D4FF#Sıhhiyecim#PREVIOUS#, kurtların yuva yaptığı #0x98B7D4FF#buz mağarasında#PREVIOUS# bekliyor. Bol şans!"
57,0x083BC582,Leave the obelisk.,Ignorer l'obélisque.,Verlasse den Obelisken.,Ti allontani dall'obelisco.,Deja el obelisco.,Dikilitaştan uzaklaş.
58,0x085B3923,A Tibur!? What're you doing here?,Un Tiburien ? Qu'est-ce que vous faites ici ?,Ein Tibur?! Was macht Ihr hier?,Un Tibur?!? Che cosa ci fai qui?,¿Un tibur? ¿Qué haces aquí?,Bir Tibur mu!? Burada ne işin var?
59,0x086F4D87,"Thank you so much! I want nothing more than to make people better. And who knows? If it works, perhaps I can heal Ataraxis, too!","Merci infiniment ! Rien ne me tient plus à cœur que de porter secours à mon prochain. Et qui sait, si mon sort fonctionne vraiment, je pourrai peut-être même guérir Ataraxis !","Habt vielen Dank! Mein größter Wunsch ist es, andere zu heilen. Und wer weiß? Wenn es klappt – vielleicht kann ich dann sogar Ataraxis heilen!","Grazie mille! Il mio unico scopo è aiutare la gente a stare meglio. E poi chissà, se dovesse funzionare forse potrei guarire anche Ataraxis!","¡Muchas gracias! Todo lo que quiero es ayudar a la gente. ¿Y quién sabe? Si funciona, ¡a lo mejor puedo curar también a Ataraxis!",Çok teşekkür ederim! Tek istediğim insanları iyileştirmek. Kim bilir? İşe yararsa belki Ataraxis'i bile iyileştirebilirim!
60,0x0870EB4D,You tuck the crystal safely away.,Vous prenez le cristal et le mettez à l'abri.,Du steckst den Kristall weg.,Metti il cristallo al sicuro.,Te guardas el cristal.,Kristali güvenle yanına koyuyorsun.
61,0x08A80E06,I will see you later.,À bientôt.,Wir sehen uns später.,Ci vediamo.,Ya nos veremos.,Sonra görüşürüz.
62,0x08B07962,"Here you are yet again. You have persistence, that's clear enough. You may have succeeded with the other council members, but you'll never save the last of them.","Comme on se retrouve... Votre persévérance est vraiment admirable, mais même si vous avez réussi à sauver les autres membres du Conseil, vous n'arriverez jamais à sauver le dernier.","Ihr schon wieder. Ihr seid wirklich hartnäckig, so viel steht fest. Mag sein, dass Ihr die anderen Ratsmitglieder retten konntet, aber nicht das letzte!","Ci incontriamo di nuovo. Sei un tipo tenace a quanto pare, ma non riuscirai a salvare l'ultimo membro del consiglio come hai fatto con gli altri.","Aquí estás otra vez. Eres persistente, eso está claro. Puede que hayas salvado a los otros miembros del consejo, pero nunca salvarás a Michadele.",Yine karşımadasın. İnatçı olduğun belli. Diğer konsey üyelerinde başarılı olmuş olabilirsin ama sonuncusunu asla kurtaramayacaksın.
63,0x0908CA79,Please go on.,Je vous écoute.,"Bitte, sprecht.",Vai avanti.,"Continúa, por favor.",Devam et lütfen.
64,0x092E8F19,"I offer my thanks. And that of all the forest. The wraiths that guard the #0x98B7D4FF#Bloodoak#PREVIOUS# are enchanted, however…only by #0x98B7D4FF#banishing them in a particular way#PREVIOUS# will you be free of all of them!","En mon nom et en celui de la forêt, je vous remercie. Les Spectres qui gardent le #0x98B7D4FF#Chêne-de-sang#PREVIOUS# bénéficient d'une protection magique... Ce n'est qu'en #0x98B7D4FF#les combattant d'une manière bien précise#PREVIOUS# que vous pourrez les chasser !","Ich danke Euch. Auch im Namen des Waldes. Die Geister, die die #0x98B7D4FF#Bluteiche#PREVIOUS# bewachen, sind verzaubert, aber Ihr müsst sie #0x98B7D4FF#auf eine bestimmte Art bannen#PREVIOUS#, um sie alle loszuwerden!","Hai la mia gratitudine e quella di tutta la foresta. Tuttavia, le presenze a guardia della #0x98B7D4FF#quercia sanguinaria#PREVIOUS# sono incantate... solo #0x98B7D4FF#scacciandole in un modo particolare#PREVIOUS# ti libererai di loro!",Te ofrezco mi gratitud. Y la de todo el bosque. Pero los espectros que guardan el #0x98B7D4FF#roble sangriento#PREVIOUS# están encantados. ¡Solo te librarás de ellos si #0x98B7D4FF#los expulsas de un modo determinado#PREVIOUS#!,Sana hem kendi adıma hem tüm orman adına teşekkür ederim. Ancak #0x98B7D4FF#Kan Meşesi'ni#PREVIOUS# koruyan tayflar büyülenmiş… hepsinden kurtulmanın tek yolu onları #0x98B7D4FF#belirli bir yöntemle sürmek#PREVIOUS#!
65,0x09300CE1,You cannot harm me—the curse shall neutralize your every attack. The curse states that only #0x98B7D4FF#my heir#PREVIOUS# can defeat me.,"Vous ne pouvez pas me blesser, la malédiction neutralisera tous vos coups. Selon ses termes, seul #0x98B7D4FF#mon héritier#PREVIOUS# pourra me vaincre.",Ihr könnt mich nicht verletzten ... der Fluch wird jeden Eurer Angriffe aufheben. Gemäß des Fluchs kann mich nur #0x98B7D4FF#mein Erbe#PREVIOUS# besiegen.,Non puoi farmi del male... la maledizione annullerebbe ogni tuo attacco. Solo il #0x98B7D4FF#mio erede#PREVIOUS# può battermi.,No puedes hacerme daño. La maldición neutraliza todos los ataques. Solo #0x98B7D4FF#mi heredero#PREVIOUS# puede derrotarme.,Bana zarar veremezsin; lanet bütün saldırılarını etkisiz kılacak. Lanete göre beni yalnızca #0x98B7D4FF#varisim#PREVIOUS# yenebilir.
66,0x09648FD4,What? You want me to kill these monsters simply because you don't like them?,Vous voulez que j'extermine ces créatures simplement parce que vous ne les aimez pas ?,"Was? Ihr wollt, dass ich diese Monster töte, nur weil Ihr sie nicht leiden könnt?",Cosa? Vuoi che uccida questi mostri solo perché non ti piacciono?,¿Cómo? ¿Quieres que mate a esos monstruos solo porque no te gustan?,Ne? Sırf hoşuna gitmiyorlar diye bu canavarları öldürmemi mi istiyorsun?
67,0x0976B933,"Hey, it's you again! How'd you like to help me with another brew?","Tiens, vous revoilà ! Ça vous dit de m'aider à préparer un nouveau plat ?","Hey, Ihr seid es! Könnt Ihr mir bei einem weiteren Gebräu helfen?",Ci si rivede! Ti andrebbe di aiutarmi con un'altra zuppa?,"Eh, ¡eres tú! ¿Te gustaría ayudarme con otro brebaje?","Hey, yine sen! Başka bir karışım hazırlamamda yardım etmeye ne dersin?"
68,0x09EA6BA9,"Get me some #0x98B7D4FF#krakenspawn tentacles#PREVIOUS#, pal. Simple as that.","Il faudrait que vous me rapportiez des #0x98B7D4FF#tentacules de Krakenards#PREVIOUS#. Rien de bien compliqué, vous voyez.",Besorgt mir einige #0x98B7D4FF#Krakenbrut-Tentakel#PREVIOUS#. Ganz einfach.,Portami alcuni #0x98B7D4FF#tentacoli dei Krakeniani#PREVIOUS#. Tutto qui.,"Consígueme unos #0x98B7D4FF#tentáculos de krakeniano#PREVIOUS#, por favor. Es así de fácil.","Bana biraz #0x98B7D4FF#Krakenli dokunacı#PREVIOUS# getir, dostum. Hepsi bu."
69,0x0A080ED4,"How are you faring against the legions of undead, $Player_Class$?","Comment se passe votre combat contre les hordes de Morts-vivants, $Player_Class$ ?","Was macht der Kampf gegen die Legionen der Untoten, $Player_Class$?","Come te la stai cavando contro le legioni di non morti, $Player_Class$?","¿Qué tal te va contra las legiones de no muertos, $Player_Class$?","Hortlak ordularına karşı durumun nasıl, $Player_Class$?"
70,0x0A1D1284,"Thank the fates, the curse is lifted.","Loués soient les cieux, la malédiction a été levée.",Dem Schicksal sei Dank. Der Fluch ist gebrochen.,Grazie al cielo la maledizione è stata spezzata.,"Gracias a los cielos, la maldición ha terminado.","Kadere şükür, lanet kalktı."
71,0x0A2236AA,Scatter Golden Dragon petals over the web.,Disperser des pétales de dragon d'or sur la toile.,Streue Blütenblätter der Goldenen Drachenblume über das Netz.,Spargi i petali di drago dorato sulla ragnatela.,Dispersa pétalos de dragones dorados por la telaraña.,Altın Ejder taç yapraklarını ağın üzerine serp.
72,0x0A3BECCE,Almost complete? What do you mean?,Plus qu'une étape ? Que voulez-vous dire ?,Beinahe vollkommen? Wie meint Ihr das?,Quasi completo? Cosa intendi?,¿Casi completo? ¿Qué quieres decir?,Neredeyse tamamlandı mı? Ne demek istiyorsun?
73,0x0A451278,"I'm sorry, little one. I've got too much to do.","Pardonne-moi, petite. J'ai déjà beaucoup à faire.","Tut mir leid, mein Kind. Ich habe schon zu viel zu tun.","Mi dispiace, ragazzina, ma ho troppe cose da fare.","Lo siento, pequeña. Tengo mucho que hacer.",Üzgünüm küçüğüm. Yapmam gereken çok iş var.
74,0x0A7D7053,Are you Lord Eckhardt?,Êtes-vous le seigneur Eckhardt ?,Seid Ihr Lord Eckhardt?,Sei Lord Eckhardt?,¿Eres lord Eckhardt?,Siz Lord Eckhardt mısınız?
75,0x0A7DA9E7,Will one of these spells save Ataraxis?,L'un de ces sorts est-il capable de sauver Ataraxis ?,Kann einer dieser Zauber Ataraxis retten?,Uno di questi incantesimi potrà salvare Ataraxis?,¿Salvará uno de esos hechizos a Ataraxis?,Bu büyülerden biri Ataraxis'i kurtaracak mı?
76,0x0A9785BB,"Ready yourself, $Player_Class$. I shall meet you there.","Préparez-vous, $Player_Class$. Je vous retrouve là-bas.","Macht Euch bereit, $Player_Class$. Ich werde Euch dort erwarten.","Preparati, $Player_Class$. Ci vedremo lì.","Prepárate, $Player_Class$. Nos encontraremos allí.","Hazırlan, $Player_Class$. Seninle orada buluşacağım."
