file,index,label,TR_Turkish
PauseMenu.msbt,214,SpVSSectniaVineInfo,"⟦MSBT:0E000000020002005A00⟧Sectonia'nın parazit türü, diğer
canlılardan ⟦MSBT:0E00000003000400FF6400FF⟧güç emip⟦MSBT:0E00000003000400000000FF⟧ onları
⟦MSBT:0E00000003000400FF6400FF⟧kontrol edebilecek⟦MSBT:0E00000003000400000000FF⟧ kadar zayıflatır.
Gökyüzü Halkı ve Kral Dedede, kötü
kraliçeye karşı koyup ⟦MSBT:0E00000003000400FF6400FF⟧Popstar'ı
kurtarmaya⟦MSBT:0E00000003000400000000FF⟧ karar verdi.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,215,SpVSQueensectnia2,⟦MSBT:0E000000020002005D00⟧VS Kraliçe Sectonia⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,216,SpVSQueensectnia2Info,"⟦MSBT:0E000000020002005A00⟧Sectonia korkunç güzelliğini sergiliyor.
Bedenini ⟦MSBT:0E00000003000400FF6400FF⟧Rüya Sarmaşığı'yla birleştirdi⟦MSBT:0E00000003000400000000FF⟧
ve çılgınlığı içinde yalnız Floralia'yı değil,
⟦MSBT:0E00000003000400FF6400FF⟧tüm Popstar'ı⟦MSBT:0E00000003000400000000FF⟧ yönetmek istiyor!
⟦MSBT:0E00000003000400FF6400FF⟧Kötü kraliçeye⟦MSBT:0E00000003000400000000FF⟧ arzuladığı
⟦MSBT:0E00000003000400FF6400FF⟧sonsuz güzellik uykusunu⟦MSBT:0E00000003000400000000FF⟧ tattır!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,217,SpVSBlackdedede,⟦MSBT:0E000000020002006100⟧VS Gölge Dedede⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,218,SpVSBlackdededeInfo,"⟦MSBT:0E000000020002005A00⟧Kraliçenin salonunda asılı duran
⟦MSBT:0E00000003000400FF6400FF⟧gizemli bir aynanın⟦MSBT:0E00000003000400000000FF⟧ derinliklerinde
karanlık kral ⟦MSBT:0E00000003000400FF6400FF⟧Gölge Dedede⟦MSBT:0E00000003000400000000FF⟧ bekliyor! Gelen
herkese karşı savaşır; ama onun asıl rakibi
⟦MSBT:0E00000003000400FF6400FF⟧kendi kalbindeki karanlıktır⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,219,SpVSDarkmetanight,⟦MSBT:0E000000020002003500⟧VS Karanlık Meta Knight'ın İntikamı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,220,SpVSDarkmetanightInfo,"⟦MSBT:0E000000020002005A00⟧Geri döndü... hem de intikam için.
En güçlü savaşçının en karanlık ⟦MSBT:0E00000003000400FF6400FF⟧gölgesi⟦MSBT:0E00000003000400000000FF⟧.
Aynanın ⟦MSBT:0E00000003000400FF6400FF⟧labirentinde⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FF6400FF⟧çağlar boyunca⟦MSBT:0E00000003000400000000FF⟧
mühürlü kalan bu kara şövalye,
aklında tek bir şeyle döndü...
⟦MSBT:0E00000003000400FF6400FF⟧İntikam⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,221,SpVSSectniaSoul,⟦MSBT:0E000000020002005700⟧VS Sectonia'nın Ruhu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,222,SpVSSectniaSoulInfo,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FF6400FF⟧Örümza⟦MSBT:0E00000003000400000000FF⟧'nın son sözleri ve armağanları
artık ona ulaşmıyor. Her şeyini yitiren
eski kraliçeden geriye, deliliğe
sürüklenmiş ⟦MSBT:0E00000003000400FF6400FF⟧acınası bir kabuk⟦MSBT:0E00000003000400000000FF⟧ kaldı.
Dünyayı tüketti; tutunabildiği
tek şey kendi kibri.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,223,SpVSSectniaSoulCore,⟦MSBT:0E000000020002005700⟧VS Sectonia'nın Ruhu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,224,SpVSSectniaSoulCoreInfo,"⟦MSBT:0E000000020002005A00⟧Sayısız bedenden güç emdi ve artık
kendi ⟦MSBT:0E00000003000400FF6400FF⟧gerçek hâlini⟦MSBT:0E00000003000400000000FF⟧ hatırlayamıyor. Bir
⟦MSBT:0E00000003000400FF6400FF⟧ses ona yardım teklif etti⟦MSBT:0E00000003000400000000FF⟧, ama artık
⟦MSBT:0E00000003000400FF6400FF⟧sessizliğe gömüldü⟦MSBT:0E00000003000400000000FF⟧. ⟦MSBT:0E00000003000400FF6400FF⟧Gece bitmeden⟦MSBT:0E00000003000400000000FF⟧,
ona ⟦MSBT:0E00000003000400FF6400FF⟧sonsuz güzellik uykusu⟦MSBT:0E00000003000400000000FF⟧ verilmeli.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,225,SpArena,Arena
PauseMenu.msbt,226,SpArenaInfo,"⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E00000003000400FF6400FF⟧Güçlü pembe pofuduk⟦MSBT:0E00000003000400000000FF⟧ saldırınca
en güçlü patronlar bile diz çöker.
Sonunda ⟦MSBT:0E00000003000400FF6400FF⟧zaferle ayakta
kalabilecek misin⟦MSBT:0E00000003000400000000FF⟧?⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,227,SpTrueArena,Gerçek Arena
PauseMenu.msbt,228,SpTrueArenaInfo,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FF6400FF⟧DX patronlar⟦MSBT:0E00000003000400000000FF⟧, son savaşın
perdesi açılırken kuliste bekliyor!
Kıyasıya dövüşlerin sonunda
⟦MSBT:0E00000003000400FF6400FF⟧Kâbus Dörtlüsü'ne⟦MSBT:0E00000003000400000000FF⟧ ulaşacaksın.
⟦MSBT:0E00000003000400FF6400FF⟧Gerçek Arena⟦MSBT:0E00000003000400000000FF⟧ seni bekliyor!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,229,SpFight,⟦MSBT:0E000000020002005200⟧Kirby Dövüşçüleri⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,230,SpFightInfo,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FF6400FF⟧Güçlü yeteneklerle⟦MSBT:0E00000003000400000000FF⟧ diğer
Kirby'lere karşı savaş! Bu
⟦MSBT:0E00000003000400FF6400FF⟧rüya savaş modunda⟦MSBT:0E00000003000400000000FF⟧ en fazla
dört oyuncu kapışabilir. Favori
yeteneğini ⟦MSBT:0E00000003000400FF6400FF⟧sonuna kadar⟦MSBT:0E00000003000400000000FF⟧ geliştir!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,231,#AblNormal,
PauseMenu.msbt,232,AblNormalDrawing,İçine Çek/Tükür
PauseMenu.msbt,233,AblNormalDrawn,Yut/Kopyala
PauseMenu.msbt,234,AblNormalJump,Zıpla/Süzül
PauseMenu.msbt,235,AblNormalDash,Koşu
PauseMenu.msbt,236,AblNormalSliding,Kay
PauseMenu.msbt,237,AblNormalDump,Yeteneği Bırak
PauseMenu.msbt,238,AblNormalAssistStar,"Yardım Yıldızını
Kullan"
PauseMenu.msbt,239,AblNormalGuard,Savunma
PauseMenu.msbt,240,AblNormalGuard2,Sıyrıl
PauseMenu.msbt,241,AblNormalGuard3,Havada Kaçış
PauseMenu.msbt,242,AblNormalPlancha,Hızlı Düşüş
PauseMenu.msbt,243,#AblNormalBtn,
PauseMenu.msbt,244,AblNormalDrawingBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,245,AblNormalDrawnBtn,Düşmanı içine çekince ⟦MSBT:0E00010007000000⟧
PauseMenu.msbt,246,AblNormalJumpBtn,⟦MSBT:0E00010000000000⟧
PauseMenu.msbt,247,AblNormalDashBtn,⟦MSBT:0E00010009000000⟧ ⟦MSBT:0E00010009000000⟧
PauseMenu.msbt,248,AblNormalSlidingBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010000000000⟧
PauseMenu.msbt,249,AblNormalDumpBtn,⟦MSBT:0E00010002000000⟧
PauseMenu.msbt,250,AblNormalAssistStarBtn,⟦MSBT:0E00010003000000⟧
PauseMenu.msbt,251,AblNormalGuardBtn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧
PauseMenu.msbt,252,AblNormalGuard2Btn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ + ⟦MSBT:0E0001000E000000⟧
PauseMenu.msbt,253,AblNormalGuard3Btn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ havada
PauseMenu.msbt,254,AblNormalPlanchaBtn,⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ havada
PauseMenu.msbt,255,#AblNormalWaterSwim,
PauseMenu.msbt,256,AblNormalWaterSwim,Yüz
PauseMenu.msbt,257,AblNormalWaterSwim2,Yukarı Yüz
PauseMenu.msbt,258,AblNormalWaterPistol,Su Tabancası
PauseMenu.msbt,259,AblNormalWaterAbl,⟦MSBT:0E000000020002004800⟧Bazı kopya yetenekleri su altında da kullanılabilir.⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,260,#AblNormalWaterSwimBtn,
PauseMenu.msbt,261,AblNormalWaterSwimBtn,⟦MSBT:0E0001000E000000⟧
PauseMenu.msbt,262,AblNormalWaterSwim2Btn,⟦MSBT:0E00010000000000⟧
PauseMenu.msbt,263,AblNormalWaterPistolBtn,⟦MSBT:0E00010001000000⟧ su altında
PauseMenu.msbt,264,#AblIce,
PauseMenu.msbt,265,AblIceSlide,⟦MSBT:0E000000020002005A00⟧Buz Pateni⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,266,AblIceBreath,Buz Nefesi
PauseMenu.msbt,267,AblIceKick,Buz Tekmesi
PauseMenu.msbt,268,AblIceSprinkler,Buz Serpintisi
PauseMenu.msbt,269,AblIceSprinklerFast,⟦MSBT:0E000000020002005800⟧Süper Buz Serpintisi⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,270,AblIceBlizzard,Buz Fırtınası
PauseMenu.msbt,271,AblIceFill,Buz Emme
PauseMenu.msbt,272,AblIceVomit,Buz Püskürtme
PauseMenu.msbt,273,AblIceGuard,Buz Bloğu
PauseMenu.msbt,274,AblIceGuardOff,Buz Saçılması
PauseMenu.msbt,275,#AblIceBtn,
PauseMenu.msbt,276,AblIceSlideBtn,Koşu
PauseMenu.msbt,277,AblIceBreathBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,278,AblIceKickBtn,"Donmuş bir
düşmana dokun"
PauseMenu.msbt,279,AblIceSprinklerBtn,⟦MSBT:0E00010001000000⟧ havada
PauseMenu.msbt,280,AblIceSprinklerFastBtn,Koş + ⟦MSBT:0E00010001000000⟧ havada
PauseMenu.msbt,281,AblIceBlizzardBtn,"⟦MSBT:0E000000020002005200⟧Koş + ⟦MSBT:0E00010001000000⟧ tut ya da ⟦MSBT:0E00010001000000⟧'ye⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005200⟧3 kez basıp tut⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,282,AblIceFillBtn,"Düşman yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,283,AblIceVomitBtn,Buz Emme + ⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,284,AblIceGuardBtn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧
PauseMenu.msbt,285,AblIceGuardOffBtn,"Buz Bloğundayken
⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ bırak"
PauseMenu.msbt,286,#AblWhip,
PauseMenu.msbt,287,AblWhipSlash,Kırbaç Darbesi
PauseMenu.msbt,288,AblWhipItemCatch,Her Kırbaç Saldırısı Eşya Toplar
PauseMenu.msbt,289,AblWhipMultiAttack,100 Kırbaç
PauseMenu.msbt,290,AblWhipRoof,Tavan Darbesi
PauseMenu.msbt,291,AblWhipJump,Zıplama Darbesi
PauseMenu.msbt,292,AblWhipTyphoon,Kırbaç Kasırgası
PauseMenu.msbt,293,AblWhipCicleRibon,Kırbaç Deparı
PauseMenu.msbt,294,AblWhipCapture,Kırbaçla Yakala
PauseMenu.msbt,295,AblWhipBeatFront,Ön Vuruş
PauseMenu.msbt,296,AblWhipBeatDouble,Çift Vuruş
PauseMenu.msbt,297,AblWhipBeatBack,Geri Vuruş
PauseMenu.msbt,298,AblWhipBeatHight,Yüksek Vuruş
PauseMenu.msbt,299,#AblWhipBtn,
PauseMenu.msbt,300,AblWhipSlashBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,301,AblWhipMultiAttackBtn,⟦MSBT:0E00010001000000⟧ art arda
PauseMenu.msbt,302,AblWhipRoofBtn,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,303,AblWhipJumpBtn,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,304,AblWhipTyphoonBtn,"⟦MSBT:0E00010007000000⟧, sonra ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,305,AblWhipCicleRibonBtn,Koş + ⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,306,AblWhipCaptureBtn,⟦MSBT:0E00010001000000⟧'yi tutup bırak
PauseMenu.msbt,307,AblWhipBeatFrontBtn,"Kırbaçla Yakala + ⟦MSBT:0E00010001000000⟧ /
Kırbaçla Yakala + ⟦MSBT:0E00010009000000⟧"
PauseMenu.msbt,308,AblWhipBeatDoubleBtn,Kırbaçla Yakala + ⟦MSBT:0E00010007000000⟧
PauseMenu.msbt,309,AblWhipBeatBackBtn,Kırbaçla Yakala + ⟦MSBT:0E00010008000000⟧
PauseMenu.msbt,310,AblWhipBeatHightBtn,Kırbaçla Yakala + ⟦MSBT:0E00010006000000⟧
PauseMenu.msbt,311,#AblWing,
PauseMenu.msbt,312,AblWingFeatherGun,Tüy Tabancası
PauseMenu.msbt,313,AblWingFeatherSnipe,Hedef Tüyü
PauseMenu.msbt,314,AblWingHeading,Kondor Darbesi
PauseMenu.msbt,315,AblWingFallingCombo,Kombo Bomba
PauseMenu.msbt,316,AblWingDivingCombo,Kombo Dalış
PauseMenu.msbt,317,AblWingFallingBomb,⟦MSBT:0E000000020002005D00⟧Dalış Bombası⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,318,AblWingDivingCondor,Kondor Dalışı
PauseMenu.msbt,319,AblWingToss,Fırlatış
PauseMenu.msbt,320,AblWingShuttleLoop,Mekik Döngüsü
PauseMenu.msbt,321,AblWingFlapping,Kanat Çırpışı
PauseMenu.msbt,322,#AblWingBtn,
PauseMenu.msbt,323,AblWingFeatherGunBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,324,AblWingFeatherSnipeBtn,⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000D000000⟧
PauseMenu.msbt,325,AblWingHeadingBtn,"Koş + ⟦MSBT:0E00010001000000⟧ /
Koş + ⟦MSBT:0E00010001000000⟧ havada"
PauseMenu.msbt,326,AblWingFallingComboBtn,"Kondor Darbesinde
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,327,AblWingDivingComboBtn,"⟦MSBT:0E00010006000000⟧, sonra ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧
Kondor Darbesinde"
PauseMenu.msbt,328,AblWingFallingBombBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada
PauseMenu.msbt,329,AblWingDivingCondorBtn,"Koş ve havada
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ bas"
PauseMenu.msbt,330,AblWingTossBtn,"Düşman yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,331,AblWingShuttleLoopBtn,"Fırlatır fırlatmaz
⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,332,AblWingFlappingBtn,⟦MSBT:0E00010000000000⟧ havada
PauseMenu.msbt,333,#AblCutter,
PauseMenu.msbt,334,AblCutterBoomerang,⟦MSBT:0E000000020002006300⟧Kesici Bumerang⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,335,AblCutterDashAttack,Kesici Koşusu
PauseMenu.msbt,336,AblCutterDrop,Süpürme Kesisi
PauseMenu.msbt,337,AblCutterDropHight,Kesici Düşüş
PauseMenu.msbt,338,AblCutterKaratake,Yarıcı Kesik
PauseMenu.msbt,339,AblCutterFinalCombo,Son Kesik
PauseMenu.msbt,340,AblCutterBoomerangHyper,Hiper Bumerang
PauseMenu.msbt,341,#AblCutterBtn,
PauseMenu.msbt,342,AblCutterBoomerangBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,343,AblCutterDashAttackBtn,Koş + ⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,344,AblCutterDropBtn,"Havadayken ⟦MSBT:0E00010001000000⟧'yi
basılı tut"
PauseMenu.msbt,345,AblCutterDropHightBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada
PauseMenu.msbt,346,AblCutterKaratakeBtn,"Düşman yakınında
⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,347,AblCutterFinalComboBtn,"⟦MSBT:0E00010001000000⟧ düşman yakınında
art arda bas"
PauseMenu.msbt,348,AblCutterBoomerangHyperBtn,"⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak"
PauseMenu.msbt,349,#AblCrash,
PauseMenu.msbt,350,AblCrashFire,Patlama Ateş Topu
PauseMenu.msbt,351,AblCrashHellFire,Süpernova
PauseMenu.msbt,352,#AblCrashBtn,
PauseMenu.msbt,353,AblCrashFireBtn,"⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak"
PauseMenu.msbt,354,AblCrashHellFireBtn,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00010001000000⟧'yi tut, ⟦MSBT:0E0001000E000000⟧'e seri bas,
sonra bırak⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,355,#AblStone,
PauseMenu.msbt,356,AblStoneNormal,Taş Değişimi
PauseMenu.msbt,357,AblStoneFallingAir,Taş Ezme
PauseMenu.msbt,358,AblStoneDash,Turbo Taş
PauseMenu.msbt,359,AblStoneFallingAirHeavy,Ağır Ezme
PauseMenu.msbt,360,AblStoneUpperCut,Taş Aparkatı
PauseMenu.msbt,361,AblStoneCriticalUpperCut,Güçlü Aparkat
PauseMenu.msbt,362,AblStoneSlide,Yokuş Kayışı
PauseMenu.msbt,363,AblStoneRotate,Dön
PauseMenu.msbt,364,AblStoneNoDamage,⟦MSBT:0E000000020002004E00⟧Taş hâlindeyken çoğu saldırı işlemez!⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,365,#AblStoneBtn,
PauseMenu.msbt,366,AblStoneNormalBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,367,AblStoneFallingAirBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,368,AblStoneDashBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,369,AblStoneFallingAirHeavyBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,370,AblStoneUpperCutBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,371,AblStoneCriticalUpperCutBtn,"⟦MSBT:0E000000020002006400⟧Basılı tut
⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,372,AblStoneSlideBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ bir yokuştayken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,373,AblStoneRotateBtn,"⟦MSBT:0E000000020002006400⟧Dönüşmüşken
Koş⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,374,#AblSpark,
PauseMenu.msbt,375,AblSparkAttack,Kıvılcım Saldırısı
PauseMenu.msbt,376,AblSparkStored,Güç Şarjı
PauseMenu.msbt,377,AblSparkArrow,Kıvılcım Oku
PauseMenu.msbt,378,AblSparkLaser,Kıvılcım Lazer
PauseMenu.msbt,379,AblSparkCannon,Kıvılcım Dalgası
PauseMenu.msbt,380,AblSparkBarrier,Kıvılcım Bariyeri
PauseMenu.msbt,381,#AblSparkBtn,
PauseMenu.msbt,382,AblSparkAttackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,383,AblSparkStoredBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E0001000E000000⟧ çeşitli
yönlere⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,384,AblSparkArrowBtn,⟦MSBT:0E000000020002006400⟧Küçük şarj + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,385,AblSparkLaserBtn,⟦MSBT:0E000000020002006400⟧Orta şarj + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,386,AblSparkCannonBtn,⟦MSBT:0E000000020002006400⟧Tam şarj + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,387,AblSparkBarrierBtn,"⟦MSBT:0E000000020002006400⟧Güç Şarjıyla
oluşturulur⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,388,#AblSpear,
PauseMenu.msbt,389,AblSpearAttack,⟦MSBT:0E000000020002004E00⟧Mızrak Saplaması⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,390,AblSpearAttackBack,Geri Saplama
PauseMenu.msbt,391,AblSpearAttackUpper,Göğe İtiş
PauseMenu.msbt,392,AblSpearAttackUnder,Ay Düşüşü
PauseMenu.msbt,393,AblSpearThrow,Mızrak Atışı
PauseMenu.msbt,394,AblSpearThrowShot,Mızrak Yağmuru
PauseMenu.msbt,395,AblSpearRushAttack,Çoklu Mızrak
PauseMenu.msbt,396,AblSpearHelicopter,⟦MSBT:0E000000020002005400⟧Mızrak Helikopteri⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,397,AblSpearAttackWater,⟦MSBT:0E000000020002006000⟧Su Altı İtişi⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,398,AblSpearAttackWaterUpper,Yüzey İtişi
PauseMenu.msbt,399,AblSpearAttackWaterUnder,⟦MSBT:0E000000020002003E00⟧Su Altı Aşağı Saplama⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,400,#AblSpearBtn,
PauseMenu.msbt,401,AblSpearAttackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,402,AblSpearAttackBackBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'e bastıktan sonra,
⟦MSBT:0E00010008000000⟧ + ⟦MSBT:0E00010001000000⟧ bas⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,403,AblSpearAttackUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,404,AblSpearAttackUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,405,AblSpearThrowBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,406,AblSpearThrowShotBtn,"Koş + ⟦MSBT:0E00010001000000⟧
havada art arda bas"
PauseMenu.msbt,407,AblSpearRushAttackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ art arda⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,408,AblSpearHelicopterBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,409,AblSpearAttackWaterBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,410,AblSpearAttackWaterUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,411,AblSpearAttackWaterUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,412,#AblSleep,
PauseMenu.msbt,413,AblSleepNormal,Uyku
PauseMenu.msbt,414,AblSleepGetUp,Erken Uyanış
PauseMenu.msbt,415,#AblSleepBtn,
PauseMenu.msbt,416,AblSleepNormalBtn,"Otomatik
olarak olur"
PauseMenu.msbt,417,AblSleepGetUpBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E0001000E000000⟧ çeşitli
yönlere⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,418,#AblSword,
PauseMenu.msbt,419,AblSwordNormal,Tepeden Darbe
PauseMenu.msbt,420,AblSwordBeam,Kılıç Işını
PauseMenu.msbt,421,AblSwordComboAttack,⟦MSBT:0E000000020002004E00⟧Çoklu Kılıç Saldırısı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,422,AblSwordDril,Delici Hamle
PauseMenu.msbt,423,AblSwordDash,Kılıç Dönüşü
PauseMenu.msbt,424,AblSwordChopping,Kes ve Sapla
PauseMenu.msbt,425,AblSwordChoppingUnder,Şapka İtişi
PauseMenu.msbt,426,AblSwordUnder,Aşağı Saplama
PauseMenu.msbt,427,AblSwordUpper,Yukarı Kesme
PauseMenu.msbt,428,AblSwordMteoend,Kılıç Dalışı
PauseMenu.msbt,429,AblSwordRoll,Dönen Kesik
PauseMenu.msbt,430,AblSwordTornade,Girdap Darbesi
PauseMenu.msbt,431,AblSwordSkyCharge,⟦MSBT:0E000000020002006200⟧Göksel Kılıç⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,432,AblSwordDashWater,Su Altı Dönüşü
PauseMenu.msbt,433,#AblSwordBtn,
PauseMenu.msbt,434,AblSwordNormalBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,435,AblSwordBeamBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ Tam canla⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,436,AblSwordComboAttackBtn,"⟦MSBT:0E000000020002005000⟧Tepeden Darbe sonrası
⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
