target_language,target_rbin_indices,target_rbin_hashes,target_message_indices,ctd_name,ctd_file_id,message_id,layout_index,wait_frames,source_fr,source_en,source_de,match_status,target_variant_count,translation
en,11,0x0B811EB8,79,ctyt200.ctd,0x04640000,0x04669A00,79,0,"façonne ce qui est le plus sensible
en chacun de nous.","shapes this most malleable
part inside of us.","nimmt dieser formbarste Teil von
uns eine neue Gestalt an.",matched_fr_en_de,1,"içimizdeki bu en kolay şekillenen
parçaya biçim verir."
en,11,0x0B811EB8,80,ctyt200.ctd,0x04640000,0x04669B00,80,0,"Et en ça, les Simili ne sont pas
différents de nous.","Nobodies are not different
from us in that manner.","Niemande sind darin nicht
anders als wir.",matched_fr_en_de,1,"Hiçkimseler de bu bakımdan
bizden farklı değildir."
en,11,0x0B811EB8,81,ctyt200.ctd,0x04640000,0x04669C00,81,0,"Sora a été le seul à retrouver
sa forme humaine","Sora was the only one able to
return to his human form","Sora war der Einzige, der zurück
in seine menschliche Form konnte,",matched_fr_en_de,1,İnsan biçimine dönebilen tek kişi Sora'ydı
en,11,0x0B811EB8,82,ctyt200.ctd,0x04640000,0x0466D400,82,0,sans détruire son Simili.,without destroying his Nobody.,ohne seinen Niemand zu zerstören.,matched_fr_en_de,1,üstelik Hiçkimse'si yok edilmemişti.
en,11,0x0B811EB8,83,ctyt200.ctd,0x04640000,0x04669D00,83,0,"C'est une preuve de l'amour
qu'il porte aux autres","That is a statement to the
love in his heart for other people,","Das beweist die Liebe
in seinem Herzen für andere",matched_fr_en_de,1,"Bu, kalbinin başkalarına duyduğu
sevginin ve"
en,11,0x0B811EB8,84,ctyt200.ctd,0x04640000,0x0466D500,84,0,et des liens qui l'unissent à eux.,"and the bonds that tie
them together.",und die Bindungen zu ihnen.,matched_fr_en_de,1,"onları birbirine bağlayan bağların
bir kanıtıdır."
en,11,0x0B811EB8,85,ctyt200.ctd,0x04640000,0x04669E00,85,0,Peut-être qu'il a le pouvoir,"Perhaps...he has the
power to bring back ","Vielleicht hat er die Macht, die Herzen
und die Existenzen derjenigen",matched_fr_en_de,1,"Belki de onun, kendisine bağlı olanların"
en,11,0x0B811EB8,86,ctyt200.ctd,0x04640000,0x0466DC00,86,0,"à te retrouver toi-même
quand il le faudra.","the hearts and existences of
those connected to him―","Welt, anderen
Menschen ausgesetzt wird,",matched_fr_en_de,1,"kalplerini ve varlıklarını
geri getirme―"
en,11,0x0B811EB8,87,ctyt200.ctd,0x04640000,0x04669F00,87,0,"de ramener des êtres que nous
pensions avoir perdus pour toujours.","to recreate people we thought
were lost to us forever.","um jene wiederherzustellen, die
wir für immer verloren glaubten.",matched_fr_en_de,1,"sonsuza dek kaybettiğimizi sandığımız
insanları yeniden var etme gücü vardır."
en,11,0x0B811EB8,88,ctyt200.ctd,0x04640000,0x0466A000,88,0,"Dans nos plus grands trésors, et
même dans une marionnette sans vie,","Our most precious treasures―
even an empty puppet―","Unsere wertvollsten Schätze,
selbst eine hohle Puppe –",matched_fr_en_de,1,"En değerli hazinelerimizin―
içi boş bir kuklanın bile―"
en,11,0x0B811EB8,89,ctyt200.ctd,0x04640000,0x0466D600,89,0,"dans les arbres de la forêt
et les pétales balayés par le vent...","the trees of the forest,
and the petals on the wind―","die Bäume des Waldes,
die Blüten im Wind –",matched_fr_en_de,1,"ormandaki ağaçların ve
rüzgârda uçuşan yaprakların―"
en,11,0x0B811EB8,90,ctyt200.ctd,0x04640000,0x0466A100,90,0,"Il y a des cœurs,
partout où nous posons le regard.","there are hearts around us
everywhere we look.","überall um uns
herum gibt es Herzen.",matched_fr_en_de,1,"baktığımız her yerde, çevremizde
kalpler vardır."
en,11,0x0B811EB8,91,ctyt200.ctd,0x04640000,0x0466A200,91,0,"Et nul besoin de posséder
de grands pouvoirs pour les voir.","And it does not take
superhuman powers to see them.","Man braucht keine übermenschlichen
Kräfte, um sie zu sehen.",matched_fr_en_de,1,"Onları görmek için insanüstü
güçlere de gerek yoktur."
en,11,0x0B811EB8,92,ctyt200.ctd,0x04640000,0x0466A300,92,0,Nous nous souvenons tous du temps,Surely we remember as children,"Damals, als wir Kinder waren,",matched_fr_en_de,1,"Çocukken,"
en,11,0x0B811EB8,93,ctyt200.ctd,0x04640000,0x0466A400,93,0,"où le monde était si beau,
si parfait pour notre cœur d'enfant.","the way our hearts made everything
seem so shiny, and perfect.","ließen unsere Herzen noch alles so
glänzend und perfekt aussehen.",matched_fr_en_de,1,"kalplerimizin her şeyi nasıl da
parlak ve kusursuz gösterdiğini hatırlarız."
en,11,0x0B811EB8,94,ctyt200.ctd,0x04640000,0x0466A500,94,0,Tel est le cœur de Sora...,Sora has a heart like that―,So ein Herz besitzt Sora –,matched_fr_en_de,1,Sora'nın kalbi de böyledir―
en,11,0x0B811EB8,95,ctyt200.ctd,0x04640000,0x0466D700,95,0,"Pur, prêt à ignorer le mal
au profit du bien.","uncorrupted, willing to see
the good before the bad.","rein, willens, in allem
das Gute zu sehen.",matched_fr_en_de,1,"bozulmamış, kötülükten önce
iyiliği görmeye hazır."
en,11,0x0B811EB8,96,ctyt200.ctd,0x04640000,0x0466A600,96,0,"Lorsqu'il voit le cœur d'une chose,
celui-ci devient réel.","When he sees the heart in something,
it then becomes real.","Wenn er das Herz in einer
Sache sieht, wird es real.",matched_fr_en_de,1,"Bir şeyin içindeki kalbi gördüğünde,
o kalp gerçek olur."
en,11,0x0B811EB8,97,ctyt200.ctd,0x04640000,0x0466A700,97,0,"Lorsqu'un lien semble rompu,
il a le pouvoir de le restaurer.","When a connection seems broken,
he may have the power to mend it.","Wenn eine Verbindung
unterbrochen scheint,",matched_fr_en_de,1,"Bir bağ kopmuş gibi görünse bile
onu onaracak güce sahip olabilir."
en,11,0x0B811EB8,98,ctyt200.ctd,0x04640000,0x0466A800,98,0,"Il a touché d'innombrables cœurs,
il les a accueillis,","He has touched countless hearts,
he has accepted them,","Er hat zahllose Herzen berührt,
er nahm sie an,",matched_fr_en_de,1,"Sayısız kalbe dokundu,
onları kabul etti"
en,11,0x0B811EB8,99,ctyt200.ctd,0x04640000,0x0466D800,99,0,les a sauvés.,and he has saved them.,rettete sie.,matched_fr_en_de,1,ve kurtardı.
en,11,0x0B811EB8,100,ctyt200.ctd,0x04640000,0x0466A900,100,0,"Et certains
ne l'ont jamais quitté...","And some of those hearts
have never left him―","Einige dieser Herzen haben
ihn nie verlassen –",matched_fr_en_de,1,"Üstelik bu kalplerden bazıları
onu hiç terk etmedi―"
en,11,0x0B811EB8,101,ctyt200.ctd,0x04640000,0x0466AA00,101,0,"qu'ils aient sombré dans les ténèbres
ou qu'ils en soient prisonniers,","whether they fell into darkness
or were trapped there―","ob sie in die Dunkelheit fielen
oder dort gefangen waren,",matched_fr_en_de,1,"ister karanlığa düşmüş
ister orada kapana kısılmış olsun―"
en,11,0x0B811EB8,102,ctyt200.ctd,0x04640000,0x0466D900,102,0,"qu'ils sommeillent dans les recoins
les plus sombres du cœur de Sora","whether they sleep in the
darkness of Sora's heart,","ob sie in der Dunkelheit
von Soras Herz schlafen",matched_fr_en_de,1,"ister Sora'nın kalbinin
karanlığında uyusun,"
en,11,0x0B811EB8,103,ctyt200.ctd,0x04640000,0x0466AB00,103,0,"ou qu'ils aient été accueillis
dans sa lumière...",or were welcomed into its warmth―,"oder in seiner Wärme
aufgenommen wurden –",matched_fr_en_de,1,ister kalbinin sıcaklığına kabul edilmiş olsun―
en,11,0x0B811EB8,104,ctyt200.ctd,0x04640000,0x0466AC00,104,0,"Ils peuvent être sauvés. Pour cela,
il suffit à Sora de rester lui-même","they can be saved.
All Sora needs to do is be himself","sie können gerettet werden.
Sora muss nur er selbst sein",matched_fr_en_de,1,"kurtarılabilirler.
Sora'nın tek yapması gereken kendisi olmak"
en,11,0x0B811EB8,105,ctyt200.ctd,0x04640000,0x0466AD00,105,0,et de suivre son cœur.,"and follow wherever it is
that his heart takes him.","und dorthin gehen,
wohin sein Herz ihn führt.",matched_fr_en_de,1,"ve kalbi onu nereye götürürse
oraya gitmek."
en,11,0x0B811EB8,106,ctyt200.ctd,0x04640000,0x0466AE00,106,0,C'est le meilleur moyen. Le seul.,It is the best and the only way.,Das ist der beste und einzige Weg.,matched_fr_en_de,1,"Bu, en iyi ve tek yoldur."
en,11,0x0B811EB8,107,ctyt200.ctd,0x04640000,0x0466AF00,107,0,Tout le reste se trouve à l'intérieur.,The rest is in there.,Der Rest ist da drin.,matched_fr_en_de,1,Gerisi onun içinde.
en,11,0x0B811EB8,108,ctyt200.ctd,0x04640000,0x0466B000,108,0,D'accord. Merci.,All right. Thanks.,Also gut. Danke.,matched_fr_en_de,1,Peki. Teşekkürler.
en,11,0x0B811EB8,109,ctyt200.ctd,0x04640000,0x0466B100,109,0,Merci beaucoup.,Thank you.,Vielen Dank.,matched_fr_en_de,1,Teşekkür ederim.
en,11,0x0B811EB8,110,ctyt200.ctd,0x04640000,0x0466B200,110,0,"Mais de rien.
Alors, pourquoi es-tu ici ?","Of course.
Now why is it that you are here?","Gern geschehen.
Und warum bist du hier?",matched_fr_en_de,1,"Elbette.
Peki sen neden buradasın?"
en,11,0x0B811EB8,111,ctyt200.ctd,0x04640000,0x0466B300,111,0,Euh... Je dois réveiller Sora.,Uh...I kinda need to wake Sora up.,"Äh ...
Ich muss Sora eigentlich aufwecken.",matched_fr_en_de,1,Şey... Sora'yı uyandırmam gerekiyor da.
en,11,0x0B811EB8,112,ctyt200.ctd,0x04640000,0x0466B400,112,0,Ne me dis pas qu'il s'est rendormi ?,"Don't tell me he's gone
to sleep again?","Er ist doch wohl
nicht schon wieder eingeschlafen?",matched_fr_en_de,1,Yoksa yine uykuya mı daldı?
en,11,0x0B811EB8,113,ctyt200.ctd,0x04640000,0x0466B500,113,0,Si. Il est incorrigible.,Yeah. What'll I do with him?,"Doch.
Was soll ich jetzt mit ihm anstellen?",matched_fr_en_de,1,Evet. Ne yapacağım ben onunla?
en,11,0x0B811EB8,114,ctyt200.ctd,0x04640000,0x0466B600,114,0,En effet...,"What, indeed?",Gute Frage.,matched_fr_en_de,1,"Hakikaten, ne yapmalı?"
en,11,0x0B811EB8,115,ctyt200.ctd,0x04640000,0x0466B700,115,0,Ne t'inquiète pas. Sora va bien.,Never fear. Sora is safe.,"Keine Sorge.
Sora ist in Sicherheit.",matched_fr_en_de,1,Korkma. Sora güvende.
en,11,0x0B811EB8,116,ctyt200.ctd,0x04640000,0x0466B800,116,0,Ah bon ?,Huh?,Was?,matched_fr_en_de,1,Ha?
en,11,0x0B811EB8,117,ctyt200.ctd,0x04640000,0x0466B900,117,0,Il n'est pas ici.,He's not here.,Er ist nicht hier.,matched_fr_en_de,1,O burada değil.
en,11,0x0B811EB8,118,ctyt200.ctd,0x04640000,0x0466BA00,118,0,"Vois-tu, en terrassant le cauchemar
qui emprisonnait Sora, tu l'as libéré.","You see, by defeating the Nightmare
imprisoning Sora, you freed him.","Weißt du,
indem du seinen Albtraum besiegt",matched_fr_en_de,1,"Sora'yı hapseden Kâbus'u yenerek
onu özgür bıraktın."
en,11,0x0B811EB8,119,ctyt200.ctd,0x04640000,0x0466BB00,119,0,"Tu veux parler... du Sora qui
se trouvait dans ce fantôme noir ?","You mean...the Sora wrapped
in that black phantom?","Du meinst ... den Sora, der in ein
schwarzes Phantom gehüllt war?",matched_fr_en_de,1,"Yani... o kara hayaletin
sardığı Sora'yı mı diyorsun?"
en,11,0x0B811EB8,120,ctyt200.ctd,0x04640000,0x0466BC00,120,0,"Et tu es venu ici et tu as répondu
aux questions de trois jeunes gens.","Then, you came here, and you were
questioned by three young people.","Dann kamst du hierher und wurdest von
drei jungen Menschen geprüft.",matched_fr_en_de,1,"Sonra buraya geldin ve üç genç
sana sorular sordun."
en,11,0x0B811EB8,121,ctyt200.ctd,0x04640000,0x0466BD00,121,0,"C'était la dernière étape à franchir
pour le réveiller.","That was the final key
to awaken him.","Das war der letzte Schritt,
um ihn zu wecken.",matched_fr_en_de,1,"Bu, onu uyandıracak
son anahtardı."
en,11,0x0B811EB8,122,ctyt200.ctd,0x04640000,0x0466BE00,122,0,Sora est réveillé.,Sora is awake.,Sora ist wach.,matched_fr_en_de,1,Sora uyandı.
en,11,0x0B811EB8,123,ctyt200.ctd,0x04640000,0x0466BF00,123,0,Tu peux rentrer chez toi.,You can go home now.,"Du kannst jetzt nach
Hause gehen.",matched_fr_en_de,1,Artık evine dönebilirsin.
en,11,0x0B811EB8,124,ctyt200.ctd,0x04640000,0x0466C000,124,0,C'est vrai ?,Really?,Wirklich?,matched_fr_en_de,1,Gerçekten mi?
en,11,0x0B811EB8,125,ctyt200.ctd,0x04640000,0x0466C100,125,0,"Jeune homme ! Tu ne m'as pas dit
comment tu t'appelais.","Young man! I do not believe
you ever told me your name.","Junger Mann! Ich glaube, du hast
dich noch nicht vorgestellt.",matched_fr_en_de,1,"Delikanlı! Bana adını hiç
söylemediğini fark ettim."
en,11,0x0B811EB8,126,ctyt200.ctd,0x04640000,0x0466C200,126,0,Je m'appelle Riku.,It's Riku.,Ich heiße Riku.,matched_fr_en_de,1,Riku.
en,11,0x0B811EB8,127,ctyt200.ctd,0x04640000,0x0466C300,127,0,"D'être prisonnier des ténèbres.
De faire du mal à quelqu'un.
De perdre une chose importante.","Getting trapped in the darkness.
Causing someone to be hurt.
Losing something that's important.","In der Dunkelheit gefangen zu sein.
Jemanden zu verletzen.
Etwas Wichtiges zu verlieren.",matched_fr_en_de,1,"Karanlıkta kapana kısılmak.
Birinin incinmesine yol açmak.
Önemli bir şeyi kaybetmek."
en,11,0x0B811EB8,128,ctyt200.ctd,0x04640000,0x0466C400,128,0,"Non, attends.","No, wait...","Nein, warte.",matched_fr_en_de,1,"Hayır, dur..."
en,11,0x0B811EB8,129,ctyt200.ctd,0x04640000,0x0466C500,129,0,"Enfin, je veux dire...
Ansem le Sage.",I mean...Ansem the Wise.,"Ich meine ... Ansem, der Weise.",matched_fr_en_de,1,Yani... Bilge Ansem.
en,11,0x0B811EB8,130,ctyt200.ctd,0x04640000,0x0466C600,130,0,,,,matched_fr_en_de,1,
en,11,0x0B811EB8,131,ctyt200.ctd,0x04640000,0x0466C700,131,0,D'être prisonnier des ténèbres.,Getting trapped in the darkness.,In der Dunkelheit gefangen zu sein.,matched_fr_en_de,1,Karanlıkta kapana kısılmak.
en,11,0x0B811EB8,132,ctyt200.ctd,0x04640000,0x0466C800,132,0,De faire du mal à quelqu'un.,Causing someone to be hurt.,Jemanden zu verletzen.,matched_fr_en_de,1,Birinin incinmesine yol açmak.
en,11,0x0B811EB8,133,ctyt200.ctd,0x04640000,0x0466C900,133,0,De perdre une chose importante.,Losing something that's important.,Etwas Wichtiges zu verlieren.,matched_fr_en_de,1,Önemli bir şeyi kaybetmek.
en,11,0x0B811EB8,134,ctyt200.ctd,0x04640000,0x0466CA00,134,0,"Les cœurs unis par la lumière.
Mes amis proches.
La force de protéger les autres.","The hearts connected by light.
My close friends.
The strength to protect others.","An Herzen, durch Licht verbunden.
Meinen engsten Freunde.
Der Stärke, andere zu beschützen.",matched_fr_en_de,1,"Işığın bağladığı kalpler.
Yakın dostlarım.
Başkalarını koruyacak güç."
en,11,0x0B811EB8,135,ctyt200.ctd,0x04640000,0x0466CB00,135,0,Les cœurs unis par la lumière.,The hearts connected by light.,"An Herzen,
durch Licht verbunden.",matched_fr_en_de,1,Işığın bağladığı kalpler.
en,11,0x0B811EB8,136,ctyt200.ctd,0x04640000,0x0466CC00,136,0,Mes amis proches.,My close friends.,Meinen engsten Freunde.,matched_fr_en_de,1,Yakın dostlarım.
en,11,0x0B811EB8,137,ctyt200.ctd,0x04640000,0x0466CD00,137,0,La force de protéger les autres.,The strength to protect others.,"Der Stärke,
andere zu beschützen.",matched_fr_en_de,1,Başkalarını koruyacak güç.
en,11,0x0B811EB8,138,ctyt200.ctd,0x04640000,0x0466CE00,138,0,"Protéger mes amis dans la réalité.
Retrouver une chose importante.
Guérir les blessures du passé.","To protect my friends.
To recover something important.
To heal the pain from the past.","Meine Freunde zu beschützen.
Etwas Wichtiges wiederzuerlangen.
Alte Narben zu heilen.",matched_fr_en_de,1,"Dostlarımı korumak.
Önemli bir şeyi geri almak.
Geçmişin acısını dindirmek."
en,11,0x0B811EB8,139,ctyt200.ctd,0x04640000,0x0466CF00,139,0,"Protéger mes amis dans
la réalité.","to get back to the real world
and protect my friends.","In die reale Welt zurückzukehren
und meine Freunde zu beschützen.",matched_fr_en_de,1,"gerçek dünyaya dönüp
dostlarımı korumak."
en,11,0x0B811EB8,140,ctyt200.ctd,0x04640000,0x0466D000,140,0,Retrouver une chose importante.,"to recover something
important that I lost.","Etwas Wichtiges zurückzuholen,
das ich verloren habe.",matched_fr_en_de,1,"kaybettiğim önemli bir şeyi
geri almak."
en,11,0x0B811EB8,141,ctyt200.ctd,0x04640000,0x0466D100,141,0,Guérir les blessures du passé.,to heal the pain from the past.,"Die Narben der
Vergangenheit zu heilen.",matched_fr_en_de,1,geçmişin acısını dindirmek.
en,11,0x0B811EB8,142,ctyt200.ctd,0x04640000,0x0466D200,142,0,Merci.,Thank you.,Danke.,matched_fr_en_de,1,Teşekkür ederim.
en,11,0x0B811EB8,143,ctyt200.ctd,0x04640000,0x0466D300,143,0,,,,matched_fr_en_de,1,
en,11,0x0B811EB8,144,ctyt200.ctd,0x04640000,0x047D9200,144,0,"Il y a bien longtemps,
à l'époque des contes de fées,","Long ago, in the age of fairy tales,
the World was filled with light―","Vor langer Zeit,
in der Ära der Märchen,",matched_fr_en_de,1,"Uzun zaman önce, masallar çağında,
Dünya ışıkla doluydu―"
en,11,0x0B811EB8,145,ctyt200.ctd,0x04640000,0x047D8100,145,0,"Beaucoup pensaient que
ce présent leur avait été offert","a gift, many believed,","ein Geschenk, von dem viele glaubten,
es stamme",matched_fr_en_de,1,"çoğu kişi bunun,"
en,11,0x0B811EB8,146,ctyt200.ctd,0x04640000,0x047D9B00,146,0,,"from an unseen power
known as “Kingdom Hearts.”",war die Welt voller Licht –,matched_fr_en_de,1,"“Kingdom Hearts” adıyla bilinen görünmez
bir gücün armağanı olduğuna inanıyordu."
en,11,0x0B811EB8,147,ctyt200.ctd,0x04640000,0x047D8200,147,0,"Kingdom Hearts était protégé
par son homologue la χ-blade,","You see, Kingdom Hearts was
protected by its counterpart,","Kingdom Hearts wurde
von seinem Gegenpart,",matched_fr_en_de,1,"Kingdom Hearts'ı, onun karşılığı olan"
en,11,0x0B811EB8,148,ctyt200.ctd,0x04640000,0x047D9F00,148,0,"l'un issu de la lumière,
l'autre des ténèbres,","the “χ-blade,”","im Herzen eines
jeden Kindes auslöschen.",matched_fr_en_de,1,“χ-kılıcı” korurdu;
en,11,0x0B811EB8,149,ctyt200.ctd,0x04640000,0x047D8300,149,0,"afin que personne ne puisse jamais
percer ses mystères.","so that none could ever lay hands
on its mysteries.","sodass niemand jemals sein
Geheimnis lüften konnte.",matched_fr_en_de,1,"böylece hiç kimse onun sırlarına
el süremezdi."
en,11,0x0B811EB8,150,ctyt200.ctd,0x04640000,0x047D8400,150,0,"Mais par la suite, le Monde fut envahi","But in time, the World was overrun",Aber mit der Zeit wurde die Welt,matched_fr_en_de,1,"Fakat zamanla Dünya'yı,"
en,11,0x0B811EB8,151,ctyt200.ctd,0x04640000,0x047D9C00,151,0,"par une puissance invisible
appelée Kingdom Hearts.","by legions who wanted the light
all for themselves,","von einer unsichtbaren
Kraft namens Kingdom Hearts.",matched_fr_en_de,1,"ışığı yalnızca kendileri için
isteyen ordular istila etti"
en,11,0x0B811EB8,152,ctyt200.ctd,0x04640000,0x047D9400,152,0,"par des légions d'ennemis
qui voulaient","and the first shadows
were cast upon the land.","von Legionen überrollt, die das
Licht für sich haben wollten,",matched_fr_en_de,1,ve toprağa ilk gölgeler düştü.
en,11,0x0B811EB8,153,ctyt200.ctd,0x04640000,0x047D9A00,153,0,"et les premières ombres
firent leur apparition.",,"und die ersten Schatten legten
sich über das Land.",matched_fr_en_de,1,
en,11,0x0B811EB8,154,ctyt200.ctd,0x04640000,0x047D8500,154,0,"Ces guerriers façonnèrent des
""Keyblades"" à l'image de la χ-blade","These warriors crafted “Keyblades”
in the image of the original χ-blade,","Diese Krieger
stellten Schlüsselschwerter",matched_fr_en_de,1,"Bu savaşçılar, asıl χ-kılıcını örnek alarak
“Anahtar Kılıçları” yaptılar"
en,11,0x0B811EB8,155,ctyt200.ctd,0x04640000,0x047D8600,155,0,"et déclarèrent la guerre
à Kingdom Hearts.","and waged a great war
over Kingdom Hearts.","und führten einen bitteren
Krieg um Kingdom Hearts,",matched_fr_en_de,1,"ve Kingdom Hearts uğruna
büyük bir savaş başlattılar."
en,11,0x0B811EB8,156,ctyt200.ctd,0x04640000,0x047D8700,156,0,Ce fut la Guerre des Keyblades.,We call this the “Keyblade War.”,"den so genannten
Schlüsselschwertkrieg.",matched_fr_en_de,1,Biz buna “Anahtar Kılıcı Savaşı” diyoruz.
en,11,0x0B811EB8,157,ctyt200.ctd,0x04640000,0x047D8800,157,0,"Si la guerre avait éteint
toutes les lumières du Monde,","But though the war extinguished
all light from the World,","Obwohl der Krieg alles Licht der
Welt erlöschen ließ,",matched_fr_en_de,1,"Savaş, Dünya'daki tüm ışığı
söndürmüş olsa da"
en,11,0x0B811EB8,158,ctyt200.ctd,0x04640000,0x047D9500,158,0,"les ténèbres n'étaient pas parvenues
à s'emparer de la lueur","the darkness could not reach the
brightness inside every child's heart.","konnte die Dunkelheit
 nicht die Helligkeit",matched_fr_en_de,1,"karanlık, hiçbir çocuğun kalbindeki
parlaklığa ulaşamadı."
