file,index,id,en,fr,de,it,es,tr
characterparts.csv,204,0xF4AF03C1,Ponytail,Catogan,Pferdeschwanz,Coda di cavallo,Cola de caballo,At Kuyruğu
characterparts.csv,205,0xF4AF03C2,Ponytail,Catogan,Pferdeschwanz,Coda di cavallo,Cola de caballo,At Kuyruğu
characterparts.csv,206,0xF4AF03C3,Ponytail,Catogan,Pferdeschwanz,Coda di cavallo,Cola de caballo,At Kuyruğu
characterparts.csv,207,0xF4AF03C4,Ponytail,Catogan,Pferdeschwanz,Coda di cavallo,Cola de caballo,At Kuyruğu
characterparts.csv,208,0xF4AF03C5,Ponytail,Catogan,Pferdeschwanz,Coda di cavallo,Cola de caballo,At Kuyruğu
characterparts.csv,209,0xF4AF03C6,Ponytail,Catogan,Pferdeschwanz,Coda di cavallo,Cola de caballo,At Kuyruğu
characterparts.csv,210,0xFAC4EFAB,Mohawk,Iroquoise,Irokese,Cresta,Cresta,Mohikan
characterparts.csv,211,0xFAC4EFAC,Mohawk,Iroquoise,Irokese,Cresta,Cresta,Mohikan
characterparts.csv,212,0xFAC4EFAD,Mohawk,Iroquoise,Irokese,Cresta,Cresta,Mohikan
characterparts.csv,213,0xFAC4EFAE,Mohawk,Iroquoise,Irokese,Cresta,Cresta,Mohikan
characterparts.csv,214,0xFAC4EFAF,Mohawk,Iroquoise,Irokese,Cresta,Cresta,Mohikan
characterparts.csv,215,0xFAC4EFB0,Mohawk,Iroquoise,Irokese,Cresta,Cresta,Mohikan
characterparts.csv,216,0xFCADC938,Short,Court,Kurz,Corti,Corto,Kısa
characterparts.csv,217,0xFCADC939,Short,Court,Kurz,Corti,Corto,Kısa
characterparts.csv,218,0xFCADC93A,Short,Court,Kurz,Corti,Corto,Kısa
characterparts.csv,219,0xFCADC93B,Short,Court,Kurz,Corti,Corto,Kısa
characterparts.csv,220,0xFCADC93C,Short,Court,Kurz,Corti,Corto,Kısa
characterparts.csv,221,0xFCADC93D,Short,Court,Kurz,Corti,Corto,Kısa
dialogues.csv,0,0x006C60D1,"Not a chance, Adrian!","Cela n'arrivera pas, Adrian !","Vergesst es, Adrian!","Te lo puoi scordare, Adrian!","¡Ni lo sueñes, Adrian!","Olmaz öyle şey, Adrian!"
dialogues.csv,1,0x00898395,This telescope offers a glimpse into a strange and mysterious world.,Ce télescope vous dévoile un monde étrange et mystérieux.,Dieses Teleskop gewährt einen kurzen Blick in eine seltsame und geheimnisvolle Welt.,Questo telescopio offre uno scorcio di un mondo strano e misterioso.,Este telescopio permite echar un vistazo a un mundo misterioso y extraño.,"Bu teleskop, tuhaf ve gizemli bir dünyaya kısa bir bakış sunuyor."
dialogues.csv,2,0x00910809,Look after yourself and I'll see you around.,Prends bien soin de toi. À bientôt.,Pass auf dich auf. Ich melde mich wieder.,Abbi cura di te. Ci vediamo.,"Cuídate, ya nos veremos.",Kendine iyi bak. Görüşürüz.
dialogues.csv,3,0x0094C91A,I hope the root-gathering is going well!,J'espère que la cueillette des racines se passe bien !,Ich hoffe die Wurzelernte verläuft gut!,Spero che la raccolta delle radici proceda bene!,¡Espero que la recolección de raíces vaya bien!,Umarım kök toplama işi iyi gidiyordur!
dialogues.csv,4,0x00B609D1,"Thank you, friend. My father never stops thinking about the harm his monstrous creations might cause. If the remaining ones fell into the wrong hands, he'd never forgive himself.","Merci infiniment. Mon père est obsédé par le mal que ses monstrueuses créations ont causé. Si jamais les quatre qui restent tombaient entre de mauvaises mains, jamais il ne se le pardonnerait.","Habt vielen Dank. Mein Vater kann an nichts anderes mehr denken, als an das Unheil, das seine monströsen Schöpfungen anrichten könnten. Wenn die übrigen in die falschen Hände gerieten, würde er sich das nie verzeihen.","Ti ringrazio. Mio padre non fa che pensare ai danni che potrebbero scaturire da quelle creature mostruose. Se dovessero cadere nelle mani sbagliate, non se lo perdonerebbe mai.","Gracias. Mi padre no deja de pensar en el daño que sus monstruosas creaciones podrían causar. Si las que quedan caen en malas manos, nunca se lo perdonaría.","Teşekkür ederim, dostum. Babam, yarattığı canavarların verebileceği zararları düşünmeden edemiyor. Kalanlar yanlış ellere geçerse kendini asla affetmez."
dialogues.csv,5,0x00D72808,The membrane bends and separates at your touch.,"Vous touchez la membrane, qui ondule alors et se fend en deux devant vos yeux.",Die Membran reagiert auf deine Berührung und teilt sich.,La membrana si piega e si separa non appena la tocchi.,La membrana se pliega y se separa cuando la tocas.,"Zar, dokunuşunla esneyip iki yana ayrılıyor."
dialogues.csv,6,0x00EA2B7A,Not now.,Pas maintenant.,Nicht jetzt.,Non ora.,Ahora no.,Şimdi olmaz.
dialogues.csv,7,0x01030C86,"#0x98B7D4FF#Shadow's Depths#PREVIOUS#! Gods, I'm beside myself with worry!","Les #0x98B7D4FF#Abîmes de l'ombre#PREVIOUS# ! Par tous les dieux, si vous saviez comme j'ai peur !","#0x98B7D4FF#Schattentiefen#PREVIOUS#! Ihr Götter, ich bin außer mir vor Sorge!",Agli #0x98B7D4FF#Abissi dell'ombra#PREVIOUS#! Sono preoccupata per lui!,"¡A las #0x98B7D4FF#Profundidades Sombrías!#PREVIOUS# Dioses, ¡estoy que me muero de preocupación!","#0x98B7D4FF#Gölge Derinlikleri#PREVIOUS#! Tanrılar aşkına, endişeden kendimi yiyip bitiriyorum!"
dialogues.csv,8,0x0197649A,"Quickly, hero. Rigel is gathering greater strength in #0x98B7D4FF#the Archmage's Crucible#PREVIOUS#. You must stop him!",Hâtez-vous. Rigel est en train d'accroître encore ses pouvoirs dans le #0x98B7D4FF#Creuset de l'Archimage#PREVIOUS#. Vous devez l'arrêter !,Beeilt Euch! Rigel sammelt im #0x98B7D4FF#Schmelztiegel des Erzmagiers#PREVIOUS# noch größere Macht. Ihr müsst ihn aufhalten!,"Presto, eroe. Rigel sta aumentando le proprie forze nel #0x98B7D4FF#Crogiolo dell'arcimago#PREVIOUS#. Devi fermarlo!","Rápido, Rigel está acumulando más fuerza en el #0x98B7D4FF#Crisol del Archimago#PREVIOUS#. ¡Tienes que detenerlo!","Çabuk, kahraman. Rigel #0x98B7D4FF#Başbüyücünün Potası#PREVIOUS#'nda giderek güçleniyor. Onu durdurmalısın!"
dialogues.csv,9,0x01977934,We've done it! The crystal's power is almost complete!,Nous avons réussi ! Plus qu'une étape et nous pourrons enfin utiliser le pouvoir du cristal !,Wir haben es geschafft! Die Macht des Kristalls ist beinahe vollkommen.,Ce l'abbiamo fatta! Il potere del cristallo è quasi completo!,¡Lo logramos! ¡El poder del cristal está casi completo!,Başardık! Kristalin gücü neredeyse tamamlandı!
dialogues.csv,10,0x01BCCF02,"I know why you've come! You may have taken the others, but you will not take me! I've been preparing for this.","Je connais la raison de votre présence ici ! Vous avez peut-être capturé les autres, mais je ne me laisserai pas faire ! Je suis prêt à vous affronter !","Ich weiß, warum Ihr hier seid! Mit den anderen hattet Ihr leichtes Spiel, aber mit mir nicht! Ich habe mich auf diesen Moment vorbereitet.",Ti stavo aspettando! Non riuscirai a uccidermi come hai fatto con gli altri. Sono pronto...,"¡Sé por qué has venido! Puede que hayas cogido a los otros, ¡pero a mí no me cogerás! Me he preparado para esto.",Neden geldiğini biliyorum! Diğerlerini almış olabilirsin ama beni alamayacaksın! Buna hazırlanıyordum.
dialogues.csv,11,0x020B2BAA,"Don't you see? The crystal holds great power, but that power is still raw. It must be #0x98B7D4FF#refined#PREVIOUS# into a useable form. #0x98B7D4FF#The Heart of the Void#PREVIOUS#, deep within the ruined Soul Void chambers, has a font we could use.","Le pouvoir du cristal est à l'état brut. Nous devons le #0x98B7D4FF#façonner#PREVIOUS#. L'#0x98B7D4FF#Œil du Néant#PREVIOUS#, qui se trouve au plus profond des galeries dévastées du Néant des âmes, renferme une vasque sacrée que nous pourrions utiliser.","Seht Ihr es nicht? Der Kristall birgt große Macht, aber diese Macht ist noch roh. Sie muss zu einer nutzbaren Form #0x98B7D4FF#veredelt#PREVIOUS# werden. Im #0x98B7D4FF#Herz des Nichts#PREVIOUS#, tief in den zerstörten Kammern des Nichts, gibt es ein Becken, das wir dazu benutzen könnten.","Non capisci? Il cristallo racchiude un grande potere, ma è un potere ancora grezzo. Dev'essere #0x98B7D4FF#raffinato#PREVIOUS# perché si possa usare. #0x98B7D4FF#Il Cuore del Vuoto#PREVIOUS#, nelle profondità delle camere in rovina del Vuoto dell'anima, nasconde una fonte che possiamo usare.","¿No lo ves? El cristal tiene un gran poder, pero es un poder en bruto. Hay que #0x98B7D4FF#refinarlo#PREVIOUS# en una forma que se pueda usar. En el #0x98B7D4FF#Corazón del vacío#PREVIOUS#, en lo más profundo de las cámaras en ruinas de Vacío de las Almas, hay una fuente que podemos usar.",Anlamıyor musun? Kristal muazzam bir güç taşıyor ama bu güç hâlâ ham. Kullanılabilir hâle gelmesi için #0x98B7D4FF#arıtılması#PREVIOUS# gerekiyor. Yıkık Ruh Boşluğu odalarının derinlerindeki #0x98B7D4FF#Boşluğun Kalbi#PREVIOUS#'nde kullanabileceğimiz bir kaynak var.
dialogues.csv,12,0x02239586,I'm furious about the missing ships. I've lost three deliveries to the pirates already!,Toutes ces disparitions de bateaux sont insupportables. Cela fait déjà trois fois que les pirates me volent mes marchandises !,Ich mache mir Sorgen wegen der verschwundenen Schiffe. Ich habe schon drei an die Piraten verloren.,Le navi scomparse sono una cosa intollerabile. I pirati mi sono già costati tre spedizioni!,Los barcos desaparecidos me ponen furioso. ¡Los piratas ya me han hecho perder tres cargamentos!,Kayıp gemiler yüzünden öfkeden deliye dönüyorum. Korsanlar yüzünden şimdiden üç sevkiyatımı kaybettim!
dialogues.csv,13,0x02239587,"They say the leviathan is destroyed, but can you really be sure?",Ils prétendent que le Léviathan a été terrassé... mais en est-on vraiment sûr ?,"Es heißt, der Leviathan ist zerstört, aber kann das sein?","Dicono che il leviatano è stato distrutto, ma come fanno a esserne certi?","Dicen que han destruido al leviatán, ¿pero cómo podemos estar seguros?",Leviathan'ın yok edildiğini söylüyorlar ama gerçekten emin olabilir misin?
dialogues.csv,14,0x02239588,"You must already know this, but the Tibur are still attacking ships. Why doesn't someone end it once and for all?","Vous devez déjà être au courant, mais les Tiburiens continuent de s'en prendre à nos navires. Pourquoi ne fait-on rien pour les arrêter une fois pour toutes ?","Ihr wisst es wohl schon, aber die Tibur entern noch immer unsere Schiffe. Wann legt ihnen endlich jemand das Handwerk?","Probabilmente lo sai di già, ma i Tibur continuano ad assaltare le navi. Perché qualcuno non risolve il problema una volta per tutte?","Seguramente ya lo sabes, pero los tiburs todavía atacan a los barcos. ¿Por qué no hace alguien algo para detenerlos?",Bunu zaten biliyorsundur ama Tiburlar hâlâ gemilere saldırıyor. Neden biri bu işi kökünden bitirmiyor?
dialogues.csv,15,0x02239589,I'll sleep better at night knowing our Ruinlord is well! Thank you!,"Je vais enfin pouvoir dormir sur mes deux oreilles, maintenant que notre cher seigneur de Ruin est guéri ! Merci !","Ich schlafe gleich viel besser, wenn der Ruinlord wohlauf ist! Danke!","Ora che so che il nostro Signore della rovina è salvo, dormirò più tranquillo. Grazie!","¡Ahora que sé que nuestro Señor de la Ruina está bien, dormiré mejor esta noche! ¡Gracias!",Yıkım Lordumuzun iyi olduğunu bilince geceleri daha rahat uyuyacağım! Teşekkürler!
dialogues.csv,16,0x023C6794,And this affects me how?,Et en quoi cela me concerne-t-il exactement ?,Und was hat das mit mir zu tun?,E io che c'entro?,¿Y cómo me afecta eso?,Peki bunun beni ilgilendiren kısmı ne?
dialogues.csv,17,0x026BABBC,Why do the bandits want you to create monsters?,Pourquoi ces brigands vous forçaient-il à créer des monstres pour eux ?,"Weshalb wollen die Banditen, dass Ihr Monster erschafft?",Perché i banditi vogliono che crei dei mostri?,¿Por qué querían los bandidos que creases monstruos?,Haydutlar neden senden canavar yaratmanı istiyor?
dialogues.csv,18,0x026BABBD,No. I'm sure there's more to it than that.,"Mmh... À mon avis, cela cache quelque chose de plus complexe.","Nein. Ich bin sicher, da steckt mehr dahinter.","No. Dev'esserci dell'altro dietro, me lo sento.",No. Seguro que hay algo más.,Hayır. Bundan fazlası olduğuna eminim.
dialogues.csv,19,0x028E13CF,It's true. But it was worth it. Here's Ataraxis's map.,"En effet, mais cela en valait la peine. Voici la carte d'Ataraxis.",Das ist wahr. Aber es hat sich gelohnt. Hier ist Ataraxis' Karte.,"È vero, ma ne è valsa la pena. Ecco la mappa di Ataraxis.",Es cierto. Pero ha valido la pena. Aquí está el mapa de Ataraxis.,Doğru. Ama buna değdi. İşte Ataraxis'in haritası.
dialogues.csv,20,0x03019B17,All right.,Très bien.,Also gut.,D'accordo.,De acuerdo.,Pekâlâ.
dialogues.csv,21,0x03571FDB,"You find a key in the debris. Wrapped around the key is a scrap of paper which reads, #0x98B7D4FF#""In a room where eight giants stand guard all around, find the last key at hour three, close to the ground.""#PREVIOUS#","Vous trouvez une clef dissimulée parmi les débris. Elle est entourée d'un morceau de papier sur lequel est écrit : #0x98B7D4FF#""Dans une chambre où huit géants, en cercle, font le guet, la dernière clef à trois heures, au sol, vous trouverez.""#PREVIOUS#","Du findest einen Schlüssel in den Trümmern. Dieser ist in ein Blatt Papier eingewickelt, auf dem steht: #0x98B7D4FF#""An einem Ort, wo acht Riesen Wache stehen, ist der letzte Schlüssel zur dritten Stunde am Boden zu sehen.""#PREVIOUS#","Trovi una chiave tra i detriti, avvolta in un pezzo di carta che riporta questa scritta: #0x98B7D4FF#""L'ultima chiave si trova a ore tre vicino al terreno, in una stanza sorvegliata da otto giganti""#PREVIOUS#.","Encuentras una llave en los restos. Hay un trozo de papel alrededor de la llave que dice: #0x98B7D4FF#""Busca una sala con ocho guardianes gigantes. Cerca del suelo y a las tres en punto la última llave encontrarás"".#PREVIOUS#","Enkazın arasında bir anahtar buluyorsun. Anahtarın etrafına sarılmış kâğıt parçasında şu yazıyor: #0x98B7D4FF#“Sekiz devin dört bir yanı beklediği odada, son anahtarı saat üç yönünde, yere yakın yerde bul.”#PREVIOUS#"
dialogues.csv,22,0x03577835,So where is your daughter being held?,Où gardent-ils votre fille ?,Und wo hält man Eure Tochter fest?,Dov'è tenuta prigioniera tua figlia?,¿Dónde tienen a tu hija?,Peki kızını nerede tutuyorlar?
dialogues.csv,23,0x037ACD37,"Excellent! There are elven golems still active in #0x98B7D4FF#the Forsaken Grove#PREVIOUS#. If you could retrieve #0x98B7D4FF#five amber cores#PREVIOUS#, it would make all the difference to my studies!","Magnifique ! Il reste des Golems elfiques dans le #0x98B7D4FF#Bosquet oublié#PREVIOUS#. Si vous pouviez me rapporter #0x98B7D4FF#cinq cœurs d'ambre#PREVIOUS#, vous donneriez un sacré coup de pouce à mes recherches !","Ausgezeichnet! Im #0x98B7D4FF#verlassenen Hain#PREVIOUS# gibt es immer noch aktive Elfengolems. Wenn Ihr mir #0x98B7D4FF#fünf Bernsteinkerne#PREVIOUS# besorgt, würde das meine Studien deutlich erleichtern.",Eccellente! Ci sono golem elfici ancora attivi nel #0x98B7D4FF#Boschetto dimenticato#PREVIOUS#. Vai là e recupera #0x98B7D4FF#cinque nuclei d'ambra#PREVIOUS#... potrebbero essere fondamentali per i miei studi!,"¡Excelente! Todavía hay gólems de los elfos activos en #0x98B7D4FF#la Arboleda Maldita#PREVIOUS#. ¡Si puedes conseguir #0x98B7D4FF#cinco núcleos de ámbar#PREVIOUS#, sería estupendo para mis estudios!",Harika! #0x98B7D4FF#Terk Edilmiş Koruluk#PREVIOUS#'ta hâlâ çalışan elf golemleri var. #0x98B7D4FF#Beş kehribar çekirdeği#PREVIOUS# getirirsen araştırmalarım için çok büyük fark yaratır!
dialogues.csv,24,0x0383EEC1,"The Heart of the Void lies before you, but its incredible power appears to be guarded. The sorcerers of Nexus will have added their own security. You will need to find some means of #0x98B7D4FF#disabling the wards#PREVIOUS# in order to use the font to energize the crystal.",Devant vous se trouve l'Œil du Néant. Son incroyable pouvoir est cependant farouchement gardé. Les sorciers de Nexus ont mis en place leurs propres sorts de protection. Vous allez devoir trouver un moyen de #0x98B7D4FF#désactiver ces champs de force#PREVIOUS# pour accéder à la vasque sacrée et activer le cristal.,"Das Herz des Nichts liegt vor dir, aber seine unglaubliche Macht scheint bewacht zu werden. Die Zauberer von Nexus wollten wohl auf Nummer sicher gehen. Du musst #0x98B7D4FF#die Schutzvorrichtungen deaktivieren#PREVIOUS#, um das Becken zu benutzen und den Kristall aufzuladen.","Dinanzi a te si trova il Cuore del Vuoto, ma pare che il suo incredibile potere sia stato posto sotto sorveglianza. I maghi di Nexus avranno aggiunto delle protezioni. Dovrai trovare un modo per #0x98B7D4FF#disattivare le difese#PREVIOUS# prima di poter usare la fonte per energizzare il cristallo.","El Corazón del vacío yace ante ti, pero su increíble poder parece estar protegido. Los hechiceros de Nexus habrán puesto medidas de seguridad. Tendrás que encontrar algún modo de #0x98B7D4FF#desactivar los hechizos#PREVIOUS# para poder usar la fuente y energizar el cristal.",Boşluğun Kalbi önünde uzanıyor ama inanılmaz gücü koruma altında görünüyor. Nexus büyücüleri kendi güvenlik önlemlerini eklemiş olmalı. Kristale enerji vermek için kaynağı kullanmadan önce #0x98B7D4FF#mühürleri devre dışı bırakmanın#PREVIOUS# bir yolunu bulmalısın.
dialogues.csv,25,0x03B5FB72,"If you do well as an adventurer, you might meet King Marcus one day. He's a truly great man.","Si vous faites vos preuves en tant que mercenaire, il est possible que vous finissiez par rencontrer le roi Marcus. C'est vraiment un homme formidable.","Wenn Ihr Euch als Abenteurer bewährt, lernt Ihr vielleicht irgendwann König Marcus kennen. Ein guter Mann, wirklich.","Se saprai essere un avventuriero valoroso, un giorno forse conoscerai re Marcus. È un grand'uomo.","Si tienes éxito en tus aventuras, puede que algún día te presenten al rey Marcus. Es un gran hombre.",Maceracılıkta iyi bir nam salarsan bir gün Kral Marcus'la bile tanışabilirsin. Gerçekten büyük bir adamdır.
dialogues.csv,26,0x03B5FB73,"Marcus is only the second king that Nexus has ever had, but he's a fine one at that.",Marcus n'est que le deuxième roi que Nexus ait connu et il est vraiment exemplaire.,"Marcus ist zwar erst der zweite König, den Nexus je hatte, aber er ist ein guter Mann.","Marcus è il secondo re nella storia di Nexus, ed è molto in gamba.","Marcus es solo el segundo rey que Nexus ha tenido, pero lo hace muy bien.","Marcus, Nexus'un şimdiye kadarki yalnızca ikinci kralı ama doğrusu çok iyi bir kral."
dialogues.csv,27,0x03B5FB74,Have you heard? Marcus has been hurt! I hope he'll be all right.,Vous avez entendu la nouvelle ? Marcus a été blessé ! J'espère qu'il s'en sortira indemne...,Habt Ihr gehört? Marcus wurde verwundet! Hoffentlich wird er wieder.,Hai sentito? Marcus è stato ferito! Spero non sia nulla di grave.,¿Te has enterado? ¡Marcus está herido! Espero que esté bien.,Duydun mu? Marcus yaralanmış! Umarım iyi olur.
dialogues.csv,28,0x03B5FB75,"Truth be told, I'm happier to see that King Marcus is alright… Hopefully he's got many more years in him.","Si vous voulez tout savoir, je suis vraiment rassuré que le roi Marcus aille mieux... Je lui souhaite de vivre encore de très nombreuses années !","Ich bin wirklich heilfroh, dass König Marcus wohlauf ist ... möge er noch lange leben.","A dire il vero, sono felice di sapere che re Marcus sta bene... Speriamo rimanga con noi per molti anni ancora.","A decir verdad, me alegro de que el rey Marcus esté bien. Espero que viva muchos años más.",Doğrusu Kral Marcus'un iyi olduğunu görmek beni daha da mutlu etti… Umarım önünde daha nice yıllar vardır.
dialogues.csv,29,0x03EE4DCA,Hmm. It sounds risky if you can't remember this spell.,Mmh... Ce n'est pas très rassurant si vous ne maîtrisez pas vraiment ce sort.,"Hmm. Klingt ziemlich riskant, wenn Ihr Euch nicht an den Zauber erinnert.",Mmm. Potrebbe essere rischioso se non ricordi l'incantesimo.,Mmm. Suena arriesgado si no puedes recordar el hechizo.,Hımm. Büyüyü hatırlamıyorsan bu iş biraz riskli görünüyor.
dialogues.csv,30,0x03EE4DCB,"Well, yes...but I really want to help. And what's the worst that could happen?","Peut-être... Mais, j'ai vraiment envie de me rendre utile. Et puis, au pire, qu'est-ce qu'on risque ?","Tja, stimmt ... aber ich muss doch helfen. Und was soll schon Schlimmes passieren?","Beh, sì... ma io voglio rendermi utile in qualche modo. Dopo tutto, cosa potrebbe succedere di male?","Bueno, sí... pero me gustaría ayudar. ¿Qué es lo peor que podría pasar?","Evet, ama… gerçekten yardım etmek istiyorum. Hem en kötü ne olabilir ki?"
dialogues.csv,31,0x03FEA5A4,Reset the wards.,Réinitialiser les champs de force.,Setze die Schutzvorrichtungen zurück.,Azzera le difese.,Reinicia los hechizos.,Mühürleri sıfırla.
dialogues.csv,32,0x0411C4AB,No one passes!,Halte-là !,Niemand darf passieren!,Nessuno può passare!,¡No puedes pasar!,Kimse geçemez!
dialogues.csv,33,0x04134CB7,Access the controls.,Accéder aux commandes.,Benutze die Regler.,Accedi ai comandi.,Accede a los controles.,Kontrollere eriş.
dialogues.csv,34,0x0415C049,"Hello, hero! I'm studying the #0x98B7D4FF#fighting spirit#PREVIOUS# of a hero, that unquenchable, burning energy! I've discovered that the #0x98B7D4FF#gargoyles#PREVIOUS# that lurk in our mountains possess a similar sort of energy—powered by a #0x98B7D4FF#rage core#PREVIOUS#. I was hoping you could retrieve a few for me.","Je recherche l'#0x98B7D4FF#esprit combatif#PREVIOUS# des héros. Les #0x98B7D4FF#Gargouilles#PREVIOUS# qui rôdent dans nos montagnes possèdent une énergie assez semblable, alimentée par une #0x98B7D4FF#gemme de rage#PREVIOUS#. J'aurais aimé que vous m'en rapportiez quelques-unes.","Hallöchen! Ich studiere den #0x98B7D4FF#Kampfgeist#PREVIOUS# von Helden. Dabei habe ich entdeckt, dass die #0x98B7D4FF#Gargylen#PREVIOUS# über eine ähnliche Energie verfügen, die von einem #0x98B7D4FF#Zornkern#PREVIOUS# genährt wird. Könnt Ihr mir ein paar besorgen?","Salute! Sto studiando lo #0x98B7D4FF#spirito combattivo#PREVIOUS# di un eroe, l'energia inesauribile che lo spinge a battersi! Ho scoperto che i #0x98B7D4FF#gargoyle#PREVIOUS# che vivono nelle nostre montagne possiedono un'energia simile, alimentata da un #0x98B7D4FF#nucleo d'ira#PREVIOUS#. Speravo che potessi procurarmene qualcuno.","¡Hola! Estoy estudiando el #0x98B7D4FF#espíritu de combate#PREVIOUS# de un héroe. He descubierto que las #0x98B7D4FF#gárgolas#PREVIOUS# que acechan en las montañas poseen un tipo de energía similar, alimentada por un #0x98B7D4FF#núcleo de furia#PREVIOUS#. Esperaba que pudieses conseguirme algunos de esos.","Merhaba, kahraman! Bir kahramanın #0x98B7D4FF#savaşçı ruhunu#PREVIOUS#, yani hiç sönmeyen o yakıcı enerjiyi inceliyorum! Dağlarımızda pusuya yatan #0x98B7D4FF#gargoylelerin#PREVIOUS# de benzer bir enerji taşıdığını keşfettim; güçlerini bir #0x98B7D4FF#öfke çekirdeğinden#PREVIOUS# alıyorlar. Bana birkaç tane getirmeni umuyordum."
