file,index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
autumn.msbt,86,D_BossOff_00,"SpotPass is activated.

Do you want to deactivate
SpotPass? Please note that
this change will apply to all
of your Fallblox save files. ","SpotPass wurde aktiviert.

Möchtest du SpotPass
deaktivieren? Beachte bitte,
dass diese Änderungen für alle
Speicherdateien gilt.","La función de SpotPass
está activada.
¿Quieres desactivar SpotPass?
Este cambio se aplicará a todos
los archivos de guardado
de Fallblox. ","SpotPass est activé.

Désactiver SpotPass ?
Ce choix s'appliquera à tous
vos fichiers de sauvegarde.","SpotPass è attivata.

Vuoi disattivare SpotPass?
Questa decisione influenzerà
tutti i dati di salvataggio
di Fallblox.","SpotPass etkin.
SpotPass devre dışı
bırakılsın mı? Bu
değişiklik tüm Fallblox
kayıt dosyaların
için geçerli olacak.",6,427,6,307,0.719,OK,OK,MANUAL_QC,Uzun metin resmî satır/piksel bütçesine göre yeniden kırıldı.
autumn.msbt,87,D_BossOff_10,"Deactivating SpotPass...

Do not remove the SD Card
or turn the power off.","SpotPass wird deaktiviert...

Bitte entferne nicht die
SD Card und schalte
das System nicht aus.","Desactivando SpotPass…

No extraigas la tarjeta SD
ni apagues la consola.","Désactivation de Spotpass...

N'éteignez pas la console et
ne retirez pas la carte SD.","Disattivazione di SpotPass
in corso...

Non estrarre la scheda SD
e non spegnere la console.","SpotPass kapatılıyor...

SD Kartı çıkarmayın ve
gücü kapatmayın.",5,385,4,314,0.816,OK,OK,MANUAL,
autumn.msbt,88,D_BossOff_20,"SpotPass has
been deactivated.",SpotPass wurde deaktiviert.,Se ha desactivado SpotPass.,SpotPass a été désactivé.,SpotPass è stata disattivata.,"SpotPass
devre dışı.",2,403,2,140,0.347,OK,OK,MANUAL,
autumn.msbt,89,D_BossOff_21,"SpotPass is deactivated.

To change this setting, visit
Papa Blox on the main menu
and then select Options.","SpotPass wurde deaktiviert.

Um diese Einstellung zu
ändern, besuche im Hauptmenü
Meister Blox und berühre dann
„Optionen“.","La función de SpotPass
ha sido desactivada.

Para cambiar esta opción, visita
a Papa Blox en el menú principal
y luego selecciona Opciones.","SpotPass désactivé.

Pour modifier ce paramètre,
rendez visite à Papy Blox
dans le menu principal et
touchez Options.","SpotPass è disattivata.

Per cambiare le impostazioni,
visita Mastro Blox nel menu
principale e tocca Opzioni.","SpotPass devre dışı.

Bu ayarı değiştirmek için ana
menüden Usta Blox’a git ve
Seçenekler’i seç.",6,441,5,398,0.902,OK,OK,MANUAL,
autumn.msbt,90,D_BossInfo,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
autumn.msbt,91,D_ParkSkip_00,"If you get stuck on a Fallblox,
you might want to visit me and
spend some time in training.
","Falls du bei einem Fallblox mal
nicht weiterkommst, kannst du
mich besuchen und noch ein
wenig üben.","Si te atascas en algún Fallblox,
ven a verme y practicaremos
un poco.","Si un Fallblox vous paraît
un peu trop difficile,
venez me rendre visite
pour vous entraîner
avec les exercices.","Se dovessi rimanere bloccato
con un Fallblox particolare,
vieni a trovarmi per fare
un po' di esercizio.
","Bir Fallblox’ta takılırsan,
bana uğrayıp biraz
alıştırma yapabilirsin.",5,423,3,347,0.820,OK,OK,MANUAL,
autumn.msbt,92,D_OpenEdit_00,"You've unlocked
Fallblox Studio!","Du hast das Fallbloxstudio
freigeschaltet!","¡Has desbloqueado
el estudio de los Fallblox!","Vous avez déverrouillé
l'Atelier Fallblox !","Hai sbloccato lo studio
dei Fallblox!","Fallblox Studio’nun
kilidi açıldı!",2,358,2,263,0.735,OK,OK,MANUAL,
autumn.msbt,93,D_OpenEdit_01,"You can now use floating
blocks in Fallblox Studio!","Du kannst jetzt Wolkenblöcke
im Fallbloxstudio verwenden!","A partir de ahora podrás usar
Flotablox en el estudio
de los Fallblox.","Vous pouvez à présent
utiliser les blocs flottants
dans l'Atelier Fallblox !","Ora puoi usare i blocchi volanti
nello studio dei Fallblox!","Artık Fallblox Studio’da
uçan blokları kullanabilirsin!",3,424,2,394,0.929,OK,OK,MANUAL,
autumn.msbt,94,D_OpenEdit_02,"You can now use manholes
in Fallblox Studio!","Du kannst jetzt Einstiege im
Fallbloxstudio verwenden!","A partir de ahora podrás usar
Condublox en el estudio
de los Fallblox.","Vous pouvez à présent
utiliser les échelles
dans l'Atelier Fallblox !","Ora puoi usare le botole
nello studio dei Fallblox!","Artık Fallblox Studio’da
geçitleri kullanabilirsin!",3,409,2,331,0.809,OK,OK,MANUAL,
autumn.msbt,95,D_OpenEdit_03,"You can now use move switches
in Fallblox Studio!","Du kannst jetzt Schalter im
Fallbloxstudio verwenden!","A partir de ahora podrás usar
Moviblox en el estudio
de los Fallblox.","Vous pouvez à présent
utiliser les déplaceurs
dans l'Atelier Fallblox !","Ora puoi usare gli spostablocchi
nello studio dei Fallblox!","Fallblox Studio’da
hareket düğmeleri açıldı!",3,432,2,345,0.799,OK,OK,MANUAL_QC,2 satır sınırı için manuel kısaltıldı.
autumn.msbt,96,D_OpenEdit_04,"You can now use doors
in Fallblox Studio!","Du kannst jetzt Türen im
Fallbloxstudio verwenden!","A partir de ahora podrás usar
Pasablox en el estudio
de los Fallblox.","Vous pouvez à présent
utiliser les portes dans
l'Atelier Fallblox !","Ora puoi usare le porte
nello studio dei Fallblox!","Artık Fallblox Studio’da
kapıları kullanabilirsin!",3,409,2,331,0.809,OK,OK,MANUAL,
autumn.msbt,97,D_OpenExtra_00,"More Fallblox have been
added to Fallblox Park!","Im Fallbloxpark gibt es
jetzt neue Fallblox!","¡Se han añadido más Fallblox
a Villa Fallblox!","Des Fallblox supplémentaires
ont été ajoutés au parc !","È ora disponibile un nuovo
Fallblox nel parco dei Fallblox!","Fallblox Park’a yeni
Fallblox’lar eklendi!",2,420,2,276,0.657,OK,OK,MANUAL,
autumn.msbt,98,D_OpenTraining_00,"Training is now unlocked! 
Visit Papa Blox to try it out!","Du hast den Übungsmodus
freigeschaltet! Besuche Meister
Blox, um ihn auszuprobieren.","¡Zona de prácticas
desbloqueada! Visita a
Papa Blox para probarla.","Vous avez déverrouillé
les exercices !

Rendez visite à Papy Blox
pour y accéder.","Hai sbloccato la modalità
Esercizi! Visita Mastro
Blox per provarla!","Alıştırmanın kilidi açıldı!
Denemek için Usta Blox’a git!",5,434,2,396,0.912,OK,OK,MANUAL,
autumn.msbt,99,D_OpenTraining_01,"Fallblox with floating blocks
added to Training!","Im Übungsmodus sind neue
Fallblox mit Wolkenblöcken
verfügbar!","¡Fallblox con Flotablox
añadidos a la zona de prácticas!","Les Fallblox avec des blocs
flottants ont été ajoutés
dans les exercices !","Ora puoi affrontare Fallblox con
blocchi volanti nella modalità
Esercizi!","Alıştırmaya uçan bloklu
Fallblox’lar eklendi!",3,447,2,325,0.727,OK,OK,MANUAL,
autumn.msbt,100,D_OpenTraining_02,"Fallblox with manholes
added to Training!","Im Übungsmodus sind neue
Fallblox mit Einstiegen
verfügbar!","¡Fallblox con Condublox
añadidos a la zona de prácticas!","Les Fallblox avec des
échelles ont été ajoutés
dans les exercices !","Ora puoi affrontare Fallblox con
botole nella modalità Esercizi!","Alıştırmaya geçitli
Fallblox’lar eklendi!",3,447,2,276,0.617,OK,OK,MANUAL,
autumn.msbt,101,D_OpenTraining_03,"Fallblox with move switches
added to Training!","Im Übungsmodus sind neue
Fallblox mit Schaltern
verfügbar!","¡Fallblox con Moviblox
añadidos a la zona de prácticas!","Les Fallblox avec des
déplaceurs ont été ajoutés
dans les exercices !","Ora puoi giocare Fallblox con
spostablocchi nella modalità
Esercizi!","Alıştırmaya hareket düğmeli
Fallblox’lar eklendi!",3,442,2,393,0.889,OK,OK,MANUAL,
autumn.msbt,102,D_OpenTraining_04,"Fallblox with doors
added to Training!","Im Übungsmodus sind
neue Fallblox mit Türen
verfügbar!","¡Fallblox con Pasablox
añadidos a la zona de prácticas!","Les Fallblox avec des
portes ont été ajoutés
dans les exercices !","Ora puoi giocare Fallblox con
porte nella modalità Esercizi!","Alıştırmaya kapılı
Fallblox’lar eklendi!",3,442,2,276,0.624,OK,OK,MANUAL,
autumn.msbt,103,D_OpenHouse_00,"You've unlocked
Prototypes in Extras!","Du hast Prototypen in
den Extras freigeschaltet.","¡Has desbloqueado
los prototipos en Extras!","Vous avez déverrouillé les
prototypes dans les extras !","Hai sbloccato i Prototipi
nella modalità Extra!","Ekler’de Prototiplerin
kilidi açıldı!",2,379,2,302,0.797,OK,OK,MANUAL_QC,Extras terminolojisi Ekler olarak birleştirildi.
autumn.msbt,104,D_OpenMusic_00,"You've unlocked
Music Player in Extras!","Du hast die Jukebox in
den Extras freigeschaltet.","¡Has desbloqueado el
reproductor de música
en Extras!","Vous avez déverrouillé
le lecteur de musique
dans les extras !","Hai sbloccato il Lettore
nella modalità Extra!","Müzik Çalar artık
Ekler’de açık!",3,360,2,240,0.667,OK,OK,MANUAL_QC,2 satır sınırı için manuel kısaltıldı. | Extras terminolojisi Ekler olarak birleştirildi.
autumn.msbt,105,D_OpenEpilogue_00,"You've unlocked
Finale in Extras!","Du hast den Abspann in
den Extras freigeschaltet.","¡Has desbloqueado el
epílogo en Extras!","Vous avez déverrouillé
l'épilogue dans les extras !","Hai sbloccato l'Epilogo
nella modalità Extra!","Ekler’de Final’in
kilidi açıldı!",2,360,2,225,0.625,OK,OK,MANUAL_QC,Extras terminolojisi Ekler olarak birleştirildi.
autumn.msbt,106,D_Edit_00,"Use the stylus to create
your own Fallblox!","Verwende den Touchpen, um
eigene Fallblox zu erstellen!","Crea tu propio Fallblox
con el lápiz.","Utilisez le stylet pour créer
vos propres Fallblox !","Usa lo stilo per creare i tuoi
Fallblox personalizzati!","Kalemle kendi
Fallblox’unu oluştur!",2,384,2,280,0.729,OK,OK,MANUAL,
autumn.msbt,107,D_EditSameColor_00,"This colour is already in
the palette. Is that OK?","Diese Farbe ist schon Teil der
Palette. Trotzdem fortfahren?","Este color ya está en
la paleta. ¿Vale?","Cette couleur est déjà dans
la palette. Confirmer ?","Questo colore è già presente
nella tavolozza. Va bene?","Bu renk zaten palette var.
Yine de kullanılsın mı?",2,420,2,363,0.864,OK,OK,REUSED_PULLBLOX,
autumn.msbt,108,D_EditSave_00,"Do you want to
save this Fallblox?","Möchtest du dieses Fallblox
speichern?","¿Quieres guardar
este Fallblox?","Sauvegarder avant de
quitter ce Fallblox ?",Vuoi salvare questo Fallblox?,"Bu Fallblox’u
kaydetmek ister misin?",2,397,2,314,0.791,OK,OK,MANUAL,
autumn.msbt,109,D_EditSave_01,"If you proceed, all of
your changes to this
Fallblox will be lost.

Is that OK?","Wenn du fortfährst, gehen
alle Änderungen dieses
Fallblox verloren.

Ist das in Ordnung?","Si continúas, se perderán
los cambios hechos
a este Fallblox.

¿Quieres continuar?","Si vous continuez, tous
les changements apportés
à ce Fallblox seront perdus.

Voulez-vous vraiment quitter ?","Se prosegui, perderai tutte le
modifiche apportate a questo
Fallblox.

Va bene?","Devam edersen bu
Fallblox’taki tüm
değişikliklerin
kaybolacak.
Devam edilsin mi?",5,422,5,244,0.578,OK,OK,MANUAL_QC,Uzun metin resmî satır/piksel bütçesine göre yeniden kırıldı.
autumn.msbt,110,D_EditSave_02,"You cannot save a blank
canvas.

Quit making this Fallblox?","Du kannst kein leeres
Projekt speichern.

Erstellung dieses
Fallblox beenden?","No se puede guardar
un lienzo en blanco.

¿Quieres salir?","Une grille vide ne peut
pas être sauvegardée.

Quitter le Fallblox
en cours de création ?","Non puoi salvare una
griglia vuota.

Vuoi interrompere la creazione
del Fallblox?","Boş bir tuvali kaydedemezsin.

Bu Fallblox’u yapmaktan
vazgeçilsin mi?",5,424,4,402,0.948,OK,OK,MANUAL,
autumn.msbt,111,D_Delete_00,Delete this Fallblox?,Dieses Fallblox löschen?,¿Quieres borrar este Fallblox?,Effacer ce Fallblox ?,"Vuoi cancellare questo
Fallblox?",Bu Fallblox silinsin mi?,2,410,1,303,0.739,OK,OK,MANUAL,
autumn.msbt,112,D_Delete_01,Are you sure?,Bist du dir sicher?,¿De verdad?,Confirmer l'effacement ?,Vuoi davvero cancellarlo?,Emin misin?,1,353,1,156,0.442,OK,OK,REUSED_PULLBLOX,
autumn.msbt,113,D_Thumb_00,"You can't copy a Fallblox
that you haven't cleared.","Noch nicht gemeisterte Fallblox
können nicht kopiert werden.","No puedes copiar un Fallblox
que no hayas superado aún.","Vous ne pouvez pas copier
un Fallblox du parc tant que
vous ne l'avez pas terminé.","Non puoi copiare un Fallblox
che non hai completato.","Tamamlamadığın bir
Fallblox’u kopyalayamazsın.",3,434,2,387,0.892,OK,OK,MANUAL,
autumn.msbt,114,D_Thumb_01,You can't copy a blank canvas.,"Eine leere Leinwand kann
nicht kopiert werden.","No se puede copiar
un lienzo en blanco.","Vous ne pouvez pas copier
une grille vide.","Non puoi copiare una
griglia vuota.",Boş tuvali kopyalayamazsın.,2,416,1,387,0.930,OK,OK,REUSED_PULLBLOX,
autumn.msbt,115,D_Thumb_02,"You can't copy a
locked Fallblox.","Vom Urheber gesperrte
Fallblox können nicht
kopiert werden.","No se puede copiar
un Fallblox bloqueado.","Vous ne pouvez pas copier
un Fallblox qui a été verrouillé.","Non è permesso modificare
questo Fallblox, quindi non
puoi copiarlo.","Kilitli bir Fallblox’u
kopyalayamazsın.",3,424,2,264,0.623,OK,OK,MANUAL,
autumn.msbt,116,D_Thumb_03,"You can't copy a Fallblox
that includes gadgets you
haven't unlocked yet.","Du kannst kein Fallblox
kopieren, das Vorrichtungen
enthält, die du noch nicht
freigeschaltet hast.","No puedes copiar un Fallblox
que contenga inventos que
aún no hayas desbloqueado.","Vous ne pouvez pas copier un
Fallblox qui contient des
mécanismes que vous n'avez
pas encore déverrouillés.","Non puoi copiare un Fallblox
dove sono presenti congegni
che non hai ancora sbloccato.","Henüz açmadığın
aygıtları içeren
bir Fallblox’u
kopyalayamazsın.",4,402,4,246,0.612,OK,OK,MANUAL_QC,Uzun metin resmî satır/piksel bütçesine göre yeniden kırıldı.
autumn.msbt,117,D_QR_00,"The QR Code feature cannot be
used as sharing images, audio,
video and long text data is
restricted by Parental Controls.","Die QR Code-Funktion ist nicht
verwendbar, da der Austausch
von Bild-, Audio-, Video- und
Textdateien den Altersbe-
schränkungen unterliegt.","No puedes usar QR Code
porque las funciones de
transmisión de imágenes,
sonido, vídeo y mensajes
de texto están restringidas
por el control parental.","Les paramètres de contrôle
parental ne vous permettent
pas d'échanger des fichiers
audio/vidéo, des images ou des
messages. Vous ne pouvez pas
utiliser la fonction QR Code.","La funzione QR Code non può
essere utilizzata, poiché lo
scambio di foto, immagini,
registrazioni, filmati e testi
lunghi è limitato dal filtro
famiglia.","Ebeveyn Kontrolleri; görüntü,
ses, video ve uzun metin
paylaşımını kısıtladığı için
QR Kodu özelliği kullanılamıyor.",6,434,4,434,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,118,D_QRD_01,"Do you want to
save this Fallblox?","Möchtest du dieses
Fallblox speichern?","¿Quieres guardar
este Fallblox?",Sauvegarder ce Fallblox ?,Vuoi salvare questo Fallblox?,"Bu Fallblox’u
kaydetmek ister misin?",2,397,2,314,0.791,OK,OK,MANUAL,
autumn.msbt,119,D_QRD_02,"Saving...

Do not remove the SD Card
or turn the power off.","Speichervorgang...

Bitte schalte das System nicht
aus und entferne nicht die
SD Card.","Guardando…

No extraigas la tarjeta SD
ni apagues la consola.","Sauvegarde...

N'éteignez pas la console et
ne retirez pas la carte SD.","Salvataggio in corso...

Non estrarre la scheda SD
e non spegnere la console.","Kaydediliyor...

SD Kartı çıkarmayın ve
gücü kapatmayın.",5,412,4,314,0.762,OK,OK,MANUAL,
autumn.msbt,120,D_QRD_03,"The Fallblox you loaded from
this QR Code has been saved.","Das Fallblox aus diesem
QR Code wurde gespeichert.","El Fallblox cargado
mediante este QR Code
ha sido guardado.","Le Fallblox que vous avez
reçu en lisant ce QR Code
a été sauvegardé.","Il Fallblox ricevuto tramite
QR Code è stato salvato.","Bu QR kodundan yüklediğin
Fallblox kaydedildi.",3,392,2,371,0.946,OK,OK,MANUAL,
autumn.msbt,121,D_QRE_00,"Fallblox QR Code patterns 
and names can be shared 
with other people.
Do not distribute QR Code patterns
and names that could reveal 
personal information about you or 
other people, infringe on the 
rights of others, or cause offence.
","QR Code-Bilder und Namen
von Fallblox können an andere
gesendet werden.
Verbreite keine QR Code-Bilder,
die persönliche Informationen über
dich oder andere preisgeben und
die Rechte anderer beeinträchtigen
bzw. beleidigend sein könnten.
","Los QR Code y nombres de
Fallblox se pueden compartir
con otras personas.
No distribuyas QR Code y nombres
que revelen información personal
acerca de ti o de otras personas,
que infrinjan los derechos de otros,
o cuyo contenido sea ofensivo.
","Le QR Code d'un Fallblox et son
nom peuvent être partagés.
N'envoyez pas de noms ou
d'images portant atteinte aux
droits d'autrui et/ou incluant
des informations personnelles ou
du contenu illégal ou offensant.
","I QR Code e i nomi dei Fallblox
possono essere letti da altri utenti.
Non condividere QR Code
e nomi che possano contenere
informazioni personali, violare
i diritti di terzi o essere offensivi
per altri utenti.
","Fallblox QR kodu desenleri ve
adları başkalarıyla paylaşılabilir.
Kişisel bilgileri açığa çıkarabilecek,
başkalarının haklarını ihlal eden
ya da rahatsız edici QR kodu
desenleri ve adları paylaşma.",9,490,6,482,0.984,OK,OK,MANUAL,
autumn.msbt,122,D_QRE_01,"You can't create a QR Code
of a Fallblox with this name.

Please change the name of
this Fallblox, then try again.","Das Fallblox kann mit diesem
Namen nicht in einen QR Code
konvertiert werden.

Bitte ändere den Namen.","No puedes crear un QR Code de
un Fallblox con este nombre.

Cambia el nombre de este
Fallblox y vuelve a intentarlo.","Impossible de créer un QR Code
pour un Fallblox avec ce nom.

Changez le nom de ce Fallblox,
puis réessayez.","Non è possibile creare un
QR Code per un Fallblox
con questo nome.

Modifica il nome del Fallblox.","Bu ada sahip bir Fallblox için
QR kodu oluşturamazsın.

Fallblox’un adını değiştirip
tekrar dene.",5,417,5,391,0.938,OK,OK,MANUAL,
autumn.msbt,123,D_Imgdb_00,"Saving image to the SD Card...

Do not remove the SD Card
or turn the power off.","Bild wird auf der SD Card
gespeichert...

Bitte schalte das System nicht
aus und entferne nicht die
SD Card.","Guardando imagen en la
tarjeta SD…

No extraigas la tarjeta SD
ni apagues la consola.","Sauvegarde de l'image
sur la carte SD...

N'éteignez pas la console et
ne retirez pas la carte SD.","Salvataggio dell'immagine
nella scheda SD in corso...

Non estrarre la scheda SD
e non spegnere la console.","Görsel SD Karta
kaydediliyor...
SD Kartı
çıkarmayın
ve gücü
kapatmayın.",6,412,6,217,0.527,OK,OK,MANUAL_QC,Uzun metin resmî satır/piksel bütçesine göre yeniden kırıldı.
autumn.msbt,124,D_Imgdb_10,"Image saved to the SD Card.

This image can be viewed
in Nintendo 3DS Camera.","Das Bild wurde auf der SD Card
gespeichert.

Es kann jetzt in Nintendo 3DS-
Kamera angesehen werden.","Imagen guardada en la
tarjeta SD.

Esta imagen se puede ver
en Cámara de Nintendo 3DS.","L'image a été sauvegardée
sur la carte SD.

Pour voir cette image, utilisez
l'appareil photo Nintendo 3DS.","L'immagine è stata salvata
nella scheda SD.

Per visualizzarla, usa la
Fotocamera Nintendo 3DS.","Görsel SD Karta kaydedildi.

Nintendo 3DS Camera ile
görüntülenebilir.",5,421,4,377,0.895,OK,OK,MANUAL,
autumn.msbt,125,D_Imgdb_20,"This image cannot be saved
because the SD Card's photo
limit has been reached.","Das Bild kann nicht gespeichert
werden, da das Maximum an
Fotos auf der SD Card erreicht
wurde.","No se puede guardar esta
imagen porque se ha alcanzado
el límite de espacio para fotos
de la tarjeta SD.","L'espace réservé aux photos
sur la carte SD est plein.
L'image ne peut pas
être sauvegardée.","La scheda SD è piena.
Impossibile salvare l'immagine.","SD Kartın fotoğraf sınırına
ulaşıldığı için bu görsel
kaydedilemiyor.",4,429,3,369,0.860,OK,OK,MANUAL,
autumn.msbt,126,D_Imgdb_21,"This image cannot be saved
because there is not enough 
free space on the SD Card.","Das Bild kann nicht gespeichert
werden, da die SD Card nicht
über genügend freien
Speicherplatz verfügt.","No se puede guardar la imagen
porque no hay suficiente
espacio en la tarjeta SD.","Espace libre insuffisant
sur la carte SD.
L'image ne peut pas
être sauvegardée.","Non c'è abbastanza spazio
libero nella scheda SD.
Impossibile salvare l'immagine.","SD Kartta yeterli boş alan
olmadığı için bu görsel
kaydedilemiyor.",4,429,3,358,0.834,OK,OK,MANUAL,
