apply,archive,member,section,entry,source_text,translation,flags,notes
1,0/0/0,node_0000_slot_00.bin,all,108,"Oh...the \u0010\u0002\uFF00\u0001Stamina Carrot\u0010\u0002\uFF00\0, right?\nThat stuff is potent!\nI had this surge of power after I ate it.\u0010\u0001\uBE01\nJust had to do something, so I\ndid a run up the \u0010\u0002\uBE0C\u0016\u0010\u0002\uFF00\u0001Slope\u0010\u0002\uFF00\0.","Aa... \u0010\u0002\uFF00\u0001Dayanıklılık Havucu\u0010\u0002\uFF00\0, değil mi?\nO şey çok güçlü!\nYiyince içimden bir enerji dalgası geçti.\u0010\u0001\uBE01\nYerimde duramadım, ben de\n\u0010\u0002\uBE0C\u0016\u0010\u0002\uFF00\u0001yokuşu\u0010\u0002\uFF00\0 koşarak çıktım.",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,109,"Oh, you trained your horse?",Atını mı çalıştırdın?,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,110,"No, I ran up the slope.\nThe horse was at the stable.","Hayır, yokuşu ben koştum.\nAt ahırdaydı.",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,111,I-I see...,A-Anladım...,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,112,"Then Mr. Maekawa got really mad at me...\nyou should have seen him go.\nHe went, ""You idiot! The slope is for horses!""","Sonra Bay Maekawa bana öyle bir kızdı ki...\ngörmeliydin.\n""Aptal! O yokuş atlar için!"" diye bağırdı.",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,113,Of course he would be mad...\nIt's dangerous.,Kızması normal...\nÇok tehlikeli.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,114,"I was feeling so happy, I just had to.\u0010\u0001\uBE01\nSo I tried to reason,\n""But I think I got up in record time!"" \nAnd you know what he said?\u0010\u0001\uBE01\n""You idiot! That doesn't matter!""","Keyfim öyle yerindeydi ki kendimi tutamadım.\u0010\u0001\uBE01\nBen de ""Ama galiba rekor sürede çıktım!""\ndiye kendimi savundum.\nNe dedi biliyor musun?\u0010\u0001\uBE01\n""Aptal! Bunun ne önemi var!""",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,115,Of course...\nYou aren't the one that's going to be\nrunning in the races...,Tabii ki...\nYarışta koşacak olan sen değilsin ki...,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,116,Anyhow... That's why I'm depressed.,Neyse... Bu yüzden moralim bozuk.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,117,I see...,Anladım...,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,118,Do you have anything in your stock \nthat could cheer me up?,Stoklarında keyfimi yerine\ngetirecek bir şey var mı?,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,0,119,Let's see...\nSomething for a bad mood?\u0010\u0001\uBE01\nI do have something called the\n\u0010\u0002\uFF00\u0001Happy Carrot \u0010\u0002\uFF00\0that puts horses back\nin a good mood...,Bir bakalım... Moral bozukluğuna\niyi gelecek bir şey mi?\u0010\u0001\uBE01\nAtların keyfini yerine getiren\n\u0010\u0002\uFF00\u0001Mutluluk Havucu\u0010\u0002\uFF00\0 diye bir ürünüm var...,0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,1,119,Let's see...\nSomething for a bad mood?\u0010\u0001\uBE01\nI do have something called the\n\u0010\u0002\uFF00\u0001Happy Carrot \u0010\u0002\uFF00\0that puts horses back \nin a good mood...,Bir bakalım... Moral bozukluğuna\niyi gelecek bir şey mi?\u0010\u0001\uBE01\nAtların keyfini yerine getiren\n\u0010\u0002\uFF00\u0001Mutluluk Havucu\u0010\u0002\uFF00\0 diye bir ürünüm var...,0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,120,Really?\nI'll have one then.,Gerçekten mi?\nO zaman bir tane alayım.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,121,"Uh... You aren't going to eat it, are you?","Şey... Onu yemeyeceksin, değil mi?",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,122,Hmm? Nah.,Hı? Yok.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,123,"Really...?\nDon't eat it, okay?\u0010\u0001\uBE01\nIf you go weird like you did when \nyou ate the \u0010\u0002\uFF00\u0001Stamina Carrot\u0010\u0002\uFF00\0,\nit could get troublesome.","Gerçekten mi...?\nSakın yeme, tamam mı?\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Dayanıklılık Havucu\u0010\u0002\uFF00\0nu yediğinde\nolduğu gibi tuhaflaşırsan\nbaşımıza iş açılabilir.",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,124,Don't worry...\nYou're overthinking stuff.,Merak etme...\nFazla kuruntu yapıyorsun.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,125,Promise you won't eat it?,Yemeyeceğine söz veriyor musun?,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,126,"Nope, I won't eat it.","Yok, yemeyeceğim.",0/0,TR QC batch 25
1,0/0/0,node_0000_slot_00.bin,all,127,...Okay then. Here you go.,...Peki öyleyse. Al bakalım.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,128,Thanks.\u0010\u0001\uBE01\n\u0010\u0002\uBE0A\0Hey! What's that!?\nA UFO!?,Sağ ol.\u0010\u0001\uBE01\n\u0010\u0002\uBE0A\0Hey! Şu da ne!?\nUFO mu o!?,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,129,Huh!?,Ne!?,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,130,Crunch munch munch...\n*Gulp*,"Kırt kırt, ham ham...\n*Gulp*",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,131,\u0010\u0002\uBE0A\u0001Ooh! Yummy!,\u0010\u0002\uBE0A\u0001Oo! Nefis!,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,132,H-HEY!\nDid you just eat that!?,H-HEY!\nOnu az önce yedin mi!?,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,133,No.,Hayır.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,134,There isn't even a trace left\nof it in your hand!,Elinde kırıntısı bile kalmadı!,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,135,\u0010\u0002\uBE0A\u0004It was good.,\u0010\u0002\uBE0A\u0004Güzeldi.,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,136,"Urgh!\nJimmy, I'm not selling any more\ncarrots to you, ever!","Off!\nJimmy, sana bir daha asla\nhavuç satmayacağım!",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,137,"Don't get mad!\u0010\u0001\uBE01\n\u0010\u0002\uBE0A\0Hey, what's that?\nThey just brought in a \u0010\u0002\uBE0C'\u0010\u0002\uFF00\u0001Unicorn\u0010\u0002\uFF00\0!","Kızma hemen!\u0010\u0001\uBE01\n\u0010\u0002\uBE0A\0Hey, şu da ne?\nAz önce bir \u0010\u0002\uBE0C'\u0010\u0002\uFF00\u0001Tekboynuz\u0010\u0002\uFF00\0 getirdiler!",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,138,WHAT!?,NE!?,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,139,"I'll have another, thanks!\nI'll leave the money over here.","Bir tane daha alayım, sağ ol!\nParayı şuraya bırakıyorum.",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,140,Crunch munch munch...,"Kırt kırt, ham ham...",0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,141,HEY!,HEY!,0/0,TR batch 01
1,0/0/0,node_0000_slot_00.bin,all,142,"How's it going, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0?","Nasılsın, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0?",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,143,WHOA! It's the \u0010\u0002\uFF00\u0003Jagger\u0010\u0002\uFF00\0!!,"VAY CANINA! Bu, \u0010\u0002\uFF00\u0003Jagger\u0010\u0002\uFF00\0!!",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,144,Congratulations winning the\n\u0010\u0002\uFF00\u0003\u0010\u0002\u0102\u0002\u0010\u0002\uFF00\0.,\u0010\u0002\uFF00\u0003\u0010\u0002\u0102\u0002\u0010\u0002\uFF00\0 yarışındaki zaferin için\ntebrikler.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,145,"Th-Thanksh!\nUm, wh-why are you here,\nin dish old playsh...","T-Teşhekkürler!\nŞ-Şey, siz n-neden bu eshki yerde...",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,146,I just came to see who\nmy rival is.,Rakibimin kim olduğunu\ngörmeye geldim.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,147,Rival...?\u0010\u0001\uBE0B,Rakip...?\u0010\u0001\uBE0B,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,148,Where?,Nerede?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,149,"...I'm talking about you,\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0.","...Senden bahsediyorum,\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,150,"WH-WHA...!?\nPlease, I'm not worthy!\nI could never beat a legend like you...","N-NE...!?\nEstağfurullah, ben kimim ki!\nSizin gibi bir efsaneyi asla yenemem...",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,151,"\u0010\u0002\uBE0A\u0001Yeah.\nA while back, I thought so too.\u0010\u0001\uBE01\nBut lately, your performance has been \nquite remarkable.\nI've been watching you.",\u0010\u0002\uBE0A\u0001Evet.\nEskiden ben de öyle düşünüyordum.\u0010\u0001\uBE01\nAma son zamanlarda performansın\nhayli dikkat çekici.\nSeni izliyorum.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,152,"Wow, what an honor...","Vay canına, ne büyük onur...",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,153,"\u0010\u0002\uBE0A\0Especially the way you look \nso relaxed during a race.\u0010\u0001\uBE01\nYou take it so easy, it's as if I'm watching\nyou play a video game at home.",\u0010\u0002\uBE0A\0Özellikle de yarışırken bu kadar\nrahat görünmen.\u0010\u0001\uBE01\nSeni izlerken evde video oyunu\noynuyormuşsun gibi geliyor.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,154,Heheh... You're flattering me...,Hehe... Beni utandırıyorsunuz...,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,155,"I heard that some time ago,\nyou had a pretty bad accident\nwhile you were training.",Bir süre önce antrenman sırasında\nepey ağır bir kaza geçirdiğini duydum.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,156,"U-Uh, yeah,\nI did...","Ş-Şey, evet,\ngeçirdim...",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,157,"I would imagine that some people would\nturn phobic about riding horses if they\ngot hurt as badly as you did...\u0010\u0001\uBE01\nBut you, instead,\nbegan improving on your racing skills\nat unbelievable speed.\u0010\u0001\uBE01\nWhat happened there?","Senin kadar ağır yaralanan biri\nata binmekten korkar diye düşünürdüm...\u0010\u0001\uBE01\nAma sen tam tersine, yarış becerilerini\ninanılmaz bir hızla geliştirmeye başladın.\u0010\u0001\uBE01\nOrada ne oldu?",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,158,"Um, well...\nI guess only heaven knows...",Şey...\nOnu bir tek gökler bilir...,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,159,"\u0010\u0002\uBE0A\u0001Hahaha! I suppose that was a longshot.\nYou can't spill your secrets to your rival \nreadily, can you?","\u0010\u0002\uBE0A\u0001Hahaha! Şansımı fazla zorladım galiba.\nİnsan rakibine sırlarını öyle kolayca\nvermez, değil mi?",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,160,Rival?\nPlease...you think too highly of me.,Rakip mi?\nLütfen... Bana fazla değer biçiyorsunuz.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,161,"Well, it doesn't matter what you think.\nBecause I've decided that you're my rival,\nand that's all that matters.\u0010\u0001\uBE01\nRemember I'm watching you. Keep it up.","Sen ne düşünürsen düşün, fark etmez.\nSeni rakibim seçtim; önemli olan bu.\u0010\u0001\uBE01\nSeni izlediğimi unutma. Böyle devam et.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,162,"R-Right!\nUm, I'll take my leave now!","E-Elbette!\nŞey, müsaadenizle!",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,163,\u0010\u0002\uBE0A\0......\u0010\u0001\uBE01\nHmm...\nThat is SUSPICIOUS.,\u0010\u0002\uBE0A\0......\u0010\u0001\uBE01\nHmm...\nBu iş ÇOK ŞÜPHELİ.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,164,Mr. Maekawa...\nAbout \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0.,Bay Maekawa...\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0 hakkında konuşacaktım.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,165,Hmm? \nWhat about \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0?,Hı?\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0 ne olmuş?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,166,"Why the sudden change, do you think?\nThe sudden string of victories.",Sence bu ani değişimin sebebi ne?\nPeş peşe gelen zaferlerin yani.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,167,"Oh, yeah, it's pretty impressive, isn't it?\nI'm surprised too.","Evet, gerçekten etkileyici, değil mi?\nBen de şaşkınım.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,168,"Ha!\nYou don't have to pretend,\nyou sly old fox.","Hah!\nNumara yapmana gerek yok,\nseni kurnaz tilki.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,169,Sly old...?,Kurnaz tilki mi...?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,170,"\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0 had a big accident\nduring training some time ago, right!?","\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0 bir süre önce antrenmanda\nağır bir kaza geçirmişti, değil mi!?",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,171,"Yeah.\nIt was pretty frightening,\nI recall.",Evet.\nHatırladığım kadarıyla\nepey korkunçtu.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,172,"And at that time, the only people \non the scene were \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0\nand you!\u0010\u0001\uBE01\nAm I right!?",Üstelik o sırada olay yerinde sadece\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0 ile sen vardınız!\u0010\u0001\uBE01\nDoğru mu!?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,173,I think so.,Sanırım öyleydi.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,174,AH-HA! Perfect crime scenario!,A-HA! Kusursuz cinayet senaryosu!,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,175,...Perfect crime...?\nWhere's the crime?,...Kusursuz cinayet mi...?\nOrtada cinayet yok ki.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,176,"I said, perfect crime scenario.\nIt hasn't played out yet.",Kusursuz cinayet senaryosu dedim.\nHenüz gerçekleşmedi.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,177,"Really...\nI don't get you at all.\u0010\u0001\uBE01\nRather, I have to ask.\nWhy are you looking that way?",Cidden...\nSeni hiç anlayamıyorum.\u0010\u0001\uBE01\nAsıl ben sorayım.\nNeden arkanı dönüp konuşuyorsun?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,178,"Ha!\nTrying to change the subject, are you?\nThat makes everything...\u0010\u0001\uBE01\nEVEN MORE SUSPICIOUS!","Hah!\nKonuyu değiştirmeye çalışıyorsun, ha?\nBu her şeyi...\u0010\u0001\uBE01\nDAHA DA ŞÜPHELİ YAPIYOR!",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,179,"Why? I mean...\nIt's rude, isn't it?\nSpeaking with your back turned?",Neden? Yani...\nArkanı dönüp konuşmak\nkabalık değil mi?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,180,"You can trick everyone else, but not me.",Başkasını kandırabilirsin ama beni asla.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,181,"I'm not tricking anyone.\u0010\u0001\uBE01\nCome on, turn around.\nYou don't need to do that for dramatic effect.","Kimseyi kandırdığım yok.\u0010\u0001\uBE01\nHadi, dön artık. Dramatik görünmek\niçin bunu yapmana gerek yok.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,182,I'll cut straight to the point.,Doğrudan konuya gireceğim.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,183,Huh? Okay.,Ha? Peki.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,184,"Please, tell me.","Lütfen, anlat.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,185,Tell you what?,Neyi anlatayım?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,186,"The secret that changed\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08 \u0010\u0002\uFF00\0into a star jockey overnight, \nof course!",Tabii ki şu sırrı:\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08 \u0010\u0002\uFF00\0 nasıl oldu da bir gecede\nyıldız jokeye dönüştü?,0/0,TR QC batch 25
1,0/0/0,node_0000_slot_00.bin,all,187,There is no secret.,Öyle bir sır yok.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,188,"\u0010\u0002\uBE0A\u0002...Impossible!\nAfter all this interrogation,\nand you still aren't going to crack!?",\u0010\u0002\uBE0A\u0002...İmkânsız!\nBunca sorgudan sonra bile\nçözülmeyecek misin!?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,189,"I was being interrogated...?\nIf such a secret existed, I'd be rich by now.",Sorguya mı çekiliyordum...?\nÖyle bir sır olsa şimdiye zengin olurdum.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,190,"My guess is that after the accident,\nan out-of-body experience occurred...\u0010\u0001\uBE01\nCausing an ""awakening"" of some sort\nof super jockey powers...\nAm I right!?","Tahminimce kazadan sonra\nbeden dışı bir deneyim yaşadın...\u0010\u0001\uBE01\nBu da bir tür süper jokey gücünü\n""uyandırdı""...\nDoğru mu!?",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,191,\u0010\u0002\uBE0A\u0002Jagger!\nWhat in tarnation are you talking about?\u0010\u0001\uBE01\nThat accident was bad enough that\nit might have really got \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08 \u0010\u0002\uFF00\0killed!\nAccidents with horses are a serious matter!\u0010\u0001\uBE01\nDon't you think of doing anything stupid!,\u0010\u0002\uBE0A\u0002Jagger!\nSen neler saçmalıyorsun böyle?\u0010\u0001\uBE01\nO kazada \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08 \u0010\u0002\uFF00\0az kalsın\nölüyordu!\nAt kazaları şakaya gelmez!\u0010\u0001\uBE01\nAklından bile geçirme böyle bir şeyi!,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,192,\u0010\u0002\uBE0A\0...All right.,\u0010\u0002\uBE0A\0...Peki.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,193,"\u0010\u0002\uBE0A\0Jagger...\nYou're the best jockey there is,\nwithout question.\u0010\u0001\uBE01\nNo matter how fast \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0 is improving,\nit would take anyone a heck of a long time\nto catch up to someone like you!\u0010\u0001\uBE01\nWhat's gotten in to you?\nWhy are you behaving so insecurely?","\u0010\u0002\uBE0A\0Jagger...\nTartışmasız, gelmiş geçmiş\nen iyi jokey sensin.\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0 ne kadar hızlı gelişirse gelişsin,\nsenin gibi birine yetişmesi çok uzun sürer!\u0010\u0001\uBE01\nSana ne oldu? Neden kendine\ngüvenmiyormuş gibi davranıyorsun?",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,194,"...I'm not feeling insecure.\u0010\u0001\uBE01\nI'm just doing what I've always done.\nIt doesn't matter whether I'm the best\njockey there is, or ever will be.\u0010\u0001\uBE01\nI'm simply going to keep on doing whatever\nit takes to stretch my limits.",...Kendime güvensiz falan değilim.\u0010\u0001\uBE01\nHer zaman yaptığım şeyi yapıyorum.\nEn iyi jokey olmamın ya da hep öyle\nkalıp kalmamamın bir önemi yok.\u0010\u0001\uBE01\nSınırlarımı aşmak için gereken neyse\nyapmaya devam edeceğim.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,195,"You've got real iron, Jagger.\u0010\u0001\uBE01\nWith a tough mentality like that,\nyou don't need any secret to\ngo beyond yourself.\u0010\u0001\uBE01\nDon't you think?","Gerçekten çelik gibi iraden var, Jagger.\u0010\u0001\uBE01\nBöyle sağlam bir zihniyetle\nkendini aşmak için hiçbir sırra\nihtiyacın yok.\u0010\u0001\uBE01\nSence de öyle değil mi?",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,196,"......\n......\u0010\u0001\uBE01\nExcuse my outburst, Sir.\nI'll take my leave now.","......\n......\u0010\u0001\uBE01\nÇıkışım için özür dilerim, efendim.\nMüsaadenizle.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,197,"Hey, ride some of my horses too.",Benim atlarımdan bazılarına da binsene.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,198,It would be my pleasure.,Memnuniyetle.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,199,......\u0010\u0001\uBE01\nHe's the most difficult jockey\never...,......\u0010\u0001\uBE01\nGelmiş geçmiş en zor jokey bu...,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,200,"...So, that's what Mr. Maekawa told me\nabout the whole matter.\u0010\u0001\uBE01\nThere isn't any kind of secret trick.\nAll my efforts and hard work so far\nare worth something after all.",...İşte Bay Maekawa bütün meseleyi\nbana böyle anlattı.\u0010\u0001\uBE01\nOrtada gizli bir numara yokmuş.\nDemek bugüne kadarki çabalarım\nboşa değilmiş.,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,201,Wow! Really?\nThat Mr. Maekawa is really something!,Vay canına! Gerçekten mi?\nŞu Bay Maekawa da ne adammış!,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,202,"Yeah, the old man knows his stuff.\nHe probably has a lot of life experience.","Evet, ihtiyar işini biliyor.\nHayat tecrübesi epey fazladır herhâlde.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,203,Oh yeah. He's pretty good at plastering too.\nHe's a trainer with extra skills!,Evet. Sıvacılıkta da epey iyidir.\nOn parmağında on marifet bir antrenör!,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,204,Plastering?,Sıvacılık mı?,0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,205,"Yeah.\nThere was this one time when the wall of\nthe warehouse cracked.\u0010\u0001\uBE01\nHe just took out his trowel and fixed it up, \nreal neat and quick.","Evet.\nBir keresinde deponun duvarı\nçatlamıştı.\u0010\u0001\uBE01\nMalasını çıkarıp hemen oracıkta,\ntertemiz onardı.",0/0,TR batch 02
1,0/0/0,node_0000_slot_00.bin,all,206,Really.,Öyle mi?,0/0,TR batch 02
