index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
47	map_stage_gr00_intro_06	You seem like someone\nwho can get things done.	Vous m'avez l'air sacrément\ndébzzzrouillards en tout cas !	Ihr seht aus, als könntet\nihr mir vielleicht helfen.	Di certo tu puoi\nbzzzaiutarmi.	Bssseguro que vosotros\nme podéis ayudar.	İşleri halledebilecek birine\nbenziyorsun.		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite control, copy, grammar, or semantic error corrected.
48	map_stage_gr00_intro_07	̎ What? Did I fall into\nan RPG?	[[TAG:0002:0003:0E03]] Eh bzzzien... Pardon...\nEh bien oui, peut-être...	[[TAG:0002:0003:0E03]] Was ist denn jetzt los?![[TAG:0003:0002:0F00]]\nIst das hier etwa ein RPG?!	[[TAG:0002:0003:0E03]] Eh? Sono finito in un\ngioco di ruolo, per caso?	[[TAG:0002:0003:0E03]]¿Y esto? ¿Es que me he\ncaído en un juego de rol?	[[TAG:0002:0003:0E03]] Ne? Bir RPG'ye mi\ndüştüm ben?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
49	map_stage_gr00_intro_08	̀ Lately, I've been having a\nbzzzit of an identity crisis.	[[TAG:0002:0003:0003]] Je traverse une crise d'identité...\nJ'ai un peu le bzzzourdon.	[[TAG:0002:0003:0003]] In letzter Zeit ist's für mich\netwas summ gelaufen...	[[TAG:0002:0003:0003]] Ultimamente, soffro di\nuna crisi di bzzzidentità.	[[TAG:0002:0003:0003]]Llevo un tiempo con una\ncrisis de identidad.	[[TAG:0002:0003:0003]] Son zamanlarda vızzıcık bir\nkimlik bunalımındayım.	MANUAL_FIX_V13	MANUAL_FIX_V13	Bee buzz wordplay retained with more natural Turkish.
50	map_stage_gr00_intro_09	I feel like I've fallen off\nmy rhythm--lost my flow.	Je perds le sens du rythme. Pour\nune abzzzeille, c'est terribzzzle !	Mein Leben ist irgendwie\naus dem Rhythmus geraten.	Credo di aver perso il\nmio bzzzsenso del ritmo.	Bsssiento que he perdido\nel bsssentido del ritmo.	Sanki ritmimden koptum—\nakışımı kaybettim.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
51	map_stage_gr00_intro_10	Ď That's terrible! But how can\nI help you...flow better?	[[TAG:0002:0003:0E01]] Je suis navré pour vous, mais\nque pouvons-nous y faire ?	[[TAG:0002:0003:0E01]] Das ist ja schrecklich! Aber wie\nkönnen wir dir da helfen?	[[TAG:0002:0003:0E01]] È terribile! Ma io che\nposso fare?	[[TAG:0002:0003:0E01]]Eso es horrible, pero ¿qué\npodemos hacer nosotros?	[[TAG:0002:0003:0E01]] Bu korkunç! Ama sana... ritmini\nyeniden bulmanda nasıl yardım edebilirim?	LONG_TR_LINE	V4_MANUAL_FIXED	NATURALNESS: Other locales frame flow as rhythm here; removes stiff wording.
52	map_stage_gr00_intro_11	 Well, you could clear these\nhere rhythm games for me...	[[TAG:0002:0003:0000]] Eh bzzzien... Vous pourriez terminer\nces mini-jeux de rythme pour moi !	[[TAG:0002:0003:0000]] Hm... Ihr könntet ein paar\nRhythmusspiele für mich freispielen...	[[TAG:0002:0003:0000]] Beh, potresti completare\nquesti minigiochi...	[[TAG:0002:0003:0000]]Podríais completar estos\nminijuegos...	[[TAG:0002:0003:0000]] Şey, benim için şu\nritim oyunlarını geçebilirsin...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
53	map_stage_gr00_intro_12	 ...Huh. Well, I guess I\nshould have seen this coming.	[[TAG:0002:0003:0E00]] J'aurais dû m'en douter.[[TAG:0003:0002:0F00]]\nOn se croirait dans un jeu vidéo.	[[TAG:0002:0003:0E00]] .[[TAG:0003:0002:0F00]].[[TAG:0003:0002:0F00]].[[TAG:0003:0002:0F00]]Soso. [[TAG:0003:0002:0F00]]Hätte mir ja denken\nkönnen, dass so etwas kommt.	[[TAG:0002:0003:0E00]] .[[TAG:0003:0002:0F00]].[[TAG:0003:0002:0F00]].[[TAG:0003:0002:0F00]] Mmmh. [[TAG:0003:0002:0F00]]Non so perché,\nma me l'aspettavo.	[[TAG:0002:0003:0E00]][[TAG:0003:0002:0F00]][[TAG:0003:0002:0F00]][[TAG:0003:0002:0F00]]Mmm... [[TAG:0003:0002:0F00]]¿Por qué no me\nsorprende esa petición?	[[TAG:0002:0003:0E00]] .[[TAG:0003:0002:0F00]].[[TAG:0003:0002:0F00]].[[TAG:0003:0002:0F00]]Hah. [[TAG:0003:0002:0F00]]Şey, bunu biraz\nbeklemeliydim zaten.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
54	map_stage_gr00_intro_13	 Yeah, if you could clear,\noh, four games or so...	[[TAG:0002:0003:0000]] Si vous réussissiez à terminer,\ndisons, [[TAG:0000:0003:E40000FF]]quatre[[TAG:0000:0003:000000FF]] épreuves...	[[TAG:0002:0003:0000]] Genau. Also, wenn ihr etwa\n[[TAG:0000:0003:E40000FF]]vier[[TAG:0000:0003:000000FF]] Spiele freispielt...	[[TAG:0002:0003:0000]] Se bzzzotessi risolvere\n[[TAG:0000:0003:E40000FF]]quattro [[TAG:0000:0003:000000FF]]minigiochi...	[[TAG:0002:0003:0000]]Bsssería estupendo que\nterminarais [[TAG:0000:0003:E40000FF]]cuatro [[TAG:0000:0003:000000FF]]minijuegos.	[[TAG:0002:0003:0000]] Evet, yani [[TAG:0000:0003:E40000FF]]dört[[TAG:0000:0003:000000FF]] kadar\noyun geçebilirsen...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
55	map_stage_gr00_intro_14	I'd be totally inspired and\nmy flow would return!	Je suis sûr que ça m'aiderait\nà retrouver le moral !	Das würde mich total\ninspirieren. Und mir helfen.	... riacquisterei subito il\nmio bzzzsenso del ritmo!	¡Me vendría muy bien\ncomo inspiración!	İyice gaza gelirim,\nritmimi yeniden bulurum!		V4_MANUAL_FIXED	VOICE: Natural excited delivery; avoids mechanical “akışım geri dönerdi”.
56	map_stage_gr00_intro_15	...And I could unlock the\ndoor that's in your way.	[[TAG:0002:0004:01CD]]Et je pourrais débzzzloquer cette\nporte qui vous bzzzarre la route !	[[TAG:0002:0004:01CD]]Dann könnte ich auch die Tür\nöffnen, die vor euch liegt.	[[TAG:0002:0004:01CD]]In cambio, aprirei la porta\nche ti bzzzsbarra la strada.	[[TAG:0002:0004:01CD]]Y a cambio abriría la puerta\nque os corta el paso.	[[TAG:0002:0004:01CD]]... Ve yolunu kesen\nkapının kilidini açabilirim.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
57	map_stage_gr00_intro_16	So, will you do it? Please?\nYou'd be the bee's knees!	[[TAG:0002:0004:02CD]]Allez... Dites oui !	[[TAG:0002:0004:02CD]]Ihr helft mir doch, oder?\nBitte?! Das wäre summsationell!	[[TAG:0002:0004:02CD]]Che ne dici? Bzzzsaresti\ncosì dolce da aiutarmi?	[[TAG:0002:0004:02CD]]¿Qué me decís? Venga,\n¡no bssseáis zánganos!	[[TAG:0002:0004:02CD]]Hadi, yardım eder misin? Lütfen?\nArıların arısı olursun!	MANUAL_FIX_V13	MANUAL_FIX_V13	Bee-themed compliment replaces flattened idiom.
58	map_stage_gr00_intro_17	؎ I feel like I don't have\na choice here, but...	[[TAG:0002:0003:0E06]] Comme si on avait le choix...	[[TAG:0002:0003:0E06]] Sieht aus, als hätten\nwir hier keine echte Wahl...	[[TAG:0002:0003:0E06]] Beh, direi che non mi\nlasci molta scelta...	[[TAG:0002:0003:0E06]]Bueno, no nos dejas\nmucha opción.	[[TAG:0002:0003:0E06]] Seçeneğim yokmuş gibi\nhissediyorum ama...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
59	map_stage_gr00_intro_18	It's good to help people,\nright? And bees, I guess!	[[TAG:0002:0004:05CD]]Mais chez moi, on ne refuse jamais\nd'aider les gens... et les abeilles !	[[TAG:0002:0004:05CD]]Aber man soll ja nett zu den\nLeuten sein. Und zu den Bienen!	[[TAG:0002:0004:05CD]]E va bene. Non si nega mai\nl'aiuto a qualcuno nei guai...\napi comprese!	[[TAG:0002:0004:05CD]]¡Te ayudaremos,\nabeja en apuros!	[[TAG:0002:0004:05CD]]İnsanlara yardım etmek güzel,\ndeğil mi? Arılara da tabii!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
60	map_stage_gr00_intro_19	ĀOh, thank you! You've made\nthis simple insect very happy!	[[TAG:0002:0003:0001]]Oh ! Merci ! Vous honorez\nl'humbzzzle insecte que je suis.	[[TAG:0002:0003:0001]] Oh, danke! Ich wusste,\nihr würdet mir helfen!	[[TAG:0002:0003:0001]]Oh, grazie! Questo bzzzumile\ninsetto è in debito con te!	[[TAG:0002:0003:0001]]¡Gracias! Este humilde insecto\nestá en deuda con vosotros.	[[TAG:0002:0003:0001]]Aa, teşekkürler!\nBu mütevazı böceği çok mutlu ettin!		V4_MANUAL_FIXED	REGISTER: “simple insect” is self-effacing, not “basit” as an insult.
61	map_stage_gr00_end_00	̃Ȁ That was amazing, like a\nflea comb made of honey!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0002]] Je ne vais pas me lancer dans\ndes discours mielleux, mais...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0002]] Das war klasse, wie ein\nBad in Milch und Honig!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0002]] È bzzzstato grandioso, come\nun favo pieno di miele!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0002]]¡Ha bsssido genial! ¡Como\nun panal repleto de miel!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0002]] Harikaydı, sanki\nbaldan yapılmış bir pire tarağı gibi!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
62	map_stage_gr00_end_01	I've got my flow back\nand couldn't bee happier!	... grâce à vous, j'ai retrouvé le sens\ndu rythme ! Quel bzzzonheur !	Mein Rhythmus ist zurück! Ich\nkönnte summen vor Glück!	Ora bzzzsarò l'ape più\nscatenata dell'alveare!	Ahora bssseré la abeja más\nmarchosa de la colmena.	Ritmimi geri buldum;\nmutluluktan vızıldıyorum!		V4_MANUAL_FIXED	HUMOR/VOICE: Restores “couldn’t bee happier” with a Turkish bee-specific payoff.
63	map_stage_gr00_end_02	Thank you, bzzzark!	Merci ! Bzzzourk !	Das war summ-pernett von\neuch! Vielen Dank!	Grazie mille, bzzzau!	¡Gracias por ayudarme\na recuperar el ritmo!	Çok teşekkürler, bzzzark!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
64	map_stage_gr00_end_03	Anyway. I've unlocked\nthe door.	[[TAG:0002:0004:01CD]]Et voilà... Le passage\nest [[TAG:0000:0003:0E49B3FF]]débzzzloqué[[TAG:0000:0003:000000FF]] !	[[TAG:0002:0004:01CD]]Jedenfalls, die Tür hab ich\neuch jetzt [[TAG:0000:0003:0E49B3FF]]aufgeschlossen[[TAG:0000:0003:000000FF]].	[[TAG:0002:0004:01CD]]Adesso la porta è [[TAG:0000:0003:0E49B3FF]]sbloccata[[TAG:0000:0003:000000FF]].	[[TAG:0002:0004:01CD]]Ya he abierto el [[TAG:0000:0003:0E49B3FF]]candado[[TAG:0000:0003:000000FF]].	[[TAG:0002:0004:01CD]]Her neyse. Kapının\n[[TAG:0000:0003:0E49B3FF]]kilidini açtım[[TAG:0000:0003:000000FF]].	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
65	map_stage_gr00_end_04	Just press [[PUA:E079]] to go on to\nthe next stage.	Appuyez sur [[PUA:E079]] pour passer\nà l'étape suivante.	Ein Druck auf [[PUA:E079]] bringt euch\ndirekt zur nächsten Stufe.	Per proseguire, premi [[PUA:E079]].	Pulsa [[PUA:E079]] para ir\nal bsssiguiente nivel.	Sonraki aşamaya geçmek için [[PUA:E079]]\ntuşuna bas.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
66	map_stage_gr00_end_05	And don't forget to use [[PUA:E07A]]\nto come back and visit!	Et pour revenir me dire bzzzonjour,\nappuyez simplement sur [[PUA:E07A]] !	Mit [[PUA:E07A]] könnt ihr immer\nwieder hierher zurück!	E [[PUA:E07A]] quando vuoi tornare\na farmi visita! Bzzzau!	Y [[PUA:E07A]] cuando quieras volver\na hacerme una visita.	Ve geri gelip beni ziyaret etmek için [[PUA:E07A]]\nkullanmayı unutma!		V4_MANUAL_FIXED	GRAMMAR: Fixes “kullanmaya da unutma” while preserving button glyph.
67	map_stage_gr00_end_06	Good luck! May your pollen\npouches ever be full.	Bzzzonne chance ! Que vos\nétamines soient toujours pleines !	Viel Erfolg! Mögen eure\nWaben stets gefüllt sein!	Bzzzuona fortuna! Che\nil polline sia con te!	¡Bsssuerte! ¡Que encontréis\nmucho polen por el camino!	İyi şanslar! Polen\nkeselerin hep dolu olsun.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
68	map_stage_gr00_end_07	Ȏ Thank you!\nSee you later!	[[TAG:0002:0003:0E02]] Merci ![[TAG:0003:0002:0F00]]\nÀ bientôt !	[[TAG:0002:0003:0E02]] Danke schön![[TAG:0003:0002:0F00]] Und\nhoffentlich bis bald!	[[TAG:0002:0003:0E02]] Grazie![[TAG:0003:0002:0F00]]\nA presto!	[[TAG:0002:0003:0E02]]¡Gracias![[TAG:0003:0002:0F00]]\n¡Hasta pronto!	[[TAG:0002:0003:0E02]] Teşekkürler![[TAG:0003:0002:0F00]]\nSonra görüşürüz!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
69	map_stage_gr01_intro_00	̃ Honk, honk! Outta my way!\nComing through! Beep beep!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0100]] Pouêêêt ! Pouêêêt ![[TAG:0003:0002:0F00]] Dégagez ![[TAG:0003:0002:0F00]]\nLaissez-moi passer ! Pouêêêt !	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0100]] Mööp! Mööp! [[TAG:0003:0002:0F00]]Platz da![[TAG:0003:0002:0F00]]\nJetzt komm ich! Wruuuuum!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0100]] Biiip, biiip! [[TAG:0003:0002:0F00]]Largo, pista![[TAG:0003:0002:0F00]]\nSto arrivando! Biiip, biiip!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0100]]¡Piii, piii! [[TAG:0003:0002:0F00]]¡Apartaos![[TAG:0003:0002:0F00]]\n¡Que voooy! ¡Piii, piii!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0100]] Düt düt! [[TAG:0003:0002:0F00]] Çekilin yoldan![[TAG:0003:0002:0F00]]\nGeliyorum! Bip bip!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
70	map_stage_gr01_intro_01	Ugh. Lookit me. I'm\nready to overheat here.	[[TAG:0002:0004:03CD]]Argh... Je suis à deux doigts de\nme casser le joint de culasse !	[[TAG:0002:0004:03CD]]Urks... Ich fürchte,[[TAG:0003:0002:1E00]] ich\nbin total heißgelaufen.	[[TAG:0002:0004:03CD]]Ah, che disastro.[[TAG:0003:0002:1E00]] Mi si\nè surriscaldato il motore!	[[TAG:0002:0004:03CD]]Qué desastre.[[TAG:0003:0002:1E00]]¡Se me ha\nrecalentado el motor!	[[TAG:0002:0004:03CD]]Üff... Halime bak. Az kalsın\nhararet yapacağım.	CONTROL_DIFF_EN_TR,LONG_TR_LINE	CONTROL_STYLE_OUTLIER	Turkish control/tag pattern differs from at least 3 of 4 official EU localizations; may be intentional formatting.
71	map_stage_gr01_intro_02	I can barely get my own\nengine goin'.	Mon moteur est mal dans sa peau et\nmon pot d'échappement veut s'échapper...	Und jetzt springt mein Motor\neinfach nicht mehr an...	Già faccio fatica a far\nfunzionare il mio...	Si me cuesta un mundo\nque funcione el mío...	Kendi motorumu bile\nzar zor çalıştırıyorum.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
72	map_stage_gr01_intro_03	How'm I supposed to fix\nother people's?	Comment prendre soin des autres voitures\nsi je ne prends pas soin de moi-même ?	Wie soll ich da die Autos\nmeiner Kunden reparieren?	Come posso sperare di\nriparare quello degli altri?	¿cómo voy a reparar\nlos de los demás?	Başkasınınkini nasıl\ndüzelteyim ben?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
73	map_stage_gr01_intro_04	̎ That's...bad?	[[TAG:0002:0003:0E03]] Un... Un problème ?	[[TAG:0002:0003:0E03]] Das klingt so, als\nhättest du...[[TAG:0003:0002:0F00]] ein Problem?	[[TAG:0002:0003:0E03]] È... [[TAG:0003:0002:0F00]]una cosa brutta, no?	[[TAG:0002:0003:0E03]]Vaya... [[TAG:0003:0002:0F00]]Eso es una faena.	[[TAG:0002:0003:0E03]] Bu...[[TAG:0003:0002:0F00]] kötü mü?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
74	map_stage_gr01_intro_05	"Let's go with ""bad."""	[[TAG:0002:0004:00CD]]Je n'ai pas tout compris\nce qu'il a dit...	[[TAG:0002:0004:00CD]]Ja, „Problem“ könnte\nganz gut hinkommen.	[[TAG:0002:0004:00CD]]Sì, deve essere decisamente\nqualcosa del genere...	[[TAG:0002:0004:00CD]]Bueno, será mejor que no\nmeta el dedo en la llaga.	"[[TAG:0002:0004:00CD]]""Kötü"" diyelim."	LONG_TR_LINE	LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
75	map_stage_gr01_intro_06	́ Here's the thing.\nI was wonderin'...	[[TAG:0002:0003:0103]] Un sacré problème, oui !	[[TAG:0002:0003:0103]] Jedenfalls, da hab\nich mir so gedacht...	[[TAG:0002:0003:0103]] Mmmh, sai una cosa?\nMi stavo chiedendo...	[[TAG:0002:0003:0103]]Oíd, me preguntaba si...	[[TAG:0002:0003:0103]] Şöyle... merak ettim de...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
76	map_stage_gr01_intro_07	Can you lend me a hand?	[[TAG:0002:0004:00CD]]Vous pourriez me filer\nun coup de rétro ?	[[TAG:0002:0004:00CD]]Vielleicht könntet\nihr mir helfen?	[[TAG:0002:0004:00CD]]Non è che potresti darmi\nuna mano?	[[TAG:0002:0004:00CD]]podríais echarme una mano.	[[TAG:0002:0004:00CD]]Bana bir el uzatır mısın?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
77	map_stage_gr01_intro_08	These games here are\ngridlocked all over my garage.	Mon garage se retrouve\ncerné par ces mini-jeux, là...	Meine ganze Werkstatt\nist voll mit Spielen...	Ho il garage pieno di\nminigiochi da revisionare.	Tengo el garaje repleto de\nminijuegos en punto muerto.	Atölyem şu oyunlarla resmen\ntrafik kilidine dönmüş.		V4_MANUAL_FIXED	HUMOR/VOICE: Restores “gridlocked” automotive metaphor.
78	map_stage_gr01_intro_09	ā If you could just clear 'em...	[[TAG:0002:0003:0101]] Si vous m'en débarrassez,\nvous ne le regretterez pas !	[[TAG:0002:0003:0101]] Wollt ihr die nicht für mich\nfreispielen?	[[TAG:0002:0003:0101]] Se potessi sistemarli, mi\nfaresti un gran favore.	[[TAG:0002:0003:0101]]Si pudierais completarlos,\nme haríais un gran favor.	[[TAG:0002:0003:0101]] Sadece şunları bir temizlesen...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
79	map_stage_gr01_intro_10	I'm sure this place'll get its\ntraffic flow back.	Cela rendrait à cet endroit tout\nson coffre ! Pouêêêt !	Das würde auch meinen\nArbeitsrhythmus verbessern!	Di sicuro il traffico tornerebbe\na scorrere con il ritmo giusto.	Seguro que así este lugar\nrecuperaría el ritmo.	Eminim buranın trafik\nakışı yine yerine gelir.	MANUAL_FIX_V13	MANUAL_FIX_V13	Sets up flow/Akış wordplay in next line.
80	map_stage_gr01_intro_11	؎ Flow, eh? I hear\nthat's very important.	[[TAG:0002:0003:0E06]] Rétro... Coffre...[[TAG:0003:0002:0F00]]\nAh ! Ça y est , j'ai compris !	[[TAG:0002:0003:0E06]] Deinen Rhythmus, ja?[[TAG:0003:0002:0F00]] Der\nsoll ja extrem wichtig sein!	[[TAG:0002:0003:0E06]] Ritmo, eh?[[TAG:0003:0002:0F00]] Dicono che\nsia molto importante.	[[TAG:0002:0003:0E06]]Claro... [[TAG:0003:0002:0F00]]El ritmo no puede faltar\nen ningún taller que se precie.	[[TAG:0002:0003:0E06]] Akış ha?[[TAG:0003:0002:0F00]] Duyduğuma göre\nçok önemliymiş.	MANUAL_FIX_V13	MANUAL_FIX_V13	Flow/Akış game-term callback restored.
81	map_stage_gr01_intro_12	Sure, we'll help you!	[[TAG:0002:0004:05CD]]Bien sûr, on va vous donner un coup\nde rétro... Je veux dire... de main.	[[TAG:0002:0004:05CD]]Klar, wir helfen doch gerne!	[[TAG:0002:0004:05CD]]Ti aiuterò, stanne certo!	[[TAG:0002:0004:05CD]]¡Te ayudaremos!	[[TAG:0002:0004:05CD]]Tabii, sana yardım ederiz!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
82	map_stage_gr01_intro_13	ā Thanks, kid! I knew you\nhad a spark around you!	[[TAG:0002:0003:0101]] Merci, gamin. Je sentais bien que\nle contact passait entre nous !	[[TAG:0002:0003:0101]] Danke, ihr zwei! Dann läuft auch\nmein Motor bald wieder rund.	[[TAG:0002:0003:0101]] Grazie! Sapevo di poter\ncontare su di te!	[[TAG:0002:0003:0101]]¡Gracias! Sabía que podía\ncontar con vosotros.	[[TAG:0002:0003:0101]] Sağ ol ufaklık! Sende\nbir kıvılcım olduğunu biliyordum!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
83	map_stage_gr01_intro_14	Ȏ You bet! And I'm ready\nto step on the gas! Beep!	[[TAG:0002:0003:0E02]] Je suis prêt à appuyer\nsur le champignon !	[[TAG:0002:0003:0E02]] Kein Problem! Dann geben wir\njetzt mal Gas... Wrumm, wrumm!	[[TAG:0002:0003:0E02]] Forza, piede sull'acceleratore\ne partiamo! Biiip, biiip!	[[TAG:0002:0003:0E02]]Venga, pisemos a fondo\nel acelerador. ¡Piii, piii!	[[TAG:0002:0003:0E02]] Tabii ki! Gaza basmaya\nhazırım! Bip!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
84	map_stage_gr01_intro_15	...Ah, I mean...let's go.	[[TAG:0002:0004:03CD]] Hum, pardon... Allons-y !	[[TAG:0002:0004:03CD]]Oje... Ich meine... Dann\nfangen wir mal an!	[[TAG:0002:0004:03CD]]Ah, volevo dire...\nAndiamo, sì...	[[TAG:0002:0004:03CD]]¡Uy! ¡Quería decir que\nno hay tiempo que perder!	[[TAG:0002:0004:03CD]]... Şey, yani... hadi gidelim.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
85	map_stage_gr01_end_00	̃ā Great job, kid! I wasn't\nsure you had it in ya!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0101]] Beau travail, gamin ! J'avoue...\nJ'avais des doutes au début...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0101]] Saubere Arbeit! Und ich war\nmir bis zuletzt nicht sicher,\nob ihr das tatsächlich packt.	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0101]] Ottimo lavoro! Non credevo\nche ce l'avresti fatta!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0101]]¡Buen trabajo! Tenía mis\ndudas, pero lo habéis logrado.	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0101]] Harika iş ufaklık! Bunu\nyapabileceğini pek sanmamıştım!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
86	map_stage_gr01_end_01	With so much flow flowin' all\nover, the place'll be packed!	Tu es l'essence même du rythme !\nTu carbures au super !	Aber mit so viel Rhythmus\nmuss es ja rund laufen!	Ora che il ritmo scorre alla\ngrande, farò affari d'oro!	Ahora que mi taller ha recuperado el ritmo,\n¡seguro que tendré clientes haciendo cola!	İşler böyle tıkır tıkır akınca,\nburası müşteri kaynar!		V4_MANUAL_FIXED	HUMOR/VOICE: Keeps flow/garage idiom and the character’s casual register.
