ARC,LMD,Mesaj ID,English,Türkçe,Français,Deutsch,Italiano,Español,Parça sayısı,English IDler,EntryIndex,EntryName
eng/data/core_arena.arc,E_makeshop,583F593E,Skills,Beceriler,Talents,Fähigkeiten,Abilità,Habilidades,1,20,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,C1360884,Details,Ayr˘nt˘lar,Détails,Details,Dettagli,Detalles,1,21,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,B6313812,Close,Kapat,Fermer,Schlßn,Chiudi,Cerrar,1,22,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,268E2583,Upgrade,Geli¿tir,Amélio.,Verbess.,Migliorie,Mejora,1,23,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,51891515,Current List,Mevcut Liste,Liste actuelle,Akt. Liste,Lista att.,Lista actual,1,24,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,314E9CF0,All,Tümü,Tout,Alles,Tutte,Todas,1,25,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,4649AC66,Blademaster,Yak˘n Dövü¿,Épéiste,Klingenm.,Spadaccino,Espadachín,1,26,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,DF40FDDC,Gunner,Ni¿anc˘,Artilleur,Schütze,Artigliere,Artillero,1,27,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,A847CD4A,Displaying:,Gösterilen:,Liste :,Anzeige:,Mostra:,Viendo:,1,28,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,362358E9,Names,Adlar,Décorations,Namen,Nomi decor.,Nombre,1,29,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,4124687F,Skills,Beceriler,Talents,Fähigkeiten,Cat. abilità,Nombre hab.,1,30,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,D82D39C5,Show skills,Becerileri göster,Arbre talents,Fähigkeiten anz.,Cat. abilità,Nombre habil.,1,31,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,AF2A0953,Sort,S˘rala,Trier,Sortieren,Ordina,Ordenar,1,32,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,3F9514C2,Remove Decoration,Dekorasyonu Ç˘kar,Supprimer,Dekoration entf.,Rimuovi decoraz.,Quitar adorno,1,33,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,48922454,Req. Slots,Gerekli Yuvalar,Fentes,Benöt. Slots,Spazi nec.,Esp. necesario,1,34,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,1A63CF33,Skill Tree,Beceri Aōac˘,Catégorie,Fäh.-Baum,Categoria,Categoría,1,35,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,6D64FFA5,Level Up,Seviye Art˘r,Niveau +,Aufstieg,Livello +,Sube nivel,1,36,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,F46DAE1F,Toggle Info,Bilgiyi Deōi¿tir,Changer infos,Info ein/aus,Info Sì/No,Otra info,1,37,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,836A9E89,Change List,Listeyi Deōi¿tir,Changer liste,Liste ändern,Cambia lista,Cambiar lista,1,38,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,190719F8,Select a weapon category.,Silah kategorisi seç.,Sélectionnez une catégorie d'armes.,Wähle eine Waffenkategorie aus.,Scegli una categoria di armi.,Elige una categoría de arma.,1,39,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,800E4842,Select an armor category.,Z˘rh kategorisi seç.,Sélectionnez une catégorie d'armure.,Wähle eine Rüstungskategorie aus.,Scegli una categoria di armature.,Elige una categoría de armadura.,1,40,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,F70978D4,Select the equipment to craft.,Üretilecek ekipman˘ seç.,Sélectionnez l'équipement à créer.,Wähle die herzustellende Ausrüstung.,Scegli l'oggetto da forgiare.,Elige el equipo a crear.,1,41,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,4E7E1E07,"Select the equipment to craft.
⟪parça⟫(With this equipment, head armor
will not be visible on-screen.)","Üretilecek ekipman˘ seç.⟪parça⟫(Bu ekipmanda ba¿ z˘rh˘ ekranda
görünmez.)","Sélectionnez l'équipement à créer.
 ⟪parça⟫ (Avec cet équipement, l'armure
de tête ne sera pas visible.)","Wähle die herzustellende Ausrüstung.
 ⟪parça⟫ (Kopfschutz bei dieser Ausrüstung
nicht auf dem Bildschirm sichtbar.)","Scegli l'oggetto da forgiare.
 ⟪parça⟫ Le protezioni per la testa non
saranno visibili a schermo.","Elige el equipo a crear.
 ⟪parça⟫ (Con este equipo la armadura de
cabeza no se verá en pantalla).",2,"42,43",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,696DED77,"Use the required materials and
craft for ⟪parça⟫z?",Gerekli malzemeleri kullan˘p⟪parça⟫z kar¿˘l˘ō˘nda üret?,"Utiliser les matériaux requis
et créer pour  ⟪parça⟫ z ?","Die benötigten Materialien verwenden
und für  ⟪parça⟫ z herstellen?","Forgiare l'oggetto con
i materiali richiesti per  ⟪parça⟫ z?","¿Usar materiales necesarios y
crear por  ⟪parça⟫ z?",2,"44,45",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,1E6ADDE1,Equip now?,Ūimdi ku¿an?,Équiper maintenant ?,Jetzt ausrüsten?,Equipaggiare subito?,¿Quieres equipar tu compra ahora?,1,46,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,87638C5B,Sent to Equipment Box.,Ekipman Kutusuna gönderildi.,Envoyé au coffre.,Zur Ausrüstungsbox gesendet.,Inviato alla cassa equipaggiamento.,Enviar a caja de equipo.,1,47,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,F064BCCD,Select the equipment to upgrade.,Geli¿tirilecek ekipman˘ seç.,Sélectionnez l'équipement à améliorer.,Wähle die Ausrüstung zum Verbessern.,Scegli l'oggetto da migliorare.,Elige el equipo que mejorar.,1,48,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,60DBA15C,Select an upgrade.,Bir geli¿tirme seç.,Sélectionnez une amélioration.,Wähle eine Verbesserung aus.,Scegli una miglioria.,Selecciona una mejora.,1,49,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,17DC91CA,"Use the required materials and
upgrade for ⟪parça⟫z?",Gerekli malzemeleri kullan˘p⟪parça⟫z kar¿˘l˘ō˘nda geli¿tir?,"Utiliser les matériaux requis
et améliorer pour  ⟪parça⟫ z ?","Die benötigten Materialien verwenden
und für  ⟪parça⟫ z verbessern?","Migliorare l'oggetto con
i materiali richiesti per  ⟪parça⟫ z?","¿Quieres utilizar estos materiales y
hacer la modificación por  ⟪parça⟫ z?",2,"50,51",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,771B182F,Alter the weapon for ⟪parça⟫z?,Silah⟪parça⟫z kar¿˘l˘ō˘nda deōi¿tirilsin mi?,Modifier l'arme pour  ⟪parça⟫ z ?,Die Waffe für  ⟪parça⟫ z verändern?,Modificare l'arma per  ⟪parça⟫ z?,¿Alterar arma por  ⟪parça⟫ z?,2,"52,53",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,001C28B9,Reorder equipment?,Ekipman yeniden s˘ralans˘n m˘?,Réorganiser l'équipement ?,Ausrüstung neu anordnen?,Riordinare l'equipaggiamento?,¿Quieres ordenar los objetos así?,1,54,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,99157903,Forge Decorations,Dekorasyon Üret,Forger,Dekor. schmieden,Forgia decorazioni,Forjar adorno,1,55,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,EE124995,Set Decorations,Dekorasyon Tak,Fixer,Deko. platz.,Imposta decorazioni,Colocar adorno,1,56,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,7076DC36,"Hand over materials and money
to craft Decorations.","Dekorasyon üretmek için malzeme ve para
ver.","Utiliser des matériaux et de
l'argent pour créer des décorations.","Händige Materialien und Geld aus,
um Dekorationen herzustellen.","Spendi denaro e materiali
per creare decorazioni.","Dar dinero y material para
crear adornos.",1,57,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,0771ECA0,Select the Decoration to craft.,Üretilecek Dekorasyonu seç.,Sélectionnez la décorations à créer.,"Wähle die herzustellende Dekoration
aus.",Scegli la decorazione da creare.,Elige el adorno a crear.,1,58,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,9E78BD1A,Decoration sent to Item Box.,Dekorasyon E¿ya Kutusuna gönderildi.,"La décoration a été envoyée
au coffre.",Dekoration zur Objektbox gesendet.,"Decorazione inviata alla
cassa oggetti.","Adorno enviado a
la caja de objetos.",1,59,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,E97F8D8C,Attach or remove Decorations.,Dekorasyon tak veya ç˘kar.,Fixer ou retirer des décorations.,Dekorationen anbringen/entfernen.,Inserisci o rimuovi decorazioni.,Poner o quitar adornos.,1,60,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,79C0901D,"Select the equipment to attach
or remove Decorations from.","Dekorasyon tak˘l˘p ç˘kar˘lacak ekipman˘
seç.","Sélectionnez l'équipement auquel
fixer ou retirer des décorations.","Wähle die Ausrüstung zum Anbringen
oder Entfernen von Dekorationen.","Scegli l'oggetto in cui inserire
o da cui estrarre decorazioni.","Elige el equipo al que poner
o quitar adornos.",1,61,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,34F6721C,"Select the equipment to attach
or remove Decorations from.
⟪parça⟫(Decorations cannot be removed.)","Dekorasyon tak˘l˘p ç˘kar˘lacak ekipman˘
seç.⟪parça⟫(Dekorasyonlar ç˘kar˘lamaz.)","Sélectionnez l'équipement auquel
fixer ou retirer des décorations.
 ⟪parça⟫ Décorations impossibles à retirer.","Wähle die Ausrüstung zum Anbringen
oder Entfernen von Dekorationen.
 ⟪parça⟫ (Dekorationen nicht entfernbar.)","Scegli l'oggetto in cui inserire
o da cui estrarre decorazioni.
 ⟪parça⟫ Decorazioni non rimovibili.","Elige el equipo al que poner
o quitar adornos.
 ⟪parça⟫ (Los adornos no se quitan).",2,"62,63",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,0EC7A08B,Select a Slot.,Bir Yuva seç.,Sélectionnez un emplacement.,Wähle einen Slot.,Scegli uno spazio.,Elige un espacio.,1,64,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,5C364BEC,Select a Decoration.,Bir Dekorasyon seç.,Sélectionnez une décoration.,Wähle eine Dekoration.,Scegli una decorazione.,Elige un adorno.,1,65,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,2B317B7A,"Select a Decoration.
⟪parça⟫(Not enough Slots.)",Bir Dekorasyon seç.⟪parça⟫(Yeterli Yuva yok.),"Sélectionnez une décoration.
 ⟪parça⟫ (Fentes insuffisantes.)","Wähle eine Dekoration.
 ⟪parça⟫ (Nicht genug Slots.)","Scegli una decorazione.
 ⟪parça⟫ Spazi insufficienti.","Elige un adorno.
 ⟪parça⟫ (Faltan espacios).",2,"66,67",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,B2382AC0,Sent to Palico Box.,Palico Kutusuna gönderildi.,Envoyé vers boîte à camarades.,Zur Kameradenbox gesendet.,Inviato alla cassa compagni.,Envía a caja de camaradas.,1,68,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,C53F1A56,Select an equipment category.,Ekipman kategorisi seç.,"Sélectionnez une catégorie
d'équipement.",Wähle eine Ausrüstungskategorie.,"Scegli la categoria di
equipaggiamento.",Elige una categoría de equipo.,1,69,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,5B5B8FF5,Equip the selected Palico?,Seçili Palico ku¿ans˘n m˘?,Équiper le camarade sélectionné ?,Den gewählten Kameraden ausrüsten?,Equipaggiare il compagno scelto?,¿Equipar camarada seleccionado?,1,70,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,2C5CBF63,Send to Palico Box,Palico Kutusuna Gönder,Envoyer vers la boîte à camarades.,Zur Kameradenbox senden.,Invia alla cassa compagni.,Enviar a la caja de camaradas,1,71,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,B555EED9,Select a Palico.,Bir Palico seç.,Sélectionnez un camarade.,Wähle einen Kameraden.,Scegli un compagno.,Selecciona un camarada.,1,72,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,C252DE4F,"Select a Palico.
⟪parça⟫Cannot alter equipment while
on Val Habar Quest.","Bir Palico seç.⟪parça⟫Val Habar Görevindeyken ekipman
deōi¿tirilemez.","Sélectionnez un camarade.
 ⟪parça⟫ Modification impossible
pendant une quête à Val Habar.","Wähle einen Kameraden.
 ⟪parça⟫ Ausrüstung kann nicht während der
""Val Habar""-Quest verändert werden.","Scegli un compagno.
 ⟪parça⟫ Non puoi modificare oggetti
nelle missioni di Val Habar.","Selecciona un camarada.
 ⟪parça⟫ No es posible alterar su equipo si se
está en una misión de Val Habar.",2,"73,74",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,52EDC3DE,Selected Palico,Seçili Palico,Camarade :,Kamerad:,Selezionato:,Camarada:,1,75,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,25EAF348,Select Palico,Palico Seç,Sélection camarade,Kameraden wählen,Scegli compagno.,Elegir camarada,1,76,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,452D7AAD,Equipment sent to Palico Box.,Ekipman Palico Kutusuna gönderildi.,"L'équipement a été envoyé
à la boîte à camarades.","Ausrüstung zur Kameradenbox
gesendet.","Equipaggiamento inviato alla
cassa compagni.","Equipo enviado a
caja de camaradas.",1,77,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,322A4A3B,Select the equipment to upgrade.,Geli¿tirilecek ekipman˘ seç.,Sélectionnez l'équipement à améliorer.,"Wähle die zu verbessernde
Ausrüstung.",Scegli l'oggetto da perfezionare.,"Selecciona el equipamiento
que quieres perfeccionar.",1,78,11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,AB231B81,"Select an upgrade.
⟪parça⟫(This weapon has not yet been
Honed.)",Bir geli¿tirme seç.⟪parça⟫(Bu silah henüz Bilenmemi¿.),"Sélectionnez une amélioration.
 ⟪parça⟫ (Arme non perfectionnée.)","Wähle eine Verbesserung aus.
 ⟪parça⟫ (Diese Waffe wurde noch nicht
perfektioniert.)","Scegli un perfezionamento.
 ⟪parça⟫ (Quest'arma non è stata
ancora perfezionata.)","Selecciona una mejora.
 ⟪parça⟫ (Esta arma aún no
ha sido perfeccionada).",2,"79,80",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,DC242B17,"Select an upgrade.
⟪parça⟫(Already upgraded.)",Bir geli¿tirme seç.⟪parça⟫(Zaten geli¿tirilmi¿.),"Sélectionnez une amélioration.
 ⟪parça⟫ (Déjà améliorée.)","Wähle eine Verbesserung aus.
 ⟪parça⟫ (Wurde bereits verbessert.)","Scegli un perfezionamento.
 ⟪parça⟫ (Già perfezionata.)","Selecciona una mejora.
 ⟪parça⟫ (El arma ya ha sido perfeccionada).",2,"81,82",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,4240BEB4,"Use the required materials and
upgrade for ⟪parça⟫z?
⟪parça⟫(Current upgrade will be removed.)",Gerekli malzemeleri kullan˘p⟪parça⟫z kar¿˘l˘ō˘nda geli¿tir?⟪parça⟫(Mevcut geli¿tirme kald˘r˘lacak.),"Utiliser les matériaux et
améliorer pour  ⟪parça⟫ z ?
 ⟪parça⟫ (Améliorations actuelles retirées.)","Die benötigten Materialien verwenden
und für  ⟪parça⟫ z verbessern?
 ⟪parça⟫ (Aktuelle Verbesserung wird entfernt.)","Perfezionare l'oggetto con
i materiali richiesti per  ⟪parça⟫ z?
 ⟪parça⟫ (Perderai il perfezionamento attuale.)","¿Quieres utilizar estos materiales y
hacer la modificación por  ⟪parça⟫ z?
 ⟪parça⟫ (Perderás el perfeccionam. actual).",3,"83,84,85",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,35478E22,"Use the required materials and
upgrade for ⟪parça⟫z?",Gerekli malzemeleri kullan˘p⟪parça⟫z kar¿˘l˘ō˘nda geli¿tir?,"Utiliser les matériaux et
améliorer pour  ⟪parça⟫ z ?","Die benötigten Materialien verwenden
und für  ⟪parça⟫ z verbessern?","Perfezionare l'oggetto con
i materiali richiesti per  ⟪parça⟫ z?","¿Quieres utilizar estos materiales y
hacer la modificación por  ⟪parça⟫ z?",2,"86,87",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,5E9AC140,"Select the equipment to craft.
⟪parça⟫(Not enough materials.)",Üretilecek ekipman˘ seç.⟪parça⟫(Yeterli malzeme yok.),"Sélectionnez l'équipement à créer.
 ⟪parça⟫ (Matériaux insuffisants.)","Wähle die herzustellende Ausrüstung.
 ⟪parça⟫ (Du hast nicht genug Materialien.)","Scegli l'oggetto da creare.
 ⟪parça⟫ Materiali insufficienti.","Elige el equipo a crear.
 ⟪parça⟫ (Faltan materiales).",2,"88,89",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,C79390FA,"Select the equipment to craft.
⟪parça⟫(Not enough funds.)",Üretilecek ekipman˘ seç.⟪parça⟫(Yeterli paran yok.),"Sélectionnez l'équipement à créer.
 ⟪parça⟫ (Argent insuffisant.)","Wähle die herzustellende Ausrüstung.
 ⟪parça⟫ (Du hast nicht genug Geld.)","Scegli l'oggetto da creare.
 ⟪parça⟫ Fondi insufficienti.","Elige el equipo a crear.
 ⟪parça⟫ (Falta dinero).",2,"90,91",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,B094A06C,"Select the equipment to craft.
⟪parça⟫(Not enough materials/funds.)",Üretilecek ekipman˘ seç.⟪parça⟫(Yeterli malzeme/para yok.),"Sélectionnez l'équipement à créer.
 ⟪parça⟫ (Matériaux/argent insuffisants.)","Wähle die herzustellende Ausrüstung.
 ⟪parça⟫ (Du hast nicht genug
Materialien/Geld.)","Scegli l'oggetto da creare.
 ⟪parça⟫ Materiali/fondi insufficienti.","Elige el equipo a crear.
 ⟪parça⟫ (Falta dinero/material).",2,"92,93",11,eng\msg\lobby\E_makeshop_eng
eng/data/core_arena.arc,E_makeshop,2EF035CF,"Select the equipment to craft.
⟪parça⟫(Your Item Box is full.)",Üretilecek ekipman˘ seç.⟪parça⟫(E¿ya Kutun dolu.),"Sélectionnez l'équipement à créer.
 ⟪parça⟫ (Votre coffre est plein.)","Wähle die herzustellende Ausrüstung.
 ⟪parça⟫ (Deine Objektbox ist voll.)","Scegli l'oggetto da creare.
 ⟪parça⟫ La cassa oggetti è piena.","Elige el equipo a crear.
 ⟪parça⟫ (La caja de objetos está llena).",2,"94,95",11,eng\msg\lobby\E_makeshop_eng
