file,index,hash,language_hint,original,translation_tr
Item.ttb,380,1624AAEB,empty,,
Item.ttb,381,16204DDC,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.074,
Item.ttb,382,1629D819,empty,,
Item.ttb,383,16AA0CB6,latin,P-ST BETELGEUSE,
Item.ttb,384,16AA09F5,latin,P-ST BETELGEUSE,
Item.ttb,385,1AAE1AB7,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.114,
Item.ttb,386,1850FF51,latin,PIXEL STICKER No.196,
Item.ttb,387,1741E9D7,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.208,
Item.ttb,388,173DF467,latin,PIXEL STICKER No.208,
Item.ttb,389,16ACC3CC,latin,P-ST BETELGEUSE,
Item.ttb,390,16AB8719,ja/mixed,P-ST ベテルギウス,
Item.ttb,391,16AB43E7,latin,P-ST BETELGEUSE,
Item.ttb,392,16ABDC78,empty,,
Item.ttb,393,16ADFF65,latin,P-ST BETELGEUSE,
Item.ttb,394,16AD6386,latin,P-ST BETELGEUSE,
Item.ttb,395,173DA1C9,latin,PIXELSTICKER Nr. 208,
Item.ttb,396,173F718B,ja/mixed,ピクセルシール No.208,
Item.ttb,397,173E4444,latin,AUTOCOLLANT PIXEL N°208,
Item.ttb,398,173DF728,latin,PIXEL STICKER N°208,
Item.ttb,399,173F2E59,latin,STICKER PIXEL N. 201,
Item.ttb,400,1740AE3E,latin,PIXELSTICKERNR. 208,
Item.ttb,401,173FC6EA,empty,,
Item.ttb,402,17414DF8,latin,SELO DE PIXEL No.208,
Item.ttb,403,174BA53E,latin,PIXELSTICKERNR. 033,
Item.ttb,404,17493B44,latin,AUTOCOLLANT PIXEL N°033,
Item.ttb,405,1748EB67,latin,PIXEL STICKER No.033,
Item.ttb,406,174898C9,latin,PIXELSTICKER Nr. 033,
Item.ttb,407,1748EE28,latin,PIXEL STICKER N°033,
Item.ttb,408,174A688B,ja/mixed,ピクセルシール No.033,
Item.ttb,409,174A2559,latin,STICKER PIXEL N. 033,
Item.ttb,410,174ABDEA,empty,,
Item.ttb,411,1814EDEB,empty,,
Item.ttb,412,174CE0D7,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.033,
Item.ttb,413,174C44F8,latin,SELO DE PIXEL No.033,
Item.ttb,414,181427C4,empty,,
Item.ttb,415,181A1B19,empty,,
Item.ttb,416,181954F2,empty,,
Item.ttb,417,1850ACB3,latin,PIXELSTICKER Nr. 196,
Item.ttb,418,197F0F70,ja/mixed,ピクセルシール No.155,
Item.ttb,419,1854F4C1,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.196,
Item.ttb,420,18527C75,ja/mixed,ピクセルシール No.196,
Item.ttb,421,18514F2E,latin,AUTOCOLLANT PIXEL N°196,
Item.ttb,422,18510212,latin,PIXEL STICKER N°196,
Item.ttb,423,18523943,latin,STICKER PIXEL N. 196,
Item.ttb,424,1853B928,latin,PIXELSTICKERNR. 196,
Item.ttb,425,1852D1D4,empty,,
Item.ttb,426,185458E2,latin,SELO DE PIXEL No.196,
Item.ttb,427,197D924C,latin,PIXEL STICKER No.155,
Item.ttb,428,18E623E1,empty,,
Item.ttb,429,18E0F6B3,empty,,
Item.ttb,430,197D3FAE,latin,PIXELSTICKER Nr. 155,
Item.ttb,431,197DE229,latin,AUTOCOLLANT PIXEL N°155,
Item.ttb,432,197D950D,latin,PIXEL STICKER N°155,
Item.ttb,433,197ECC3E,latin,STICKER PIXEL N. 155,
Item.ttb,434,1AAA2547,latin,PIXEL STICKER No.114,
Item.ttb,435,198187BC,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.155,
Item.ttb,436,19804C23,latin,PIXELSTICKERNR. 155,
Item.ttb,437,197F64CF,empty,,
Item.ttb,438,1980EBDD,latin,SELO DE PIXEL No.155,
Item.ttb,439,1A1AFE70,empty,,
Item.ttb,440,1A15D142,empty,,
Item.ttb,441,1AA9D2A9,latin,PIXELSTICKER Nr. 114,
Item.ttb,442,1AABA26B,ja/mixed,ピクセルシール No.114,
Item.ttb,443,1AAA7524,latin,AUTOCOLLANT PIXEL N°114,
Item.ttb,444,1AAA2808,latin,PIXEL STICKER N°114,
Item.ttb,445,1AAB5F39,latin,STICKER PIXEL N. 114,
Item.ttb,446,1AACDF1E,latin,PIXELSTICKERNR. 114,
Item.ttb,447,1AABF7CA,empty,,
Item.ttb,448,1AAD7ED8,latin,SELO DE PIXEL No.114,
Item.ttb,449,1D77D68A,latin,PIXEL STICKER No.023,
Item.ttb,450,1C4441FF,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.239,
Item.ttb,451,1C404C8F,latin,PIXEL STICKER No.239,
Item.ttb,452,1C061442,empty,,
Item.ttb,453,1BAB2F3B,empty,,
Item.ttb,454,1BA6020D,empty,,
Item.ttb,455,1C054E1B,empty,,
Item.ttb,456,1C0B4170,empty,,
Item.ttb,457,1C0A7B49,empty,,
Item.ttb,458,1C3FF9F1,latin,PIXELSTICKER Nr. 239,
Item.ttb,459,1C41C9B3,ja/mixed,ピクセルシール No.239,
Item.ttb,460,1C409C6C,latin,AUTOCOLLANT PIXEL N°239,
Item.ttb,461,1C404F50,latin,PIXEL STICKER N°239,
Item.ttb,462,1C418681,latin,STICKER PIXEL N. 201,
Item.ttb,463,1C430666,latin,PIXELSTICKERNR. 239,
Item.ttb,464,1C421F12,empty,,
Item.ttb,465,1C43A620,latin,SELO DE PIXEL No.239,
Item.ttb,466,1C4DFD66,latin,PIXELSTICKERNR. 064,
Item.ttb,467,1C4B936C,latin,AUTOCOLLANT PIXEL N°064,
Item.ttb,468,1C4B438F,latin,PIXEL STICKER No.064,
Item.ttb,469,1C4AF0F1,latin,PIXELSTICKER Nr. 064,
Item.ttb,470,1C4B4650,latin,PIXEL STICKER N°064,
Item.ttb,471,1C4CC0B3,ja/mixed,ピクセルシール No.064,
Item.ttb,472,1C4C7D81,latin,STICKER PIXEL N. 064,
Item.ttb,473,1C4D1612,empty,,
Item.ttb,474,1C7675FA,empty,,
Item.ttb,475,1C4F38FF,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.064,
Item.ttb,476,1C4E9D20,latin,SELO DE PIXEL No.064,
Item.ttb,477,1C7148CC,empty,,
Item.ttb,478,1CB54DCC,empty,,
Item.ttb,479,1CB0209E,empty,,
Item.ttb,480,1D7783EC,latin,PIXELSTICKER Nr. 023,
Item.ttb,481,1E79F755,ja/mixed,体力回復(L),
Item.ttb,482,1D7BCBFA,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.023,
Item.ttb,483,1D7953AE,ja/mixed,ピクセルシール No.023,
Item.ttb,484,1D782667,latin,AUTOCOLLANT PIXEL N°023,
Item.ttb,485,1D77D94B,latin,PIXEL STICKER N°023,
Item.ttb,486,1D79107C,latin,STICKER PIXEL N. 023,
Item.ttb,487,1D7A9061,latin,PIXELSTICKERNR. 023,
Item.ttb,488,1D79A90D,empty,,
Item.ttb,489,1D7B301B,latin,SELO DE PIXEL No.023,
Item.ttb,490,1E787A31,latin,LIFE RECOVERY (L),
Item.ttb,491,1E0C24C7,empty,,
Item.ttb,492,1E06F799,empty,,
Item.ttb,493,1E782793,latin,LP-WIEDERHERSTELLUNG (L),
Item.ttb,494,1E78CA0E,latin,REGAIN DE VIE (G),
Item.ttb,495,1E787CF2,latin,RESTABLECIMIENTO DE VIDA (G),
Item.ttb,496,1E79B423,latin,RECUPERO VITA (L),
Item.ttb,497,1E803A51,latin,AUTOCOLLANT PIXEL N°186,
Item.ttb,498,1E7C6FA1,latin,ВОССТАНОВЛЕНИЕ ЖИЗНИ (L),
Item.ttb,499,1E7B3408,latin,HERSTEL GEZONDHEID (L),
Item.ttb,500,1E7A4CB4,empty,,
Item.ttb,501,1E7BD3C2,latin,RECUPERAÇÃO DE VIDA (G),
Item.ttb,502,1E7FEA74,latin,PIXEL STICKER No.186,
Item.ttb,503,1E7F97D6,latin,PIXELSTICKER Nr. 186,
Item.ttb,504,1E7FED35,latin,PIXEL STICKER N°186,
Item.ttb,505,1E82A44B,latin,PIXELSTICKERNR. 186,
Item.ttb,506,1E816798,ja/mixed,ピクセルシール No.186,
Item.ttb,507,1E812466,latin,STICKER PIXEL N. 186,
Item.ttb,508,1E81BCF7,empty,,
Item.ttb,509,1E83DFE4,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.186,
Item.ttb,510,1E834405,latin,SELO DE PIXEL No.186,
Item.ttb,511,323D3448,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.115,
Item.ttb,512,289FF558,empty,,
Item.ttb,513,227D8843,latin,SELO DE PIXEL No.054,
Item.ttb,514,20DC69FB,latin,SELO DE PIXEL No.104,
Item.ttb,515,1FADB761,latin,STICKER PIXEL N. 145,
Item.ttb,516,1EBE9A32,latin,TB-RF CAPELLA,
Item.ttb,517,1EBC7A93,latin,TB-RF CAPELLA,
Item.ttb,518,1EBB4362,latin,TB-RF CAPELLA,
Item.ttb,519,1EBB40A1,latin,TB-RF CAPELLA,
Item.ttb,520,1EBB907E,latin,TB-RF CAPELLA,
Item.ttb,521,1EBD1324,empty,,
Item.ttb,522,1EBCBDC5,ja/mixed,TB-RF カペラ,
Item.ttb,523,1EBDFA78,latin,TB-RF CAPELLA,
Item.ttb,524,1FAC2AD1,latin,PIXELSTICKER Nr. 145,
Item.ttb,525,1F972864,empty,,
Item.ttb,526,1EBF3611,latin,TB-RF CAPELLA,
Item.ttb,527,1F9C5592,empty,,
Item.ttb,528,1FAC8030,latin,PIXEL STICKER N°145,
Item.ttb,529,1FAC7D6F,latin,PIXEL STICKER No.145,
Item.ttb,530,1FACCD4C,latin,AUTOCOLLANT PIXEL N°145,
Item.ttb,531,20D8BDCC,latin,PIXELSTICKER Nr. 104,
Item.ttb,532,1FAFD700,latin,SELO DE PIXEL No.145,
Item.ttb,533,1FAE4FF2,empty,,
Item.ttb,534,1FADFA93,ja/mixed,ピクセルシール No.145,
Item.ttb,535,1FAF3746,latin,PIXELSTICKERNR. 145,
Item.ttb,536,1FF67472,empty,,
Item.ttb,537,1FB072DF,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.145,
Item.ttb,538,1FFBA1A0,empty,,
Item.ttb,539,20DA4A5C,latin,STICKER PIXEL N. 104,
Item.ttb,540,20D9132B,latin,PIXEL STICKER N°104,
Item.ttb,541,20D9106A,latin,PIXEL STICKER No.104,
Item.ttb,542,20D96047,latin,AUTOCOLLANT PIXEL N°104,
Item.ttb,543,20DAE2ED,empty,,
Item.ttb,544,20DA8D8E,ja/mixed,ピクセルシール No.104,
Item.ttb,545,20DBCA41,latin,PIXELSTICKERNR. 104,
Item.ttb,546,226F3A73,latin,PIXEL STICKER N°229,
Item.ttb,547,214F6E3A,empty,,
Item.ttb,548,214D9E78,latin,PIXEL STICKER N°095,
Item.ttb,549,214D4919,latin,PIXELSTICKER Nr. 095,
Item.ttb,550,20DD05DA,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.104,
Item.ttb,551,214D9BB7,latin,PIXEL STICKER No.095,
Item.ttb,552,214ED5A9,latin,STICKER PIXEL N. 095,
Item.ttb,553,214DEB94,latin,AUTOCOLLANT PIXEL N°095,
Item.ttb,554,214F18DB,ja/mixed,ピクセルシール No.095,
Item.ttb,555,21F81DF0,empty,,
Item.ttb,556,2150F548,latin,SELO DE PIXEL No.095,
Item.ttb,557,2150558E,latin,PIXELSTICKERNR. 095,
Item.ttb,558,21519127,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.095,
Item.ttb,559,226EE514,latin,PIXELSTICKER Nr. 229,
Item.ttb,560,21FD4B1E,empty,,
Item.ttb,561,226F37B2,latin,PIXEL STICKER No.229,
Item.ttb,562,2279DC14,latin,PIXELSTICKER Nr. 054,
Item.ttb,563,22710A35,empty,,
Item.ttb,564,227071A4,latin,STICKER PIXEL N. 201,
Item.ttb,565,226F878F,latin,AUTOCOLLANT PIXEL N°229,
Item.ttb,566,2270B4D6,ja/mixed,ピクセルシール No.229,
Item.ttb,567,22729143,latin,SELO DE PIXEL No.229,
Item.ttb,568,2271F189,latin,PIXELSTICKERNR. 229,
Item.ttb,569,22732D22,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.229,
Item.ttb,570,227B68A4,latin,STICKER PIXEL N. 054,
Item.ttb,571,227A3173,latin,PIXEL STICKER N°054,
Item.ttb,572,227A2EB2,latin,PIXEL STICKER No.054,
Item.ttb,573,227A7E8F,latin,AUTOCOLLANT PIXEL N°054,
Item.ttb,574,227C0135,empty,,
Item.ttb,575,227BABD6,ja/mixed,ピクセルシール No.054,
Item.ttb,576,227CE889,latin,PIXELSTICKERNR. 054,
Item.ttb,577,25DB15F4,latin,PIXELSTICKER Nr. 135,
Item.ttb,578,24AE82F9,latin,PIXELSTICKER Nr. 176,
Item.ttb,579,23A7FB9F,latin,STICKER PIXEL N. 013,
Item.ttb,580,23A66F0F,latin,PIXELSTICKER Nr. 013,
Item.ttb,581,23884EBB,empty,,
Item.ttb,582,227E2422,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.054,
Item.ttb,583,238D7BE9,empty,,
Item.ttb,584,23A6C46E,latin,PIXEL STICKER N°013,
Item.ttb,585,23A6C1AD,latin,PIXEL STICKER No.013,
Item.ttb,586,23A7118A,latin,AUTOCOLLANT PIXEL N°013,
Item.ttb,587,23AA1B3E,latin,SELO DE PIXEL No.013,
Item.ttb,588,23A89430,empty,,
Item.ttb,589,23A83ED1,ja/mixed,ピクセルシール No.013,
Item.ttb,590,23A97B84,latin,PIXELSTICKERNR. 013,
Item.ttb,591,23E79AC9,empty,,
Item.ttb,592,23AAB71D,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.013,
Item.ttb,593,23ECC7F7,empty,,
Item.ttb,594,24B22F28,latin,SELO DE PIXEL No.176,
Item.ttb,595,24B00F89,latin,STICKER PIXEL N. 176,
Item.ttb,596,24AED858,latin,PIXEL STICKER N°176,
Item.ttb,597,24AED597,latin,PIXEL STICKER No.176,
Item.ttb,598,24AF2574,latin,AUTOCOLLANT PIXEL N°176,
Item.ttb,599,24B0A81A,empty,,
Item.ttb,600,24B052BB,ja/mixed,ピクセルシール No.176,
Item.ttb,601,24B18F6E,latin,PIXELSTICKERNR. 176,
Item.ttb,602,24E5EF58,empty,,
Item.ttb,603,24D98602,empty,,
Item.ttb,604,24B2CB07,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.176,
Item.ttb,605,24DEB330,empty,,
Item.ttb,606,25893212,empty,,
Item.ttb,607,24EB1C86,empty,,
Item.ttb,608,258E5F40,empty,,
Item.ttb,609,277DC0CC,latin,STICKER PIXEL N. 085,
Item.ttb,610,25DEC223,latin,SELO DE PIXEL No.135,
Item.ttb,611,25DCA284,latin,STICKER PIXEL N. 135,
Item.ttb,612,25DB6B53,latin,PIXEL STICKER N°135,
Item.ttb,613,25DB6892,latin,PIXEL STICKER No.135,
Item.ttb,614,25DBB86F,latin,AUTOCOLLANT PIXEL N°135,
Item.ttb,615,25DD3B15,empty,,
Item.ttb,616,25DCE5B6,ja/mixed,ピクセルシール No.135,
Item.ttb,617,25DE2269,latin,PIXELSTICKERNR. 135,
Item.ttb,618,277C343C,latin,PIXELSTICKER Nr. 085,
Item.ttb,619,2778AEEB,empty,,
Item.ttb,620,25DF5E02,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.135,
Item.ttb,621,27797512,empty,,
Item.ttb,622,277C899B,latin,PIXEL STICKER N°085,
Item.ttb,623,277C86DA,latin,PIXEL STICKER No.085,
Item.ttb,624,277CD6B7,latin,AUTOCOLLANT PIXEL N°085,
Item.ttb,625,27D8C120,empty,,
Item.ttb,626,277EA240,empty,,
Item.ttb,627,277E03FE,ja/mixed,ピクセルシール No.085,
Item.ttb,628,277DDC19,empty,,
Item.ttb,629,277E595D,empty,,
Item.ttb,630,277FE06B,latin,SELO DE PIXEL No.085,
Item.ttb,631,277F40B1,latin,PIXELSTICKERNR. 085,
Item.ttb,632,27807C4A,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.085,
Item.ttb,633,289E2596,latin,PIXEL STICKER N°219,
Item.ttb,634,289DD037,latin,PIXELSTICKER Nr. 219,
Item.ttb,635,27DDEE4E,empty,,
Item.ttb,636,289E22D5,latin,PIXEL STICKER No.219,
Item.ttb,637,289F5CC7,latin,STICKER PIXEL N. 201,
Item.ttb,638,289E72B2,latin,AUTOCOLLANT PIXEL N°219,
Item.ttb,639,289F9FF9,ja/mixed,ピクセルシール No.219,
Item.ttb,640,2DAB1F5F,latin,PIXELSTICKER Nr. 075,
Item.ttb,641,29D77F53,empty,,
Item.ttb,642,290DAAA8,latin,PARCHE MEJORA,
Item.ttb,643,28AA53C7,latin,STICKER PIXEL N. 044,
Item.ttb,644,28A8C737,latin,PIXELSTICKER Nr. 044,
Item.ttb,645,28A17C66,latin,SELO DE PIXEL No.219,
Item.ttb,646,28A0DCAC,latin,PIXELSTICKERNR. 219,
Item.ttb,647,28A21845,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.219,
Item.ttb,648,28A91C96,latin,PIXEL STICKER N°044,
Item.ttb,649,28A919D5,latin,PIXEL STICKER No.044,
Item.ttb,650,28A969B2,latin,AUTOCOLLANT PIXEL N°044,
Item.ttb,651,28AC7366,latin,SELO DE PIXEL No.044,
Item.ttb,652,28AAEC58,empty,,
Item.ttb,653,28AA96F9,ja/mixed,ピクセルシール No.044,
Item.ttb,654,28ABD3AC,latin,PIXELSTICKERNR. 044,
Item.ttb,655,290D5549,latin,POWER-UP-PFLASTER,
Item.ttb,656,28AD0F45,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.044,
Item.ttb,657,290DA7E7,latin,POWER-UP PATCH,
Item.ttb,658,297A5869,empty,,
Item.ttb,659,290F7A6A,empty,,
Item.ttb,660,290EE1D9,latin,BENDA POTENZIATRICE,
Item.ttb,661,290DF7C4,latin,PATCH DE PUISSANCE,
Item.ttb,662,290F250B,ja/mixed,パワーアップパッチ,
Item.ttb,663,29110178,latin,APRIMORAMENTO,
Item.ttb,664,291061BE,latin,POWER-UP PATCH,
Item.ttb,665,29119D57,other,НАШИВКА УЛЧШЕНИЕ,
Item.ttb,666,29D5AF91,latin,PIXEL STICKER N°003,
Item.ttb,667,29D55A32,latin,PIXELSTICKER Nr. 003,
Item.ttb,668,297F8597,empty,,
Item.ttb,669,29D5ACD0,latin,PIXEL STICKER No.003,
Item.ttb,670,29D6E6C2,latin,STICKER PIXEL N. 003,
Item.ttb,671,29D5FCAD,latin,AUTOCOLLANT PIXEL N°003,
Item.ttb,672,29D729F4,ja/mixed,ピクセルシール No.003,
Item.ttb,673,2B6F0270,empty,,
Item.ttb,674,2ADEFAAC,latin,STICKER PIXEL N. 166,
Item.ttb,675,2ADD6E1C,latin,PIXELSTICKER Nr. 166,
Item.ttb,676,29D90661,latin,SELO DE PIXEL No.003,
Item.ttb,677,29D866A7,latin,PIXELSTICKERNR. 003,
Item.ttb,678,29D9A240,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.003,
Item.ttb,679,2ADDC37B,latin,PIXEL STICKER N°166,
Item.ttb,680,2ADDC0BA,latin,PIXEL STICKER No.166,
Item.ttb,681,2ADE1097,latin,AUTOCOLLANT PIXEL N°166,
Item.ttb,682,2AE11A4B,latin,SELO DE PIXEL No.166,
Item.ttb,683,2ADF933D,empty,,
Item.ttb,684,2ADF3DDE,ja/mixed,ピクセルシール No.166,
Item.ttb,685,2AE07A91,latin,PIXELSTICKERNR. 166,
Item.ttb,686,2B69D542,empty,,
Item.ttb,687,2AE1B62A,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.166,
Item.ttb,688,2B6A9B69,empty,,
Item.ttb,689,2C0C2638,empty,,
Item.ttb,690,2C0A5676,latin,PIXEL STICKER N°125,
Item.ttb,691,2C0A0117,latin,PIXELSTICKER Nr. 125,
Item.ttb,692,2B6FC897,empty,,
Item.ttb,693,2C0A53B5,latin,PIXEL STICKER No.125,
Item.ttb,694,2C0B8DA7,latin,STICKER PIXEL N. 125,
Item.ttb,695,2C0AA392,latin,AUTOCOLLANT PIXEL N°125,
Item.ttb,696,2C0BD0D9,ja/mixed,ピクセルシール No.125,
Item.ttb,697,2CEE831E,empty,,
Item.ttb,698,2C0DAD46,latin,SELO DE PIXEL No.125,
Item.ttb,699,2C0D0D8C,latin,PIXELSTICKERNR. 125,
Item.ttb,700,2C0E4925,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.125,
Item.ttb,701,2D5FD25F,empty,,
Item.ttb,702,2CF3B04C,empty,,
Item.ttb,703,2D64FF8D,empty,,
Item.ttb,704,2F5AFB99,empty,,
Item.ttb,705,2ECEE07B,empty,,
Item.ttb,706,2DAECB8E,latin,SELO DE PIXEL No.075,
Item.ttb,707,2DACABEF,latin,STICKER PIXEL N. 075,
Item.ttb,708,2DAB74BE,latin,PIXEL STICKER N°075,
Item.ttb,709,2DAB71FD,latin,PIXEL STICKER No.075,
Item.ttb,710,2DABC1DA,latin,AUTOCOLLANT PIXEL N°075,
Item.ttb,711,2DAD4480,empty,,
Item.ttb,712,2DACEF21,ja/mixed,ピクセルシール No.075,
Item.ttb,713,2DAE2BD4,latin,PIXELSTICKERNR. 075,
Item.ttb,714,2ECD10B9,latin,PIXEL STICKER N°209,
Item.ttb,715,2ECCBB5A,latin,PIXELSTICKER Nr. 209,
Item.ttb,716,2DAF676D,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.075,
Item.ttb,717,2ECD0DF8,latin,PIXEL STICKER No.209,
Item.ttb,718,2ECE47EA,latin,STICKER PIXEL N. 201,
Item.ttb,719,2ECD5DD5,latin,AUTOCOLLANT PIXEL N°209,
Item.ttb,720,2ECE8B1C,ja/mixed,ピクセルシール No.209,
Item.ttb,721,2ED93EEA,latin,STICKER PIXEL N. 034,
Item.ttb,722,2ED7B25A,latin,PIXELSTICKER Nr. 034,
Item.ttb,723,2ED06789,latin,SELO DE PIXEL No.209,
Item.ttb,724,2ECFC7CF,latin,PIXELSTICKERNR. 209,
Item.ttb,725,2ED10368,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.209,
Item.ttb,726,2ED807B9,latin,PIXEL STICKER N°034,
Item.ttb,727,2ED804F8,latin,PIXEL STICKER No.034,
Item.ttb,728,2ED854D5,latin,AUTOCOLLANT PIXEL N°034,
Item.ttb,729,2EDB5E89,latin,SELO DE PIXEL No.034,
Item.ttb,730,2ED9D77B,empty,,
Item.ttb,731,2ED9821C,ja/mixed,ピクセルシール No.034,
Item.ttb,732,2EDABECF,latin,PIXELSTICKERNR. 034,
Item.ttb,733,2EFBAF8B,empty,,
Item.ttb,734,2EDBFA68,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.034,
Item.ttb,735,2F00DCB9,empty,,
Item.ttb,736,310DE5CF,latin,STICKER PIXEL N. 156,
Item.ttb,737,2FE1EB65,empty,,
Item.ttb,738,2FE01BA3,latin,PIXEL STICKER N°197,
Item.ttb,739,2FDFC644,latin,PIXELSTICKER Nr. 197,
Item.ttb,740,2F6028C7,empty,,
Item.ttb,741,2FE018E2,latin,PIXEL STICKER No.197,
Item.ttb,742,2FE152D4,latin,STICKER PIXEL N. 197,
Item.ttb,743,2FE068BF,latin,AUTOCOLLANT PIXEL N°197,
Item.ttb,744,2FE19606,ja/mixed,ピクセルシール No.197,
Item.ttb,745,310C593F,latin,PIXELSTICKER Nr. 156,
Item.ttb,746,2FE37273,latin,SELO DE PIXEL No.197,
Item.ttb,747,2FE2D2B9,latin,PIXELSTICKERNR. 197,
Item.ttb,748,2FE40E52,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.197,
Item.ttb,749,310CAE9E,latin,PIXEL STICKER N°156,
Item.ttb,750,310CABDD,latin,PIXEL STICKER No.156,
Item.ttb,751,310CFBBA,latin,AUTOCOLLANT PIXEL N°156,
Item.ttb,752,32394199,latin,PIXEL STICKER N°115,
Item.ttb,753,3110056E,latin,SELO DE PIXEL No.156,
Item.ttb,754,310E7E60,empty,,
Item.ttb,755,310E2901,ja/mixed,ピクセルシール No.156,
Item.ttb,756,310F65B4,latin,PIXELSTICKERNR. 156,
Item.ttb,757,3238EC3A,latin,PIXELSTICKER Nr. 115,
Item.ttb,758,3110A14D,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.156,
Item.ttb,759,32393ED8,latin,PIXEL STICKER No.115,
Item.ttb,760,323B115B,empty,,
Item.ttb,761,323A78CA,latin,STICKER PIXEL N. 115,
Item.ttb,762,32398EB5,latin,AUTOCOLLANT PIXEL N°115,
Item.ttb,763,323ABBFC,ja/mixed,ピクセルシール No.115,
Item.ttb,764,323C9869,latin,SELO DE PIXEL No.115,
Item.ttb,765,323BF8AF,latin,PIXELSTICKERNR. 115,
Item.ttb,766,3A08F5A5,latin,PIXELSTICKER Nr. 055,
Item.ttb,767,35ADD15C,latin,P-CC MIRA 01,
Item.ttb,768,337308D3,latin,P-AD SHAULA,
Item.ttb,769,3302D328,latin,EB-PR ANKAA 06,
Item.ttb,770,32F43447,ja/mixed,P-DA カノープス,
Item.ttb,771,32F2B723,latin,P-DA CANOPUS,
Item.ttb,772,32F20310,empty,,
Item.ttb,773,32ECD5E2,empty,,
Item.ttb,774,32F26485,latin,P-DA CANOPUS,
Item.ttb,775,32F30700,latin,P-DA CANOPUS,
Item.ttb,776,32F2B9E4,latin,P-DA CANOPUS,
Item.ttb,777,32F3F115,latin,P-DA CANOPUS,
Item.ttb,778,32F6AC93,latin,P-DA CANOPUS,
Item.ttb,779,32F570FA,latin,P-DA CANOPUS,
Item.ttb,780,32F489A6,empty,,
Item.ttb,781,32F610B4,latin,P-DA CANOPUS,
Item.ttb,782,3302834B,latin,EB-PR ANKAA 06,
Item.ttb,783,330230AD,latin,EB-PR ANKAA 06,
Item.ttb,784,3302860C,latin,EB-PR ANKAA 06,
Item.ttb,785,33514F1E,empty,,
Item.ttb,786,33053D22,latin,EB-PR ANKAA 06,
Item.ttb,787,3304006F,ja/mixed,EB-PR アンカ 06,
Item.ttb,788,3303BD3D,latin,EB-PR ANKAA 06,
Item.ttb,789,330455CE,empty,,
Item.ttb,790,330678BB,latin,EB-PR ANKAA 06,
Item.ttb,791,3305DCDC,latin,EB-PR ANKAA 06,
Item.ttb,792,334C21F0,empty,,
Item.ttb,793,33709ED9,latin,P-AD SHAULA,
Item.ttb,794,33704EFC,latin,P-AD SHAULA,
Item.ttb,795,336FFC5E,latin,P-AD SHAULA,
Item.ttb,796,337051BD,latin,P-AD SHAULA,
Item.ttb,797,3371CC20,ja/mixed,P-AD シャウラ,
Item.ttb,798,337188EE,latin,P-AD SHAULA,
Item.ttb,799,3372217F,empty,,
Item.ttb,800,35073FF8,latin,AUTOCOLLANT PIXEL N°024,
Item.ttb,801,33DBDA44,ja/mixed,ピクセルシール No.065,
Item.ttb,802,33DA5D20,latin,PIXEL STICKER No.065,
Item.ttb,803,3374446C,latin,P-AD SHAULA,
Item.ttb,804,3373A88D,latin,P-AD SHAULA,
Item.ttb,805,33DA0A82,latin,PIXELSTICKER Nr. 065,
Item.ttb,806,33DAACFD,latin,AUTOCOLLANT PIXEL N°065,
Item.ttb,807,33DA5FE1,latin,PIXEL STICKER N°065,
Item.ttb,808,33DB9712,latin,STICKER PIXEL N. 065,
Item.ttb,809,33DE5290,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.065,
Item.ttb,810,33DD16F7,latin,PIXELSTICKERNR. 065,
Item.ttb,811,33DC2FA3,empty,,
Item.ttb,812,33DDB6B1,latin,SELO DE PIXEL No.065,
Item.ttb,813,3506F01B,latin,PIXEL STICKER No.024,
Item.ttb,814,35069D7D,latin,PIXELSTICKER Nr. 024,
Item.ttb,815,3506F2DC,latin,PIXEL STICKER N°024,
