file	id	category	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	previous_tr	reviewed_tr	reason
lessons/LESSON_01_Tulip/tulip-en.stb	89	form-volume	These straight shapes should be simpler to paint than the rounded form of the flower.	Ces lignes droites devraient être plus simples\nà peindre que les formes arrondies de la fleur.	Diese geraden Formen sollten leichter zu malen\nsein als die runden der Blume.	Las formas rectas deberían resultar más fáciles de pintar que la forma redonda de la flor.	Queste forme semplici dovrebbero essere\npiù facili da dipingere rispetto alla\nstruttura arrotondata del fiore.	Deze rechte vormen zijn in principe makkelijker te schilderen dan de ronde vormen van de bloem.	Estas formas retas deverão ser mais simples\nde pintar que a forma arredondada da flor.	Эти простые формы легче изобразить,\nчем округлые формы цветка.	Bu düz biçimleri boyamak, çiçeğin yuvarlak hacmini boyamaktan daha kolay olmalı.	Bu düz biçimleri boyamak, çiçeğin yuvarlak formunu boyamaktan daha kolay olmalı.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_01_Tulip/tulip-en.stb	91	form-volume	Stage 3 of 4 - Adding Form	Phase 3/4 : mise en volume	Stufe 3 von 4 - Form hinzufügen	Fase 3 de 4 - Añadir forma	Fase 3 di 4 - Aggiungere forma	Fase 3 van 4: vorm toevoegen	Fase 3 de 4: Dar Forma	Этап 3 из 4. Объем	4 Aşamanın 3.sü - Hacim Kazandırma	4 Aşamanın 3.sü - Form Kazandırma	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_01_Tulip/tulip-en.stb	93	form-volume	Now it's time to give a full sense of form to the [f2]tulip[] by adding some [f2]brightness[].	Il est temps de rendre pleinement la sensation\nde volume de notre [f2]tulipe[] en ajoutant un peu\nd'[f2]éclat[] à notre lumière.	Jetzt ist es an der Zeit, der [f2]Tulpe[] ihre wahre\nForm zu geben. Dazu fügen wir [f2]Helligkeit[] hinzu.	Ya podemos completar la sensación de forma del [f2]tulipán[] añadiendo algo de [f2]luminosidad[].	Ora, per dare al [f2]tulipano[] una maggiore\nconsistenza, occorre aggiungere un po'\ndi [f2]luminosità[].	Om de [f2]tulp[] echt volwaardig vorm te geven, gaan we nu nog wat [f2]lichtdetails[] toevoegen.	Chegou a altura de dar um sentido pleno de\nforma à [f2]tulipa[] adicionando alguma [f2]claridade[].	Пришло время передать объем [f2]тюльпана[]\nв полной мере с помощью [f2]высветления[].	Şimdi biraz [f2]aydınlık[] ekleyerek [f2]laleye[] tam anlamıyla hacim kazandırma zamanı.	Şimdi biraz [f2]aydınlık[] ekleyerek [f2]laleye[] tam anlamıyla form kazandırma zamanı.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_01_Tulip/tulip-en.stb	99	form-volume	Stage 3 of 4 - Adding Form	Phase 3/4 : mise en volume	Stufe 3 von 4 - Form hinzufügen	Fase 3 de 4 - Añadir forma	Fase 3 di 4 - Aggiungere forma	Fase 3 van 4: vorm toevoegen	Fase 3 de 4: Dar Forma	Этап 3 из 4. Объем	4 Aşamanın 3.sü - Hacim Kazandırma	4 Aşamanın 3.sü - Form Kazandırma	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_01_Tulip/tulip-en.stb	100	form-volume	[f1]Stage 3, Step 3[][b1][i1]Add a [f2]light tone[] to the parts of the tulip facing the light.[][b1][i1]Let your brushstrokes [f2]follow the shape[] of the tulip's form.[]	[f1]Phase 3, étape 3[][b1][i1]Ajouter une [f2]nuance plus claire[]\npour les surfaces de la tulipe qui\nsont orientées vers la lumière.[][b1][i1]Essayer de [f2]suivre les courbes[] de la\ntulipe avec les coups de pinceau.[]	[f1]Stufe 3, Schritt 3[][b1][i1]Füge der beleuchteten Seite der\nTulpe eine [f2]höhere Helligkeit[] hinzu.[][b1][i1][f2]Folge[] mit deinen Pinselstrichen\nder [f2]Form[] der Tulpe.[]	[f1]Fase 3, paso 3[][b1][i1]Añade un [f2]tono claro[] a las partes del tulipán que reciben directamente la luz.[][b1][i1]Realiza tus pinceladas [f2]siguiendo el dibujo[] de la forma del tulipán.[]	[f1]Fase 3, Passo 3[][b1][i1]Aggiungi un [f2]tono chiaro[] sulle zone\ndel tulipano esposte alla luce.[][b1][i1]Lascia che le tue pennellate\n[f2]seguano le forme[] del fiore.[]	[f1]Fase 3, stap 3[][b1][i1]Voeg een [f2]lichte toon[] toe aan de belichte gedeeltes van de tulp.[][b1][i1][f2]Volg de vorm[] van de tulp met je penseelstreken.[]	[f1]Fase 3, Passo 3[][b1][i1]Adicione um [f2]tom claro[] às partes da\ntulipa viradas para a luz.[][b1][i1]Faça com que as suas pinceladas\n[f2]sigam a forma[] da tulipa.[]	[f1]Этап 3, шаг 3[][b1][i1]Добавь [f2]светлый тон[] на\nучастки, обращенные к свету.[][b1][i1]Постарайся [f2]следовать форме[]\nтюльпана своими мазками.[]	[f1]Aşama 3, Adım 3[][b1][i1]Lalenin ışığa bakan kısımlarına [f2]açık bir ton[] ekle.[][b1][i1]Fırça darbelerin lalenin hacmini oluşturan [f2]biçimi takip etsin[].[]	[f1]Aşama 3, Adım 3[][b1][i1]Lalenin ışığa bakan kısımlarına [f2]açık bir ton[] ekle.[][b1][i1]Fırça darbelerin lalenin [f2]formunu izlesin[].[]	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_01_Tulip/tulip-en.stb	101	form-volume	Well done! We've now painted our tulip in different tones to add [f2]form[]!	Bon travail ! En peignant ainsi notre tulipe de\ndifférentes nuances, nous lui avons donné\ndu [f2]volume[] !	Gut gemacht! Wir haben jetzt die verschiedenen\nFarbtöne unserer Tulpe gemalt, um ihr [f2]Form[] zu\ngeben!	¡Muy bien! ¡Ya hemos añadido [f2]forma[] a nuestro tulipán con los distintos tonos!	Bel lavoro! Aggiungere diversi tipi di tono\nha donato [f2]forma[] al nostro tulipano!	Goed gedaan! We hebben onze tulp nu met verschillende kleurtonen geschilderd om [f2]vorm[] toe te voegen.	Muito bem! Acabámos de pintar a nossa tulipa\ncom diferentes tons, adicionando [f2]forma[]!	Блеск! Мы добавили различные тона\nтюльпану, чтобы передать [f2]объем[]!	Aferin! Laleyi farklı tonlarla boyayarak ona [f2]hacim[] kazandırdık!	Aferin! Laleyi farklı tonlarla boyayarak ona [f2]form[] kazandırdık!	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_01_Tulip/tulip-en.stb	142	form-volume	Next we spent some time adding [f2]light and shade[] to create a sense of the tulip's [f2]form[].	Ensuite, nous avons pris le temps d'ajouter\nles effets [f2]d'ombre et de lumière[] pour donner\nun sentiment de [f2]volume[] à la tulipe.	Anschließend haben wir einige Zeit darauf\nverwendet, [f2]Lichter und Schatten[] hinzuzufügen,\num die Tulpe [f2]dreidimensionaler[] wirken\nzu lassen.	Acto seguido, dedicamos un tiempo a añadir [f2]luz y sombra[] para crear la sensación de [f2]forma[] del tulipán.	Poi abbiamo dipinto [f2]luci e ombre[]\nper suggerire la [f2]forma[] del tulipano.	Om deze vorm wat [f2]meer driedimensionaal[] te maken, hebben we vervolgens [f2]licht en schaduw[] toegevoegd.	Em seguida, adicionámos [f2]luz e sombras[] para\ndar a sensação da [f2]forma[] da tulipa.	Затем уделили время [f2]светотени[], чтобы\nпридать тюльпану [f2]объем[].	Sonra lalenin [f2]hacmini[] hissettirmek için [f2]ışık ve gölge[] ekledik.	Sonra lalenin [f2]formunu[] hissettirmek için [f2]ışık ve gölge[] ekledik.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_02_Tree/tree-en.stb	5	form-volume	Drawing helps us [f2]understand our subject's form[], which makes it easier to paint if we want to!	Le dessin nous aide à [f2]comprendre les formes\ndu sujet[], ce qui le rend plus simple à peindre !	Durch das Zeichnen verstehen wir die [f2]Form\nunseres Motivs[] besser und können es\ndann leichter malen.	¡El dibujo nos ayuda a [f2]entender la forma de nuestro motivo[], lo que hace que resulte más fácil si queremos pintarlo!	Grazie al disegno, possiamo [f2]capire le forme\ndel nostro soggetto[]. In questo modo sarà più\nfacile da dipingere in un secondo momento!	Tekenen helpt ons om de [f2]vorm van ons onderwerp te begrijpen[], waardoor het schilderen ervan een stuk makkelijker wordt!	Desenhar ajuda-nos a [f2]compreender a\nforma do nosso objeto[], o que faz com\nque ele seja bem mais fácil de pintar!	Эскизы помогают нам [f2]понять форму\nобъекта[], а значит, облегчают создание\nкартины!	Çizim yapmak, [f2]konunun hacmini ve yapısını anlamamıza[] yardımcı olur; böylece istersek onu resmetmek de kolaylaşır!	Çizim yapmak, [f2]konunun formunu anlamamıza[] yardımcı olur; böylece istersek onu resmetmek de kolaylaşır!	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_02_Tree/tree-en.stb	61	form-volume	In [f2]Stage Three[] we're going to add more [f2]form[] to our tree.	Dans la [f2]phase 3[], nous allons ajouter du\n[f2]volume[] à notre arbre.	In [f2]Stufe drei[] bekommt unser Baum noch etwas\nmehr [f2]Form[].	En la [f2]tercera fase[], vamos a dar más [f2]forma[] a nuestro árbol.	Nella [f2]Fase 3[] daremo ancora più [f2]forma[] al nostro\nalbero.	In [f2]fase drie[] geven we onze boom nóg meer [f2]vorm[].	Na [f2]terceira fase[] vamos adicionar mais [f2]forma[]\nà nossa árvore.	На [f2]третьем этапе[] мы придадим нашему\nдереву [f2]объем[].	[f2]Üçüncü Aşamada[] ağacımıza daha fazla [f2]hacim[] kazandıracağız.	[f2]Üçüncü Aşamada[] ağacımıza daha fazla [f2]form[] kazandıracağız.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_02_Tree/tree-en.stb	66	form-volume	This is called hatching [f3]across the form[]...	C'est ce que l'on appelle des hachures\n[f3]le long des courbes[]...	Dies nennt man [f3]durch Schraffur modellieren[].	Este tramado se conoce como simple y sigue [f3]la forma en una única dirección[]...	Tale tecnica prende il nome di [f3]tratteggio\nparallelo[]...	Dit heet '[f3]met de vorm mee[]' arceren.	A isto chama-se hachurar [f3]ao longo da forma[]...	Это называется штриховкой [f3]по форме[],	Buna [f3]hacmin üzerinden tarama[] denir...	Buna [f3]formu izleyen[] tarama denir...	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_02_Tree/tree-en.stb	69	form-volume	For our tree and other [f2]rounded shapes[], I suggest we hatch [f2]across the form[].	Pour notre arbre et pour les [f2]formes arrondies[]\nen général, je suggère de faire des hachures\n[f2]le long des courbes[].	Bei unserem Baum und anderen [f2]runden Formen[]\nist das [f2]Modellieren[] durch Schraffur von Vorteil.	Para nuestro árbol y otras [f2]formas redondeadas[], sugiero elaborar un tramado que recorra [f2]la forma en una única dirección[].	Per il nostro albero e altre [f2]forme arrotondate[],\nti suggerisco di usare il [f2]tratteggio parallelo[].	Bij onze boom en andere [f2]ronde vormen[] raad ik je aan om [f2]met de vorm mee[] te arceren.	Para a nossa árvore, bem como para outras\n[f2]formas arredondadas[], sugiro que hachuremos\n[f2]ao longo da forma[].	Для нашего дерева и других [f2]округлых\nобъектов[] я предлагаю тебе использовать\nштриховку [f2]по форме[].	Ağacımız ve diğer [f2]yuvarlak biçimler[] için [f2]hacmi takip eden tarama[] kullanmanı öneririm.	Ağacımız ve diğer [f2]yuvarlak biçimler[] için [f2]formu izleyen tarama[] kullanmanı öneririm.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_02_Tree/tree-en.stb	72	form-volume	Let's hatch in our shadows [f2]across the form[] to darken them and make the surface look more [f2]curved[].	Hachurons nos zones d'ombre [f2]le long des\ncourbes[] pour les assombrir et accentuer\nl'impression de [f2]courbure[] de la surface.	Lass uns die Schattenflächen [f2]durch Schraffur\nmodellieren[], um sie so dunkler und die\nOberfläche [f2]geschwungener[] zu machen.	Vamos a hacer el tramado de las sombras [f2]siguiendo la forma en una única dirección[] para que sean más oscuras y para que la superficie parezca más [f2]curvada[].	Aggiungiamo le ombre con un [f2]tratteggio\nparallelo[] per renderle più scure e dare\nalla superficie un aspetto più [f2]arrotondato[].	Arceer [f2]met de vorm mee[] om de schaduwen donkerder te maken en om de [f2]curves[] van het boomoppervlak meer te benadrukken.	Vamos hachurar as sombras [f2]ao longo da forma[]\npara escurecê-las e fazer com que a superfície\npareça mais [f2]curva[].	Давай заштрихуем тени [f2]по форме[],\nчтобы сделать их более темными,\nа поверхность — более [f2]выпуклой[].	Gölgeleri koyulaştırmak ve yüzeyi daha [f2]kavisli[] göstermek için [f2]hacmi takip ederek[] tarayalım.	Gölgeleri koyulaştırmak ve yüzeyi daha [f2]kavisli[] göstermek için [f2]formu izleyerek[] tarayalım.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_02_Tree/tree-en.stb	73	form-volume	Did you see how I used [f2]separate lines[] and [f2]followed the form[] of the tree?	Avez-vous observé les [f2]lignes séparées[] que j'ai\ntracées [f2]le long des courbes[] de l'arbre ?	Hast du beobachtet, wie ich [f2]einzelne Striche[] \ngesetzt habe und [f2]der Form[] des Baums\n[f2]gefolgt[] bin?	¿Has visto cómo he trazado [f2]líneas separadas[] y he [f2]seguido la forma[] del árbol?	Hai notato come ho [f2]seguito la forma[] dell'albero\nutilizzando [f2]linee singole[]?	Heb je gezien hoe ik [f2]losse lijnen[] heb gebruikt en de [f2]vorm[] van de boom [f2]heb gevolgd[]?	Reparou como desenhei [f2]linhas individuais[]\ne [f2]segui as formas[] da árvore?	Видишь, как я наношу [f2]отдельные штрихи[]\nи [f2]следую форме[] дерева?	[f2]Ayrı ayrı çizgiler[] kullandığımı ve ağacın [f2]hacmini takip ettiğimi[] gördün mü?	[f2]Ayrı ayrı çizgiler[] kullandığımı ve ağacın [f2]formunu izlediğimi[] gördün mü?	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_02_Tree/tree-en.stb	77	form-volume	[f1]Stage 3, Step 1[][b1][i1][f2]Hatch in[] the [f2]shadows[] on the tree trunks and branches.[][b1][i1]Try [f2]following the curve[] of the trunk and branches to define their form.[]	[f1]Phase 3, étape 1[][b1][i1][f2]Hachurer[] les [f2]ombres[] sur le tronc\net les branches.[][b1][i1]Essayer de [f2]suivre les courbes[] du\ntronc et des branches pour définir\nleur volume.[]	[f1]Stufe 3, Schritt 1[][b1][i1][f2]Schraffiere[] die [f2]Schatten[] des \nBaumstamms und der Äste.[][b1][i1][f2]Folge dabei den Rundungen[]\ndes Stammes und der Äste, um\nihre Form darzustellen.[]	[f1]Fase 3, paso 1[][b1][i1][f2]Haz el tramado de[] las [f2]sombras[] en el tronco y las ramas.[][b1][i1]Procura [f2]seguir la curvatura[] del tronco y de las ramas para definir su forma.[]	[f1]Fase 3, Passo 1[][b1][i1][f2]Tratteggia[] le [f2]ombre[] sul tronco e\nsui rami dell'albero.[][b1][i1]Cerca di [f2]seguire la curvatura[] del\ntronco e dei rami per definirne\nla forma.[]	[f1]Fase 3, stap 1[][b1][i1]Breng [f2]schaduw[] op de boomstam en takken aan met [f2]arceringslijnen[].[][b1][i1][f2]Volg de rondingen[] van de stam en de takken om hun vormen te benadrukken.[]	[f1]Fase 3, Passo 1[][b1][i1][f2]Hachure[] as [f2]sombras[] no tronco\nda árvore e nos ramos.[][b1][i1]Tente [f2]seguir a curvatura[] do tronco\ne dos ramos para definir a forma.[]	[f1]Этап 3, шаг 1[][b1][i1][f2]Штриховкой нанеси[] [f2]тени[]\nна стволе и ветвях дерева.[][b1][i1]Чтобы передать форму ствола\nи ветвей, постарайся\n[f2]следовать их изгибам[].[]	[f1]Aşama 3, Adım 1[][b1][i1]Ağaç gövdesi ve dallardaki [f2]gölgeleri[] [f2]tarama çizgileriyle[] oluştur.[][b1][i1]Hacmi belirginleştirmek için gövde ve dalların [f2]eğrisini takip etmeye[] çalış.[]	[f1]Aşama 3, Adım 1[][b1][i1]Ağaç gövdesi ve dallardaki [f2]gölgeleri[] [f2]tarama çizgileriyle[] oluştur.[][b1][i1]Formu belirginleştirmek için gövde ve dalların [f2]eğrisini takip etmeye[] çalış.[]	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
