file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr_before	tr_after	reason
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	3	STB1.1	[b1][i1][f2]Block in[] the main colours of the avocado.[][b1][i1]Use larger or smaller [f2]brush sizes[] and [f2]loadings[] to suit the different areas.[]	[b1][i1][f2]Peindre en aplat[] les couleurs\nprincipales de l'avocat.[][b1][i1]Utiliser différentes [f2]tailles de\npinceau[] et mettre [f2]plus ou\nmoins de peinture[] dessus,\nen fonction des surfaces.[]	[b1][i1][f2]Lege[] die Hauptfarben der Avocado \nan.[][b1][i1]Verwende größere oder kleinere\n[f2]Pinsel[] und [f2]Farbmengen[], je nach \nbearbeiteter Fläche.[]	[b1][i1][f2]Mancha[] los colores principales del aguacate.[][b1][i1]Tanto el [f2]tamaño del pincel[] como la [f2]cantidad de pintura[] deberá ser mayor o menor según la zona.[]	[b1][i1][f2]Dipingi[] i colori principali\ndell'avocado. [][b1][i1]Usa pennelli di [f2]dimensioni[]\ne [f2]quantità di colore varie[] per le\ndiverse zone.[]	[b1][i1][f2]Vul[] de belangrijkste kleuren van de avocado [f2]in[].[][b1][i1]Kies je [f2]penseel[] en de [f2]hoeveelheid verf[] naar gelang de situatie.[]	[b1][i1][f2]Empaste[] as cores principais do\nabacate.[][b1][i1]Varie os [f2]tamanhos dos\npincéis[] e as [f2]quantidades de tinta[]\nde acordo com as diferentes áreas.[]	[b1][i1][f2]Закрась[] авокадо основными\nцветами.\n[][b1][i1]Используй [f2]толстые и тонкие\nкисти[] и различное [f2]количество\nкраски[] на кисти в зависимости\nот закрашиваемого участка.[]	[b1][i1]Avokadonun ana renklerini [f2]kabaca yerleştirin[].[][b1][i1]Farklı alanlara göre daha büyük veya küçük [f2]fırça boyutları[] ve [f2]boya miktarları[] kullanın.[]	[b1][i1]Avokadonun ana renklerini [f2]kabaca yerleştir[].[][b1][i1]Farklı alanlara göre daha büyük veya küçük [f2]fırça boyutları[] ve [f2]boya miktarları[] kullan.[]	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	5	STB1.1	[b1][i1]Add in the [f2]main shadows[] in the composition.[][b1][i1]Remember that the main light is coming from the [f2]left[].[]	[b1][i1]Ajouter à la composition les\n[f2]ombres les plus importantes[].[][b1][i1]Bien se rappeler que la lumière\nvient principalement de la [f2]gauche[].[]	[b1][i1]Füge der Komposition die \n[f2]grundlegenden Schatten[] hinzu.[][b1][i1]Denk daran, dass die Haupt-\nlichtquelle [f2]links[] von deinem\nMotiv liegt.[]	[b1][i1]Añade las [f2]sombras principales[] a la composición.[][b1][i1]Recuerda que la luz principal procede de la [f2]izquierda[].[]	[b1][i1]Aggiungi alla composizione le\n[f2]ombre principali[].\n[][b1][i1]Ricorda che la luce principale\narriva da [f2]sinistra[].[]	[b1][i1]Voeg nu de [f2]belangrijkste schaduwen[] toe aan de compositie.[][b1][i1]Onthoud dat het meeste licht van [f2]links[] komt.[]	[b1][i1]Adicione as [f2]sombras principais[]\nda composição.[][b1][i1]Lembre-se que a luz principal\nincide da [f2]esquerda[].[]	[b1][i1]Добавь [f2]основные тени[]\nв композицию.\n[][b1][i1]Помни, что главный источник\nсвета находится [f2]слева[].[]	[b1][i1]Kompozisyondaki [f2]ana gölgeleri[] ekleyin.[][b1][i1]Ana ışığın [f2]soldan[] geldiğini unutmayın.[]	[b1][i1]Kompozisyondaki [f2]ana gölgeleri[] ekle.[][b1][i1]Ana ışığın [f2]soldan[] geldiğini unutma.[]	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	7	STB1.1	[b1][i1]Add [f2]lighter colours[] to the different elements of your painting.[][b1][i1]Try to use [f2]longer brushstrokes[] for smoother areas and [f2]short ones[] for the rough nut.[]	[b1][i1]Ajouter [f2]des nuances plus claires[]\naux divers éléments du tableau.[][b1][i1]Essayer de peindre avec des [f2]coups\nde pinceau allongés[] pour les\nsurfaces lisses, et des [f2]coups plus\nbrefs[] pour le noyau plus rugueux.[]	[b1][i1]Füge den verschiedenen Elementen\ndeines Bildes [f2]hellere Farben[] hinzu. [][b1][i1]Versuche, für eher glatte Stellen\n[f2]längere Pinselstriche[] zu verwenden\nund [f2]kürzere[] für die rauen.[]	[b1][i1]Añade los [f2]colores más claros[] a los diferentes elementos de tu cuadro.[][b1][i1]Procura hacer [f2]pinceladas más largas[] para las zonas más lisas, y [f2]cortas[] para la textura rugosa del hueso.[]	[b1][i1]Aggiungi [f2]colori più chiari[] ai diversi\nelementi del tuo dipinto.[][b1][i1]Prova a usare [f2]pennellate più lunghe[]\nper le aree lisce e [f2]pennellate brevi[]\nper il nocciolo ruvido.[]	[b1][i1]Voeg [f2]lichtere kleuren[] toe aan je schilderij.[][b1][i1]Gebruik [f2]lange penseelstreken[] voor gladde oppervlakken en [f2]korte streken[] voor de ruwe pit.[]	[b1][i1]Adicione [f2]cores mais claras[] aos\nvários elementos do seu quadro.[][b1][i1]Utilize [f2]pinceladas maiores[] para as\náreas mais suaves e [f2]menores[] para\no caroço, mais áspero.[]	[b1][i1]Добавь [f2]светлые оттенки[]\nна различные детали\nизображения.\n[][b1][i1]Передай гладкую поверхность\n[f2]длинными мазками[], а грубую\nповерхность ядра авокадо —\n[f2]короткими[].[]	[b1][i1]Resmin farklı bölümlerine [f2]daha açık renkler[] ekleyin.[][b1][i1]Düzgün yüzeylerde [f2]daha uzun fırça darbeleri[], pürüzlü çekirdekte ise [f2]kısa darbeler[] kullanmaya çalışın.[]	[b1][i1]Resmin farklı bölümlerine [f2]daha açık renkler[] ekle.[][b1][i1]Düzgün yüzeylerde [f2]daha uzun fırça darbeleri[], pürüzlü çekirdekte ise [f2]kısa darbeler[] kullanmaya çalış.[]	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	9	STB1.1	[b1][i1]Use a clean brush with no paint or water to [f2]blend[] the different tones together.[]	[b1][i1]Utiliser un pinceau propre, sans\npeinture ni eau, pour [f2]harmoniser[]\nles transitions entre les couleurs.[]	[b1][i1]Verwende einen sauberen Pinsel\nohne Farben oder Wasser, um die\nverschiedenen Töne zu [f2]verblenden[].[]	[b1][i1]Usa un pincel limpio que no tenga pintura ni agua para [f2]esfumar[] y unir los diferentes tonos.[]	[b1][i1]Usa un pennello pulito senza colore\no acqua per [f2]sfumare[] le varie tonalità.[]	[b1][i1]Gebruik een droog, schoon penseel om verschillende kleuren met elkaar te [f2]mengen[] op het doek.[]	[b1][i1]Utilize um pincel limpo, sem tinta\nnem água, para [f2]harmonizar[] os tons.[]\n	[b1][i1]Используй чистую кисть без\nкраски и воды, чтобы [f2]смешать[]\nразличные тона.[]	[b1][i1]Üzerinde boya veya su olmayan temiz bir fırçayla farklı tonları birbirine [f2]yedirin[].[]	[b1][i1]Üzerinde boya veya su olmayan temiz bir fırçayla farklı tonları birbirine [f2]yedir[].[]	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	11	STB1.1	[b1][i1]Add in the final details, such as the outline of the avocado's [f2]skin[].[][b1][i1]Put in some bright [f2]highlights[] where you think they're needed.[]	[b1][i1]Ajouter les derniers détails,\ncomme le contour de la [f2]peau[]\nde l'avocat.[][b1][i1]Accentuer les [f2]effets de lumière[]\npar des touches claires là où cela\ns'avère nécessaire.[]	[b1][i1]Füge die letzten Details hinzu, zum\nBeispiel den Umriss der [f2]Schale[]\ndeiner Avocado.[][b1][i1]Wo es dir angebracht erscheint,\nkannst du auch noch ein paar\n[f2]Glanzlichter[] einfügen.[]	[b1][i1]Incorpora los últimos detalles, como el contorno de la [f2]piel[] del aguacate.[][b1][i1]Añade algunas [f2]zonas iluminadas[] donde consideres necesarias.[]	[b1][i1]Aggiungi i dettagli finali, come il\nprofilo della [f2]buccia[] dell'avocado.[][b1][i1]Applica qualche [f2]lumeggiatura[]\ndove lo ritieni necessario.[]	[b1][i1]Voeg de details toe, zoals de [f2]schil[] van de avocado.[][b1][i1]Voeg naar smaak enkele heldere [f2]highlights[] toe.[]	[b1][i1]Adicione os pormenores finais,\ncomo o contorno da casca do\n[f2]abacate[]. [][b1][i1]Adicione alguns [f2]brilhos[]\nonde achar necessário.[]	[b1][i1]Добавь завершающие штрихи,\nнапример, контур [f2]кожуры[]\nавокадо.[][b1][i1]Обозначь [f2]светлые области[]\nтам, где считаешь нужным.[]	[b1][i1]Avokadonun [f2]kabuğunun[] konturu gibi son ayrıntıları ekleyin.[][b1][i1]Gerekli gördüğünüz yerlere parlak [f2]ışıklı bölgeler[] koyun.[]	[b1][i1]Avokadonun [f2]kabuğunun[] konturu gibi son ayrıntıları ekle.[][b1][i1]Gerekli gördüğün yerlere parlak [f2]ışıklı bölgeler[] koy.[]	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	13	STB1.1	Oh, hello! You've caught me in the kitchen, preparing for a [f2]dinner party[] tonight!	Oh, bonjour ! Je suis désolé, vous me trouvez\nen pleins préparatifs dans la cuisine : je reçois\n[f2]des invités à dîner[] ce soir !	Oh, hallo! Ich war gerade in der Küche, um eine\n[f2]Dinnerparty[] heute Abend vorzubereiten!	¡Anda, hola! ¡Me pillas en la cocina, preparándolo todo para la [f2]cena[] que tengo esta noche!	Oh, ciao! Mi trovo qui in cucina perché\nsono impegnato nei preparativi della\n[f2]festa[] di stasera!	Hallo daar! Ik was net bezig met het voorbereiden van een [f2]etentje[] dat ik vanavond geef!	Ah, olá! Apanhou-me na cozinha a preparar um\n[f2]jantar[] que vou dar esta noite!	Здравствуй! Как видишь, я занят на\nкухне — готовлю [f2]праздничный ужин[]!	Aa, merhaba! Beni mutfakta, bu akşamki [f2]akşam yemeği davetine[] hazırlanırken yakaladınız!	Aa, merhaba! Beni mutfakta, bu akşamki [f2]akşam yemeği davetine[] hazırlanırken yakaladın!	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	18	STB1.1	I painted this one myself, but it's just the sort of thing you might see if you visit Mexico!	Ce tableau-ci est de moi, mais c'est exactement\nle genre d'œuvres que vous pourrez admirer\nsi jamais vous allez au Mexique !	Das hier habe ich selbst gemalt, aber es sieht\naus wie ein typisch mexikanisches Bild, oder?	Esto lo pinté yo, ¡pero es del estilo de las cosas que puedes ver si vas a México!	Questo l'ho fatto io, ma è uno di quei disegni\nche potresti trovare in Messico, se dovessi andare\na visitarlo!	Dit schilderij heb ik zelf gemaakt, maar deze stijl kom je overal tegen in Mexico!	Este foi pintado por mim, mas é o tipo de coisa\nque pode ver se visitar o México!	Эту работу выполнил я сам, но ты\nобязательно увидишь нечто подобное,\nесли посетишь Мексику!	Bunu ben boyadım ama Meksika'yı ziyaret ederseniz buna benzer şeyler görmeniz çok olası!	Bunu ben boyadım ama Meksika'yı ziyaret edersen buna benzer şeyler görmen çok olası!	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	20	STB1.1	It's a perfect subject to develop your [f2]still life skills[] from the Melon lesson.	C'est un sujet parfait pour développer les [f2]talents\npour la nature morte[] que vous avez acquis avec\nla leçon du melon.	Ein perfektes Motiv, um nach unserer\nMelonen-Lektion deine [f2]Fähigkeiten auf dem\nGebiet der Stillleben[] weiter auszubauen.	Es el motivo perfecto para que practiques la [f2]técnica de la naturaleza muerta[] aprendida en la lección del melón.	È il soggetto perfetto per migliorare le\n[f2]abilità a dipingere la natura morta[]\napprese nella lezione del melone.	Het is een ideaal onderwerp om het schilderen van een [f2]stilleven[] nog eens te oefenen.	É o objeto perfeito para desenvolver as nossas\n[f2]técnicas de natureza-morta[] abordadas na aula\ndo melão...	Это отличный объект, чтобы\nопробовать [f2]навыки натюрморта[],\nполученные на занятии «Дыня».	Kavun dersindeki [f2]natürmort becerilerinizi[] geliştirmek için kusursuz bir konu.	Kavun dersindeki [f2]natürmort becerilerini[] geliştirmek için kusursuz bir konu.	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	37	STB1.1	I've mixed the colours I used in the palette for you already, so you can dip right in!	J'ai déjà préparé sur la palette les différentes\ncouleurs que j'avais utilisées, alors vous pouvez\ncommencer tout de suite !	Die Farben, die ich verwendet habe, sind\nschon alle auf der Palette gemischt. Du\nkannst also sofort anfangen.	¡Ya te he mezclado en la paleta los colores empleados para que puedas meterte en harina ahora mismo!	Ho già mescolato per te nella tavolozza i colori\nche ho usato, quindi puoi subito dedicarti\nal dipinto vero e proprio!	Ik heb alle kleuren al voor je gemengd op het palet, dus je kunt meteen beginnen!	A paleta já está preparada com as cores que vai\nnecessitar. Assim pode começar imediatamente!	Я уже смешал необходимые цвета на\nпалитре, так что бери кисть и вперед!	Kullandığım renkleri sizin için palet üzerinde önceden karıştırdım; hemen başlayabilirsiniz!	Kullandığım renkleri senin için palet üzerinde önceden karıştırdım; hemen başlayabilirsin!	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	38	STB1.1	Remember that using [f2]different amounts of paint[] on your brush will give you extra [f2]control[]...	N'oubliez pas qu'en mettant [f2]plus ou moins de\npeinture[] sur votre pinceau, vous aurez un\nmeilleur [f2]contrôle[] de vos touches...	Vergiss nur nicht, dass [f2]verschiedene\nFarbmengen[] auf dem Pinsel dir ein\nzusätzliches Maß an [f2]Kontrolle[] geben.	Recuerda que si aplicas [f2]diferentes cantidades de pintura[] al pincel, tendrás mayor [f2]control[]...	Ricorda che usare [f2]quantità diverse di\ncolore[] sul tuo pennello ti permetterà\ndi ottenere più [f2]controllo[]...	Door [f2]verschillende hoeveelheden verf[] op je penseel te gebruiken kun je [f2]nauwkeuriger[] schilderen ...	Lembre-se que variar a [f2]quantidade de tinta[] no\npincel vai permitir-lhe um maior [f2]controlo[]...	Помни, что умелое обращение\nс [f2]количеством краски[] на кисти\nпоможет тебе еще лучше\n[f2]подбирать нюансы[],	Fırçanıza [f2]farklı miktarlarda boya[] almak size daha fazla [f2]kontrol[] sağlar...	Fırçana [f2]farklı miktarlarda boya[] almak sana daha fazla [f2]kontrol[] sağlar...	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	40	STB1.1	You've finished your painting? Marvellous! I've finished my guacamole too.	Avez-vous terminé votre tableau ? C'est parfait !\nMoi, j'ai fini de préparer mon guacamole.	Du bist fertig mit Malen? Großartig! Ich bin auch\ngerade fertig mit meiner Guacamole!	¿Ya has acabado tu cuadro? ¡Maravilloso! ¡Yo también he acabado el guacamole!	Hai finito? Splendido!\nÈ pronto anche il mio guacamole.	Is je schilderij af? Geweldig! Ik ben ook net klaar met mijn guacamole.	Terminou a pintura? Ótimo!\nTambém terminei o meu guacamole!	Твоя картина готова? Превосходно!\nА я как раз приготовил гуакамоле.	Resminizi bitirdiniz mi? Harika! Benim guacamole de hazır.	Resmini bitirdin mi? Harika! Benim guacamole de hazır.	voice/style
Mini_lessons/LESSON_03_M1_Avocado/avocado-en.stb	41	STB1.1	In painting, like cooking, you learn to [f2]balance opposites[] to create a rich, appealing result.	En peinture comme en cuisine, il faut\napprendre à [f2]marier les contraires[] pour\nobtenir un résultat riche et attrayant.	Beim Malen lernst du, [f2]Gegensätze auszugleichen[],\num ein reichhaltiges, vollständiges Ergebnis zu\nerzielen... wie beim Kochen!	En pintura, como en cocina, aprendes a [f2]equilibrar elementos opuestos[] para conseguir un resultado rico y llamativo.	Quando dipingi, così come quando\ncucini, impari ad [f2]armonizzare gli\nopposti[] in modo da ottenere un\nrisultato gradevole.	Net als bij koken kun je tijdens het schilderen [f2]tegenstellingen combineren[], met verrassende, smakelijke resultaten als gevolg!	Na pintura, como na cozinha, deve aprender\na [f2]equilibrar elementos opostos[] de forma a\nconseguir um resultado rico e apelativo.	В изобразительном искусстве, как и в\nкулинарном, нужно учиться находить\n[f2]баланс противоположностей[], чтобы\nдобиться впечатляющего результата.	Resimde de yemek yaparken olduğu gibi, zengin ve çekici bir sonuç için [f2]karşıtlıkları dengelemeyi[] öğrenirsiniz.	Resimde de yemek yaparken olduğu gibi, zengin ve çekici bir sonuç için [f2]karşıtlıkları dengelemeyi[] öğrenirsin.	voice/style
