ID,CriticalControlsMatch,ExactSameAsEnglish,TurkishSpecialChars,English,Turkish,EnglishCriticalControls,TurkishCriticalControls
0x0237,YES,NO,Çöış,Quit Portrait Battle,Portre Rövanşı'ndan Çık,[],[]
0x0238,YES,NO,çöış,Quit Portrait Battle and return to the gallery.<br>Is this OK?,Portre Rövanşı'ndan çıkıp galeriye<br>dönmek istiyor musun?,[],[]
0x0239,YES,NO,ış,Achievements,Başarımlar,[],[]
0x023A,YES,NO,ış,Check your achievements<br>on the list.,Başarımlarını<br>listede kontrol et.,[],[]
0x023B,YES,NO,çüğış,The other player is setting<br>up Options. Please wait.,Diğer oyuncu şu anda<br>Seçenekleri ayarlıyor. Lütfen bekle.,[],[]
0x023C,YES,NO,ş,Press [0008:00000001],[0008:00000001] tuşuna bas,"[(8, 1)]","[(8, 1)]"
0x023D,YES,YES,,[0011:0213],[0011:0213],"[(17, 531)]","[(17, 531)]"
0x023E,YES,YES,,[0011:0214],[0011:0214],"[(17, 532)]","[(17, 532)]"
0x023F,YES,YES,,[0011:0215],[0011:0215],"[(17, 533)]","[(17, 533)]"
0x0240,YES,YES,,[0011:0216],[0011:0216],"[(17, 534)]","[(17, 534)]"
0x0241,YES,NO,ö,(Up to Area 1),(1. Bölgeye kadar),[],[]
0x0242,YES,NO,ö,(Up to Area 2),(2. Bölgeye kadar),[],[]
0x0243,YES,NO,ö,(Up to Area 3),(3. Bölgeye kadar),[],[]
0x0244,YES,NO,ö,(Up to Area 4),(4. Bölgeye kadar),[],[]
0x0258,YES,YES,,1F,1F,[],[]
0x0259,YES,YES,,2F,2F,[],[]
0x025A,YES,YES,,3F,3F,[],[]
0x025B,YES,YES,,B1,B1,[],[]
0x025C,YES,NO,üş,Foyer,Giriş Holü,[],[]
0x025D,YES,NO,ı,Fortune-Teller's Room,Falcı Odası,[],[]
0x025E,YES,NO,ı,Mirror Room,Ayna Odası,[],[]
0x025F,YES,NO,,Hidden Room,Gizli Oda,[],[]
0x0260,YES,NO,ı,Butler's Room,Kâhya Odası,[],[]
0x0261,YES,NO,Çış,Laundry Room,Çamaşır Odası,[],[]
0x0262,YES,NO,,Kitchen,Mutfak,[],[]
0x0263,YES,NO,ı,Dining Room,Yemek Odası,[],[]
0x0264,YES,NO,,Ball Room,Balo Salonu,[],[]
0x0265,YES,NO,ı,Storage Room,Depo Odası,[],[]
0x0266,YES,NO,öı,Projection Room,Gösterim Odası,[],[]
0x0267,YES,NO,,Billiards Room,Bilardo Salonu,[],[]
0x0268,YES,NO,,Boneyard,Kemik Avlusu,[],[]
0x0269,YES,NO,ı,Graveyard,Mezarlık,[],[]
0x026A,YES,NO,,Washroom,Lavabo,[],[]
0x026B,YES,NO,,Bathroom,Banyo,[],[]
0x026C,YES,NO,üı,Conservatory,Müzik Odası,[],[]
0x026D,YES,NO,,Rec Room,Spor Salonu,[],[]
0x026E,YES,NO,,Courtyard,Avlu,[],[]
0x026F,YES,NO,Çı,Nursery,Çocuk Odası,[],[]
0x0270,YES,NO,İı,The Twins' Room,İkizlerin Odası,[],[]
0x0271,YES,NO,ı,Sitting Room,Oturma Odası,[],[]
0x0272,YES,NO,ı,Guest Room,Misafir Odası,[],[]
0x0273,YES,NO,ü,Sealed Room,Mühürlü Oda,[],[]
0x0274,YES,NO,,Parlor,Salon,[],[]
0x0275,YES,NO,Çış,Study,Çalışma Odası,[],[]
0x0276,YES,NO,ı,Master Bedroom,Ebeveyn Yatak Odası,[],[]
0x0277,YES,NO,ı,Wardrobe Room,Giyinme Odası,[],[]
0x0278,YES,NO,Ö,Anteroom,Ön Oda,[],[]
0x0279,YES,NO,,Astral Hall,Astral Salon,[],[]
0x027A,YES,NO,,Observatory,Rasathane,[],[]
0x027B,YES,NO,Çı,Tea Room,Çay Odası,[],[]
0x027C,YES,NO,ı,Nana's Room,Nana'nın Odası,[],[]
0x027F,YES,NO,,Armory,Cephanelik,[],[]
0x0280,YES,NO,ı,Telephone Room,Telefon Odası,[],[]
0x0281,YES,NO,ı,Safari Room,Av Trofeleri Odası,[],[]
0x0282,YES,NO,öı,The Artist's Studio,Ressamın Atölyesi,[],[]
0x0283,YES,NO,ı,Clockwork Room,Saat Odası,[],[]
0x0284,YES,NO,ö,Ceramics Studio,Seramik Atölyesi,[],[]
0x0285,YES,NO,,Balcony,Balkon,[],[]
0x0286,YES,NO,Çı,Roof,Çatı,[],[]
0x0287,YES,NO,,Cellar,Mahzen,[],[]
0x0288,YES,NO,ğ,Cold Storage,Soğuk Oda,[],[]
0x0289,YES,NO,ı,Pipe Room,Boru Odası,[],[]
0x028A,YES,NO,ıŞ,Breaker Room,Şalter Odası,[],[]
0x028B,YES,NO,,Secret Altar,Gizli Sunak,[],[]
0x028C,YES,NO,,Bottom of the Well,Kuyunun Dibi,[],[]
0x02BC,YES,YES,,P1,P1,[],[]
0x02BD,YES,YES,,P2,P2,[],[]
0x02BE,YES,NO,çüğ,Press Any Button to Revive,Dirilmek için herhangi bir düğmeye bas,[],[]
0x02BF,YES,NO,çöüğış,And so the matter of the ghosts<br>was settled. Professor E. Gadd<br>was so delighted to have all of<br>his paintings returned that he<br>used the treasure Luigi had<br>found to build Luigi a new house!,"Ve böylece hayalet meselesi de<br>kapanmış oldu. Profesör E. Gadd,<br>tüm tablolarına yeniden kavuştuğu için<br>öyle sevindi ki, Luigi'nin bulduğu<br>hazineyi kullanıp ona yepyeni bir ev<br>yaptı!",[],[]
0x02C0,YES,NO,ğİış,Welcome to Luigi's NEW Mansion!,Luigi'nin YEPYENİ konağına hoş<br>geldin!,[],[]
0x02C1,YES,NO,,[0008:00000001] Skip,[0008:00000001] Atla,"[(8, 1)]","[(8, 1)]"
0x02C2,YES,NO,,[0008:0000000D] Skip,[0008:0000000D] Atla,"[(8, 13)]","[(8, 13)]"
0x02C9,YES,NO,,Rank,Derece,[],[]
0x02D0,YES,NO,ı,Finished reading amiibo.,amiibo okuma tamamlandı.,[],[]
0x02D1,YES,NO,üğış,"You've now got a chance to revive if<br>your Health reaches zero in the<br>mansion. Also, the furniture a<br>Speedy Spirit is hiding in will light up!",Artık sağlığın konakta sıfıra düşerse<br>yeniden ayağa kalkma şansın var.<br>Ayrıca Hızlı Ruh'un saklandığı<br>mobilya parlayacak!,[],[]
0x02D2,YES,NO,çöüış,Now the map will show the locations<br>of up to three Boos in the mansion<br>that have escaped capture.,Harita artık konakta yakalanmaktan<br>kaçmış en fazla üç Boo'nun yerini<br>gösterecek.,[],[]
0x02D3,YES,NO,ğış,You can now talk to Toad to have<br>your Health restored!,Artık Toad'la konuşup<br>sağlığını yenileyebilirsin!,[],[]
0x02D4,YES,NO,öüğış,"The Poison Mushrooms in the mansion<br>have transformed into Super Mushrooms!<br>Grab one, and your Health will recover.","Konaktaki Zehirli Mantarlar<br>Süper Mantarlara dönüştü!<br>Bir tane kap, sağlığın toparlansın.",[],[]
0x02D5,YES,NO,ış,"If you have an amiibo, place it on<br>the NFC area.",amiibo'n varsa onu<br>NFC alanına yerleştir.,[],[]
0x02D7,YES,NO,ı,Failed to read amiibo.,amiibo okunamadı.,[],[]
0x02D8,YES,NO,üış,This amiibo has already been read.<br>Please move it away from the<br>NFC area.,Bu amiibo zaten okundu.<br>Lütfen onu<br>NFC alanından uzaklaştır.,[],[]
0x02D9,YES,YES,,Luigi,Luigi,[],[]
0x02DA,YES,YES,,Mario,Mario,[],[]
0x02DB,YES,YES,,Boo,Boo,[],[]
0x02DC,YES,YES,,Toad,Toad,[],[]
0x02DD,YES,NO,İ,[0008:00000001] Next,[0008:00000001] İleri,"[(8, 1)]","[(8, 1)]"
0x02DE,YES,NO,çöı,Power on the NFC reader/writer<br>and align the infrared transceivers.,NFC okuyucu/yazıcıyı aç<br>ve kızılötesi alıcı-vericileri hizala.,[],[]
0x02DF,YES,NO,çüı,The NFC reader/writer needs to<br>be updated.<br>Go to amiibo Settings to update it.,NFC okuyucu/yazıcının<br>güncellenmesi gerekiyor.<br>Güncellemek için amiibo ayarlarına<br>git.,[],[]
0x02E0,YES,NO,,[0008:00000002] Back,[0008:00000002] Geri,"[(8, 2)]","[(8, 2)]"
0x02E2,YES,NO,üış,This amiibo is not supported.<br>Please move it away from the NFC area.,Bu amiibo desteklenmiyor.<br>Lütfen onu NFC alanından uzaklaştır.,[],[]
0x02E3,YES,NO,üğış,Lost connection to the<br>NFC reader/writer. Reconnecting.<br>Please move the NFC reader/writer<br>closer.,NFC okuyucu/yazıcıyla<br>bağlantı kesildi. Yeniden<br>bağlanılıyor.<br>Lütfen NFC okuyucu/yazıcıyı<br>yaklaştır.,[],[]
0x02E5,YES,NO,ış,Move amiibo away<br>from the NFC area.,amiibo'yu<br>NFC alanından uzaklaştır.,[],[]
0x02E6,YES,YES,,S,S,[],[]
0x02E7,YES,YES,,A,A,[],[]
0x02E8,YES,YES,,B,B,[],[]
0x02E9,YES,YES,,C,C,[],[]
0x02EA,YES,YES,,D,D,[],[]
0x02EB,YES,YES,,E,E,[],[]
0x02EC,YES,YES,,F,F,[],[]
0x02ED,YES,YES,,G,G,[],[]
0x02EE,YES,YES,,H,H,[],[]
0x02EF,YES,NO,üş,An error occurred while<br>reading amiibo.<br>Please try again.,amiibo okunurken<br>bir hata oluştu.<br>Lütfen tekrar dene.,[],[]
0x02F0,YES,NO,üğış,This is not an amiibo. Please move<br>it away from the NFC area.,Bu bir amiibo değil. Lütfen onu<br>NFC alanından uzaklaştır.,[],[]
0x02F3,YES,NO,çış,"Failed to communicate with the<br>NFC reader/writer. Power the NFC<br>reader/writer off and on, and try again.",NFC okuyucu/yazıcıyla<br>iletişim kurulamadı. NFC<br>okuyucu/yazıcıyı kapatıp aç ve tekrar<br>dene.,[],[]
0x02F4,YES,NO,çüğış,An amiibo cannot be used because<br>wireless communication is disabled.<br>Please enable wireless communication.,Kablosuz iletişim devre dışı olduğu<br>için<br>amiibo kullanılamıyor.<br>Lütfen kablosuz iletişimi etkinleştir.,[],[]
0x02F5,YES,NO,öüış,An infrared communication error<br>occurred. Please restart the system<br>and try again.,Kızılötesi iletişim hatası<br>oluştu. Lütfen sistemi yeniden<br>başlatıp<br>tekrar dene.,[],[]
0x02F6,YES,NO,ü,"If the problem persists, please visit<br>support.nintendo.com.",Sorun sürerse lütfen<br>support.nintendo.com adresini ziyaret<br>et.,[],[]
0x02F7,YES,YES,,G,G,[],[]
0x02F8,YES,NO,,THE END,SON,[],[]
0x02F9,YES,NO,ğı,Congratulations!<br>Your mansion is complete!,Tebrikler!<br>Konağın artık tamam!,[],[]
0x02FA,YES,NO,ı,The haunted mansion<br>disappeared without a trace...,Perili konak<br>ardında iz bırakmadan yok oldu...,[],[]
0x02FB,YES,NO,ğİış,"Have you had a chance to do<br>what I asked, <color=0003>Luigi</color>?<hr>Let's take a look...","İstediğim şeyi yapmaya fırsat buldun<br>mu,<br><color=0003>Luigi</color>?<hr>Bir bakalım...","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x02FC,YES,NO,çöüğİış,"<color=0003>Gooigi</color>, your ghost count was...[000F:00000000]!<br>And you collected [000F:00000001]G!<hr>Impressive! Unbelievable!<br>Better than I expected!<hr><color=0003>Luigi</color>, I appreciate all the hard work<br>you've done! Heh heh heh!","<color=0003>Jöluigi</color>, hayalet sayın...[000F:00000000]!<br>Ve [000F:00000001]G topladın!<hr>Etkileyici! İnanılmaz!<br>Beklediğimden de iyi!<hr><color=0003>Luigi</color>, verdiğin tüm emek için<br>teşekkür ederim! Heh heh heh!","[(21, 3), (21, 4294967295), (15, 0), (15, 1), (21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295), (15, 0), (15, 1), (21, 3), (21, 4294967295)]"
0x02FD,YES,NO,öüış,"<color=0003>Gooigi</color>'s ghost count was...[000F:00000000]!<br>And he collected [000F:00000001]G. Good!<hr>All of this data will certainly<br>help my research.<hr>Thank you, <color=0003>Luigi</color>!","<color=0003>Jöluigi</color>'nin hayalet sayısı...[000F:00000000]!<br>Ve [000F:00000001]G topladı. Güzel!<hr>Tüm bu veriler araştırmama kesinlikle<br>yardım edecek.<hr>Teşekkürler, <color=0003>Luigi</color>!","[(21, 3), (21, 4294967295), (15, 0), (15, 1), (21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295), (15, 0), (15, 1), (21, 3), (21, 4294967295)]"
0x02FE,YES,NO,öüğış,"Hmm... You explored the mansion<br>all by your lonesome, <color=0003>Luigi</color>.<hr>When you've next got a chance, I'd<br>like you to take <color=0003>Gooigi </color>along!","Hmm... Konağı bu sefer tek başına<br>keşfetmişsin, <color=0003>Luigi</color>.<hr>Bir dahaki fırsatta<br><color=0003>Jöluigi</color>'yi de yanında götürmeni<br>isterim!","[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]"
0x02FF,YES,NO,çöğış,I'll leave <color=0003>Gooigi </color>at the lab over there.<br>Make use of him whenever you can!,<color=0003>Jöluigi</color>'yi şuradaki laboratuvarda<br>bırakacağım.<br>Fırsat buldukça ondan yararlan!,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0300,YES,NO,öüış,"I look forward to your next outing.<br>See you again, <color=0003>Luigi</color>!","Bir sonraki maceranı sabırsızlıkla<br>bekliyorum.<br>Görüşürüz, <color=0003>Luigi</color>!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0301,YES,NO,üğı,The NFC reader/writer cannot be used<br>while the Circle Pad Pro is in use.<br>Please disconnect the Circle Pad Pro<br>when reading amiibo.,Circle Pad Pro kullanılırken<br>NFC okuyucu/yazıcı kullanılamaz.<br>amiibo okurken lütfen Circle Pad Pro'nun<br>bağlantısını kes.,[],[]
0x0320,YES,NO,üış,Cannot find an open file<br>to copy data to.<br>Please clear some data<br>and try again.,Veriyi kopyalayacak boş dosya<br>bulunamadı.<br>Lütfen bazı verileri temizleyip<br>tekrar dene.,[],[]
0x0321,YES,NO,ş,Match P1,P1 ile eşleştir,[],[]
0x0322,YES,NO,ı,The flashlight setting is the same<br>as Player 1's.,El feneri ayarı<br>1. Oyuncu ile aynı.,[],[]
0x0323,YES,NO,ı,Failed to copy data.,Veri kopyalanamadı.,[],[]
0x0324,YES,YES,,Circle Pad (R),Circle Pad (R),[],[]
0x0325,YES,NO,öğış,Turn in the direction that you<br>slide the Circle Pad (R).<br>Slide it up and Luigi will look up.<br>Slide it down and Luigi will look down.,Circle Pad (R)'i ittiğin yöne<br>dönersin.<br>Yukarı itersen Luigi yukarı bakar.<br>Aşağı itersen aşağı bakar.,[],[]
0x0326,YES,NO,çöğış,Turn in the direction that you slide the<br>Circle Pad (R). Up/down are inverted.<br>Slide it up and Luigi will look down.<br>Slide it down and Luigi will look up.,Circle Pad (R)'i ittiğin yöne<br>dönersin. Yukarı/aşağı ters çalışır.<br>Yukarı itersen Luigi aşağı bakar.<br>Aşağı itersen yukarı bakar.,[],[]
0x0327,YES,NO,ı,Deleted corrupted save data.,Bozuk kayıt verisi silindi.,[],[]
0x0328,YES,NO,üğış,"You can adjust the C Stick's<br>up/down sensitivity between 0 and 3,<br>with 0 being the least sensitive and<br>3 being the maximum.","C Stick'in yukarı/aşağı hassasiyetini<br>0 ile 3 arasında ayarlayabilirsin;<br>0 en düşük, 3 en yüksek hassasiyettir.",[],[]
0x0329,YES,YES,,4,4,[],[]
0x032A,YES,NO,ö,Please adjust until you<br>can't see the ghost.,Hayaleti göremeyene kadar<br>ayarla.,[],[]
0x032B,YES,NO,ğı,Adjust brightness,Parlaklığı ayarla,[],[]
0x032C,YES,NO,öğı,"You can adjust screen brightness.<br>There are four levels--<br>the brightest is 4, and the dimmest is 1.","Ekran parlaklığını ayarlayabilirsin.<br>Dört seviye vardır:<br>en parlak 4, en karanlık 1'dir.",[],[]
0x032D,YES,NO,öğı,"You can adjust screen brightness.<br>There are four levels--<br>the brightest is 4, and the dimmest is 1.","Ekran parlaklığını ayarlayabilirsin.<br>Dört seviye vardır:<br>en parlak 4, en karanlık 1'dir.",[],[]
0x032E,YES,NO,ı,Brightness,Parlaklık,[],[]
0x03EA,YES,NO,,Ouch...,Ayh...,[],[]
0x03EB,YES,NO,üğş,Ooof... I sure take a lot of<br>knocks in this line of work.,Of... Bu işte dayak yemediğim gün yok<br>doğrusu.,[],[]
0x03EC,YES,NO,çış,I'm getting too old for this<br>ghost-catching tomfoolery.,Bu hayalet avı curcunası için<br>iyice yaşlandım galiba.,[],[]
0x03ED,YES,NO,öğış,"Anyway, nice to meet you.<br>I'm <color=0003>Professor E. Gadd</color>.","Neyse, tanıştığımıza memnun oldum.<br>Ben <color=0003>Profesör E. Gadd</color>.","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x03EE,YES,NO,üı,This house... I swear it seems<br>to have more ghosts every day!,Bu ev... Yemin ederim her gün<br>biraz daha hayalet kaynıyor!,[],[]
0x03EF,YES,NO,çış,"What's a young feller like you<br>doing around here, anyhoo?",Senin gibi genç bir delikanlının<br>burada ne işi var bakalım?,[],[]
0x03F1,YES,NO,çİş,Uh-oh! This looks ugly.,Eyvah... İş çirkinleşiyor.,[],[]
0x03F2,YES,NO,Çış,"All right, youngster, look<br>lively! Follow me, posthaste!","Haydi evlat, kıpır kıpır!<br>Çabuk, peşimden gel!",[],[]
0x03F4,YES,YES,,KRZZZ...Lu...i...gi...KRZZZ,KRZZZ...Lu...i...gi...KRZZZ,[],[]
0x03F5,YES,NO,,"...<color=0003>Luigi</color>, can you hear me?","...<color=0003>Luigi</color>, beni duyabiliyor musun?","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x03F6,YES,NO,öüğış,"Oh, thank goodness you're OK!<br>I lost contact with you all of<hr>a sudden... I was a tad worried.","Oh, şükürler olsun, iyisin!<br>Bir anda bağlantı koptu...<hr>Azıcık ödüm patladı doğrusu.",[],[]
0x03F7,YES,NO,çöğış,"Hmmm. You seem to be a bit<br>tuckered out after that<hr>long battle, don't you? ","Hımmm. O uzun kapışma seni<br>biraz pestile çevirmiş,<hr>öyle değil mi?",[],[]
0x03F8,YES,NO,ö,Why don't you come on<br>back to the Lab?,"Laboratuvara dön de<br>bir soluklan, ne dersin?",[],[]
0x03F9,YES,NO,çğ,"When you vacuum a Boss ghost,<br>your <color=0002>Poltergust 3000</color> gets<hr>pretty much full to bursting.","Bir Patron hayaleti içine çektiğinde,<br><color=0002>Poltergust 3000</color> neredeyse<hr>patlayacak kadar dolar.","[(21, 2), (21, 4294967295)]","[(21, 2), (21, 4294967295)]"
0x03FA,YES,NO,öğı,But...ho ho...I guess you showed<br>that boss ghost who's boss!,Ama... ho ho... sanırım o patron<br>hayalete asıl patronun kim olduğunu<br>gösterdin!,[],[]
0x03FD,YES,YES,,???,???,[],[]
0x03FE,YES,NO,Ş,Oh dear... Such a draft...,Aman aman... Şu cereyana bak...,[],[]
0x03FF,YES,NO,,"Hold up a sec, <color=0003>Luigi</color>!","Hop, bir saniye <color=0003>Luigi</color>!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0400,YES,NO,ö,"It's me, <color=0003>Professor E. Gadd</color>!","Benim, <color=0003>Profesör E. Gadd</color>!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0401,YES,NO,çüİı,I detect spirits stronger than<br>we've yet seen lurking ahead.<hr>I think...it must be some of<br>those escaped gallery ghosts!,İleride bugüne dek rastladıklarımızdan<br>daha güçlü ruhlar seziyorum.<hr>Hımm... Galeriden kaçan portre<br>hayaletlerinden olmalılar!,[],[]
0x0402,YES,NO,çöüğş,You should know that they're<br>really different from the other<hr>ghosts you've seen so far.,Bunlar şimdiye dek gördüğün<br>hayaletlere hiç benzemez.,[],[]
0x0403,YES,NO,çö,"They don't show their hearts<br>very easily. Nope, not at all.","Kalplerini öyle kolay kolay<br>açmazlar. Yok, hiç açmazlar.",[],[]
0x0404,YES,NO,çö,"When you find one, you should<br>first use [0008:00000004] to search its heart<hr>for clues.",Birini bulunca önce [0008:00000004] ile<br>kalbinin içini yokla; ipucu ara.,"[(8, 4)]","[(8, 4)]"
0x0405,YES,NO,ğı,Sometimes you can learn the<br>best way to surprise 'em!,Bakarsın onları nasıl gafil<br>avlayacağını ele verirler!,[],[]
0x0406,YES,NO,ış,"Well, <color=0003>Luigi</color>, I'll keep my fingers<br>crossed for you.","Pekâlâ, <color=0003>Luigi</color>, umarım<br>şansın yaver gider.","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0407,YES,YES,,???,???,[],[]
0x0408,YES,NO,ü,"Boo hoo hoo! Where did you go,<br><color=0003>Mario</color>? Waaaaaah! Wah!","Hüüü hüüü! Nereye gittin,<br><color=0003>Mario</color>? Vaaaaaah!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0409,YES,NO,Çüış,"Waa... Wow! It's <color=0003>Luigi</color>!<br>You finally made it! Oh, joy!<hr>Thank goodness!",Va... Vay! Bu <color=0003>Luigi</color>!<br>Sonunda geldin! Yaşasın!<hr>Çok şükür!,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x040A,YES,NO,öğıŞş,"Me? Well, <color=0003>Princess Peach</color><br>asked me to come here to look<hr>for <color=0003>Mario</color>. He left when he<br>heard that you'd won a<hr>mansion, and he never returned!",Ben mi? Şey... <color=0003>Prenses Peach</color> beni<br><color=0003>Mario</color>'yu aramaya gönderdi.<hr>Senin konak kazandığını duyunca<br>buraya gelmiş... sonra da dönmemiş!,"[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]"
0x040B,YES,NO,çğıŞş,"Th...then when I arrived here,<br>the mansion was full of ghosts,<hr>and I didn't see <color=0003>Mario</color><br>anywhere, and I kind of freaked<hr>out a little, and I didn't know<br>what to do!! It's been awful!","Ş-şey... Ben gelince konak<br>hayalet kaynıyordu,<hr><color=0003>Mario</color> ortada yoktu... Ben de biraz...<br>şey... panikledim!<hr>Ne yapacağımı şaşırdım!!<br>Korkunçtu!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x040C,YES,NO,Üçöüğı,"Please, please, please, you<br>HAVE to help me find <color=0003>Mario</color>!<hr>If he doesn't get back, you<br>have no idea how upset the<hr>princess will be! She'll flip!","Lütfen, lütfen, LÜTFEN<br><color=0003>Mario</color>'yu bulmama yardım et!<hr>Geri dönmezse Prenses Peach<br>çılgına döner!<hr>Ne kadar üzüleceğini<br>hayal bile edemezsin!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x040D,YES,NO,ı,Leave it to me!,Bana bırak!,[],[]
0x040E,YES,NO,çş,Good-bye.,Hoşça kal.,[],[]
0x040F,YES,NO,üış,"Yay! Thanks, <color=0003>Luigi</color>! You made<br>my dark and stormy night!","Yaşasın! Teşekkürler, <color=0003>Luigi</color>!<br>Bu karanlık ve fırtınalı gecemi<br>aydınlattın!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0410,YES,NO,ü,I'm...so very...blue...,Ben... hüznün... mavisiyim...,[],[]
0x0411,YES,NO,Ş,"Well, this is about all I<br>can do for you, but...","Şimdilik elimden ancak bu geliyor,<br>ama...",[],[]
0x0412,YES,NO,,Huh? <color=0003>Luigi</color>?,Hah? <color=0003>Luigi</color>?,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0414,YES,NO,çğış,I wish I could do something to<br>help you.. Wait! I've got it!<hr>At least let me do this...,Sana yardım edecek bir şey yapabilsem<br>keşke... Dur! Buldum!<hr>Hiç değilse şunu yapayım...,[],[]
0x0415,YES,NO,ı,Talk to me for help anytime!,Ne zaman yardıma ihtiyacın olursa<br>bana seslen!,[],[]
0x0416,YES,NO,çöü,<color=0003>Luigi</color>! A Boo! There was this<br>big Boo flying around here!<hr>Be extra careful!,<color=0003>Luigi</color>! Bir Boo! Az önce burada<br>kocaman bir Boo uçuyordu!<hr>Gözünü dört aç!,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0417,YES,NO,çöüış,"Ohhh, that blackout was scary!<br>I'm so glad the lights came<hr>back on! Phew!",Offf! O karanlık çok korkunçtu!<br>Işıklar dönünce dünyalar benim oldu.<hr>Oh be!,[],[]
0x0418,YES,NO,,Hey! Wanna play with me?,Hey! Benimle oynasana!,[],[]
0x0419,YES,NO,ş,If there's anything I can do...,Elimden bir şey gelirse...,[],[]
0x041A,YES,NO,İ,"Waaaah! Waaaah! <color=0003>Mario</color>,<br>where are you? WAAAAH!",Vaaaah! Vaaaah! <color=0003>Mario</color>!<br>Neredesin? MARİOOO!,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x041B,YES,NO,,Huh? <color=0003>Luigi</color>?,Hah? <color=0003>Luigi</color>?,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x041C,YES,NO,çİ,Yes! <color=0003>Luigi</color>! How lucky<br>that you found me! I feel so<hr>much better now!,<color=0003>Luigi</color>! İyi ki beni buldun!<br>İçime su serpildi resmen!,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
