index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,KR_Korean,TR_Turkish
52,AblNormalInfoArena,"⟦MSBT:0E000000020002005500⟧You can ⟦MSBT:0E00000003000400FF6400FF⟧Inhale and Spit
⟦MSBT:0E00000003000400000000FF⟧if you don't have a Copy
Ability, and you can press
⟦MSBT:0E00010004000000⟧ or ⟦MSBT:0E00010005000000⟧ to perform an ⟦MSBT:0E00000003000400FF6400FF⟧Air
Dodge⟦MSBT:0E00000003000400000000FF⟧! Press ⟦MSBT:0E00010003000000⟧ or ⟦MSBT:0E00000003000400FF6400FF⟧touch
⟦MSBT:0E00000003000400000000FF⟧the ⟦MSBT:0E00000003000400FF6400FF⟧Assist Star ⟦MSBT:0E00000003000400000000FF⟧if you 
find yourself in a pinch.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Vous pouvez ⟦MSBT:0E00000003000400FF6400FF⟧avaler ⟦MSBT:0E00000003000400000000FF⟧puis
⟦MSBT:0E00000003000400FF6400FF⟧expulser⟦MSBT:0E00000003000400000000FF⟧ si vous n'avez pas
de pouvoir, et appuyer sur
⟦MSBT:0E00010004000000⟧  ou ⟦MSBT:0E00010005000000⟧  pour faire une
⟦MSBT:0E00000003000400FF6400FF⟧esquive aérienne ⟦MSBT:0E00000003000400000000FF⟧! En cas de
besoin, appuyez sur ⟦MSBT:0E00010003000000⟧   ou
⟦MSBT:0E00000003000400FF6400FF⟧touchez l'étoile assistance⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Du kannst ohne Spezial-
Power Gegner ⟦MSBT:0E00000003000400FF6400FF⟧Einsaugen und
Ausspucken⟦MSBT:0E00000003000400000000FF⟧ und für einen
⟦MSBT:0E00000003000400FF6400FF⟧Ausweichsprung ⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00010004000000⟧ oder ⟦MSBT:0E00010005000000⟧
drücken! Drücke ⟦MSBT:0E00010003000000⟧ oder
⟦MSBT:0E00000003000400FF6400FF⟧berühre ⟦MSBT:0E00000003000400000000FF⟧den ⟦MSBT:0E00000003000400FF6400FF⟧Hilfsvitalstern⟦MSBT:0E00000003000400000000FF⟧,
wenn deine Energie sinkt.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Puoi ⟦MSBT:0E00000003000400FF6400FF⟧risucchiare ed espellere
⟦MSBT:0E00000003000400000000FF⟧se non hai copiato un'abilità,
e puoi premere ⟦MSBT:0E00010004000000⟧  o ⟦MSBT:0E00010005000000⟧  per
eseguire una ⟦MSBT:0E00000003000400FF6400FF⟧Schivata a
mezz'aria⟦MSBT:0E00000003000400000000FF⟧! Premi ⟦MSBT:0E00010003000000⟧  o ⟦MSBT:0E00000003000400FF6400FF⟧tocca
⟦MSBT:0E00000003000400000000FF⟧la ⟦MSBT:0E00000003000400FF6400FF⟧stella aiuto ⟦MSBT:0E00000003000400000000FF⟧se ti trovi
in difficoltà.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Si no tienes ninguna
habilidad, puedes ⟦MSBT:0E00000003000400FF6400FF⟧absorber
⟦MSBT:0E00000003000400000000FF⟧y ⟦MSBT:0E00000003000400FF6400FF⟧escupir⟦MSBT:0E00000003000400000000FF⟧. Realiza ⟦MSBT:0E00000003000400FF6400FF⟧evasión
aérea ⟦MSBT:0E00000003000400000000FF⟧pulsando ⟦MSBT:0E00010004000000⟧  o ⟦MSBT:0E00010005000000⟧.
¡Pulsa ⟦MSBT:0E00010003000000⟧  o ⟦MSBT:0E00000003000400FF6400FF⟧toca ⟦MSBT:0E00000003000400000000FF⟧la ⟦MSBT:0E00000003000400FF6400FF⟧estrella
de ayuda ⟦MSBT:0E00000003000400000000FF⟧si ves que te
hace falta!⟦MSBT:0E000000020002006400⟧","능력이 없을 때는 ⟦MSBT:0E00000003000400FF6400FF⟧빨아들이고⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF6400FF⟧뱉기⟦MSBT:0E00000003000400000000FF⟧! 피할 때는 점프하거나
⟦MSBT:0E00010004000000⟧ 또는 ⟦MSBT:0E00010005000000⟧로 ⟦MSBT:0E00000003000400FF6400FF⟧공중 회피⟦MSBT:0E00000003000400000000FF⟧!
위급할 때는 ⟦MSBT:0E00010003000000⟧ 또는 ⟦MSBT:0E00000003000400FF6400FF⟧터치⟦MSBT:0E00000003000400000000FF⟧로
⟦MSBT:0E00000003000400FF6400FF⟧어시스트 스타⟦MSBT:0E00000003000400000000FF⟧를 사용하자!","⟦MSBT:0E000000020002005500⟧Kopya Yeteneğin yoksa
⟦MSBT:0E00000003000400FF6400FF⟧İçine Çek ve Tükür⟦MSBT:0E00000003000400000000FF⟧ yapabilirsin.
⟦MSBT:0E00010004000000⟧ veya ⟦MSBT:0E00010005000000⟧ ile ⟦MSBT:0E00000003000400FF6400FF⟧Havada Kaçış⟦MSBT:0E00000003000400000000FF⟧ yap!
Zor durumdaysan ⟦MSBT:0E00010003000000⟧'e bas ya da
⟦MSBT:0E00000003000400FF6400FF⟧Yardım Yıldızı⟦MSBT:0E00000003000400000000FF⟧'na ⟦MSBT:0E00000003000400FF6400FF⟧dokun⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧"
53,AblNormalWaterTitle0,⟦MSBT:0E000000020002005A00⟧Swimming Controls⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Contrôles sous l'eau⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005300⟧Steuerung Schwimmen⟦MSBT:0E000000020002006400⟧,Comandi nuoto,Controles agua,물속 조작,⟦MSBT:0E000000020002005A00⟧Yüzme Kontrolleri⟦MSBT:0E000000020002006400⟧
54,AblNormalWaterTitle1,⟦MSBT:0E000000020002005A00⟧Swimming Controls 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005400⟧Contrôles sous l'eau 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004E00⟧Steuerung Schwimmen 1⟦MSBT:0E000000020002006400⟧,Comandi nuoto 1,Controles agua 1,물속 조작 1,⟦MSBT:0E000000020002005A00⟧Yüzme Kontrolleri 1⟦MSBT:0E000000020002006400⟧
55,AblNormalWaterInfo,"⟦MSBT:0E000000020002005500⟧Kirby can swim with the
best of them, and he can
⟦MSBT:0E00000003000400FF6400FF⟧float ⟦MSBT:0E00000003000400000000FF⟧on water like an inner
tube. Your abilities are
limited while underwater,
but your ⟦MSBT:0E00000003000400FF6400FF⟧Water Gun ⟦MSBT:0E00000003000400000000FF⟧ability
will help you in a pinch.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Kirby est très bon nageur,
et peut ⟦MSBT:0E00000003000400FF6400FF⟧flotter sur l'eau⟦MSBT:0E00000003000400000000FF⟧.
Vos pouvoirs sont limités
sous l'eau, alors utilisez
votre ⟦MSBT:0E00000003000400FF6400FF⟧canon à eau ⟦MSBT:0E00000003000400000000FF⟧en cas
de besoin.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Kirby ist ein guter
Schwimmer und kann auch
an der Oberfläche ⟦MSBT:0E00000003000400FF6400FF⟧treiben⟦MSBT:0E00000003000400000000FF⟧.
Nicht jede Power funktioniert
unter Wasser, aber zur Not
kannst du ⟦MSBT:0E00000003000400FF6400FF⟧Wasser spucken⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Kirby sa nuotare sott'acqua
e può anche ⟦MSBT:0E00000003000400FF6400FF⟧galleggiare
⟦MSBT:0E00000003000400000000FF⟧in superficie come una
ciambella gonfiabile. Le sue
abilità sono limitate, ma
lo ⟦MSBT:0E00000003000400FF6400FF⟧Spruzzo ⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FF6400FF⟧d'acqua ⟦MSBT:0E00000003000400000000FF⟧ti aiuterà
se sei in pericolo.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Kirby puede nadar y ⟦MSBT:0E00000003000400FF6400FF⟧flotar
⟦MSBT:0E00000003000400000000FF⟧como el que más y, aunque
las habilidades que tienes
bajo el agua son limitadas,
¡puedes atacar con la
⟦MSBT:0E00000003000400FF6400FF⟧pistola de agua⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","첨벙첨벙 ⟦MSBT:0E00000003000400FF6400FF⟧헤엄치자⟦MSBT:0E00000003000400000000FF⟧.
⟦MSBT:0E00000003000400FF6400FF⟧튜브 ⟦MSBT:0E00000003000400000000FF⟧안에서는 둥둥 ⟦MSBT:0E00000003000400FF6400FF⟧뜬다⟦MSBT:0E00000003000400000000FF⟧.
쓸 수 있는 능력은
별로 없지만
⟦MSBT:0E00000003000400FF6400FF⟧수포탄⟦MSBT:0E00000003000400000000FF⟧으로 헤쳐 나가자!","⟦MSBT:0E000000020002005500⟧Kirby çok iyi yüzer ve
su yüzeyinde bir iç lastik gibi
⟦MSBT:0E00000003000400FF6400FF⟧süzülebilir⟦MSBT:0E00000003000400000000FF⟧. Su altında
yeteneklerin sınırlıdır, ama
⟦MSBT:0E00000003000400FF6400FF⟧Su Tabancası⟦MSBT:0E00000003000400000000FF⟧ zor durumda
işine yarar.⟦MSBT:0E000000020002006400⟧"
56,AblIceTitle0,Ice ,Glace,Eis,Ghiaccio,Hielo,아이스,Buz 
57,AblIceTitle1,Ice 1,Glace 1,Eis 1,Ghiaccio 1,Hielo 1,아이스 1,Buz 1
58,AblIceTitle2,Ice 2,Glace 2,Eis 2,Ghiaccio 2,Hielo 2,아이스 2,Buz 2
59,AblIceTitle3,Ice 3,Glace 3,Eis 3,Ghiaccio 3,Hielo 3,아이스 3,Buz 3
60,AblIceInfo,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Freeze enemies⟦MSBT:0E00000003000400000000FF⟧ with
⟦MSBT:0E00000003000400FF6400FF⟧Ice Breath⟦MSBT:0E00000003000400000000FF⟧, and then
send them packing
with an ⟦MSBT:0E00000003000400FF6400FF⟧Ice Kick⟦MSBT:0E00000003000400000000FF⟧!
You can also glide
gracefully along the
ground with ⟦MSBT:0E00000003000400FF6400FF⟧Ice Skate⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Gelez vos ennemis⟦MSBT:0E00000003000400000000FF⟧ avec
⟦MSBT:0E00000003000400FF6400FF⟧Souffle glacé⟦MSBT:0E00000003000400000000FF⟧, et
détruisez-les avec
⟦MSBT:0E00000003000400FF6400FF⟧Glaçon-torpille ⟦MSBT:0E00000003000400000000FF⟧! Vous
pouvez aussi glisser
gracieusement sur le sol
grâce à ⟦MSBT:0E00000003000400FF6400FF⟧Patinage⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Friere Gegner⟦MSBT:0E00000003000400000000FF⟧ mit deinem
⟦MSBT:0E00000003000400FF6400FF⟧Eishauch ⟦MSBT:0E00000003000400000000FF⟧ein und stoße sie
mit dem ⟦MSBT:0E00000003000400FF6400FF⟧Eis-Kick ⟦MSBT:0E00000003000400000000FF⟧davon! Du
kannst auch elegant mit dem
⟦MSBT:0E00000003000400FF6400FF⟧Eislauf⟦MSBT:0E00000003000400000000FF⟧ über das Eis gleiten.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Congela i nemici⟦MSBT:0E00000003000400000000FF⟧ con un
⟦MSBT:0E00000003000400FF6400FF⟧Soffio di ⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FF6400FF⟧ghiaccio⟦MSBT:0E00000003000400000000FF⟧, e calciali
via con un ⟦MSBT:0E00000003000400FF6400FF⟧Calcio ⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FF6400FF⟧gelido⟦MSBT:0E00000003000400000000FF⟧!
Puoi anche scivolare con
grazia sul terreno grazie
alla mossa ⟦MSBT:0E00000003000400FF6400FF⟧Pattina⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧¡⟦MSBT:0E00000003000400FF6400FF⟧Congela al enemigo
⟦MSBT:0E00000003000400000000FF⟧usando el ⟦MSBT:0E00000003000400FF6400FF⟧aliento de hielo
⟦MSBT:0E00000003000400000000FF⟧y deshazte de él con la
⟦MSBT:0E00000003000400FF6400FF⟧patada de hielo⟦MSBT:0E00000003000400000000FF⟧! También
puedes ⟦MSBT:0E00000003000400FF6400FF⟧patinar ⟦MSBT:0E00000003000400000000FF⟧para
desplazarte con elegancia.⟦MSBT:0E000000020002006400⟧","입김을 후 불면 적들이 ⟦MSBT:0E00000003000400FF6400FF⟧꽁꽁⟦MSBT:0E00000003000400000000FF⟧!
얼어 버린 적을
⟦MSBT:0E00000003000400FF6400FF⟧킥⟦MSBT:0E00000003000400000000FF⟧으로 ⟦MSBT:0E00000003000400FF6400FF⟧슛⟦MSBT:0E00000003000400000000FF⟧!
스케이트 대시로 신나게 달리고
뜨거운 ⟦MSBT:0E00000003000400FF6400FF⟧불꽃⟦MSBT:0E00000003000400000000FF⟧도 ⟦MSBT:0E00000003000400FF6400FF⟧차갑게 식혀라⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Düşmanları⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FF6400FF⟧Buz Nefesiyle⟦MSBT:0E00000003000400000000FF⟧
dondur, sonra ⟦MSBT:0E00000003000400FF6400FF⟧Buz Tekmesiyle⟦MSBT:0E00000003000400000000FF⟧
savur! Ayrıca ⟦MSBT:0E00000003000400FF6400FF⟧Buz Pateniyle⟦MSBT:0E00000003000400000000FF⟧
yerde zarifçe süzül!⟦MSBT:0E000000020002006400⟧"
61,AblWhipTitle0,Whip,Fouet,Peitsche,Frusta,Látigo,채찍,Kırbaç
62,AblWhipTitle1,Whip 1,Fouet 1,Peitsche 1,Frusta 1,Látigo 1,채찍 1,Kırbaç 1
63,AblWhipTitle2,Whip 2,Fouet 2,Peitsche 2,Frusta 2,Látigo 2,채찍 2,Kırbaç 2
64,AblWhipTitle3,Whip 3,Fouet 3,Peitsche 3,Frusta 3,Látigo 3,채찍 3,Kırbaç 3
65,AblWhipInfo,"⟦MSBT:0E000000020002005500⟧This adventurous Copy
Ability comes with a cool
hat and a whip with a
⟦MSBT:0E00000003000400FF6400FF⟧long reach⟦MSBT:0E00000003000400000000FF⟧, allowing you
to ⟦MSBT:0E00000003000400FF6400FF⟧pull ⟦MSBT:0E00000003000400000000FF⟧enemies and
items to you in a ⟦MSBT:0E00000003000400FF6400FF⟧snap⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Ce pouvoir inclut un
superbe chapeau et un
fouet à ⟦MSBT:0E00000003000400FF6400FF⟧longue portée ⟦MSBT:0E00000003000400000000FF⟧qui
vous permet d'⟦MSBT:0E00000003000400FF6400FF⟧attirer ⟦MSBT:0E00000003000400000000FF⟧à
vous les ennemis et les
objets !⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Eine abenteuerliche
Spezial-Power, die dich mit
Cowboyhut und
⟦MSBT:0E00000003000400FF6400FF⟧weitreichender ⟦MSBT:0E00000003000400000000FF⟧Peitsche
Gegner und Items ⟦MSBT:0E00000003000400FF6400FF⟧mit einem
Schlag ⟦MSBT:0E00000003000400000000FF⟧zu dir⟦MSBT:0E00000003000400FF6400FF⟧ ziehen ⟦MSBT:0E00000003000400000000FF⟧lässt!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Grazie a questa abilità
diventerai un cowboy
dotato di frusta: ⟦MSBT:0E00000003000400FF6400FF⟧acciuffa
⟦MSBT:0E00000003000400000000FF⟧i nemici e afferra gli
oggetti a ⟦MSBT:0E00000003000400FF6400FF⟧lunga distanza
⟦MSBT:0E00000003000400000000FF⟧con un semplice ⟦MSBT:0E00000003000400FF6400FF⟧schiocco⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Esta habilidad viene con
un sombrero genial y un
látigo de ⟦MSBT:0E00000003000400FF6400FF⟧largo alcance ⟦MSBT:0E00000003000400000000FF⟧que
sirve para ⟦MSBT:0E00000003000400FF6400FF⟧coger ⟦MSBT:0E00000003000400000000FF⟧enemigos
y objetos ⟦MSBT:0E00000003000400FF6400FF⟧en un plis-plas⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","멋쟁이 모자 쓰고
⟦MSBT:0E00000003000400FF6400FF⟧긴 채찍⟦MSBT:0E00000003000400000000FF⟧을 ⟦MSBT:0E00000003000400FF6400FF⟧휘이익 ⟦MSBT:0E00000003000400000000FF⟧휘둘러라!
적이나 아이템을 ⟦MSBT:0E00000003000400FF6400FF⟧끌어당기자⟦MSBT:0E00000003000400000000FF⟧!
⟦MSBT:0E00000003000400FF6400FF⟧보물⟦MSBT:0E00000003000400000000FF⟧을 찾아 떠나는
대모험의 막이 열렸다!","⟦MSBT:0E000000020002005000⟧Bu maceracı Kopya Yeteneği,
şık bir şapka ve ⟦MSBT:0E00000003000400FF6400FF⟧uzun menzilli⟦MSBT:0E00000003000400000000FF⟧
bir kırbaç verir. Düşmanları
ve eşyaları ⟦MSBT:0E00000003000400FF6400FF⟧tek hamlede⟦MSBT:0E00000003000400000000FF⟧
kendine ⟦MSBT:0E00000003000400FF6400FF⟧çekebilirsin⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
66,AblWingTitle0,Wing,Aile,Flügel,Volo,Alas,윙,Kanat
67,AblWingTitle1,Wing 1,Aile 1,Flügel 1,Volo 1,Alas 1,윙 1,Kanat 1
68,AblWingTitle2,Wing 2,Aile 2,Flügel 2,Volo 2,Alas 2,윙 2,Kanat 2
69,AblWingTitle3,Wing 3,Aile 3,Flügel 3,Volo 3,Alas 3,윙 3,Kanat 3
70,AblWingInfo,"⟦MSBT:0E000000020002005500⟧This ⟦MSBT:0E00000003000400FF6400FF⟧tricky ⟦MSBT:0E00000003000400000000FF⟧ability features
a variety of high-flying
moves! Soar through the
air with ⟦MSBT:0E00000003000400FF6400FF⟧Shuttle Loop⟦MSBT:0E00000003000400000000FF⟧,
and attack your
opponents from above!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Cet ⟦MSBT:0E00000003000400FF6400FF⟧astucieux ⟦MSBT:0E00000003000400000000FF⟧pouvoir
dispose de nombreux
mouvements aériens !
Envolez-vous avec
⟦MSBT:0E00000003000400FF6400FF⟧Looping fusée ⟦MSBT:0E00000003000400000000FF⟧et attaquez
depuis les cieux !⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Diese ⟦MSBT:0E00000003000400FF6400FF⟧trickreiche ⟦MSBT:0E00000003000400000000FF⟧Power
macht dich zum
Überflieger! Gleite mit dem
⟦MSBT:0E00000003000400FF6400FF⟧Super-Looping ⟦MSBT:0E00000003000400000000FF⟧durch die
Luft und greife Gegner
von oben an!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Questa abilità ⟦MSBT:0E00000003000400FF6400FF⟧strategica
⟦MSBT:0E00000003000400000000FF⟧ti permette di eseguire
tantissime mosse in aria!
Alzati in volo con la
⟦MSBT:0E00000003000400FF6400FF⟧Giravolta spaziale⟦MSBT:0E00000003000400000000FF⟧ e attacca
i nemici dall'alto!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧¡Realiza movimientos desde
el aire con esta ⟦MSBT:0E00000003000400FF6400FF⟧práctica
⟦MSBT:0E00000003000400000000FF⟧habilidad! ¡Elévate con
el ⟦MSBT:0E00000003000400FF6400FF⟧golpe pirueta ⟦MSBT:0E00000003000400000000FF⟧y ataca
al enemigo desde el cielo!⟦MSBT:0E000000020002006400⟧","까다롭지만 다채로운
기술을 가진 능력.⟦MSBT:0E00000003000400FF6400FF⟧
⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FF6400FF⟧셔틀 루프⟦MSBT:0E00000003000400000000FF⟧로 하늘을 난다!
파닥파닥 날갯짓을 하면
기분도 날아갈 것 같다!","⟦MSBT:0E000000020002005500⟧Bu ⟦MSBT:0E00000003000400FF6400FF⟧ustalık isteyen⟦MSBT:0E00000003000400000000FF⟧ yetenekle
havada türlü hareket yap!
⟦MSBT:0E00000003000400FF6400FF⟧Mekik Döngüsü⟦MSBT:0E00000003000400000000FF⟧'yle göğe
yüksel ve rakiplerine
yukarıdan saldır!⟦MSBT:0E000000020002006400⟧"
71,AblCutterTitle0,Cutter,Trancheur,Bumerang,Lama,Cuchillo,커터,Kesici
72,AblCutterTitle1,Cutter 1,Trancheur 1,Bumerang 1,Lama 1,Cuchillo 1,커터 1,Kesici 1
73,AblCutterTitle2,Cutter 2,Trancheur 2,Bumerang 2,Lama 2,Cuchillo 2,커터 2,Kesici 2
74,AblCutterInfo,"⟦MSBT:0E000000020002005500⟧A boomerang that returns
to your hand after being
thrown. You can charge
it up, ⟦MSBT:0E00000003000400FF6400FF⟧steer its flight path
⟦MSBT:0E00000003000400000000FF⟧upward or downward, and
use it to⟦MSBT:0E00000003000400FF6400FF⟧ cut ropes⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Un boomerang que vous
récupérez après chaque
lancer. Vous pouvez
intensifier vos jets, ⟦MSBT:0E00000003000400FF6400FF⟧les
diriger ⟦MSBT:0E00000003000400000000FF⟧vers le haut ou le
bas, et vous en servir
pour ⟦MSBT:0E00000003000400FF6400FF⟧couper des cordes ⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Bei dieser Power kannst du
deinen Wurf aufladen, die
⟦MSBT:0E00000003000400FF6400FF⟧Flugrichtung ⟦MSBT:0E00000003000400000000FF⟧des Bumerangs
⟦MSBT:0E00000003000400FF6400FF⟧bestimmen ⟦MSBT:0E00000003000400000000FF⟧und damit
⟦MSBT:0E00000003000400FF6400FF⟧Seile durchtrennen⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Un boomerang che, una
volta lanciato, torna
indietro. Puoi caricare
il tiro, ⟦MSBT:0E00000003000400FF6400FF⟧calibrarlo ⟦MSBT:0E00000003000400000000FF⟧verso
l'alto o verso il basso,
e usare la lama per
⟦MSBT:0E00000003000400FF6400FF⟧tagliare le corde⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧¡Lanza el bumerán y
contempla cómo lo
recuperas! ¡Cárgalo, ⟦MSBT:0E00000003000400FF6400FF⟧dirige
su trayectoria ⟦MSBT:0E00000003000400000000FF⟧y úsalo
para ⟦MSBT:0E00000003000400FF6400FF⟧cortar cuerdas⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","빙글 돌아 돌아오는 부메랑.
⟦MSBT:0E00000003000400FF6400FF⟧줄도 끊는 ⟦MSBT:0E00000003000400000000FF⟧기특한 녀석!
던진 후엔 ⟦MSBT:0E00000003000400FF6400FF⟧위아래⟦MSBT:0E00000003000400000000FF⟧로 컨트롤하자.
힘을 모아 던지면…
나이스! ⟦MSBT:0E00000003000400FF6400FF⟧하이퍼 부메랑⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E000000020002005500⟧Fırlatılınca eline dönen
bir bumerang. Güç yükleyip
⟦MSBT:0E00000003000400FF6400FF⟧uçuş yolunu⟦MSBT:0E00000003000400000000FF⟧ yukarı ya da
aşağı yönlendirebilir,
⟦MSBT:0E00000003000400FF6400FF⟧ipleri de kesebilirsin⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
75,AblCrashTitle0,Crash,Foudre,Kugelblitz,Bomba,Catapum,크래시,Patlama
76,AblCrashTitle1,Crash 1,Foudre 1,Kugelblitz 1,Bomba 1,Catapum 1,크래시 1,Patlama 1
77,AblCrashInfo,"⟦MSBT:0E000000020002005500⟧Send the enemy flying with
a giant explosion! ⟦MSBT:0E00000003000400FF6400FF⟧Mash the
+Control Pad ⟦MSBT:0E00000003000400000000FF⟧to build up
power, and then vaporise
your surroundings. This
⟦MSBT:0E00000003000400FF6400FF⟧ultimate ability⟦MSBT:0E00000003000400000000FF⟧ is a one-time
use, so make it count!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Une énorme explosion
vaporise vos ennemis !
Intensifiez sa puissance
avec⟦MSBT:0E00000003000400FF6400FF⟧ la manette +⟦MSBT:0E00000003000400000000FF⟧. Cet
⟦MSBT:0E00000003000400FF6400FF⟧ultime pouvoir ⟦MSBT:0E00000003000400000000FF⟧ne s'utilise
qu'une fois, ne le gâchez
pas !⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Eine große Explosion lässt
Gegner in die Luft gehen!
⟦MSBT:0E00000003000400FF6400FF⟧Drücke ⟦MSBT:0E00000003000400000000FF⟧zum Aufladen ⟦MSBT:0E00000003000400FF6400FF⟧alle
Richtungen des Steuer-
kreuzes⟦MSBT:0E00000003000400000000FF⟧. Diese ⟦MSBT:0E00000003000400FF6400FF⟧Super-Power
⟦MSBT:0E00000003000400000000FF⟧glückt nur einmal, setze sie
weise ein!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Sbaraglia i nemici a suon
di bombe! ⟦MSBT:0E00000003000400FF6400FF⟧Premi rapidamente
sulla pulsantiera +⟦MSBT:0E00000003000400000000FF⟧, caricati
di energia e polverizza tutto
intorno a te. Puoi usare
questa ⟦MSBT:0E00000003000400FF6400FF⟧abilità ⟦MSBT:0E00000003000400000000FF⟧una volta
sola: non sprecarla!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧¡Provoca una explosión
gigante! ⟦MSBT:0E00000003000400FF6400FF⟧Pulsa la cruz
de control⟦MSBT:0E00000003000400000000FF⟧ para acumular
energía y destruye lo que
haya cerca. Esta ⟦MSBT:0E00000003000400FF6400FF⟧habilidad
definitiva⟦MSBT:0E00000003000400000000FF⟧ solo puede
usarse una vez.⟦MSBT:0E000000020002006400⟧","적들을 시원하게 날려 버리자.
십자 버튼을 ⟦MSBT:0E00000003000400FF6400FF⟧이것저것 ⟦MSBT:0E00000003000400000000FF⟧누르면
폭발력이 업그레이드!
주변은 순식간에 허허벌판.
⟦MSBT:0E00000003000400FF6400FF⟧한 번⟦MSBT:0E00000003000400000000FF⟧만 쓸 수 있는 ⟦MSBT:0E00000003000400FF6400FF⟧최종 병기⟦MSBT:0E00000003000400000000FF⟧.","⟦MSBT:0E000000020002005500⟧Dev bir patlamayla düşmanları
savur! ⟦MSBT:0E00000003000400FF6400FF⟧Yön Tuşlarına
art arda bas⟦MSBT:0E00000003000400000000FF⟧ıp güç biriktir,
sonra çevreni buharlaştır.
Bu ⟦MSBT:0E00000003000400FF6400FF⟧nihai yetenek⟦MSBT:0E00000003000400000000FF⟧ yalnızca
bir kez kullanılabilir;
iyi değerlendir!⟦MSBT:0E000000020002006400⟧"
