AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
,MDat_V_0062,"<0E:0009:0000:0600>Nu is het jouw beurt, <0E:0000:0003:00BB27FF>Luigi<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0004:>Houd <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF> ingedrukt en druk op
<0E:0000:0003:2C64FFFF>links of rechts op de richtingsknop<0E:0000:0003:373737FF>
om jouw rijen te verplaatsen!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Now it is your turn, <0E:0000:0003:00BB27FF>Luigi<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0004:>Hold the <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF> Button<0E:0000:0003:373737FF><0E:0000:0003:373737FF> and press
the <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>+Control Pad Left or Right<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
to do your thing!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ensuite, <0E:0000:0003:00BB27FF>Luigi <0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0004:>Maintiens <0E:0000:0003:FF4343FF><0E:0000:0003:373737FF> enfoncé et
appuie sur <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>gauche/droite
<0E:0000:0003:373737FF><0E:0000:0003:373737FF>sur la <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>manette +<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0001:0004:>Jetzt <0E:0000:0003:00BB27FF>Luigi<0E:0000:0003:373737FF><0E:0000:0003:373737FF> an der Reihe!!!<0E:0002:0001:><0E:0000:0004:>Halten <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF> gedrückt und drücken
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>links/rechts<0E:0000:0003:373737FF><0E:0000:0003:373737FF> auf <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Steuerkreuz<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Allora, <0E:0000:0003:00BB27FF>Luigi<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0004:>Tieni premuto<0E:0000:0003:373737FF> <0E:0000:0003:FF4343FF> <0E:0000:0003:373737FF><0E:0000:0003:373737FF>e
premi la<0E:0000:0003:373737FF> <0E:0000:0003:2C64FFFF>pulsantiera +
a destra o sinistra<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ahora te toca a ti, <0E:0000:0003:00BB27FF>Luigi<0E:0000:0003:373737FF><0E:0000:0003:373737FF>. Mantén
pulsado <0E:0000:0003:FF4343FF> <0E:0000:0003:373737FF>y pulsa la <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>cruz de
control a derecha e izquierda<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Şimdi sıra sende, <0E:0000:0003:00BB27FF>Luigi<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0004:><0E:0000:0003:373737FF><0E:0000:0003:FF4343FF> Düğmesini<0E:0000:0003:373737FF><0E:0000:0003:373737FF> basılı tut,
sonra <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>+Yön Tuşlarında Sağa ya da Sola<0E:0000:0003:373737FF><0E:0000:0003:373737FF> bas
ve marifetini göster!<0E:0002:0001:><0E:0000:0003:373737FF>"
,MDat_Menu_Pirze_Taru3,<0E:0009:0000:0000>22-27,<0E:0009:0000:0000>22-27,<0E:0009:0000:0000>22 - 27,<0E:0009:0000:0000>22-27,<0E:0009:0000:0000>22-27,<0E:0009:0000:0000>22-27,<0E:0009:0000:0000>22-27
,MDat_V_0063,"<0E:0009:0000:0600>Hrmm!<0E:0002:0000:1E00> Hrmm!<0E:0002:0000:1E00>
Ik ben zo'n goede leraar,
ik sta er zelf van te kijken.<0E:0002:0001:>","<0E:0009:0000:0600>Hrmm!<0E:0002:0000:1E00> Hrmm!<0E:0002:0000:1E00>
I am such a good teacher!
I amaze myself sometimes!<0E:0002:0001:>","<0E:0009:0000:0600>Foungua !<0E:0002:0000:1E00> Foungua !<0E:0002:0000:1E00>
Ce que je suis doué pour enseigner !<0E:0002:0001:>","<0E:0009:0000:0600>Hurga!<0E:0002:0000:1E00> Hurga!<0E:0002:0000:1E00>
Ich gut erklären!<0E:0002:0001:>","<0E:0009:0000:0600>Uhm...<0E:0002:0000:1E00> Uhm...<0E:0002:0000:1E00>
Sono un bravo insegnante!<0E:0002:0001:>","<0E:0009:0000:0600>Hunga.<0E:0002:0000:1E00> Hunga.<0E:0002:0000:1E00>
Esto es todo.
¡Qué bien me explico!<0E:0002:0001:>","<0E:0009:0000:0600>Hımm!<0E:0002:0000:1E00> Hımm!<0E:0002:0000:1E00>
Ne iyi öğretmenim ama!
Bazen kendime bile şaşıyorum!<0E:0002:0001:>"
,MDat_Menu_Pirze_Taru4,<0E:0009:0000:0000>28-34,<0E:0009:0000:0000>28-34,<0E:0009:0000:0000>28 - 34,<0E:0009:0000:0000>28-34,<0E:0009:0000:0000>28-34,<0E:0009:0000:0000>28-34,<0E:0009:0000:0000>28-34
,MDat_V_0064,<0E:0009:0000:0600>Welkom bij het Wulkencolosseum.<0E:0002:0001:>,<0E:0009:0000:0600>Welcome to Winkle Colosseum.<0E:0002:0001:>,"<0E:0009:0000:0600>Bienvenue
au Colisée.<0E:0002:0001:>","<0E:0009:0000:0600>Willkommen in
der Arena.<0E:0002:0001:>","<0E:0009:0000:0600>Venite tutti a vedere!<0E:0002:0001:><0E:0000:0004:>È arrivato un nuovo spettacolo
all'Arena Lumaca!<0E:0002:0001:>",<0E:0009:0000:0600>¡Bienvenidos al coliseo!<0E:0002:0001:><0E:0000:0004:>¡Tenemos más valientes!<0E:0002:0001:>,<0E:0009:0000:0600>Salyangoz Kolezyumu'na hoş geldiniz.<0E:0002:0001:>
,MDat_Menu_Pirze_Taru5,<0E:0009:0000:0000>35+,<0E:0009:0000:0000>35+,<0E:0009:0000:0000>35 et plus,<0E:0009:0000:0000>35+,<0E:0009:0000:0000>35 o più,<0E:0009:0000:0000>35 o más,<0E:0009:0000:0000>35+
,MDat_V_0067,"<0E:0009:0000:0600>Goed, ik zal de regels uitleggen.<0E:0002:0001:><0E:0000:0004:>Het Wulkencolosseum is leuk!
Probeer zo veel mogelijk <0E:0000:0003:2C64FFFF>Chuckoroks
<0E:0000:0003:373737FF><0E:0000:0003:373737FF>te verslaan binnen de tijd.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>OK. All right. I'll explain the
rules to you.<0E:0002:0001:><0E:0000:0004:>Winkle Colosseum is a fun place.
Try to beat as many <0E:0000:0003:2C64FFFF>Chuckoroks<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
as you can within the time limit.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>OK. Je vous explique
les règles.<0E:0002:0001:><0E:0000:0004:>Le Colisée escargots
est un endroit sympa.<0E:0002:0001:><0E:0000:0004:>Essayez de battre
autant de <0E:0000:0003:2C64FFFF>Sodarocs<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
que possible dans
le temps imparti.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Alles klar! Dann erklär ich euch
mal die Regeln!<0E:0002:0001:><0E:0000:0004:>In dieser Arena müsst ihr in einer
bestimmten Zeit so viele <0E:0000:0003:2C64FFFF>Spuckblöcke<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
wie möglich zertrümmern.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Bene! Bene!
Ora vi spiego!<0E:0002:0001:><0E:0000:0004:>Le <0E:0000:0003:2C64FFFF>Rocce Ghigno<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, cadute
all'interno dell'Arena Lumaca, non si
devono aggregare per un po'!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Vale, vale.
Os explicaré las reglas.<0E:0002:0001:><0E:0000:0004:>Tendréis que destruir todas
las <0E:0000:0003:2C64FFFF>rocas jijí<0E:0000:0003:373737FF><0E:0000:0003:373737FF> que podáis
en un tiempo determinado.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Tamam, tamam. Kuralları
anlatayım.<0E:0002:0001:><0E:0000:0004:>Salyangoz Kolezyumu eğlenceli yerdir.
Süre dolmadan olabildiğince çok <0E:0000:0003:2C64FFFF>Kıkırtaşı<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
alt etmeye çalışın.<0E:0002:0001:><0E:0000:0003:373737FF>"
,MDat_V_0068,<0E:0009:0000:0600><0E:0001:0004:>Dit zijn <0E:0000:0003:2C64FFFF>Chuckoroks<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>,<0E:0009:0000:0600><0E:0001:0004:>These are <0E:0000:0003:2C64FFFF>Chuckoroks<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>,<0E:0009:0000:0600><0E:0001:0004:>Ceci est un <0E:0000:0003:2C64FFFF>Sodaroc<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>,<0E:0009:0000:0600><0E:0001:0004:>Das sind <0E:0000:0003:2C64FFFF>Spuckblöcke<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>,<0E:0009:0000:0600><0E:0001:0004:>Queste sono le <0E:0000:0003:2C64FFFF>Rocce Ghigno<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>,<0E:0009:0000:0600><0E:0001:0004:>Estas son las <0E:0000:0003:2C64FFFF>rocas jijí<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>,<0E:0009:0000:0600><0E:0001:0004:>Bunlar <0E:0000:0003:2C64FFFF>Kıkırtaşlar<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>
,MDat_V_0011,"<0E:0009:0000:0600>O... Jullie willen er
zeker langs dan?<0E:0002:0001:><0E:0000:0004:>Maar jullie weten dat
dit de grens van het
Paddenstoelenrijk is, toch?<0E:0002:0001:>","<0E:0009:0000:0600>Oh... So you probably want
us to let you pass, huh?<0E:0002:0001:><0E:0000:0004:>Yeah, well, I'm sure you guys
know this is the border of
the Mushroom Kingdom.<0E:0002:0001:>","<0E:0009:0000:0600>Vous voulez passer ?<0E:0002:0001:><0E:0000:0004:>Comme vous le savez, c'est la
frontière du Royaume Champignon.<0E:0002:0001:>","<0E:0009:0000:0600>Ihr wollt vorbei? Aber
ihr wisst bestimmt...<0E:0002:0001:><0E:0000:0004:>...dass hier die Grenze des
Pilzkönigreichs ist!<0E:0002:0001:>","<0E:0009:0000:0600>Volete passare?<0E:0002:0001:><0E:0000:0004:>Come sapete, questa è la
frontiera del Regno dei Funghi. <0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:>¿Queréis pasar?<0E:0002:0001:><0E:0000:0004:>Como sabéis, esta es la
frontera con el Reino Judía.<0E:0002:0001:>","<0E:0009:0000:0600>Oo... Demek geçmenizi
istiyorsunuz, ha?<0E:0002:0001:><0E:0000:0004:>E, buranın Mantar Krallığı
sınırı olduğunu siz de
biliyorsunuzdur.<0E:0002:0001:>"
,MDat_V_0069,"<0E:0009:0000:0600><0E:0001:0004:>Kijk! Ze spugen stenen.<0E:0002:0001:><0E:0000:0004:>Als je die raakt, krijg je een
schok. Ik schrok er ook van.<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:>Look! One shot out a rock.<0E:0002:0001:><0E:0000:0004:>You touch one, it shocks you.
It startled me, too. I will move.<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:>Il crache une boule.<0E:0002:0001:><0E:0000:0004:>Si elle vous touche, gare au choc !<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:>Das sind <0E:0000:0003:2C64FFFF>Manosphären<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0004:>Wenn ihr sie berührt, zittert ihr.
Also hütet euch vor diesen
gefährlichen Gesellen!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0001:0004:>Ecco! È comparsa una sfera!<0E:0002:0001:><0E:0000:0004:>Se vi tocca, vi dà la scossa...
Anch'io ho fatto un salto
quando ho sentito la scossa!<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:>¡Mirad! ¡Una ha disparado
una bola jijí!<0E:0002:0001:><0E:0000:0004:>Si os acierta, os dará calambre.
Creo que será mejor que
me aparte yo también.<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:>Bakın! Biri taş fırlattı.<0E:0002:0001:><0E:0000:0004:>Değerse çarpar, elektrik verir.
Ben bile irkildim. Şöyle kenara geçeyim.<0E:0002:0001:>"
,MDat_V_0012,"<0E:0009:0000:0600>Precies, dit is de grens, en
wij zijn van de grenscontrole.
Dus we kunnen jullie niet doorlaten...<0E:0002:0001:><0E:0000:0004:>...totdat jullie de sprongen laten
zien waar jullie zo bekend om zijn!<0E:0002:0001:>","<0E:0009:0000:0600>That's right, it's the border,
and since we're the border
security, we can't let you in...<0E:0002:0001:><0E:0000:0004:>...until you do some jumping worthy
of the Mario Bros. name!<0E:0002:0001:>","<0E:0009:0000:0600>On ne pourra vous laisser passer
que si vous nous montrez<0E:0002:0001:><0E:0000:0004:>des sauts dignes de vous.<0E:0002:0001:>","<0E:0009:0000:0600>Wir können euch hier nicht
passieren lassen, bevor ihr...<0E:0002:0001:><0E:0000:0004:>...uns nicht Sprünge zeigt, die
eurem Ruhm entsprechen. <0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:>E noi siamo le guardie di frontiera.
Non vi lasceremo passare...<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:>... Se non ci fate vedere dei salti
degni della fama di Mario il grande!<0E:0002:0001:>","<0E:0009:0000:0600>Si no nos enseñáis unos saltos
dignos del nombre de Mario,
¡no os dejaremos pasar!<0E:0002:0001:>","<0E:0009:0000:0600>Aynen öyle, burası sınır.
Biz de sınır güvenliğiyiz,
sizi içeri alamayız...<0E:0002:0001:><0E:0000:0004:>...ta ki Mario Kardeşler adına
yakışır zıplayışlar gösterene kadar!<0E:0002:0001:>"
,MDat_Menu_Pirze_Trk1,<0E:0009:0000:0000>1-15,<0E:0009:0000:0000>1-15,<0E:0009:0000:0000>1 - 15,<0E:0009:0000:0000>1-15,<0E:0009:0000:0000>1-15,<0E:0009:0000:0000>1-15,<0E:0009:0000:0000>1-15
,MDat_V_0013,"<0E:0009:0000:0600>De regels zijn echt heel simpel!
Zorg dat je niet op de <0E:0000:0003:373737FF>koninklijke
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>grenslijn <0E:0000:0003:373737FF><0E:0000:0003:373737FF>stapt door te <0E:0000:0003:2C64FFFF>springen<0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>The rules are really simple!
Just <0E:0000:0003:2C64FFFF>jump<0E:0000:0003:373737FF><0E:0000:0003:373737FF> to avoid touching
the royal <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Border Line<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>La règle est simple. Vous devez
<0E:0000:0003:2C64FFFF>sauter<0E:0000:0003:373737FF><0E:0000:0003:373737FF> sans toucher
la <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>corde frontalière<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Die Regeln sind einfach.
<0E:0000:0003:2C64FFFF>Springt<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, damit ihr die
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Grenzlinie<0E:0000:0003:373737FF><0E:0000:0003:373737FF> nicht berührt!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Le regole sono semplici!
Con il <0E:0000:0003:2C64FFFF>salto<0E:0000:0003:373737FF><0E:0000:0003:373737FF> dovete evitare
di toccare la <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Linea di Frontiera<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>¡Las reglas son muy sencillas!
¡Tenéis que <0E:0000:0003:2C64FFFF>saltar<0E:0000:0003:373737FF><0E:0000:0003:373737FF> sin tocar
la <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>línea fronteriza<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Kurallar çok basit!
Sadece <0E:0000:0003:2C64FFFF>zıpla<0E:0000:0003:373737FF><0E:0000:0003:373737FF> ve kraliyet <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Sınır Çizgisi<0E:0000:0003:373737FF><0E:0000:0003:373737FF>ne değme!<0E:0002:0001:><0E:0000:0003:373737FF>"
,MDat_Menu_Pirze_Trk2,<0E:0009:0000:0000>16-35,<0E:0009:0000:0000>16-35,<0E:0009:0000:0000>16 - 35,<0E:0009:0000:0000>16-35,<0E:0009:0000:0000>16-35,<0E:0009:0000:0000>16-35,<0E:0009:0000:0000>16-35
,MDat_V_0014,"<0E:0009:0000:0600><0E:0000:0003:373737FF>Maar als <0E:0000:0003:2C64FFFF>een van jullie
drie fouten maakt<0E:0000:0003:373737FF>, is het
afgelopen, uit.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:373737FF>But listen, <0E:0000:0003:2C64FFFF>if either one of you
makes 3 mistakes<0E:0000:0003:373737FF>, then the
game's over. The end.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:373737FF>Le jeu se termine si
l'<0E:0000:0003:2C64FFFF>un de vous deux fait
3 fautes<0E:0000:0003:373737FF>...<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ihr springt so lange, bis die
<0E:0000:0003:2C64FFFF>Fahne<0E:0000:0003:373737FF><0E:0000:0003:373737FF> im Hintergrund die
Spitze des Mastes erreicht.<0E:0002:0001:><0E:0000:0004:>Wenn einer von euch dreimal
das Seil berührt, habt ihr
leider verloren.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0001:0004:><0E:0000:0003:2C64FFFF>Se uno di voi sbaglia per
3 volte<0E:0000:0003:373737FF>, avete perso.<0E:0002:0001:>","<0E:0009:0000:0600><0E:0000:0003:373737FF>¡Si alguno comete <0E:0000:0003:2C64FFFF>tres fallos<0E:0000:0003:373737FF>,
no podréis pasar!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:373737FF>Ama dikkat: <0E:0000:0003:2C64FFFF>ikinizden biri 3 hata yaparsa<0E:0000:0003:373737FF>,
oyun biter. Nokta.<0E:0002:0001:><0E:0000:0003:373737FF>"
,MDat_Menu_Pirze_Trk3,<0E:0009:0000:0000>36-60,<0E:0009:0000:0000>36-60,<0E:0009:0000:0000>36 - 60,<0E:0009:0000:0000>36-60,<0E:0009:0000:0000>36-60,<0E:0009:0000:0000>36-60,<0E:0009:0000:0000>36-60
,MDat_V_0015,"<0E:0009:0000:0600>Inderdaad, broertje. Maar
jullie mogen eerst wel
even oefenen. Aardig, hè?<0E:0002:0001:>","<0E:0009:0000:0600>Well said, little Border Bro!
Anyway, we'll be nice and let
you practice first. Sound good?<0E:0002:0001:>","<0E:0009:0000:0600>Mais on vous laisse d'abord
vous entraîner.<0E:0002:0001:>","<0E:0009:0000:0600>Bevor es ernst wird,
üben wir erst mal.<0E:0002:0001:>","<0E:0009:0000:0600>Allora!
Proviamo ad esercitarci!<0E:0002:0001:>","<0E:0009:0000:0600>Muy bien,
practiquemos.<0E:0002:0001:>","<0E:0009:0000:0600>İyi dedin, küçük Sınır Birader!
Neyse, kıyak geçiyoruz:
önce biraz alıştırma yapın. Olur mu?<0E:0002:0001:>"
,MDat_Menu_Pirze_Trk4,<0E:0009:0000:0000>61-90,<0E:0009:0000:0000>61-90,<0E:0009:0000:0000>61 - 90,<0E:0009:0000:0000>61-90,<0E:0009:0000:0000>61-90,<0E:0009:0000:0000>61-90,<0E:0009:0000:0000>61-90
,MDat_V_0016,"<0E:0009:0000:0600>Oké, <0E:0000:0003:FF4343FF>Mario<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, jij eerst.
Druk op <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF> om te springen.<0E:0002:0000:0A00><0E:0000:0003:373737FF>","<0E:0009:0000:0600>OK, <0E:0000:0003:FF4343FF>Mario<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, you go first.
Press the <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF> Button<0E:0000:0003:373737FF><0E:0000:0003:373737FF> to jump.<0E:0002:0000:0A00><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:FF4343FF>Mario<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, utilise <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF> pour sauter.<0E:0002:0000:0A00><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Gut, <0E:0000:0003:FF4343FF>Mario<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, mit <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF>
springst du.<0E:0002:0000:0A00><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Per primo, <0E:0000:0003:FF4343FF>Mario<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!
Prova a saltare con <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0000:0A00><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:FF4343FF>Mario<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, tú saltas
con <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0000:0A00><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Pekala, <0E:0000:0003:FF4343FF>Mario<0E:0000:0003:373737FF><0E:0000:0003:373737FF>, önce sen.
Zıplamak için <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF> Düğmesi<0E:0000:0003:373737FF><0E:0000:0003:373737FF>ne bas.<0E:0002:0000:0A00><0E:0000:0003:373737FF>"
,MDat_V_007E_a,<0E:0009:0000:0600><0E:0001:0004:>Willen jullie spelen?<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:>Want to play?<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:>Jouer ?<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:>Bereit für den Grenzsprung?<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:>Vuoi giocare?<0E:0002:0001:>,<0E:0009:0000:0600>¿A qué queréis jugar?<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:>Oynamak ister misiniz?<0E:0002:0001:>
,MDat_Menu_Pirze_Trk5,<0E:0009:0000:0000>91+,<0E:0009:0000:0000>91+,<0E:0009:0000:0000>91 et plus,<0E:0009:0000:0000>91+,<0E:0009:0000:0000>91 o più,<0E:0009:0000:0000>91 o más,<0E:0009:0000:0000>91+
,MDat_V_0017,<0E:0009:0000:0600>Oké!<0E:0002:0000:3200>,<0E:0009:0000:0600>OK!<0E:0002:0000:3200>,<0E:0009:0000:0600>Impeccable !<0E:0002:0000:3200>,<0E:0009:0000:0600>Gut!<0E:0002:0000:3200>,<0E:0009:0000:0600>OK!<0E:0002:0000:3200>,<0E:0009:0000:0600>¡Muy bien!<0E:0002:0000:3200>,<0E:0009:0000:0600>Tamam!<0E:0002:0000:3200>
,MDat_V_007E_b,"<0E:0009:0000:0600><0E:0001:0000:><0E:0005:0000:><0E:0006:0000:0F00><0E:0004:0001:>Grenssprong
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Grenssprong 2
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Super-Grenssprong
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Nee<0E:0002:0000:0A00>","<0E:0009:0000:0600><0E:0001:0000:><0E:0005:0000:><0E:0006:0000:0F00><0E:0004:0001:>Border Jump
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Border Jump 2
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Super Border Jump
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>No<0E:0002:0000:0A00>","<0E:0009:0000:0600><0E:0001:0000:><0E:0005:0000:><0E:0006:0000:0F00><0E:0004:0001:>Saut frontalier
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Saut frontalier 2
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Super Saut frontalier
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Non<0E:0002:0000:0A00>","<0E:0009:0000:0600>    <0E:0001:0000:><0E:0004:0001:>Grenzsprung
    <0E:0001:0000:><0E:0004:0001:>Grenzsprung 2
    <0E:0001:0000:><0E:0004:0001:>Super-Grenzsprung
    <0E:0001:0000:><0E:0004:0001:>Nein danke!<0E:0002:0000:0A00>","<0E:0009:0000:0600>    <0E:0004:0001:>Salto della Frontiera
    <0E:0004:0001:>Salto della Frontiera 2
    <0E:0004:0001:>Super Salto della Frontiera
    <0E:0004:0001:>No<0E:0002:0000:0A00>","<0E:0009:0000:0600>   <0E:0004:0001:>Salta la Frontera
   <0E:0004:0001:>Salta la Frontera 2
   <0E:0004:0001:>Salta la Superfrontera
   <0E:0004:0001:>A nada<0E:0002:0000:0A00>","<0E:0009:0000:0600><0E:0001:0000:><0E:0005:0000:><0E:0006:0000:0F00><0E:0004:0001:>Sınır Atlama
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Sınır Atlama 2
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Süper Sınır Atlama
<0E:0001:0000:><0E:0006:0000:0F00><0E:0004:0001:>Hayır<0E:0002:0000:0A00>"
