AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
b_sys,BtlGuide_15_2,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:2C64FFFF><0E:0000:0003:E6E6E6FF> bij het kiezen van een aanval
om de makkelijke aanvalsstand te activeren.","<0E:0009:0000:0B00>Press the <0E:0000:0003:2C64FFFF><0E:0000:0003:E6E6E6FF> Button when selecting an attack
to enable Easy Attack Mode.","<0E:0009:0000:0B00>Pour l'activer, il suffit d'appuyer
sur <0E:0000:0003:2C64FFFF><0E:0000:0003:E6E6E6FF> lorsque vous sélectionnez
une attaque.","<0E:0009:0000:0B00>Drücke <0E:0000:0003:2C64FFFF><0E:0000:0003:E6E6E6FF>, bevor du eine Attacke auswählst,
um den Leichter-Angriff-Modus zu aktivieren.","<0E:0009:0000:0B00>Premi <0E:0000:0003:2C64FFFF><0E:0000:0003:E6E6E6FF> quando selezioni un attacco
per attivare la modalità Attacco facile.","<0E:0009:0000:0B00>Para activar el modo de ataque fácil, pulsa <0E:0000:0003:2C64FFFF><0E:0000:0003:E6E6E6FF>
cuando vayas a seleccionar un ataque tándem.","<0E:0009:0000:0B00>Bir saldırı seçerken <0E:0000:0003:2C64FFFF><0E:0000:0003:E6E6E6FF> Düğmesine basarak
Kolay Saldırı Modu'nu etkinleştir."
b_sys,Hint_gkoopa_0_0,"<0E:0009:0000:0B00>Ze geneest van aanvallen met vuurvingers.
Probeer je andere aanvallen te gebruiken.","<0E:0009:0000:0B00>She will heal if hit with a Firebrand attack.
Try using your other abilities instead!","<0E:0009:0000:0B00>Pour commencer, les attaques de Feu sont
à proscrire : loin de lui infliger des dégâts,
elles lui rendent des PV !","<0E:0009:0000:0B00>Angriffe mit der Feuerhand heilen
Bowsemilla, deshalb ist der Einsatz
anderer Attacken anzuraten.","<0E:0009:0000:0B00>Recupera PV quando viene colpita con
la Mano di Fuoco. Cerca di attaccarla
in un altro modo!","<0E:0009:0000:0B00>Si usas contra ella la Mano del Fuego,
¡la estarás curando! Será mejor que
elijas otros ataques...","<0E:0009:0000:0B00>Ateş Eli ile vurursan iyileşir.
Onun yerine başka yeteneklerini kullan!"
b_sys,Hint_mgesso_0_0,"<0E:0009:0000:0B00>Ze vuren Bullet Bills af op hun vijanden.
Als hun munitie op is, moeten ze eerst
herladen voordat ze weer kunnen aanvallen.","<0E:0009:0000:0B00>They fire Bullet Bills at their foes.
When they run out of ammunition,
they can't attack until they reload.","<0E:0009:0000:0B00>Il riposte en vidant son chargeur de Bill
Balles sur ses adversaires. Le temps de
recharger, par contre, il est inoffensif.","<0E:0009:0000:0B00>Ein Roboblooper deckt seine Gegner mit
Kugelwillis ein. Zum Glück muss auch er
gelegentlich nachladen und kann dich
währenddessen nicht angreifen.","<0E:0009:0000:0B00>I Calamatic sparano Pallottoli Bill contro
i nemici. Se finiscono le munizioni, devono
ricaricare prima di poter attaccare ancora.","<0E:0009:0000:0B00>Disparan Bill Bala contra sus enemigos.
Si se quedan sin munición, no podrán
atacar hasta que recarguen.","<0E:0009:0000:0B00>Düşmanlarına Bullet Bill fırlatırlar.
Cephaneleri bitince yeniden doldurana kadar
saldıramazlar."
b_sys,mon_name_121,<0E:0009:0000:0000>Trunkle,<0E:0009:0000:0000>Trunkle,<0E:0009:0000:0000>Rochefort,<0E:0009:0000:0000>Geröllinger,<0E:0009:0000:0000>Pietro,<0E:0009:0000:0000>Roka,<0E:0009:0000:0000>Kütükaya
b_sys,mon_name_179,<0E:0009:0000:0000>Wendy,<0E:0009:0000:0000>Wendy,<0E:0009:0000:0000>Wendy,<0E:0009:0000:0000>Wendy,<0E:0009:0000:0000>Wendy,<0E:0009:0000:0000>Wendy,<0E:0009:0000:0000>Wendy
b_sys,BMDat_I_001F,<0E:0009:0000:0600>Wat een zonde verspilling.<0E:0002:0001:>,<0E:0009:0000:0600>What a wasting!<0E:0002:0001:>,<0E:0009:0000:0600>Quel gaspillage !<0E:0002:0001:>,<0E:0009:0000:0600>Pah! Stüm-ümper!<0E:0002:0001:>,<0E:0009:0000:0600>Che spreco!<0E:0002:0001:>,<0E:0009:0000:0600>Qué desperdicio...<0E:0002:0001:>,<0E:0009:0000:0600>Ne israf var!<0E:0002:0001:>
b_sys,BMDat_I_0035,<0E:0009:0000:0A00><0E:0005:0000:><0E:0001:0001:>IIIeeeeehihihihi!<0E:0002:0001:>,<0E:0009:0000:0A00><0E:0005:0000:><0E:0001:0001:>EEYAH HA HA!<0E:0002:0001:>,<0E:0009:0000:0A00><0E:0005:0000:><0E:0001:0001:>AH AH AH !<0E:0002:0001:>,<0E:0009:0000:0A00><0E:0005:0000:><0E:0001:0001:>Ge-he-he-heh!<0E:0002:0001:>,"<0E:0009:0000:0A00><0E:0005:0000:><0E:0001:0001:>AH, AH, AH!<0E:0002:0001:>","<0E:0009:0000:0A00><0E:0005:0000:><0E:0001:0001:>¡Bu, ji, ji, ji!<0E:0002:0001:>",<0E:0009:0000:0A00><0E:0005:0000:><0E:0001:0001:>İYAA HA HA!<0E:0002:0001:>
b_sys,BrosAtk_03_A_0,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>als Luigi zijn hamer boven zijn
hoofd houdt. Mario wordt dan kleine Mario!","<0E:0009:0000:0B00>Press <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>when Luigi swings his Hammer over
his head. Mario will become Mini Mario!","<0E:0009:0000:0B00>Appuyez sur <0E:0000:0003:FF4343FF><0E:0000:0003:00BB27FF><0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>lorsque Luigi tient
son marteau au-dessus de la tête
pour transformer Mario en Petit Mario !","<0E:0009:0000:0B00>Drücke <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF>, wenn Luigi den Hammer über seinen
Kopf schwingt, um Mario klein zu machen.","<0E:0009:0000:0B00>Premi <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>quando Luigi avrà sollevato il Martello
sopra la testa. Mario diventerà Piccolo Mario!","<0E:0009:0000:0B00>Pulsa <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>cuando Luigi tenga el martillo
por encima de la cabeza. Mario, por su parte,
se transformará en Peque Mario.","<0E:0009:0000:0B00>Luigi Çekicini başının üstünde savururken <0E:0000:0003:00BB27FF>
<0E:0000:0003:E6E6E6FF>tuşuna bas. Mario, Mini Mario'ya dönüşür!"
b_sys,BtlGuide_06_2,"<0E:0009:0000:0B00>Je kunt aanvallen van vijanden vermijden
door te springen. Als je op de vijand landt,
breng je ook nog schade toe.","<0E:0009:0000:0B00>You can avoid enemy attacks by jumping at
the right moment. Time your jumps to land
on enemies and deal damage as well.","<0E:0009:0000:0B00>Vous pouvez même lui infliger des dégâts en
retombant sur lui juste au moment où il passe !
Tout est une question d'anticipation !","<0E:0009:0000:0B00>Du kannst einigen Gegnern sogar Schaden
zufügen, wenn du nach dem Sprung auf
ihnen landest. Das Timing ist wichtig!","<0E:0009:0000:0B00>Se salti con il giusto tempismo, puoi schivare
l'attacco nemico. Puoi anche atterrare sul
nemico e infliggergli dei danni!","<0E:0009:0000:0B00>Si saltas a tiempo, podrás evitar el ataque.
Además, si lo haces en el momento justo,
caerás sobre el enemigo y podrás infligirle daño.","<0E:0009:0000:0B00>Doğru anda zıplayarak düşman saldırılarından
kaçabilirsin. Zamanlamayı iyi yaparsan düşmanın
üstüne inip ona hasar da verebilirsin."
b_sys,BtlGuide_07,<0E:0009:0000:0C00>De basis 4: win om sterker te worden,"<0E:0009:0000:0C00>Basics #4: Win Battles, Get Stronger",<0E:0009:0000:0C00>Bases ④ : devenir plus fort,<0E:0009:0000:0C00>Grundlagen ④: Stärker werden,<0E:0009:0000:0C00>Le basi #4: scontri e crescita,<0E:0009:0000:0C00>Fundamentos 4: Combate y experiencia,"<0E:0009:0000:0C00>Temeller #4: Savaş Kazan, Güçlen"
b_sys,BtlGuide_15_3,"<0E:0009:0000:0B00>De hoeveelheid schade blijft hetzelfde,
dus probeer het eens uit bij een aanval
die je lastig vindt.","<0E:0009:0000:0B00>The amount of damage the attack deals
will not be affected, so give it a try for
attacks you're having trouble with.","<0E:0009:0000:0B00>En outre, vous infligerez tout autant de dégâts,
alors n'hésitez pas à activer ce mode si une
attaque vous donne du fil à retordre.","<0E:0009:0000:0B00>Der Schaden, den du anrichtest, bleibt gleich.
Scheue dich also nicht, den Modus zu wählen,
wenn dir eine neu erlernte Attacke schwerfällt.","<0E:0009:0000:0B00>L'ammontare di danni inflitti non cambierà,
perciò vale la pena provare questa modalità
con gli attacchi che ti mettono in difficoltà.","<0E:0009:0000:0B00>El daño causado por el ataque no varía,
así que no dudes en usarlo con aquellos
ataques que te cueste realizar.","<0E:0009:0000:0B00>Saldırının verdiği hasar değişmez, zorlandığın
saldırılarda bu modu gönül rahatlığıyla dene."
b_sys,Hint_gkoopa_0_1,"<0E:0009:0000:0B00>Als er genummerde blokken verschijnen
boven Mario en Luigi, druk dan snel op de
knoppen om ze te breken.","<0E:0009:0000:0B00>If numbered blocks appear over Mario
and Luigi, mash the buttons fast to
break them.
","<0E:0009:0000:0B00>Si des blocs numérotés apparaissent
au-dessus de Mario et Luigi, appuyez
rapidement sur les boutons pour les briser.","<0E:0009:0000:0B00>Tauchen über Mario oder Luigi nummerierte
Blöcke auf, kannst du sie durch schnelles
wiederholtes Knopfdrücken zerstören.","<0E:0009:0000:0B00>Se vedi apparire dei blocchi numerati
sopra Mario e Luigi, premi rapidamente
i pulsanti per distruggerli.","<0E:0009:0000:0B00>Si aparecen bloques numerados sobre
Mario y Luigi, pulsa rápidamente los
botones para romperlos.","<0E:0009:0000:0B00>Mario ve Luigi'nin üstünde numaralı bloklar
belirirse düğmelere hızla art arda basıp
blokları kır."
b_sys,Hint_hchan_0,<0E:0009:0000:0C00>Wiggler kalmeren,<0E:0009:0000:0C00>Calming Down Wiggler,"<0E:0009:0000:0C00>Relax, Wiggler !",<0E:0009:0000:0C00>Wiggler besänftigen,<0E:0009:0000:0C00>Calmare un Torcibruco,<0E:0009:0000:0C00>Calmar a Floruga,<0E:0009:0000:0C00>Wiggler'ı Sakinleştirmek
b_sys,Hint_mjugem_0_0,"<0E:0009:0000:0B00>Ze duiken in hun wolk als ze aanvallen.
Als ze boven hun wolk opduiken, vallen ze
Mario aan. Als ze eronder opduiken Luigi.","<0E:0009:0000:0B00>They dive into their cloud before attacking.
If they peek out above the cloud, they will
attack Mario. If below, they'll attack Luigi.","<0E:0009:0000:0B00>Il disparaît dans son nuage avant de passer
à l'attaque. Si sa tête dépasse par le haut,
il vise Mario. Par le bas, il cible Luigi.","<0E:0009:0000:0B00>Ein Piranha-Lakitu versinkt vor dem Angriff
in seiner Wolke. Lugt er darüber, greift er
Mario an. Schaut er jedoch unten raus,
dann ist Luigi sein Ziel.","<0E:0009:0000:0B00>Si tuffa nella nuvola prima di attaccare.
Se sbircia da sopra, attaccherà Mario;
se sbircia da sotto, Luigi.","<0E:0009:0000:0B00>Se esconden en su nube antes de atacar.
Si se asoman por encima es para atacar
a Mario, mientras que, si lo hacen por
debajo, es para atacar a Luigi.","<0E:0009:0000:0B00>Saldırmadan önce bulutlarına dalarlar. Üstten
başlarını çıkarırlarsa Mario'ya, alttan
çıkarırlarsa Luigi'ye saldırırlar."
b_sys,StatusGuide_HP,"<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>HP<0E:0000:0003:E6E6E6FF> geeft het aantal hartpunten weer. Als je
schade oploopt, neemt de hoeveelheid af.
Bij 0 HP val je flauw.","<0E:0009:0000:0B00><0E:0005:0000:><0E:0000:0003:2C64FFFF>HP<0E:0000:0003:E6E6E6FF> shows a character's health. Taking damage
causes it to decrease. Characters will faint
if their HP reaches zero.","<0E:0009:0000:0B00>Les <0E:0000:0003:2C64FFFF>PV<0E:0000:0003:E6E6E6FF> représentent la santé. Les personnages
en perdent quand ils subissent une attaque et
perdent connaissance s'ils tombent à 0.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>KP<0E:0000:0003:E6E6E6FF>, Kraftpunkte, spiegeln die Gesundheit des
Charakters wider. Greifen Gegner erfolgreich
an, verliert er KP. Bei 0 wird er ohnmächtig.","<0E:0009:0000:0B00><0E:0005:0000:><0E:0000:0003:2C64FFFF>PV<0E:0000:0003:E6E6E6FF> indica quanti Punti Vita restano a quel
personaggio. Subendo danni diminuiscono
e se arrivano a zero il personaggio sviene.","<0E:0009:0000:0B00>La <0E:0000:0003:2C64FFFF>VIDA<0E:0000:0003:E6E6E6FF> representa la salud de un personaje,
que desciende al sufrir daño. Los personajes
caerán inconscientes si su VIDA llega a cero.","<0E:0009:0000:0B00><0E:0005:0000:><0E:0000:0003:2C64FFFF>HP<0E:0000:0003:E6E6E6FF> karakterin sağlığını gösterir. Hasar aldıkça
azalır, HP sıfıra düşerse karakter bayılır."
b_sys,mon_name_122,<0E:0009:0000:0000>Hermie III,<0E:0009:0000:0000>Hermie III,<0E:0009:0000:0000>Crustassov III,<0E:0009:0000:0000>Paguri,<0E:0009:0000:0000>Gracchio III,<0E:0009:0000:0000>Cigatrón III,<0E:0009:0000:0000>Hermie III
b_sys,mon_name_40,<0E:0009:0000:0000>Blauw virus,<0E:0009:0000:0000>Blue Virus,<0E:0009:0000:0000>Virus bleu,<0E:0009:0000:0000>Blauer Virus,<0E:0009:0000:0000>Virus Blu,<0E:0009:0000:0000>Bacteria azul,<0E:0009:0000:0000>Mavi Virüs
b_sys,BrosAtk_02_A,<0E:0009:0000:0C00>Helikopterhamer [super],<0E:0009:0000:0C00>Super Chopper Bros.,<0E:0009:0000:0C00>Hélico DX,<0E:0009:0000:0C00>Hackebrüder+,<0E:0009:0000:0C00>Super Doppio Martello,<0E:0009:0000:0C00>Superataque hélice,<0E:0009:0000:0C00>Süper Pervane Kardeşler
b_sys,BrosAtk_03_A_1,"<0E:0009:0000:0B00>Kleine Mario maakt even bezwaar.
Druk dan op <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Mini Mario will ask Luigi for help.
During that time, press the <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Button.","<0E:0009:0000:0B00>Petit Mario fera un signe pendant un court
instant. Appuyez sur <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF> à ce moment-là.","<0E:0009:0000:0B00>Drücke <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>sobald Klein-Mario vom Boden
abprallt, um ihm Schwung zu verleihen.","<0E:0009:0000:0B00>Piccolo Mario chiederà più tempo.
Premi <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF> mentre lo fa.","<0E:0009:0000:0B00>Peque Mario le pedirá ayuda a Luigi.
Aprovecha ese momento para pulsar <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Mini Mario, Luigi'den yardım isteyecek.
O sırada <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Düğmesine bas."
b_sys,BtlGuide_08,<0E:0009:0000:0C00>Contact met de vijand,<0E:0009:0000:0C00>Enemy Encounters,<0E:0009:0000:0C00>Engager le combat,<0E:0009:0000:0C00>Feindkontakt,<0E:0009:0000:0C00>Imbattersi nei nemici,<0E:0009:0000:0C00>Enfrentamientos,<0E:0009:0000:0C00>Düşmanla Karşılaşma
b_sys,Hint_gerarne_a_0,<0E:0009:0000:0C00>Jojora en Hohortensia verschijnen,<0E:0009:0000:0C00>Jojora and Oholina Appear,<0E:0009:0000:0C00>Jojora et Ufulina,<0E:0009:0000:0C00>Rendezvous mit Jojola und Lachgunda,<0E:0009:0000:0C00>Jojora e Tiriterina,<0E:0009:0000:0C00>Jojora y la Srta. Juajuá,<0E:0009:0000:0C00>Jojora ve Oholina Ortaya Çıkıyor
b_sys,Hint_gkoopa_0_2,"<0E:0009:0000:0B00>Val vuurballen aan om ze te doven. Dit
kun je het best doen met aanvallen die
meerdere doelen tegelijk raken.","<0E:0009:0000:0B00>If several fireballs appear, attack them
to put them out. Area attacks are highly
recommended.","<0E:0009:0000:0B00>En cas d'apparition de boules de feu,
concentrez vos efforts sur elles.
Attaques de zone vivement recommandées.","<0E:0009:0000:0B00>Beim vermehrten Auftreten von Feuerbällen
sollte umgehend mit Flächenangriffen
gegen sie vorgegangen werden.","<0E:0009:0000:0B00>Se, invece, vedi apparire varie palle di
fuoco, colpiscile per estinguere le fiamme.
Si consigliano attacchi d'area!","<0E:0009:0000:0B00>Si aparecen bolas de fuego, podrás
apagarlas si las atacas. Los ataques
de área son muy recomendables.","<0E:0009:0000:0B00>Birden fazla ateş topu ortaya çıkarsa saldırıp
söndür. Alan saldırıları özellikle etkili."
b_sys,Hint_mjugem_0_1,"<0E:0009:0000:0B00>Als je de Sharpeas eerst verslaat, roepen
de Lakipeas gewoon nieuwe. Versla
eerst de Lakipea!","<0E:0009:0000:0B00>Even if you defeat the Sharpeas that appear
with them, Lakipeas will just produce more.
Try to defeat Lakipea first!","<0E:0009:0000:0B00>Si vous éliminez les Végépics, les Gourous
Pois en produiront d'autres... Vous savez
donc quel ennemi éliminer en premier.","<0E:0009:0000:0B00>Egal, wie viele seiner Pieksbeanies du
besiegst, Piranha-Lakitu hat noch mehr
davon. Deshalb solltest du ihn zuerst
aufs Korn nehmen!","<0E:0009:0000:0B00>Anche se sconfiggi i Fagiolricci che
lo circondano, ne creerà di nuovi.
Cerca di abbatterlo per primo!","<0E:0009:0000:0B00>Si derrotas a los Judichones,
el Lakijudía seguirá soltando
más. ¡Acaba primero con él!","<0E:0009:0000:0B00>Yanlarında çıkan Dikenbezelyeleri yensen bile
Lakibezelyeler yenilerini üretir. Önce
Lakibezelyeyi yenmeye çalış!"
b_sys,Hint_sbuku_0_0,"<0E:0009:0000:0B00>Je ziet hun vorm aan het begin van een
gevecht, dus onthoud goed waar ze zitten.
Ze doen een tegenaanval als je ze raakt.","<0E:0009:0000:0B00>You can spot their shape when a battle
starts, so remember where they go under.
Sharkbones counter whenever attacked.","<0E:0009:0000:0B00>La forme qu'il prend peut être aperçue
au début du combat, alors ouvrez l'œil...
Et gare aux contre-attaques de Requos !","<0E:0009:0000:0B00>Zu Beginn eines Kampfes kannst du sie
anhand ihrer Form auseinanderhalten.
Vergiss nicht, wo sie untergetaucht sind
und dass ein Sandhai kontern kann!","<0E:0009:0000:0B00>Puoi riconoscerne la forma a inizio scontro,
quindi ricordatelo quando si immergono.
Le Lischette contrattaccano se aggredite.","<0E:0009:0000:0B00>Su silueta es visible al principio del
combate: ¡recuerda dónde se soterran!
Y cuidado con los contrataques de
las Bestias Arena...","<0E:0009:0000:0B00>Savaş başında şekillerini seçebilirsin, kuma
gömüldükleri yeri aklında tut. Sharkbones
saldırıya uğradığında karşı saldırı yapar."
b_sys,Retry_item_easy_retry,<0E:0009:0000:0C00>Opnieuw proberen in de makkelijke stand,<0E:0009:0000:0C00>Retry in Easy Mode,<0E:0009:0000:0C00>Recommencer en mode facile,<0E:0009:0000:0C00>Im Leichten Modus noch mal versuchen,<0E:0009:0000:0C00>Riprova in modalità facile,<0E:0009:0000:0C00>Reintentar en modo fácil,<0E:0009:0000:0C00>Kolay Modda Yeniden Dene
b_sys,mon_name_41,<0E:0009:0000:0000>Rood virus,<0E:0009:0000:0000>Red Virus,<0E:0009:0000:0000>Virus rouge,<0E:0009:0000:0000>Roter Virus,<0E:0009:0000:0000>Virus Rosso,<0E:0009:0000:0000>Bacteria roja,<0E:0009:0000:0000>Kırmızı Virüs
b_sys,BrosAtk_01_A_0,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>voordat Luigi op Mario springt.
Hiermee kun je twee vijanden aanvallen.","<0E:0009:0000:0B00>This move can hit two enemies. Press the
<0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Button before Luigi jumps on Mario.","<0E:0009:0000:0B00>Appuyez sur <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>avant que Luigi ne saute
sur Mario. Cette attaque peut viser
deux ennemis à la fois.","<0E:0009:0000:0B00>Drücke <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF>, bevor Luigi auf Mario springt und
greife zwei Gegner gleichzeitig an.","<0E:0009:0000:0B00>Premi <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>prima che Luigi ricada su Mario.
Questo attacco può colpire due nemici.","<0E:0009:0000:0B00>Pulsa <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>antes de que Luigi salte sobre Mario.
Este ataque permite golpear a dos enemigos.","<0E:0009:0000:0B00>Bu hareket iki düşmana vurabilir. Luigi Mario'nun
üzerine atlamadan önce <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Düğmesine bas."
b_sys,BrosAtk_03_A_2,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF> elke keer dat Luigi's hamer
op het punt staat Mario te raken.","<0E:0009:0000:0B00>Press the <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF> Button whenever Luigi's
swings are about to hit Mario!","<0E:0009:0000:0B00>Appuyez sur <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>au moment où le marteau
de Luigi s'apprête à frapper son frère.","<0E:0009:0000:0B00>Just wenn Luigi Klein-Mario mit dem
Hammer trifft, drückst du dann <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF>!","<0E:0009:0000:0B00>Poi, quando una martellata di Luigi sta
per colpire Mario, premi <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF>!","<0E:0009:0000:0B00>Cuando Luigi esté a punto de golpear a Mario
con el martillo, pulsa <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Luigi'nin Çekici Mario'ya değmek üzereyken
<0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF> Düğmesine bas!"
b_sys,BtlGuide_09,"<0E:0009:0000:0C00>De basis 5: eigenschappen
",<0E:0009:0000:0C00>Basics #5: Status Attributes,<0E:0009:0000:0C00>Bases ⑤ : statut,<0E:0009:0000:0C00>Grundlagen ⑤: Status,<0E:0009:0000:0C00>Le basi #5: le caratteristiche,<0E:0009:0000:0C00>Fundamentos 5: Características,<0E:0009:0000:0C00>Temeller #5: Durum Özellikleri
b_sys,Hint_gkoopa_0_3,"<0E:0009:0000:0B00>Als ze zwart wordt, zullen aanvallen
met bliksemhand haar genezen.","<0E:0009:0000:0B00>When the color of her body changes
to black, the Thunderhand attack will
heal her.","<0E:0009:0000:0B00>Quand son corps vire au noir,
abstenez-vous d'utiliser la Paume
foudroyante : cette attaque la soignera.","<0E:0009:0000:0B00>Sobald sich Bowsemillas Körper schwarz
färbt, ist vom Einsatz der Donnerhand
abzusehen, da sie sodann Heilwirkung hat.","<0E:0009:0000:0B00>Inoltre, quando il corpo di Ghigno Bowser
diventa nero, vuol dire che la Mano di
Tuono gli farà recuperare PV.","<0E:0009:0000:0B00>Si el color de su cuerpo cambia al negro,
la Mano del Rayo la curará.","<0E:0009:0000:0B00>Vücudu siyaha döndüğünde Yıldırım Eli
saldırısı onu iyileştirir."
